,Synonyms
0,['Exposure to arsenic']
1,"['Accidental exposure to metallic lead', 'Environmental pollution', 'Exposure to lead', 'Exposure to potentially hazardous chemical', 'Exposure to potentially hazardous substance', 'History of exposure to lead', 'Lead pollution', 'Presence of lead-based paint']"
2,['Exposure to uranium']
3,"['Exposure to hazardous metal', 'Exposure to mercury']"
4,"['Exposure to aromatic amine', 'Exposure to potentially hazardous chemical', 'Exposure to potentially hazardous substance']"
5,"['Exposure to aromatic amine', 'Exposure to aromatic benzene', 'Exposure to potentially hazardous chemical', 'Exposure to potentially hazardous substance']"
6,[]
7,"['Asbestos pleurisy', 'Exposure to asbestos']"
8,"['Accidental exposure to aerosol paint', 'Accidental exposure to alcohol', 'Accidental exposure to blacking', 'Accidental exposure to carbon monoxide', 'Accidental exposure to cleaning agent', 'Accidental exposure to corrosive or caustic chemical', 'Accidental exposure to ethanol', 'Accidental exposure to fertilizer', 'Accidental exposure to liquid paint', 'Accidental exposure to nitrile herbicide', 'Accidental exposure to paint', 'Accidental exposure to pyrethroid insecticide', 'Environment contains chemical hazards', 'Exposure to alcohol', 'Exposure to chemical pollution', 'Exposure to chemical pollution, non-occupational', 'Exposure to potentially hazardous chemical', 'Exposure to potentially hazardous substance', 'H/O: isocyanate exposure', 'Injury due to chemical exposure']"
9,"['Air pollution', 'Environmental pollution', 'Exposure to polluted air', 'Exposure to polluted air, non-occupational']"
10,"['Bathing water pollution', 'Drinking water pollution', 'Environmental pollution', 'Exposure to polluted bathing water', 'Exposure to polluted drinking water', 'Exposure to polluted water, non-occupational', 'Exposure to water pollution', 'Water pollution']"
11,"['Environmental pollution', 'Exposure to polluted soil', 'Exposure to polluted soil, non-occupational', 'Soil pollution']"
12,"['Dust pollution', 'Environment with high pollution level', 'Environmental pollution', 'Exposure to environmental pollution', 'Exposure to environmental pollution, non-occupational', 'Exposure to environmental pollution, occupational', 'Exposure to toxic waste', 'Exposure to toxic waste, non-occupational', 'Oil spill']"
13,"['Allergic rhinitis caused by mold', 'Environment contains mold', 'Exposure to mold', 'Mold growth in home', 'Mold on bedding in home', 'Mold on clothing in home', 'Mold on surfaces in home']"
14,['Dermatosis due to algae']
15,['Noise-induced tinnitus']
16,"['Exposure to radiation', 'Exposure to radon']"
17,"['Environment contains biological hazards', 'Environment contains contaminating agent', 'Environmental lung disease', 'Exposure to carbon monoxide', 'Exposure to gaseous substance', 'Exposure to toxic coral']"
18,"['Exposure to blood and/or body fluid', 'Exposure to body fluid due to accidental needle stick injury', 'History of exposure to hazardous bodily fluids', 'Seminal fluid-induced anaphylaxis']"
19,"['Exposed to tobacco smoke at home', 'Exposed to tobacco smoke at work', 'Exposed to tobacco smoke in public places', 'Exposure to second hand tobacco smoke', 'History of exposure to second hand smoke', ""Non-smoker's second hand smoke syndrome"", 'Passive smoker', 'Smoker in home', 'Toxic effect of secondary tobacco exposure']"
