,Synonyms
0,"['Nonobliterative otosclerosis involving oval window', 'Otosclerosis']"
1,[]
2,[]
3,[]
4,"['Obliterative otosclerosis involving oval window', 'Otosclerosis']"
5,[]
6,[]
7,[]
8,"['Cochlear otosclerosis', 'Otosclerosis', 'Otosclerosis', 'Otosclerosis', 'Otosclerosis involving otic capsule', 'Otosclerosis involving round window']"
9,[]
10,[]
11,[]
12,['Labyrinthitis ossificans']
13,[]
14,[]
15,[]
16,"['Otosclerosis', 'Otosclerosis of middle ear']"
17,"['Otosclerosis', 'Otosclerosis of ossicle of right ear']"
18,"['Otosclerosis', 'Otosclerosis of ossicle of left ear']"
19,"['Bilateral otosclerosis of ossicle of ears', 'Otosclerosis', 'Otosclerosis of ossicle of left ear', 'Otosclerosis of ossicle of right ear']"
20,"['Cochlear hydrops', 'Cochlear hydrops of right inner ear', 'Labyrinthine hydrops', 'Labyrinthine hydrops of right inner ear', ""Meniere's disease of right inner ear""]"
21,"['Cochlear hydrops', 'Cochlear hydrops of left inner ear', 'Labyrinthine hydrops', 'Labyrinthine hydrops of left inner ear', ""Meniere's disease of left inner ear""]"
22,"['Bilateral cochlear hydrops of inner ears', ""Bilateral Meniere's disease of inner ears"", 'Cochlear hydrops', 'Cochlear hydrops of left inner ear', 'Cochlear hydrops of right inner ear', 'Labyrinthine hydrops', 'Labyrinthine hydrops of bilateral inner ears', 'Labyrinthine hydrops of left inner ear', 'Labyrinthine hydrops of right inner ear', ""Meniere's disease of left inner ear"", ""Meniere's disease of right inner ear""]"
23,"[""Active cochlear Ménière's disease"", ""Active cochleovestibular Ménière's disease"", ""Active Ménière's disease"", ""Active vestibular Ménière's disease"", 'Cochlear hydrops', 'Cochlear Ménière syndrome', 'Endolymphatic hydrops', 'Familial Ménière disease', ""Inactive Ménière's disease"", 'Labyrinthine hydrops', ""Ménière's disease"", 'Secondary endolymphatic hydrops', 'Vertebrobasilar ischemic vertigo', 'Vestibular Ménière syndrome']"
