,category,condition
0,S90.00XA,"Contusion of unspecified ankle, initial encounter"
1,S90.00XD,"Contusion of unspecified ankle, subsequent encounter"
2,S90.00XS,"Contusion of unspecified ankle, sequela"
3,S90.01XA,"Contusion of right ankle, initial encounter"
4,S90.01XD,"Contusion of right ankle, subsequent encounter"
5,S90.01XS,"Contusion of right ankle, sequela"
6,S90.02XA,"Contusion of left ankle, initial encounter"
7,S90.02XD,"Contusion of left ankle, subsequent encounter"
8,S90.02XS,"Contusion of left ankle, sequela"
9,S90.111A,"Contusion of right great toe w/o damage to nail, init encntr"
10,S90.111D,"Contusion of right great toe w/o damage to nail, subs encntr"
11,S90.111S,"Contusion of right great toe without damage to nail, sequela"
12,S90.112A,"Contusion of left great toe w/o damage to nail, init encntr"
13,S90.112D,"Contusion of left great toe w/o damage to nail, subs encntr"
14,S90.112S,"Contusion of left great toe without damage to nail, sequela"
15,S90.119A,"Contusion of unsp great toe w/o damage to nail, init encntr"
16,S90.119D,"Contusion of unsp great toe w/o damage to nail, subs encntr"
17,S90.119S,"Contusion of unsp great toe without damage to nail, sequela"
18,S90.121A,"Contusion of right lesser toe(s) w/o damage to nail, init"
19,S90.121D,"Contusion of right lesser toe(s) w/o damage to nail, subs"
20,S90.121S,"Contusion of right lesser toe(s) w/o damage to nail, sequela"
21,S90.122A,"Contusion of left lesser toe(s) w/o damage to nail, init"
22,S90.122D,"Contusion of left lesser toe(s) w/o damage to nail, subs"
23,S90.122S,"Contusion of left lesser toe(s) w/o damage to nail, sequela"
24,S90.129A,"Contusion of unsp lesser toe(s) w/o damage to nail, init"
25,S90.129D,"Contusion of unsp lesser toe(s) w/o damage to nail, subs"
26,S90.129S,"Contusion of unsp lesser toe(s) w/o damage to nail, sequela"
27,S90.211A,"Contusion of right great toe w damage to nail, init encntr"
28,S90.211D,"Contusion of right great toe w damage to nail, subs encntr"
29,S90.211S,"Contusion of right great toe with damage to nail, sequela"
30,S90.212A,"Contusion of left great toe with damage to nail, init encntr"
31,S90.212D,"Contusion of left great toe with damage to nail, subs encntr"
32,S90.212S,"Contusion of left great toe with damage to nail, sequela"
33,S90.219A,"Contusion of unsp great toe with damage to nail, init encntr"
34,S90.219D,"Contusion of unsp great toe with damage to nail, subs encntr"
35,S90.219S,"Contusion of unsp great toe with damage to nail, sequela"
36,S90.221A,"Contusion of right lesser toe(s) w damage to nail, init"
37,S90.221D,"Contusion of right lesser toe(s) w damage to nail, subs"
38,S90.221S,"Contusion of right lesser toe(s) w damage to nail, sequela"
39,S90.222A,"Contusion of left lesser toe(s) w damage to nail, init"
40,S90.222D,"Contusion of left lesser toe(s) w damage to nail, subs"
41,S90.222S,"Contusion of left lesser toe(s) with damage to nail, sequela"
42,S90.229A,"Contusion of unsp lesser toe(s) w damage to nail, init"
43,S90.229D,"Contusion of unsp lesser toe(s) w damage to nail, subs"
44,S90.229S,"Contusion of unsp lesser toe(s) with damage to nail, sequela"
45,S90.30XA,"Contusion of unspecified foot, initial encounter"
46,S90.30XD,"Contusion of unspecified foot, subsequent encounter"
47,S90.30XS,"Contusion of unspecified foot, sequela"
48,S90.31XA,"Contusion of right foot, initial encounter"
49,S90.31XD,"Contusion of right foot, subsequent encounter"
50,S90.31XS,"Contusion of right foot, sequela"
51,S90.32XA,"Contusion of left foot, initial encounter"
52,S90.32XD,"Contusion of left foot, subsequent encounter"
53,S90.32XS,"Contusion of left foot, sequela"
54,S90.411A,"Abrasion, right great toe, initial encounter"
55,S90.411D,"Abrasion, right great toe, subsequent encounter"
56,S90.411S,"Abrasion, right great toe, sequela"
57,S90.412A,"Abrasion, left great toe, initial encounter"
58,S90.412D,"Abrasion, left great toe, subsequent encounter"
59,S90.412S,"Abrasion, left great toe, sequela"
60,S90.413A,"Abrasion, unspecified great toe, initial encounter"
61,S90.413D,"Abrasion, unspecified great toe, subsequent encounter"
62,S90.413S,"Abrasion, unspecified great toe, sequela"
63,S90.414A,"Abrasion, right lesser toe(s), initial encounter"
64,S90.414D,"Abrasion, right lesser toe(s), subsequent encounter"
65,S90.414S,"Abrasion, right lesser toe(s), sequela"
66,S90.415A,"Abrasion, left lesser toe(s), initial encounter"
67,S90.415D,"Abrasion, left lesser toe(s), subsequent encounter"
68,S90.415S,"Abrasion, left lesser toe(s), sequela"
69,S90.416A,"Abrasion, unspecified lesser toe(s), initial encounter"
70,S90.416D,"Abrasion, unspecified lesser toe(s), subsequent encounter"
71,S90.416S,"Abrasion, unspecified lesser toe(s), sequela"
72,S90.421A,"Blister (nonthermal), right great toe, initial encounter"
73,S90.421D,"Blister (nonthermal), right great toe, subsequent encounter"
74,S90.421S,"Blister (nonthermal), right great toe, sequela"
75,S90.422A,"Blister (nonthermal), left great toe, initial encounter"
76,S90.422D,"Blister (nonthermal), left great toe, subsequent encounter"
77,S90.422S,"Blister (nonthermal), left great toe, sequela"
78,S90.423A,"Blister (nonthermal), unspecified great toe, init encntr"
79,S90.423D,"Blister (nonthermal), unspecified great toe, subs encntr"
80,S90.423S,"Blister (nonthermal), unspecified great toe, sequela"
81,S90.424A,"Blister (nonthermal), right lesser toe(s), initial encounter"
82,S90.424D,"Blister (nonthermal), right lesser toe(s), subs encntr"
83,S90.424S,"Blister (nonthermal), right lesser toe(s), sequela"
84,S90.425A,"Blister (nonthermal), left lesser toe(s), initial encounter"
85,S90.425D,"Blister (nonthermal), left lesser toe(s), subs encntr"
86,S90.425S,"Blister (nonthermal), left lesser toe(s), sequela"
87,S90.426A,"Blister (nonthermal), unspecified lesser toe(s), init encntr"
88,S90.426D,"Blister (nonthermal), unspecified lesser toe(s), subs encntr"
89,S90.426S,"Blister (nonthermal), unspecified lesser toe(s), sequela"
90,S90.441A,"External constriction, right great toe, initial encounter"
91,S90.441D,"External constriction, right great toe, subsequent encounter"
92,S90.441S,"External constriction, right great toe, sequela"
93,S90.442A,"External constriction, left great toe, initial encounter"
94,S90.442D,"External constriction, left great toe, subsequent encounter"
95,S90.442S,"External constriction, left great toe, sequela"
96,S90.443A,"External constriction, unspecified great toe, init encntr"
97,S90.443D,"External constriction, unspecified great toe, subs encntr"
98,S90.443S,"External constriction, unspecified great toe, sequela"
99,S90.444A,"External constriction, right lesser toe(s), init encntr"
100,S90.444D,"External constriction, right lesser toe(s), subs encntr"
101,S90.444S,"External constriction, right lesser toe(s), sequela"
102,S90.445A,"External constriction, left lesser toe(s), initial encounter"
103,S90.445D,"External constriction, left lesser toe(s), subs encntr"
104,S90.445S,"External constriction, left lesser toe(s), sequela"
105,S90.446A,"External constriction, unsp lesser toe(s), init encntr"
106,S90.446D,"External constriction, unsp lesser toe(s), subs encntr"
107,S90.446S,"External constriction, unspecified lesser toe(s), sequela"
108,S90.451A,"Superficial foreign body, right great toe, initial encounter"
109,S90.451D,"Superficial foreign body, right great toe, subs encntr"
110,S90.451S,"Superficial foreign body, right great toe, sequela"
111,S90.452A,"Superficial foreign body, left great toe, initial encounter"
112,S90.452D,"Superficial foreign body, left great toe, subs encntr"
113,S90.452S,"Superficial foreign body, left great toe, sequela"
114,S90.453A,"Superficial foreign body, unspecified great toe, init encntr"
115,S90.453D,"Superficial foreign body, unspecified great toe, subs encntr"
116,S90.453S,"Superficial foreign body, unspecified great toe, sequela"
117,S90.454A,"Superficial foreign body, right lesser toe(s), init encntr"
118,S90.454D,"Superficial foreign body, right lesser toe(s), subs encntr"
119,S90.454S,"Superficial foreign body, right lesser toe(s), sequela"
120,S90.455A,"Superficial foreign body, left lesser toe(s), init encntr"
121,S90.455D,"Superficial foreign body, left lesser toe(s), subs encntr"
122,S90.455S,"Superficial foreign body, left lesser toe(s), sequela"
123,S90.456A,"Superficial foreign body, unsp lesser toe(s), init encntr"
124,S90.456D,"Superficial foreign body, unsp lesser toe(s), subs encntr"
125,S90.456S,"Superficial foreign body, unspecified lesser toe(s), sequela"
126,S90.461A,"Insect bite (nonvenomous), right great toe, init encntr"
127,S90.461D,"Insect bite (nonvenomous), right great toe, subs encntr"
128,S90.461S,"Insect bite (nonvenomous), right great toe, sequela"
129,S90.462A,"Insect bite (nonvenomous), left great toe, initial encounter"
130,S90.462D,"Insect bite (nonvenomous), left great toe, subs encntr"
131,S90.462S,"Insect bite (nonvenomous), left great toe, sequela"
132,S90.463A,"Insect bite (nonvenomous), unsp great toe, init encntr"
133,S90.463D,"Insect bite (nonvenomous), unsp great toe, subs encntr"
134,S90.463S,"Insect bite (nonvenomous), unspecified great toe, sequela"
135,S90.464A,"Insect bite (nonvenomous), right lesser toe(s), init encntr"
136,S90.464D,"Insect bite (nonvenomous), right lesser toe(s), subs encntr"
137,S90.464S,"Insect bite (nonvenomous), right lesser toe(s), sequela"
138,S90.465A,"Insect bite (nonvenomous), left lesser toe(s), init encntr"
139,S90.465D,"Insect bite (nonvenomous), left lesser toe(s), subs encntr"
140,S90.465S,"Insect bite (nonvenomous), left lesser toe(s), sequela"
141,S90.466A,"Insect bite (nonvenomous), unsp lesser toe(s), init encntr"
142,S90.466D,"Insect bite (nonvenomous), unsp lesser toe(s), subs encntr"
143,S90.466S,"Insect bite (nonvenomous), unsp lesser toe(s), sequela"
144,S90.471A,"Other superficial bite of right great toe, initial encounter"
145,S90.471D,"Other superficial bite of right great toe, subs encntr"
146,S90.471S,"Other superficial bite of right great toe, sequela"
147,S90.472A,"Other superficial bite of left great toe, initial encounter"
148,S90.472D,"Other superficial bite of left great toe, subs encntr"
149,S90.472S,"Other superficial bite of left great toe, sequela"
150,S90.473A,"Other superficial bite of unspecified great toe, init encntr"
151,S90.473D,"Other superficial bite of unspecified great toe, subs encntr"
152,S90.473S,"Other superficial bite of unspecified great toe, sequela"
153,S90.474A,"Other superficial bite of right lesser toe(s), init encntr"
154,S90.474D,"Other superficial bite of right lesser toe(s), subs encntr"
155,S90.474S,"Other superficial bite of right lesser toe(s), sequela"
156,S90.475A,"Other superficial bite of left lesser toe(s), init encntr"
157,S90.475D,"Other superficial bite of left lesser toe(s), subs encntr"
158,S90.475S,"Other superficial bite of left lesser toe(s), sequela"
159,S90.476A,"Other superficial bite of unsp lesser toe(s), init encntr"
160,S90.476D,"Other superficial bite of unsp lesser toe(s), subs encntr"
161,S90.476S,"Other superficial bite of unspecified lesser toe(s), sequela"
162,S90.511A,"Abrasion, right ankle, initial encounter"
163,S90.511D,"Abrasion, right ankle, subsequent encounter"
164,S90.511S,"Abrasion, right ankle, sequela"
165,S90.512A,"Abrasion, left ankle, initial encounter"
166,S90.512D,"Abrasion, left ankle, subsequent encounter"
167,S90.512S,"Abrasion, left ankle, sequela"
168,S90.519A,"Abrasion, unspecified ankle, initial encounter"
169,S90.519D,"Abrasion, unspecified ankle, subsequent encounter"
170,S90.519S,"Abrasion, unspecified ankle, sequela"
171,S90.521A,"Blister (nonthermal), right ankle, initial encounter"
172,S90.521D,"Blister (nonthermal), right ankle, subsequent encounter"
173,S90.521S,"Blister (nonthermal), right ankle, sequela"
174,S90.522A,"Blister (nonthermal), left ankle, initial encounter"
175,S90.522D,"Blister (nonthermal), left ankle, subsequent encounter"
176,S90.522S,"Blister (nonthermal), left ankle, sequela"
177,S90.529A,"Blister (nonthermal), unspecified ankle, initial encounter"
178,S90.529D,"Blister (nonthermal), unspecified ankle, subs encntr"
179,S90.529S,"Blister (nonthermal), unspecified ankle, sequela"
180,S90.541A,"External constriction, right ankle, initial encounter"
181,S90.541D,"External constriction, right ankle, subsequent encounter"
182,S90.541S,"External constriction, right ankle, sequela"
183,S90.542A,"External constriction, left ankle, initial encounter"
184,S90.542D,"External constriction, left ankle, subsequent encounter"
185,S90.542S,"External constriction, left ankle, sequela"
186,S90.549A,"External constriction, unspecified ankle, initial encounter"
187,S90.549D,"External constriction, unspecified ankle, subs encntr"
188,S90.549S,"External constriction, unspecified ankle, sequela"
189,S90.551A,"Superficial foreign body, right ankle, initial encounter"
190,S90.551D,"Superficial foreign body, right ankle, subsequent encounter"
191,S90.551S,"Superficial foreign body, right ankle, sequela"
192,S90.552A,"Superficial foreign body, left ankle, initial encounter"
193,S90.552D,"Superficial foreign body, left ankle, subsequent encounter"
194,S90.552S,"Superficial foreign body, left ankle, sequela"
195,S90.559A,"Superficial foreign body, unspecified ankle, init encntr"
196,S90.559D,"Superficial foreign body, unspecified ankle, subs encntr"
197,S90.559S,"Superficial foreign body, unspecified ankle, sequela"
198,S90.561A,"Insect bite (nonvenomous), right ankle, initial encounter"
199,S90.561D,"Insect bite (nonvenomous), right ankle, subsequent encounter"
200,S90.561S,"Insect bite (nonvenomous), right ankle, sequela"
201,S90.562A,"Insect bite (nonvenomous), left ankle, initial encounter"
202,S90.562D,"Insect bite (nonvenomous), left ankle, subsequent encounter"
203,S90.562S,"Insect bite (nonvenomous), left ankle, sequela"
204,S90.569A,"Insect bite (nonvenomous), unspecified ankle, init encntr"
205,S90.569D,"Insect bite (nonvenomous), unspecified ankle, subs encntr"
206,S90.569S,"Insect bite (nonvenomous), unspecified ankle, sequela"
207,S90.571A,"Other superficial bite of ankle, right ankle, init encntr"
208,S90.571D,"Other superficial bite of ankle, right ankle, subs encntr"
209,S90.571S,"Other superficial bite of ankle, right ankle, sequela"
210,S90.572A,"Other superficial bite of ankle, left ankle, init encntr"
211,S90.572D,"Other superficial bite of ankle, left ankle, subs encntr"
212,S90.572S,"Other superficial bite of ankle, left ankle, sequela"
213,S90.579A,"Other superficial bite of ankle, unsp ankle, init encntr"
214,S90.579D,"Other superficial bite of ankle, unsp ankle, subs encntr"
215,S90.579S,"Other superficial bite of ankle, unspecified ankle, sequela"
216,S90.811A,"Abrasion, right foot, initial encounter"
217,S90.811D,"Abrasion, right foot, subsequent encounter"
218,S90.811S,"Abrasion, right foot, sequela"
219,S90.812A,"Abrasion, left foot, initial encounter"
220,S90.812D,"Abrasion, left foot, subsequent encounter"
221,S90.812S,"Abrasion, left foot, sequela"
222,S90.819A,"Abrasion, unspecified foot, initial encounter"
223,S90.819D,"Abrasion, unspecified foot, subsequent encounter"
224,S90.819S,"Abrasion, unspecified foot, sequela"
225,S90.821A,"Blister (nonthermal), right foot, initial encounter"
226,S90.821D,"Blister (nonthermal), right foot, subsequent encounter"
227,S90.821S,"Blister (nonthermal), right foot, sequela"
228,S90.822A,"Blister (nonthermal), left foot, initial encounter"
229,S90.822D,"Blister (nonthermal), left foot, subsequent encounter"
230,S90.822S,"Blister (nonthermal), left foot, sequela"
231,S90.829A,"Blister (nonthermal), unspecified foot, initial encounter"
232,S90.829D,"Blister (nonthermal), unspecified foot, subsequent encounter"
233,S90.829S,"Blister (nonthermal), unspecified foot, sequela"
234,S90.841A,"External constriction, right foot, initial encounter"
235,S90.841D,"External constriction, right foot, subsequent encounter"
236,S90.841S,"External constriction, right foot, sequela"
237,S90.842A,"External constriction, left foot, initial encounter"
238,S90.842D,"External constriction, left foot, subsequent encounter"
239,S90.842S,"External constriction, left foot, sequela"
240,S90.849A,"External constriction, unspecified foot, initial encounter"
241,S90.849D,"External constriction, unspecified foot, subs encntr"
242,S90.849S,"External constriction, unspecified foot, sequela"
243,S90.851A,"Superficial foreign body, right foot, initial encounter"
244,S90.851D,"Superficial foreign body, right foot, subsequent encounter"
245,S90.851S,"Superficial foreign body, right foot, sequela"
246,S90.852A,"Superficial foreign body, left foot, initial encounter"
247,S90.852D,"Superficial foreign body, left foot, subsequent encounter"
248,S90.852S,"Superficial foreign body, left foot, sequela"
249,S90.859A,"Superficial foreign body, unspecified foot, init encntr"
250,S90.859D,"Superficial foreign body, unspecified foot, subs encntr"
251,S90.859S,"Superficial foreign body, unspecified foot, sequela"
252,S90.861A,"Insect bite (nonvenomous), right foot, initial encounter"
253,S90.861D,"Insect bite (nonvenomous), right foot, subsequent encounter"
254,S90.861S,"Insect bite (nonvenomous), right foot, sequela"
255,S90.862A,"Insect bite (nonvenomous), left foot, initial encounter"
256,S90.862D,"Insect bite (nonvenomous), left foot, subsequent encounter"
257,S90.862S,"Insect bite (nonvenomous), left foot, sequela"
258,S90.869A,"Insect bite (nonvenomous), unspecified foot, init encntr"
259,S90.869D,"Insect bite (nonvenomous), unspecified foot, subs encntr"
260,S90.869S,"Insect bite (nonvenomous), unspecified foot, sequela"
261,S90.871A,"Other superficial bite of right foot, initial encounter"
262,S90.871D,"Other superficial bite of right foot, subsequent encounter"
263,S90.871S,"Other superficial bite of right foot, sequela"
264,S90.872A,"Other superficial bite of left foot, initial encounter"
265,S90.872D,"Other superficial bite of left foot, subsequent encounter"
266,S90.872S,"Other superficial bite of left foot, sequela"
267,S90.879A,"Other superficial bite of unspecified foot, init encntr"
268,S90.879D,"Other superficial bite of unspecified foot, subs encntr"
269,S90.879S,"Other superficial bite of unspecified foot, sequela"
270,S90.911A,"Unspecified superficial injury of right ankle, init encntr"
271,S90.911D,"Unspecified superficial injury of right ankle, subs encntr"
272,S90.911S,"Unspecified superficial injury of right ankle, sequela"
273,S90.912A,"Unspecified superficial injury of left ankle, init encntr"
274,S90.912D,"Unspecified superficial injury of left ankle, subs encntr"
275,S90.912S,"Unspecified superficial injury of left ankle, sequela"
276,S90.919A,"Unsp superficial injury of unspecified ankle, init encntr"
277,S90.919D,"Unsp superficial injury of unspecified ankle, subs encntr"
278,S90.919S,"Unspecified superficial injury of unspecified ankle, sequela"
279,S90.921A,"Unspecified superficial injury of right foot, init encntr"
280,S90.921D,"Unspecified superficial injury of right foot, subs encntr"
281,S90.921S,"Unspecified superficial injury of right foot, sequela"
282,S90.922A,"Unspecified superficial injury of left foot, init encntr"
283,S90.922D,"Unspecified superficial injury of left foot, subs encntr"
284,S90.922S,"Unspecified superficial injury of left foot, sequela"
285,S90.929A,"Unsp superficial injury of unspecified foot, init encntr"
286,S90.929D,"Unsp superficial injury of unspecified foot, subs encntr"
287,S90.929S,"Unspecified superficial injury of unspecified foot, sequela"
288,S90.931A,"Unsp superficial injury of right great toe, init encntr"
289,S90.931D,"Unsp superficial injury of right great toe, subs encntr"
290,S90.931S,"Unspecified superficial injury of right great toe, sequela"
291,S90.932A,"Unsp superficial injury of left great toe, init encntr"
292,S90.932D,"Unsp superficial injury of left great toe, subs encntr"
293,S90.932S,"Unspecified superficial injury of left great toe, sequela"
294,S90.933A,"Unsp superficial injury of unsp great toe, init encntr"
295,S90.933D,"Unsp superficial injury of unsp great toe, subs encntr"
296,S90.933S,"Unsp superficial injury of unspecified great toe, sequela"
297,S90.934A,"Unsp superficial injury of right lesser toe(s), init encntr"
298,S90.934D,"Unsp superficial injury of right lesser toe(s), subs encntr"
299,S90.934S,"Unsp superficial injury of right lesser toe(s), sequela"
300,S90.935A,"Unsp superficial injury of left lesser toe(s), init encntr"
