,Synonyms
0,"['Acute culture positive cystitis', 'Acute cystitis', 'Acute cystitis - culture-negative', 'Acute infective cystitis', 'Acute lower urinary tract infection', 'Acute on chronic cystitis', 'Acute recurrent cystitis', 'Recurrent cystitis']"
1,"['Acute hemorrhagic cystitis', 'Bladder hemorrhage', 'Cystitis associated with another disorder', 'Hematuria co-occurrent and due to acute cystitis', 'Hematuria co-occurrent and due to cystitis', 'Hemorrhagic cystitis']"
2,"['Chronic interstitial cystitis', 'Chronic ulcerating interstitial cystitis', 'Panmural cystitis', 'Panmural fibrosis of bladder', 'Submucous cystitis', 'Ulcerative cystitis']"
3,"['Chronic interstitial cystitis', 'Cystitis associated with another disorder', 'Hematuria co-occurrent and due to chronic interstitial cystitis', 'Hematuria co-occurrent and due to cystitis']"
4,"['Acute on chronic cystitis', 'Chronic cystitis', 'Chronic cystitis - culture negative', 'Chronic infective cystitis', 'Chronic lower urinary tract infection', 'Chronic nonspecific cystitis', 'Recurrent cystitis', 'Recurrent infective cystitis', 'Recurrent urinary tract infection', 'Subacute cystitis']"
5,"['Cystitis associated with another disorder', 'Hematuria co-occurrent and due to chronic cystitis', 'Hematuria co-occurrent and due to cystitis']"
6,"['Acute trigonitis', 'Chronic trigonitis', 'Follicular cystitis', 'Trigonitis', 'Urethrotrigonitis']"
7,"['Cystitis associated with another disorder', 'Hematuria co-occurrent and due to cystitis', 'Hematuria co-occurrent and due to trigonitis', 'Trigonitis']"
8,"['Acute radiation cystitis', 'Acute radiation disease', 'Chronic radiation cystitis', 'Irradiation cystitis', 'Irradiation cystitis without hematuria']"
9,"['Cystitis associated with another disorder', 'Hematuria co-occurrent and due to cystitis', 'Hematuria co-occurrent and due to irradiation cystitis', 'Hematuria due to radiation cystitis', 'Irradiation cystitis']"
10,"['Abdominal actinomycosis', 'Abscess of bladder', 'Abscess of perivesicular tissue of urinary bladder', 'Abscess of rectovesical pouch', 'Abscess of umbilicus', 'Bullous cystitis', 'Chemical cystitis', 'Chronic cystitis - culture negative', 'Chronic lower urinary tract infection', 'Cystitis associated with another disorder', 'Cystitis cystica', 'Cystitis due to Pseudomonas', 'Cystitis glandularis', 'Cystitis with actinomycosis', 'Diverticulitis of bladder', 'Diverticulum of bladder', 'Emphysematous cystitis', 'Eosinophilic cystitis', 'Infected diverticulum of bladder', 'Non-infective cystitis', 'Papillary cystitis', 'Pseudomonas urinary tract infection', 'Pyocystis', 'Recurrent bacterial cystitis', 'Recurrent cystitis', 'Recurrent cystitis', 'Recurrent cystitis - culture-negative', 'Recurrent infective cystitis', 'Recurrent urinary tract infection', 'Urachal abscess', 'Urinary tract infection caused by Pseudomonas']"
11,[]
12,"['Bacterial cystitis', 'Coliform urinary tract infection', 'Cystitis', 'Cystitis with bilharziasis', 'Cystitis with Echinococcus infestation', 'Infective cystitis', 'Klebsiella cystitis', 'Recurrent cystitis', 'Urinary schistosomiasis', 'Urinary tract infection caused by Klebsiella']"
13,"['Bladder hemorrhage', 'Cystitis associated with another disorder', 'Hematuria co-occurrent and due to cystitis', 'Hemorrhagic cystitis']"
14,['Uninhibited neurogenic bladder']
15,['Reflex neuropathic bladder']
16,"['Acontractile detrusor', 'Bladder inertia', 'Bladder muscle dysfunction - underactive', 'Bladder sphincter paralysis', 'Detrusor muscle paresis', 'Flaccid neurogenic bladder', 'Hypotonic bladder', 'Paralysis of bladder']"
