,Synonyms
0,['Cytomegaloviral pneumonia']
1,['Cytomegalovirus hepatitis']
2,"['Cytomegaloviral pancreatitis', 'Infectious pancreatitis']"
3,"['Cytomegaloviral colitis', 'Cytomegaloviral enteritis', 'Cytomegaloviral gastritis', 'Cytomegaloviral retinitis', 'Cytomegaloviral retinitis', 'Cytomegalovirus chorioretinitis', 'Cytomegalovirus encephalitis', 'Cytomegalovirus infection of skin', 'Cytomegalovirus infection of the central nervous system', 'Cytomegalovirus-induced glomerulonephritis', 'Encephalitis due to Herpesviridae', 'Endocochlear cytomegalovirus infection', 'Esophagitis caused by Cytomegalovirus', 'Gastric ulcer caused by cytomegalovirus', 'Gastric ulcer caused by virus', 'Infection involving inner ear', 'Infection of intestine caused by Human cytomegalovirus 5', 'Infective esophagitis', 'Meningitis caused by Human cytomegalovirus 5', 'Retinitis of bilateral eyes caused by cytomegalovirus', 'Retinitis of left eye caused by cytomegalovirus', 'Retinitis of left eye caused by cytomegalovirus', 'Retinitis of right eye caused by cytomegalovirus', 'Ulcerative cytomegalovirus lesion', 'Viral colitis', 'Viral esophagitis', 'Viral labyrinthitis']"
4,"['Cytomegalovirus infection', 'Cytomegalovirus viremia', 'Disseminated cytomegalovirus infection', 'Infection caused by Cytomegalovirus co-occurrent with human immunodeficiency virus infection', 'Viremia']"
5,"['Infective orchitis', 'Mumps orchitis']"
6,"['Meningitis caused by Paramyxovirus', 'Mumps meningitis']"
7,"['Encephalitis caused by Rubulavirus', 'Meningitis caused by Paramyxovirus', 'Mumps encephalitis', 'Mumps meningitis', 'Mumps meningoencephalitis', 'Viral meningoencephalitis']"
8,"['Infectious pancreatitis', 'Mumps pancreatitis']"
9,['Mumps hepatitis']
10,['Mumps myocarditis']
11,['Mumps nephritis']
12,['Mumps polyneuropathy']
13,"['Arthritis due to viral infection', 'Mumps arthritis']"
14,"['Acute oophoritis', 'Infection of ovary', 'Infectious sialoadenitis of major salivary gland', 'Infective sialoadenitis', 'Mastitis of mumps', 'Mumps oophoritis', 'Mumps submandibular sialadenitis', 'Mumps with complication']"
15,"['Infectious sialoadenitis of major salivary gland', 'Infectious sialoadenitis of major salivary gland', 'Infective sialoadenitis', 'Infective sialoadenitis', 'Infective sialoadenitis', 'Mumps', 'Mumps acute sialadenitis', 'Mumps parotitis', 'Mumps sublingual sialadenitis', 'Mumps without complication', 'Parotitis']"
16,"['Chronic Epstein-Barr virus infection syndrome', 'Epstein Barr virus infection of the central nervous system', 'Epstein-Barr virus disease', 'Epstein-Barr virus infection of the retina', 'Gammaherpesviral mononucleosis', 'Glandular fever pharyngitis']"
17,[]
18,"['Epstein Barr virus infection of the central nervous system', 'Meningitis caused by Epstein-Barr virus']"
19,"['Carcinoma of stomach', 'Diffuse large B-cell lymphoma co-occurrent with chronic inflammation caused by Epstein-Barr virus', 'Epstein-Barr virus associated gastric carcinoma']"
20,['Cytomegaloviral mononucleosis']
21,"['Polyneuropathy due to cytomegaloviral mononucleosis', 'Polyneuropathy due to infectious mononucleosis']"
22,['Meningitis due to Cytomegaloviral Mononucleosis']
23,['Hepatomegaly due to mononucleosis caused by cytomegalovirus']
24,[]
25,[]
26,[]
27,"['HIV infection with infectious mononucleosis-like syndrome', 'Infectious mononucleosis pneumonia', 'Mononuclear interstitial pneumonia']"
28,"['Heterophil-negative mononucleosis syndrome', 'Heterophil-positive mononucleosis syndrome', 'Infectious mononucleosis', 'Infectious mononucleosis test positive']"
29,['Polyneuropathy due to infectious mononucleosis']
30,['Meningitis due to infectious mononucleosis']
31,"[""African Burkitt's lymphoma"", 'Encephalitis due to Herpesviridae', 'Epstein Barr virus infection of the central nervous system', 'Fatal infectious mononucleosis', 'Fatal infectious mononucleosis associated with X-linked lymphoproliferative syndrome', 'Infectious mononucleosis encephalitis', 'Infectious mononucleosis exanthem', 'Infectious mononucleosis pneumonia', 'Pericarditis associated with infectious mononucleosis', 'Viral pericarditis']"
32,"['Adenoviral keratitis', 'Bilateral keratoconjunctivitis of eyes', 'Bilateral viral conjunctivitis', 'Conjunctivitis due to adenovirus', 'Conjunctivitis due to adenovirus', 'Conjunctivitis due to adenovirus', 'Conjunctivitis of left eye caused by virus', 'Conjunctivitis of left eye caused by virus', 'Conjunctivitis of right eye caused by virus', 'Conjunctivitis of right eye caused by virus', 'Epidemic keratoconjunctivitis', 'Epidemic keratoconjunctivitis of both eyes', 'Epidemic keratoconjunctivitis of left eye', 'Epidemic keratoconjunctivitis of right eye', 'Keratoconjunctivitis due to adenovirus']"
33,"['Acute adenoviral follicular conjunctivitis', 'Acute follicular conjunctivitis', 'Acute infectious conjunctivitis', 'Conjunctivitis due to adenovirus']"
34,"['Adenoviral pharyngitis', 'Adenoviral pharyngoconjunctivitis', 'Adenoviral respiratory disease', 'Viral pharyngoconjunctivitis']"
35,"['Acute hemorrhagic conjunctivitis', 'Acute infectious conjunctivitis', 'Conjunctivitis due to enterovirus type 70']"
36,[]
37,"['Acute epidemic conjunctivitis', 'Bilateral viral conjunctivitis', 'Conjunctivitis of left eye caused by virus', 'Conjunctivitis of right eye caused by virus', 'Viral conjunctivitis']"
38,"['Epidemic cervical myalgia', 'Epidemic pleurodynia', 'Finding of sensation of musculoskeletal structure of neck', 'Viral myalgia']"
39,['Ross river fever']
40,"['Coxsackie carditis', 'Enterovirus heart infection', 'Viral carditis']"
41,"['Coxsackie carditis', 'Coxsackie endocarditis', 'Enterovirus heart infection', 'Viral endocarditis']"
42,"['Acute aseptic myocarditis of the newborn', 'Acute myocarditis - coxsackie', 'Adenoviral myocarditis', 'Coxsackie carditis', 'Coxsackie myocarditis', 'Coxsackie myocarditis of newborn', 'Enterovirus heart infection', 'Myocarditis due to Influenza A virus', 'Myocarditis due to Influenza A virus subtype H1N1', 'Myocarditis due to influenza virus', 'Neonatal coxsackie virus syndrome', 'Viral myocarditis']"
43,"['Acute pericarditis caused by human coxsackievirus', 'Acute viral pericarditis', 'Coxsackie pericarditis', 'Viral pericarditis']"
44,['Cardiomyopathy due to viral infection']
