,Synonyms
0,"['Abscess of lung', 'Antibiotic resistant tuberculosis', 'Fibrosis of pleura', 'Inactive tuberculosis', 'Inactive tuberculosis of lung', 'Infiltrative lung tuberculosis', 'Isoniazid resistant tuberculosis', 'Isoniazid resistant tuberculosis of lung', 'Mycobacterial pneumonia', 'Nodular tuberculosis of lung', 'Post-infective pleural fibrosis', 'Post-tuberculous pleural fibrosis', 'Pulmonary tuberculosis', 'Reactivation tuberculosis', 'Reinfection pulmonary tuberculosis', 'Relapse pulmonary tuberculosis', 'Thickening of pleura', 'Tuberculosis of lung with cavitation', 'Tuberculosis of lung with involvement of bronchus', 'Tuberculosis of lung, bacteriological and histological examination not done', 'Tuberculosis of lung, bacteriologically and histologically negative', 'Tuberculosis of lung, confirmed by culture only', 'Tuberculosis of lung, confirmed by sputum microscopy with or without culture', 'Tuberculosis of lung, confirmed histologically', 'Tuberculous abscess', 'Tuberculous abscess of lung', 'Tuberculous bronchiectasis', 'Tuberculous fibrosis of lung', 'Tuberculous pneumonia', 'Tuberculous pneumothorax']"
1,"['Hilar lymphadenopathy', 'Tuberculosis of hilar lymph nodes', 'Tuberculosis of intrathoracic lymph nodes', 'Tuberculosis of mediastinal lymph nodes', 'Tuberculosis of mediastinum', 'Tuberculosis of tracheobronchial lymph nodes', 'Tuberculous adenitis']"
2,"['Bronchopleural fistula', 'Infectious disorder of trachea', 'Isolated bronchial tuberculosis', 'Isolated tracheal tuberculosis', 'Isolated tracheobronchial tuberculosis', 'Tuberculosis of bronchus', 'Tuberculosis of glottis', 'Tuberculosis of larynx, trachea and bronchus, confirmed bacteriologically and histologically', 'Tuberculosis of lung with involvement of bronchus', 'Tuberculous bronchopleural fistula', 'Tuberculous laryngitis']"
3,"['Bacterial pleurisy with effusion', 'Chylothorax', 'Hydrothorax', 'Pleurisy with effusion', 'Tuberculosis of pleura', 'Tuberculous chylothorax', 'Tuberculous empyema', 'Tuberculous hydrothorax', 'Tuberculous pleural effusion', 'Tuberculous pleurisy, confirmed bacteriologically and histologically']"
4,"['Active tuberculosis', 'Acute tuberculosis', 'Antibiotic resistant tuberculosis', 'Ciprofloxacin resistant tuberculosis', 'Ethambutol resistant tuberculosis', 'Extensively drug resistant tuberculosis', 'Extreme drug resistant tuberculosis', 'Finding by inspection ', 'Ghon complex', 'Infection due to Mycobacterium tuberculosis', 'Infection due to mycobacterium tuberculosis hominis', 'Infectious sequelae of disorders', 'Multidrug resistant tuberculosis', 'Primary progressive tuberculosis', 'Primary respiratory tuberculosis, confirmed bacteriologically and histologically', 'Primary tuberculosis', 'Primary tuberculous complex', 'Primary tuberculous complex confirmed', 'Primary tuberculous complex confirmed by culture', 'Primary tuberculous complex confirmed by microscopic examination', 'Primary tuberculous complex confirmed histologically', 'Primary tuberculous complex with bacteriological or histological examination results unknown', 'Respiratory tuberculosis, bacteriologically and histologically confirmed', 'Rifampicin resistant tuberculosis', 'Sequela of infection caused by Mycobacterium', 'Sequelae of tuberculosis', 'Streptomycin resistant tuberculosis', 'Tuberculosis', 'Tuberculosis of pleura', 'Tuberculous abscess', 'Tuberculous pleurisy in primary progressive tuberculosis']"
5,"['Antibiotic resistant tuberculosis', 'Antibiotic resistant tuberculosis', 'Antibiotic resistant tuberculosis', 'Bacterial sinusitis', 'Caseating tuberculoid granuloma', 'Drug resistant tuberculosis', 'Ethionamide resistant tuberculosis', 'Isoniazid resistant tuberculosis', 'Pyrazinamide resistant tuberculosis', 'Tuberculosis of mediastinum', 'Tuberculosis of nasal septum', 'Tuberculosis of nasal sinus', 'Tuberculosis of nasopharynx', 'Tuberculosis of nose', 'Tuberculosis of oropharynx']"
6,"['Active tuberculosis', 'Antibiotic resistant tuberculosis', 'Asymptomatic human immunodeficiency virus infection', 'Chronic tuberculosis', 'Ciprofloxacin resistant tuberculosis', 'Ethambutol resistant tuberculosis', 'Extensively drug resistant tuberculosis', 'Extreme drug resistant tuberculosis', 'Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with tuberculosis', 'Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with tuberculosis', 'Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with tuberculosis', 'Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with tuberculosis', 'Hypercalcemia due to tuberculosis', 'Infection due to Mycobacterium tuberculosis', 'Infection due to mycobacterium tuberculosis hominis', 'Maternal tuberculosis during pregnancy, childbirth and the puerperium', 'Multidrug resistant tuberculosis', 'Mycobacteriosis associated with AIDS', 'Respiratory tuberculosis', 'Respiratory tuberculosis, bacteriologically and histologically confirmed', 'Respiratory tuberculosis, not confirmed bacteriologically or histologically', 'Rifampicin resistant tuberculosis', 'Streptomycin resistant tuberculosis', 'Tuberculosis', 'Tuberculosis associated with AIDS', 'Tuberculosis in mother complicating childbirth', 'Tuberculous abscess', 'World Health Organization 2007 Human immunodeficiency virus infection clinical stage 1', 'World Health Organization 2007 Human immunodeficiency virus infection clinical stage 2', 'World Health Organization 2007 Human immunodeficiency virus infection clinical stage 3', 'World Health Organization 2007 Human immunodeficiency virus infection clinical stage 4']"
7,"['Arachnoiditis', 'Bacterial meningomyelitis', 'Leptomeningitis', 'Meningitis caused by Actinomycetales', 'Tuberculosis of central nervous system', 'Tuberculosis of cerebral meninges', 'Tuberculosis of meninges', 'Tuberculosis of spinal cord', 'Tuberculosis of spinal meninges', 'Tuberculous arachnoiditis', 'Tuberculous leptomeningitis', 'Tuberculous myelitis']"
8,"['Infection causing granuloma of central nervous system', 'Infectious granuloma', 'Tuberculoma', 'Tuberculoma of meninges']"
9,"['Abscess of spinal cord caused by bacterium', 'Epidural abscess', 'Infection causing granuloma of central nervous system', 'Infection causing granuloma of central nervous system', 'Infectious granuloma', 'Infectious granuloma', 'Tuberculoma', 'Tuberculoma', 'Tuberculoma of brain', 'Tuberculoma of spinal cord', 'Tuberculoma of spinal cord confirmed', 'Tuberculosis of brain', 'Tuberculosis of central nervous system', 'Tuberculosis of central nervous system', 'Tuberculosis of spinal cord', 'Tuberculous abscess', 'Tuberculous abscess', 'Tuberculous abscess', 'Tuberculous abscess of brain', 'Tuberculous abscess of epidural space', 'Tuberculous abscess of spinal cord', 'Tuberculous intracranial abscess', 'Tuberculous myelitis']"
10,"['Bacterial meningoencephalitis', 'Meningitis caused by Actinomycetales', 'Tuberculosis of brain', 'Tuberculosis of central nervous system', 'Tuberculosis of central nervous system', 'Tuberculous encephalitis', 'Tuberculous meningoencephalitis', 'Tuberculous myelitis']"
11,['Tuberculous neuritis']
12,[]
13,['Tuberculosis of central nervous system']
14,"['Acquired kyphosis', 'Infection of cervical spine', 'Infection of lumbar spine', 'Infection of sacrum', 'Infection of thoracic spine', ""Pott's curvature"", 'Secondary kyphosis', 'Tuberculosis of cervical spine', 'Tuberculosis of lumbar spine', 'Tuberculosis of thoracic spine', 'Tuberculosis of vertebral column', 'Tuberculous abscess', 'Tuberculous abscess of sacrum', 'Vertebral abscess']"
15,"['Arthritis of left knee caused by bacteria', 'Arthritis of right knee caused by bacteria', 'Bacterial arthritis of hip', 'Infective arthritis of left knee', 'Infective arthritis of right knee', 'Tuberculosis of bones and/or joints', 'Tuberculosis of hip', 'Tuberculosis of knee', 'Tuberculosis of left knee joint', 'Tuberculosis of right knee joint', 'Tuberculous arthritis']"
16,"['Bacterial osteomyelitis', 'Infection of bone of radius and/or ulna', 'Infection of humerus', 'Tuberculosis limb bones - Tuberculous dactylitis', 'Tuberculosis of bone', 'Tuberculosis of bone of upper limb', 'Tuberculosis of bones and/or joints', 'Tuberculosis of bones of lower extremity', 'Tuberculosis of limb bones', 'Tuberculosis of mastoid process', 'Tuberculosis of multiple limb bones', 'Tuberculosis of the bones of multiple sites', 'Tuberculosis of the bones of the ankle and/or foot', 'Tuberculosis of the bones of the hand', 'Tuberculosis of the bones of the shoulder region', 'Tuberculosis of the forearm bone', 'Tuberculosis of the lower leg bone', 'Tuberculosis of the pelvic and/or thigh bones', 'Tuberculosis of the upper arm bone', 'Tuberculous dactylitis', 'Tuberculous necrosis of bone', 'Tuberculous osteomyelitis']"
17,"['Granulomatous synovitis', 'Infection of musculoskeletal system caused by Mycobacterium tuberculosis', 'Infection of tendon sheath', 'Infectious synovitis', 'Myositis caused by Mycobacterium tuberculosis', 'Tuberculous arthritis', 'Tuberculous infection of tendon sheath', 'Tuberculous synovitis', 'Tuberculous tenosynovitis']"
18,"['Genital tuberculosis', 'Tuberculosis of genitourinary system']"
19,"['Acquired stricture of ureter', 'Infective ureteritis', 'Pyelitis', 'Stricture of ureter', 'Tuberculosis of kidney', 'Tuberculosis of ureter', 'Tuberculosis of urinary organs', 'Tuberculosis of urinary organs', 'Tuberculous pyelitis', 'Tuberculous stricture of ureter', 'Ureteritis']"
20,"['Tuberculosis of bladder', 'Tuberculosis of urinary organs']"
21,"['Non-venereal urethritis', 'Tuberculosis of urinary organs', 'Tuberculous urethritis']"
22,"['Bacterial prostatitis', 'Granulomatous prostatitis', 'Tuberculosis of male genital organs', 'Tuberculosis of prostate']"
