,category,condition
0,R83.0,Abnormal level of enzymes in cerebrospinal fluid
1,R83.1,Abnormal level of hormones in cerebrospinal fluid
2,R83.2,Abn lev drug/meds/biol subst in cerebrospinal fluid
3,R83.3,Abn lev substances chiefly nonmedicinal as to source in CSF
4,R83.4,Abnormal immunological findings in cerebrospinal fluid
5,R83.5,Abnormal microbiological findings in cerebrospinal fluid
6,R83.6,Abnormal cytological findings in cerebrospinal fluid
7,R83.8,Other abnormal findings in cerebrospinal fluid
8,R83.9,Unspecified abnormal finding in cerebrospinal fluid
9,R84.0,Abnormal level of enzymes in specimens from resp org/thrx
10,R84.1,Abnormal level of hormones in specimens from resp org/thrx
11,R84.2,Abn lev drug/meds/biol subst in specimens from resp org/thrx
12,R84.3,Abn lev substnc nonmed source in specmn from resp org/thrx
13,R84.4,Abnormal immunolog findings in specimens from resp org/thrx
14,R84.5,Abnormal microbiolog findings in specmn from resp org/thrx
15,R84.6,Abnormal cytolog findings in specimens from resp org/thrx
16,R84.7,Abnormal histolog findings in specimens from resp org/thrx
17,R84.8,Oth abnormal findings in specimens from resp org/thrx
18,R84.9,Unsp abnormal finding in specimens from resp org/thrx
19,R85.0,Abn lev enzymes in specimens from dgstv org/abd cav
20,R85.1,Abn lev hormones in specimens from dgstv org/abd cav
21,R85.2,Abn lev drug/meds/biol subst in specmn fr dgstv org/abd cav
22,R85.3,Abn lev substnc nonmed source in specmn fr dgstv org/abd cav
23,R85.4,Abnormal immunolog findings in specmn from dgstv org/abd cav
24,R85.5,Abn microbiolog findings in specmn from dgstv org/abd cav
25,R85.610,Atyp squam cell of undet signfc cyto smr anus (ASCUS)
26,R85.611,Atyp squam cell not excl hi grd intrepith lesn cyto smr anus
27,R85.612,Low grade intrepith lesion cyto smr anus (LGSIL)
28,R85.613,High grade intrepith lesion cyto smr anus (HGSIL)
29,R85.614,Cytologic evidence of malignancy on smear of anus
30,R85.615,Unsatisfactory cytologic smear of anus
31,R85.616,Satisfactory anal smear but lacking transformation zone
32,R85.618,Other abnormal cytological findings on specimens from anus
33,R85.619,Unsp abnormal cytological findings in specimens from anus
34,R85.69,Abn cytolog findings in specmn from oth dgstv org/abd cav
35,R85.7,Abnormal histolog findings in specmn from dgstv org/abd cav
36,R85.81,Anal high risk human papillomavirus (HPV) DNA test positive
37,R85.82,Anal low risk human papillomavirus (HPV) DNA test positive
38,R85.89,Oth abnormal findings in specimens from dgstv org/abd cav
39,R85.9,Unsp abnormal finding in specimens from dgstv org/abd cav
40,R86.0,Abn lev enzymes in specimens from male genital organs
41,R86.1,Abn lev hormones in specimens from male genital organs
42,R86.2,Abn lev drug/meds/biol subst in specmn from male gntl organs
43,R86.3,Abn lev substnc nonmed source in specmn from male gntl org
44,R86.4,Abn immunolog findings in specmn from male genital organs
45,R86.5,Abn microbiolog findings in specmn from male genital organs
46,R86.6,Abnormal cytolog findings in specmn from male genital organs
47,R86.7,Abn histolog findings in specmn from male genital organs
48,R86.8,Oth abnormal findings in specimens from male genital organs
49,R86.9,Unsp abnormal finding in specimens from male genital organs
50,R87.0,Abn lev enzymes in specimens from female genital organs
51,R87.1,Abn lev hormones in specimens from female genital organs
52,R87.2,Abn lev drug/meds/biol subst in specmn from fem gntl organs
53,R87.3,Abn lev substnc nonmed source in specmn from fem gntl organs
54,R87.4,Abn immunolog findings in specmn from female genital organs
55,R87.5,Abn microbiolog find in specmn from female genital organs
56,R87.610,Atyp squam cell of undet signfc cyto smr crvx (ASCUS)
57,R87.611,Atyp squam cell not excl hi grd intrepith lesn cyto smr crvx
58,R87.612,Low grade intrepith lesion cyto smr crvx (LGSIL)
59,R87.613,High grade intrepith lesion cyto smr crvx (HGSIL)
60,R87.614,Cytologic evidence of malignancy on smear of cervix
61,R87.615,Unsatisfactory cytologic smear of cervix
62,R87.616,Satisfactory cervical smear but lacking transformation zone
63,R87.618,Oth abnormal cytolog findings on specimens from cervix uteri
64,R87.619,Unsp abnormal cytolog findings in specmn from cervix uteri
65,R87.620,Atyp squam cell of undet signfc cyto smr vagn (ASCUS)
66,R87.621,Atyp squam cell not excl hi grd intrepith lesn cyto smr vagn
67,R87.622,Low grade intrepith lesion cyto smr vagn (LGSIL)
68,R87.623,High grade intrepith lesion cyto smr vagn (HGSIL)
69,R87.624,Cytologic evidence of malignancy on smear of vagina
70,R87.625,Unsatisfactory cytologic smear of vagina
71,R87.628,Other abnormal cytological findings on specimens from vagina
72,R87.629,Unsp abnormal cytological findings in specimens from vagina
73,R87.69,Abn cytolog find in specmn from oth female genital organs
74,R87.7,Abn histolog findings in specmn from female genital organs
75,R87.810,Cervical high risk HPV DNA test positive
76,R87.811,Vaginal high risk HPV DNA test positive
77,R87.820,Cervical low risk HPV DNA test positive
78,R87.821,Vaginal low risk HPV DNA test positive
79,R87.89,Oth abnormal findings in specmn from female genital organs
80,R87.9,Unsp abnormal finding in specmn from female genital organs
81,R88.0,Cloudy (hemodialysis) (peritoneal) dialysis effluent
82,R88.8,Abnormal findings in other body fluids and substances
83,R89.0,Abnormal level of enzymes in specimens from oth org/tiss
84,R89.1,Abnormal level of hormones in specimens from oth org/tiss
85,R89.2,Abn lev drug/meds/biol subst in specimens from oth org/tiss
86,R89.3,Abn lev substnc nonmed source in specmn from oth org/tiss
87,R89.4,Abnormal immunolog findings in specimens from oth org/tiss
88,R89.5,Abnormal microbiolog findings in specimens from oth org/tiss
89,R89.6,Abnormal cytological findings in specimens from oth org/tiss
90,R89.7,Abnormal histolog findings in specimens from oth org/tiss
91,R89.8,Oth abnormal findings in specimens from oth org/tiss
92,R89.9,Unsp abnormal finding in specimens from oth org/tiss
