,Synonyms
0,['Abnormal enzyme levels in cerebrospinal fluid']
1,['Abnormal hormone levels in cerebrospinal fluid']
2,[]
3,[]
4,['Abnormal immunological findings in CSF']
5,"['Abnormal microbiological finding in cerebrospinal fluid', 'CSF: microorganisms - finding', 'CSF: microorganisms seen', 'Microbiologic culture of cerebrospinal fluid specimen positive']"
6,"['Abnormal cytological findings in CSF', 'Cerebrospinal fluid cell content - finding', 'Cerebrospinal fluid cell content - finding', 'Cerebrospinal fluid cell content - finding', 'Cerebrospinal fluid cell content - finding', 'Cerebrospinal fluid lymphocytosis', 'CSF cell content: raised', 'CSF: erythrocytosis', 'CSF: polymorphonuclear leukocytosis', 'Pleocytosis']"
7,"['Abnormal histological findings in CSF', 'Abnormal histology findings', 'Cerebrospinal fluid: protein - increased +', 'Cerebrospinal fluid: protein - increased ++', 'Chloride level - finding', 'Color of fluid - finding', 'Color of fluid - finding', 'Color of specimen - finding', 'Color of specimen - finding', 'CSF appearance - finding', 'CSF appearance - finding', 'CSF appearance - finding', 'CSF appearance: blood-stained', 'CSF appearance: turbid', 'CSF appearance: xanthochromia', 'CSF protein electrophoretic profile - finding', 'CSF: chloride abnormal', 'CSF: chloride decreased', 'CSF: chloride increased', 'CSF: chloride level - finding', 'CSF: electrophoresis abnormal', 'CSF: globulin decreased', 'CSF: glucose decreased', 'CSF: glucose increased', 'CSF: glucose level - finding', 'CSF: protein level - finding', 'Decreased globulin', 'Decreased glucose level', 'Electrolytes abnormal', 'Finding of cerebrospinal fluid: globulin level', 'Finding of cerebrospinal fluid: globulin level', 'Increased AD7c neuronal thread protein concentration in cerebrospinal fluid', 'Increased cerebrospinal fluid production', 'Increased globulin concentration of cerebrospinal fluid', 'Increased glucose level', 'Presence of xanthochromia', 'Protein electrophoresis abnormal', 'Sample xanthochromic']"
8,"['Cerebrospinal fluid examination abnormal', 'CSF chemistry abnormal']"
9,['Abnormal enzyme level in specimen from respiratory organ and thorax']
10,['Abnormal hormone level in specimen from respiratory organ and thorax']
11,[]
12,[]
13,[]
14,"['Acid-fast bacilli in sputum', 'Acid-fast bacteria present', 'Breath test finding', 'Helicobacter breath test positive', 'Helicobacter pylori breath test finding', 'Influenza A virus inconclusive', 'Influenza A virus not detected', 'Influenza A virus subtype H1 2009 pandemic strain inconclusive', 'Influenza A virus subtype H1 2009 pandemic strain not detected', 'Influenza A virus subtype H1 inconclusive', 'Influenza A virus subtype H1 not detected', 'Influenza A virus subtype H5 asian strain inconclusive', 'Influenza A virus subtype H5 inconclusive', 'Microbiologic culture of sputum positive', 'Nose swab culture positive', 'Positive sputum culture for hRSV ', 'Sputum culture positive for Aspergillus', 'Sputum culture positive for extended beta lactamase producing Escherichia coli', 'Sputum culture positive for Pseudomonas', 'Sputum evidence of infection', 'Sputum: eosinophilia', 'Sputum: tubercle on Z-N stain', 'Throat swab culture positive', 'Virus inconclusive', 'Virus not detected']"
15,"['Pleural fluid cells increased', 'Pleural fluid: lymphocytes seen', 'Pleural fluid: malignant cells present', 'Pleural fluid: pus cells seen', ""Pleural fluid: RBC's present"", 'Positive cytology findings', 'Presence of cells', 'Presence of cells', 'Presence of cells', 'Presence of cells', 'Pus cells present', 'Sputum cytology positive', 'Sputum: malignant cells']"
