,Synonyms
0,"['Abnormality of synaptic vesicles', 'Congenital end-plate acetylcholinesterase deficiency', 'Congenital myasthenia', 'Decrease of motor end-plate potential amplitude without acetylcholine receptor deficiency', 'Deficiency of acetylcholinesterase', 'Generalized myasthenia', 'Genetically determined myasthenia', 'Genetically determined myasthenia', 'Genetically determined myasthenia', 'Genetically determined myasthenia', 'Juvenile or adult myasthenia gravis', 'Myasthenia gravis', 'Myasthenia gravis associated with thymoma', 'Myasthenia gravis without exacerbation', 'Myasthenia gravis, adult form', 'Myasthenia gravis, juvenile form', 'Myopathy in myasthenia gravis', 'Neonatal myasthenia gravis', 'Neonatal neuromuscular disorder', 'Ocular myasthenia', 'Ocular myasthenia with strabismus', 'Persistent neonatal myasthenia gravis', 'Putative defect in acetylcholine synthesis or packaging', 'Rippling muscle disease', 'Rippling muscle disease with myasthenia gravis']"
1,"['Myasthenia gravis with exacerbation', 'Myasthenic crisis']"
2,"['Cholinergic crisis', 'Neuromuscular junction disorder caused by organic phosphorus compound ingestion', 'Pelagic paralysis', 'Poisoning due to arthropod venom', 'Poisoning due to tick bite', 'Tick paralysis', 'Toxic neuromuscular junction disorder', 'Venomous bite wound']"
3,"['Acetylcholine resynthesis deficiency', 'Amyotonia congenita', 'Congenital and developmental myasthenia', 'Congenital end-plate acetylcholine receptor deficiency', 'Congenital myasthenia', 'Familial infantile myasthenia', 'Genetically determined myasthenia', 'Myasthenia gravis, juvenile form', 'Myasthenia gravis, juvenile form', 'Pseudomyopathic myasthenia']"
4,"['Eaton Lambert syndrome without underlying malignancy', 'Eaton-Lambert syndrome']"
5,[]
6,"['Dysthymia', 'Generalized neuromuscular exhaustion syndrome', 'Hereditary motor end-plate disease', 'Neuromuscular junction disorder', 'Periodic paralysis', 'Periodic paralysis with transient compartment-like syndrome', 'Slow channel syndrome']"
7,"['Cardiomyopathy due to neuromuscular disorder', 'Denervation', 'Dilated cardiomyopathy secondary to neuromuscular disorder', 'Disorder of neuromuscular transmission', 'Epidermolysis bullosa simplex with neuromuscular disease', 'Hypertrophic cardiomyopathy associated with another disorder', 'Hypertrophic cardiomyopathy secondary to neuromuscular disorder', 'Hypoventilation during sleep due to neuromuscular disorder', 'Myasthenic facies', 'Myoneural disorder', 'Neonatal hypotonia', 'Neonatal neuromuscular disorder', 'Neuromyopathy', 'Restrictive lung disease', 'Restrictive lung mechanics due to neuromuscular disease', 'Sleep hypoventilation', 'Sleep related hypoventilation or hypoxemia']"
8,"['Basal epidermolysis bullosa simplex', 'Dilated cardiomyopathy secondary to muscular dystrophy', 'Dilated cardiomyopathy secondary to neuromuscular disorder', 'Distal muscular dystrophy', 'Dystrophic cardiomyopathy', 'Epidermolysis bullosa simplex with muscular dystrophy', 'Muscular dystrophy', 'Muscular dystrophy not predominantly limb girdle in distribution', 'Ocular muscular dystrophy', 'Pelvic muscular dystrophy', 'Restrictive lung disease', 'Restrictive lung disease due to muscular dystrophy', 'Tibial muscular dystrophy']"
9,"['Becker muscular dystrophy', 'Cardiomyopathy in Duchenne muscular dystrophy', 'Duchenne muscular dystrophy', 'Manifesting female carrier of X-linked muscular dystrophy', 'Symptomatic form of muscular dystrophy of Duchenne and Becker in female carrier', 'X-linked muscular dystrophy with abnormal dystrophin', 'X-linked muscular dystrophy with abnormal dystrophin', 'X-linked muscular dystrophy with abnormal dystrophin', 'X-linked muscular dystrophy with limb girdle distribution', 'X-linked muscular dystrophy with limb girdle distribution', 'X-linked muscular dystrophy with limb girdle distribution']"
