,category,condition
0,S40.011A,"Contusion of right shoulder, initial encounter"
1,S40.011D,"Contusion of right shoulder, subsequent encounter"
2,S40.011S,"Contusion of right shoulder, sequela"
3,S40.012A,"Contusion of left shoulder, initial encounter"
4,S40.012D,"Contusion of left shoulder, subsequent encounter"
5,S40.012S,"Contusion of left shoulder, sequela"
6,S40.019A,"Contusion of unspecified shoulder, initial encounter"
7,S40.019D,"Contusion of unspecified shoulder, subsequent encounter"
8,S40.019S,"Contusion of unspecified shoulder, sequela"
9,S40.021A,"Contusion of right upper arm, initial encounter"
10,S40.021D,"Contusion of right upper arm, subsequent encounter"
11,S40.021S,"Contusion of right upper arm, sequela"
12,S40.022A,"Contusion of left upper arm, initial encounter"
13,S40.022D,"Contusion of left upper arm, subsequent encounter"
14,S40.022S,"Contusion of left upper arm, sequela"
15,S40.029A,"Contusion of unspecified upper arm, initial encounter"
16,S40.029D,"Contusion of unspecified upper arm, subsequent encounter"
17,S40.029S,"Contusion of unspecified upper arm, sequela"
18,S40.211A,"Abrasion of right shoulder, initial encounter"
19,S40.211D,"Abrasion of right shoulder, subsequent encounter"
20,S40.211S,"Abrasion of right shoulder, sequela"
21,S40.212A,"Abrasion of left shoulder, initial encounter"
22,S40.212D,"Abrasion of left shoulder, subsequent encounter"
23,S40.212S,"Abrasion of left shoulder, sequela"
24,S40.219A,"Abrasion of unspecified shoulder, initial encounter"
25,S40.219D,"Abrasion of unspecified shoulder, subsequent encounter"
26,S40.219S,"Abrasion of unspecified shoulder, sequela"
27,S40.221A,"Blister (nonthermal) of right shoulder, initial encounter"
28,S40.221D,"Blister (nonthermal) of right shoulder, subsequent encounter"
29,S40.221S,"Blister (nonthermal) of right shoulder, sequela"
30,S40.222A,"Blister (nonthermal) of left shoulder, initial encounter"
31,S40.222D,"Blister (nonthermal) of left shoulder, subsequent encounter"
32,S40.222S,"Blister (nonthermal) of left shoulder, sequela"
33,S40.229A,"Blister (nonthermal) of unspecified shoulder, init encntr"
34,S40.229D,"Blister (nonthermal) of unspecified shoulder, subs encntr"
35,S40.229S,"Blister (nonthermal) of unspecified shoulder, sequela"
36,S40.241A,"External constriction of right shoulder, initial encounter"
37,S40.241D,"External constriction of right shoulder, subs encntr"
38,S40.241S,"External constriction of right shoulder, sequela"
39,S40.242A,"External constriction of left shoulder, initial encounter"
40,S40.242D,"External constriction of left shoulder, subsequent encounter"
41,S40.242S,"External constriction of left shoulder, sequela"
42,S40.249A,"External constriction of unspecified shoulder, init encntr"
43,S40.249D,"External constriction of unspecified shoulder, subs encntr"
44,S40.249S,"External constriction of unspecified shoulder, sequela"
45,S40.251A,"Superficial foreign body of right shoulder, init encntr"
46,S40.251D,"Superficial foreign body of right shoulder, subs encntr"
47,S40.251S,"Superficial foreign body of right shoulder, sequela"
48,S40.252A,"Superficial foreign body of left shoulder, initial encounter"
49,S40.252D,"Superficial foreign body of left shoulder, subs encntr"
50,S40.252S,"Superficial foreign body of left shoulder, sequela"
51,S40.259A,"Superficial foreign body of unsp shoulder, init encntr"
52,S40.259D,"Superficial foreign body of unsp shoulder, subs encntr"
53,S40.259S,"Superficial foreign body of unspecified shoulder, sequela"
54,S40.261A,"Insect bite (nonvenomous) of right shoulder, init encntr"
55,S40.261D,"Insect bite (nonvenomous) of right shoulder, subs encntr"
56,S40.261S,"Insect bite (nonvenomous) of right shoulder, sequela"
57,S40.262A,"Insect bite (nonvenomous) of left shoulder, init encntr"
58,S40.262D,"Insect bite (nonvenomous) of left shoulder, subs encntr"
59,S40.262S,"Insect bite (nonvenomous) of left shoulder, sequela"
60,S40.269A,"Insect bite (nonvenomous) of unsp shoulder, init encntr"
61,S40.269D,"Insect bite (nonvenomous) of unsp shoulder, subs encntr"
62,S40.269S,"Insect bite (nonvenomous) of unspecified shoulder, sequela"
63,S40.271A,"Other superficial bite of right shoulder, initial encounter"
64,S40.271D,"Other superficial bite of right shoulder, subs encntr"
65,S40.271S,"Other superficial bite of right shoulder, sequela"
66,S40.272A,"Other superficial bite of left shoulder, initial encounter"
67,S40.272D,"Other superficial bite of left shoulder, subs encntr"
68,S40.272S,"Other superficial bite of left shoulder, sequela"
69,S40.279A,"Other superficial bite of unspecified shoulder, init encntr"
70,S40.279D,"Other superficial bite of unspecified shoulder, subs encntr"
71,S40.279S,"Other superficial bite of unspecified shoulder, sequela"
72,S40.811A,"Abrasion of right upper arm, initial encounter"
73,S40.811D,"Abrasion of right upper arm, subsequent encounter"
74,S40.811S,"Abrasion of right upper arm, sequela"
75,S40.812A,"Abrasion of left upper arm, initial encounter"
76,S40.812D,"Abrasion of left upper arm, subsequent encounter"
77,S40.812S,"Abrasion of left upper arm, sequela"
78,S40.819A,"Abrasion of unspecified upper arm, initial encounter"
79,S40.819D,"Abrasion of unspecified upper arm, subsequent encounter"
80,S40.819S,"Abrasion of unspecified upper arm, sequela"
81,S40.821A,"Blister (nonthermal) of right upper arm, initial encounter"
82,S40.821D,"Blister (nonthermal) of right upper arm, subs encntr"
83,S40.821S,"Blister (nonthermal) of right upper arm, sequela"
84,S40.822A,"Blister (nonthermal) of left upper arm, initial encounter"
85,S40.822D,"Blister (nonthermal) of left upper arm, subsequent encounter"
86,S40.822S,"Blister (nonthermal) of left upper arm, sequela"
87,S40.829A,"Blister (nonthermal) of unspecified upper arm, init encntr"
88,S40.829D,"Blister (nonthermal) of unspecified upper arm, subs encntr"
89,S40.829S,"Blister (nonthermal) of unspecified upper arm, sequela"
90,S40.841A,"External constriction of right upper arm, initial encounter"
91,S40.841D,"External constriction of right upper arm, subs encntr"
92,S40.841S,"External constriction of right upper arm, sequela"
93,S40.842A,"External constriction of left upper arm, initial encounter"
94,S40.842D,"External constriction of left upper arm, subs encntr"
95,S40.842S,"External constriction of left upper arm, sequela"
96,S40.849A,"External constriction of unspecified upper arm, init encntr"
97,S40.849D,"External constriction of unspecified upper arm, subs encntr"
98,S40.849S,"External constriction of unspecified upper arm, sequela"
99,S40.851A,"Superficial foreign body of right upper arm, init encntr"
100,S40.851D,"Superficial foreign body of right upper arm, subs encntr"
101,S40.851S,"Superficial foreign body of right upper arm, sequela"
102,S40.852A,"Superficial foreign body of left upper arm, init encntr"
103,S40.852D,"Superficial foreign body of left upper arm, subs encntr"
104,S40.852S,"Superficial foreign body of left upper arm, sequela"
105,S40.859A,"Superficial foreign body of unsp upper arm, init encntr"
106,S40.859D,"Superficial foreign body of unsp upper arm, subs encntr"
107,S40.859S,"Superficial foreign body of unspecified upper arm, sequela"
108,S40.861A,"Insect bite (nonvenomous) of right upper arm, init encntr"
109,S40.861D,"Insect bite (nonvenomous) of right upper arm, subs encntr"
