,Synonyms
0,"['Non-infective non-allergic rhinitis', 'Vasomotor rhinitis']"
1,"['Allergic reaction to grass pollen', 'Allergic reaction to pollen', 'Allergic reaction to tree pollen', 'Allergic reaction to weed pollen', 'Allergic rhinitis due to grass pollen', 'Allergic rhinitis due to pollen', 'Allergic rhinitis due to tree pollen', 'Allergic rhinitis due to weed pollen', 'Allergy to grass pollen', 'Allergy to pollen', 'Allergy to ragweed pollen', 'Allergy to tree pollen', 'Allergy to weed pollen', 'Hay fever with asthma', 'Seasonal allergic rhinitis', 'Seasonal allergic rhinitis', 'Seasonal asthma']"
2,"['Seasonal allergic rhinitis', 'Seasonal allergy']"
3,"['Allergic rhinitis due to food', 'Perennial allergic rhinitis']"
4,"['Allergic reaction to animal', 'Allergic rhinitis due to animal dander', 'Allergic rhinitis due to animal hair and dander', 'Allergic rhinitis due to animals', 'Allergy to animal dander', 'Allergy to animal dander', 'Allergy to animal hair', 'Allergy to cat dander', 'Allergy to dog dander', 'Perennial allergic rhinitis']"
5,"['Allergic rhinitis caused by feathers', 'Allergic rhinitis caused by insects', 'Allergic rhinitis caused by mold', 'Allergic rhinitis due to animals', 'Allergic rhinitis due to animals', 'Allergic rhinitis due to Dermatophagoides farinae', 'Allergic rhinitis due to Dermatophagoides pteronyssinus', 'Allergic rhinitis due to house dust mite', 'Allergy to dust', 'Allergy to dust mite protein', 'Allergy to house dust', 'Allergy to orris root', 'Perennial allergic rhinitis', 'Perennial allergic rhinitis', 'Perennial allergic rhinitis', 'Perennial allergic rhinitis with seasonal variation']"
6,"['Allergic fungal sinusitis', 'Allergic rhinitis', 'Upper respiratory tract allergy']"
7,"['Atrophic rhinitis', 'Chronic atrophic rhinitis', 'Chronic catarrhal rhinitis', 'Chronic catarrhal rhinitis', 'Chronic fibrinous rhinitis', 'Chronic hypertrophic rhinitis', 'Chronic infective rhinitis', 'Chronic laryngitis', 'Chronic membranous rhinitis', 'Chronic rhinitis', 'Chronic simple rhinitis', 'Chronic ulcerative rhinitis', 'Congestive non-allergic rhinitis', 'Eosinophilic nonallergic rhinitis', 'Granulomatous rhinitis', 'Gustatory rhinitis', 'Hypertrophic rhinitis', 'Irritant rhinitis', 'Mixed rhinitis', 'Non-allergic rhinitis', 'Non-infective non-allergic rhinitis', 'Obstructive rhinitis', 'Ozena', 'Ozena laryngis', 'Purulent rhinitis', 'Rhinitis', 'Rhinitis caseosa', 'Rhinitis due to alpha-adrenergic blocking agent', 'Rhinitis medicamentosa', 'Rhinitis sicca', 'Sinus catarrh', 'Ulcer of nose', 'Ulcerative rhinitis']"
8,['Chronic nasopharyngitis']
9,"['Allergic pharyngitis', 'Atrophic pharyngitis', 'Chronic follicular pharyngitis', 'Chronic granular pharyngitis', 'Chronic pharyngeal candidiasis', 'Chronic pharyngitis', 'Chronic ulcerative pharyngitis', 'Finding of sensation of pharynx', 'Hypertrophic pharyngitis', 'O/E - granular pharyngitis', 'Pain in throat', 'Pain of head and neck region', 'Pharyngeal candidiasis', 'Pharyngitis keratosa', 'Pharyngitis sicca', 'Sore throat - chronic', 'Sore throat symptom', 'Ulcer of pharynx', 'Ulcerative pharyngitis']"
10,"['Chronic bilateral maxillary sinusitis', 'Chronic left maxillary sinusitis', 'Chronic maxillary sinusitis', 'Chronic right maxillary sinusitis', 'Fistula of nasal sinus', 'Maxillary sinusitis', 'Oroantral fistula', 'Oroantral fistula - established', 'Oroantral fistula - immediate']"
11,"['Chronic frontal sinusitis', 'Chronic frontoethmoidal sinusitis', 'Frontal sinusitis']"
12,"['Chronic anterior ethmoidal sinusitis', 'Chronic ethmoidal sinusitis', 'Chronic frontoethmoidal sinusitis', 'Chronic osteomeatal disease', 'Chronic panethmoidal sinusitis', 'Chronic posterior ethmoidal sinusitis', 'Ethmoidal sinusitis']"
13,"['Chronic sphenoidal sinusitis', 'Sphenoidal sinusitis']"
14,"['Chronic pansinusitis', 'Pansinusitis']"
15,['Chronic frontoethmoidal sinusitis']
16,"['Abscess of bone of accessory sinus', 'Bacterial sinusitis', 'Chronic recurrent sinusitis', 'Chronic sinusitis', 'Deep mycosis', 'Fistula of nasal sinus', 'Fungal sinusitis', 'Fungal sinusitis', 'Invasive fungal infection', 'Invasive fungal sinusitis', 'Nasal infection', 'Obstructive sinusitis', 'Recurrent sinusitis', 'Sinusitis', 'Sinusitis caused by Haemophilus influenzae', 'Sinusitis caused by Streptococcus pneumoniae', 'Sinusitis co-occurrent with nasal polyps', 'Suppurative sinusitis with complications', 'Viral sinusitis']"
17,"['Choanal polyp', 'Polyp in nasopharynx', 'Polyp of bilateral nasal cavities', 'Polyp of left nasal cavity', 'Polyp of nasal cavity', 'Polyp of nasal cavity and/or nasal sinus', 'Polyp of right nasal cavity']"
18,"['Chronic ethmoidal sinusitis', 'Chronic frontoethmoidal sinusitis', 'Ethmoidal sinusitis', 'Polyp of nasal sinus', 'Polypoid sinus degeneration', 'Sinusitis co-occurrent with nasal polyps', ""Woakes' ethmoiditis""]"
19,"['Frontal sinus polyp', 'Herniated polyp of maxillary sinus', 'Polyp of ethmoidal sinus', 'Polyp of maxillary sinus', 'Polyp of nasal sinus', 'Polyp of sphenoidal sinus']"
20,['Sinusitis co-occurrent with nasal polyps']
21,"['Abscess of external nose', 'Abscess of nasal cavity', 'Abscess of nasal septum', 'Abscess of nose', 'Boil of external nose', 'Carbuncle of face', 'Carbuncle of nasal septum', 'Carbuncle of nose', 'Cellulitis and abscess of face', 'Cellulitis and abscess of nose ', 'Cellulitis of external nose', 'Cellulitis of nasal mucous membrane', 'Classical histoplasmosis mucosal ulceration', 'Classical histoplasmosis nasal ulceration', 'Furuncle of face', 'Furuncle of nasal cavity', 'Furuncle of nasal septum', 'Nasal vestibulitis', 'Necrosis of nasal septum', 'Necrosis of nasal turbinates', 'Necrosis of nose', 'Skin ulcer of nose', 'Ulcer of nasal septum', 'Ulcer of nose', 'Ulcer of nose', 'Ulcer of skin of face', 'Ulcerated nasal mucosa']"
22,"['Cyst of maxillary sinus', 'Cyst of nasal cavity', 'Cyst of nasal sinus', 'Infection of mucous cyst of nasal sinus', 'Mucocele of maxillary sinus', 'Mucocele of nasal cavity', 'Nasal sinus mucocele', 'Surgical ciliated cyst']"
23,"['Acquired deviated nasal septum', 'Deviated nasal septum', 'Nasal deviation', 'Nasal deviation, bone', 'Nasal deviation, cartilage', 'O/E - nasal septum deflected']"
24,"['Hypertrophy of nasal turbinates', 'Posterior end of inferior turbinate hypertrophy']"
25,[]
