,Synonyms
0,[]
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,['Circumcision requested']
9,[]
10,['Wishes to postpone menstruation']
11,[]
12,[]
13,[]
14,[]
15,"['Finding of stoma device', 'Gastrostomy bag changed']"
16,"['Finding of stoma device', 'Ileostomy bag changed']"
17,"['Colostomy bag changed', 'Finding of stoma device']"
18,[]
19,[]
20,"['Finding of stoma device', 'Finding of stoma device', 'Urinary stoma bag adjusted', 'Urinary stoma bag changed']"
21,[]
22,[]
23,['Ischemia of stoma']
24,[]
25,[]
26,[]
27,[]
28,[]
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,[]
36,[]
37,[]
38,[]
39,[]
40,[]
41,[]
42,[]
43,[]
44,[]
45,[]
46,[]
47,[]
48,[]
49,[]
50,[]
51,[]
52,[]
53,[]
54,[]
55,[]
56,[]
57,[]
58,[]
59,[]
60,[]
61,[]
62,[]
63,[]
64,[]
65,[]
66,[]
67,[]
68,[]
69,[]
70,[]
71,[]
72,"['Fit of maxillofacial prosthesis finding', 'Maxillofacial prosthesis loose']"
73,"['Requires fixed orthodontic appliance', 'Requires functional orthodontic appliance', 'Requires hard occlusal appliance', 'Requires lower fixed orthodontic appliance', 'Requires lower orthodontic retainer', 'Requires lower removable orthodontic appliance', 'Requires orthodontic retainer', 'Requires removable orthodontic appliance', 'Requires soft occlusal appliance', 'Requires upper fixed orthodontic appliance', 'Requires upper orthodontic retainer', 'Requires upper removable orthodontic appliance']"
74,[]
75,[]
76,"['Indwelling catheter removed', 'Indwelling catheter replaced']"
77,[]
78,[]
79,"['Problem with fiberglass cast', 'Problem with immobilizing cast']"
80,['Equipment requirement']
81,[]
82,[]
83,[]
84,[]
85,[]
86,[]
87,[]
88,[]
89,['Change of nonsurgical wound dressing done']
90,['Change of surgical wound dressing done']
91,['Removal of sutures done']
92,[]
93,[]
94,[]
95,[]
96,['Aftercare for liver transplant done']
97,[]
98,[]
99,[]
100,[]
101,[]
102,[]
103,[]
104,[]
105,[]
106,[]
107,[]
108,[]
109,[]
110,[]
111,"['Convalescence', 'Convalescence after surgery']"
112,[]
113,[]
114,"['Adequacy of dialysis - finding', 'Adequacy of hemodialysis', 'Finding of measures of dialysis', 'Hemodialysis access site patent', 'Hemodialysis finding', 'Increase in hemodialysis blood flow', 'Increase in hemodialysis dialyzer size', 'Increase in hemodialysis session time']"
115,"['Complies with analysis of peritoneal dialysate', 'Inadequate monitoring of dose delivery of peritoneal dialysis', 'Non-compliance with analysis of peritoneal dialysate', 'Peritoneal dialysis finding']"
116,"['Chemotherapy AND/OR radiation therapy prior to lymphadenectomy', 'Radiotherapy started']"
