,Synonyms
0,"['Cerebral injury due to birth trauma', 'Cerebromeningeal hemorrhage', 'Intracranial hematoma following injury', 'Intracranial hemorrhage due to birth trauma', 'Local subdural hematoma due to birth trauma', 'Subdural and cerebral hemorrhage due to birth trauma', 'Subdural hematoma', 'Subdural hemorrhage due to birth trauma', 'Subdural hemorrhage in fetus OR newborn', 'Subdural hemorrhage in fetus OR newborn', 'Traumatic hematoma of subdural space of neuraxis', 'Traumatic subdural hematoma', 'Traumatic subdural hemorrhage']"
1,"['Cerebellar hemorrhage', 'Cerebral hemorrhage due to birth injury', 'Cerebral injury due to birth trauma', 'Cerebromeningeal hemorrhage', 'Hematoma of brain', 'Intracranial hemorrhage due to birth trauma', 'Intracranial hemorrhage due to birth trauma', 'Neonatal cerebral hematoma due to birth trauma', 'Neonatal cerebral hemorrhage', 'Subdural and cerebral hemorrhage due to birth trauma', 'Subdural hemorrhage in fetus OR newborn', 'Traumatic hemorrhage of cerebellum', 'Traumatic hemorrhage of cerebellum due to birth trauma']"
2,"['Intraventricular hemorrhage due to birth injury', 'Perinatal intraventricular hemorrhage']"
3,"['Intracranial hemorrhage due to birth trauma', 'Perinatal subarachnoid hemorrhage', 'Subarachnoid hemorrhage due to birth injury']"
4,"['Perinatal intracranial laceration', 'Perinatal tentorial laceration', 'Tentorial laceration', 'Tentorial laceration - acute syndrome', 'Tentorial laceration - subacute syndrome', 'Tentorial tear due to birth trauma']"
5,"['Extradural hemorrhage in fetus or newborn', 'Intracranial hemorrhage due to birth trauma', 'Perinatal falx laceration', 'Perinatal intracranial laceration', 'Traumatic hemorrhage of intracranial epidural space due to birth trauma']"
6,"['Intracranial hemorrhage due to birth trauma', 'Intracranial laceration due to birth trauma', 'Perinatal intracranial laceration']"
7,"['Cerebral edema due to birth injury', 'Traumatic cerebral edema']"
8,"['Contusion of brain due to birth trauma', 'Contusion of cerebellum due to birth trauma', 'Hypoxic ischemic encephalopathy', 'Hypoxic ischemic encephalopathy due to birth trauma', 'Injury of brain stem due to birth trauma', 'Neonatal encephalopathy', 'Spastic paralysis due to birth injury']"
9,"['Cerebral injury due to birth trauma', 'Spastic paralysis due to birth injury', 'Spastic paralysis due to intracranial birth injury']"
10,"[""Bell's palsy"", 'Bells palsy of left side of face', 'Bells palsy of right side of face', 'Cranial nerve injury due to birth trauma', 'Disorder of left facial nerve', 'Disorder of right facial nerve', 'Facial nerve disorder', 'Facial nerve injury as birth trauma', 'Facial palsy', 'Facial palsy as birth trauma', 'Injury of facial nerve', 'Peripheral nerve injury due to birth trauma', 'Unilateral facial paresis']"
11,['Cranial nerve injury due to birth trauma']
12,"['Closed fracture of vertebral column', 'Dislocation of spine due to birth trauma', 'Fracture of spine due to birth trauma', 'Laceration of spinal cord', 'Spastic paralysis due to birth injury', 'Spastic paralysis due to spinal birth injury', 'Spinal cord injury due to birth trauma', 'Spinal cord laceration due to birth trauma', 'Spinal cord rupture due to birth trauma', 'Spine injury due to birth trauma', 'Traumatic subluxation of spine due to birth trauma']"
13,"['Injury of central nervous system due to birth trauma', 'Injury of neonatal central nervous system due to birth trauma', 'Injury of nerve of neonate due to birth trauma']"
14,"['Cephalhematoma deformans of Schuller', 'Cephalhematoma due to birth trauma', 'Deformity after injury', 'Fetal cephalhematoma', 'Fetal trauma', 'Subperiosteal hematoma', 'Subperiosteal hematoma', 'Subperiosteal hematoma', 'Subperiosteal hemorrhage', 'Subperiosteal hemorrhage', 'Subperiosteal hemorrhage']"
15,"['Birth injury to scalp', 'Caput succedaneum', 'Scalp injury due to vacuum extraction', 'Vacuum extraction chignon']"
16,"['Injury of vein of head and neck', 'Massive subgaleal hemorrhage due to birth trauma', 'Perinatal cardiovascular disorders', 'Subgaleal epicranial subaponeurotic hemorrhage due to birth injury', 'Subgaleal hemorrhage', 'Subgaleal hemorrhage', 'Traumatic injury of blood vessel of head']"
17,"['Contusion of scalp', 'Contusion of scalp', 'Neonatal bruising of scalp', 'Neonatal scalp injury', 'Scalp bruising due to birth trauma']"
18,"['Electrode injury to scalp during birth', 'Fetal monitoring scalp injury', 'Sampling injury to scalp during birth']"
19,"['Birth injury to scalp', 'Caput succedaneum']"
20,"['Abrasion of scalp', 'Birth injury to scalp', 'Scalp abrasions due to birth trauma']"
21,"['Birth injury to scalp', 'Neonatal scalp injury']"
22,"['Acquired defect of skull', 'Birth injury to face', 'Depressed fracture of skull', 'Depressed fracture of skull due to birth trauma', 'Fracture of mandible due to birth trauma', 'Fracture of skull due to birth trauma', 'Fractured skull of neonate due to birth trauma', 'Injury of facial bone due to birth trauma', 'Linear fracture of skull due to birth trauma', 'Perinatal skull defect']"
23,"['Birth injury to face', 'Injury of facial bone due to birth trauma']"
24,"['Birth injury of long bone', 'Fracture of femur due to birth trauma', 'Fracture of long bone, as birth trauma']"
25,"['Birth fracture of radius', 'Birth fracture of ulna', 'Birth injury of long bone', 'Fracture of humerus due to birth trauma', 'Fracture of long bone, as birth trauma', 'Fracture of radius and/or ulna due to birth trauma', 'Fracture of tibia and/or fibula due to birth trauma']"
26,"['Birth injury of long bone', 'Fracture of clavicle due to birth trauma', 'Fracture of long bone, as birth trauma']"
27,"['Birth dislocation of the shoulder', 'Birth injury to face', 'Fracture of nose due to birth trauma', 'Injury of facial bone due to birth trauma', 'Injury of nasal bones']"
28,"['Fracture of vertebral column', 'Skeletal injury due to birth trauma']"
29,"['Brachial plexus palsy due to birth trauma', 'Erb Duchenne palsy with neuroma due to birth trauma', 'Erb Duchenne palsy with neuropraxis due to traction birth trauma', 'Erb-Duchenne palsy as birth trauma', 'Erb-Duchenne paralysis', 'Injury of brachial plexus trunk', 'Injury to brachial plexus as birth trauma', 'Neurapraxia', 'Peripheral nerve injury due to birth trauma', 'Traction injury of brachial plexus', 'Traumatic neuroma', 'Upper brachial plexus neuropathy']"
30,"['Brachial plexus palsy due to birth trauma', 'Injury of brachial plexus trunk', 'Injury to brachial plexus as birth trauma', 'Klumpke-Déjerine paralysis', 'Klumpke-Déjerine paralysis as birth trauma', 'Lower brachial plexus neuropathy']"
31,"['Birth injury to phrenic nerve', 'Injury of phrenic nerve', 'Peripheral nerve injury due to birth trauma', 'Phrenic nerve disorder', 'Phrenic nerve lesion', 'Phrenic nerve paralysis as birth trauma']"
32,"['Bilateral brachial plexopathy of upper limbs', 'Brachial plexopathy of left upper limb', 'Brachial plexopathy of right upper limb', 'Brachial plexus disorder', 'Brachial plexus palsy due to birth trauma', 'Injury to brachial plexus as birth trauma']"
33,[]
34,"['Birth plexus injury - whole plexus', 'Paralysis from birth trauma', 'Peripheral nerve injury due to birth trauma']"
