,Synonyms
0,"['Hepatic coma due to viral hepatitis', 'Hepatic coma due to viral hepatitis A']"
1,"['Acute fulminating type A viral hepatitis', 'Acute fulminating viral hepatitis', 'Acute type A viral hepatitis', 'Anicteric type A viral hepatitis', 'Anicteric viral hepatitis', 'Finding of Hepatitis A status', 'Hepatitis A - current infection', 'Relapsing type A viral hepatitis', 'Relapsing viral hepatitis', 'Viral hepatitis A without hepatic coma', 'Viral hepatitis A without hepatic coma, without hepatitis delta', 'Viral hepatitis, type A']"
2,"['Acute hepatitis B with delta agent  with hepatic coma', 'Acute hepatitis B with hepatitis D', 'Acute type B viral hepatitis', 'Hepatic coma due to acute hepatitis B', 'Hepatic coma due to viral hepatitis', 'Hepatic coma due to viral hepatitis B', 'Hepatitis with hepatic coma', 'Viral hepatitis D']"
3,"['Acute hepatitis B with delta-agent  without hepatic coma', 'Acute hepatitis B with hepatitis D', 'Acute type B viral hepatitis', 'Viral hepatitis D', 'Viral hepatitis D']"
4,"['Hepatic coma due to acute hepatitis B', 'Hepatic coma due to viral hepatitis', 'Hepatic coma due to viral hepatitis B']"
5,"['Acute fulminating type B viral hepatitis', 'Acute fulminating viral hepatitis', 'Acute type B viral hepatitis']"
6,['Hepatitis D superinfection of hepatitis B carrier']
7,['Acute hepatitis C']
8,"['Hepatic coma due to acute hepatitis C', 'Hepatic coma due to viral hepatitis']"
9,"['Acute hepatitis E', 'Viral hepatitis E']"
10,"['Hepatitis caused by adenovirus', 'Hepatitis in yellow fever', 'Viral hepatitis, type G']"
11,"['Acute focal hepatitis', 'Acute fulminating viral hepatitis', 'Acute hepatic failure', 'Acute hepatic failure caused by hepatitis virus', 'Acute hepatitis', 'Acute infectious hepatitis', 'Acute viral hepatitis']"
12,"['Chronic type B viral hepatitis', 'Chronic viral hepatitis B with hepatitis D', 'Chronic viral hepatitis D', 'Hepatic coma due to chronic hepatitis B', 'Hepatic coma due to chronic hepatitis B with delta agent', 'Hepatic coma due to viral hepatitis', 'Hepatic coma due to viral hepatitis B', 'Viral hepatitis D']"
13,"['Chronic active hepatitis', 'Chronic active type B viral hepatitis', 'Chronic active viral hepatitis', 'Chronic aggressive type B viral hepatitis', 'Chronic aggressive viral hepatitis', 'Chronic persistent hepatitis', 'Chronic persistent type B viral hepatitis', 'Chronic persistent viral hepatitis', 'Chronic type B viral hepatitis', 'Chronic viral hepatitis B without delta-agent', 'Hepatic coma due to chronic hepatitis B', 'Hepatic coma due to viral hepatitis', 'Hepatic coma due to viral hepatitis B', 'Hepatitis B carrier', 'Occult chronic type B viral hepatitis', 'Viral hepatitis carrier']"
14,"['Chronic active hepatitis', 'Chronic active hepatitis C', 'Chronic active viral hepatitis', 'Chronic hepatitis C', 'Chronic hepatitis C caused by Hepatitis C virus genotype 1', 'Chronic hepatitis C caused by Hepatitis C virus genotype 1a', 'Chronic hepatitis C caused by Hepatitis C virus genotype 1b', 'Chronic hepatitis C caused by Hepatitis C virus genotype 2', 'Chronic hepatitis C caused by Hepatitis C virus genotype 3', 'Chronic hepatitis C caused by Hepatitis C virus genotype 4', 'Chronic hepatitis C caused by hepatitis C virus genotype 5', 'Chronic hepatitis C caused by hepatitis C virus genotype 6', 'Chronic hepatitis C with stage 2 fibrosis', 'Chronic hepatitis C with stage 3 fibrosis', 'Chronic viral hepatitis C with hepatic coma', 'Cirrhosis of liver due to chronic hepatitis C', 'Cryoglobulinemia', 'Cryoglobulinemia due to chronic hepatitis C', 'Hepatic coma due to chronic hepatitis C', 'Hepatic coma due to viral hepatitis', 'Hepatic coma due to viral hepatitis', 'Hepatitis C carrier', 'Hepatitis with hepatic coma', 'Secondary cryoglobulinemia', 'Viral hepatitis C with coma', 'Viral hepatitis carrier']"
15,"['Chronic hepatitis E', 'Viral hepatitis E']"
16,"['Chronic active hepatitis', 'Chronic active viral hepatitis', 'Chronic aggressive viral hepatitis', 'Chronic persistent hepatitis', 'Chronic persistent viral hepatitis', 'Chronic viral hepatitis']"
17,['Hepatic coma due to viral hepatitis']
18,"['Anicteric type B viral hepatitis', 'Anicteric viral hepatitis', 'Cirrhosis of liver due to hepatitis B', 'Hepatitis B and hepatitis C', 'Hepatitis B associated with Human immunodeficiency virus infection', 'Hepatitis B surface antigen enzyme-linked immunosorbent assay positive', 'Hepatitis Be antigen present', 'Reactivation of hepatitis B viral hepatitis', 'Type B viral hepatitis', 'Viral hepatitis B without hepatic coma', 'Viral hepatitis without hepatic coma']"
19,"['Hepatic coma due to chronic hepatitis B', 'Hepatic coma due to viral hepatitis', 'Hepatic coma due to viral hepatitis', 'Hepatic coma due to viral hepatitis B', 'Hepatic coma due to viral hepatitis B']"
20,"['Glomerulonephritis due to hepatitis C', 'Hepatitis B and hepatitis C', 'Reactivation of hepatitis C viral hepatitis', 'Viral hepatitis C']"
21,"['Hepatitis with hepatic coma', 'Viral hepatitis C with coma']"
22,"['Anicteric viral hepatitis', 'Fulminant hepatitis', 'Hepatitis caused by sexually transmissible virus', 'Hepatitis due to infection', 'Posttransfusion viral hepatitis', 'Relapsing viral hepatitis', 'Subacute hepatic failure', 'Subacute hepatic failure caused by hepatitis virus', 'Viral hepatitis', 'Viral hepatitis complicating pregnancy, childbirth and the puerperium', 'Viral hepatitis complicating pregnancy, childbirth and the puerperium', 'Viral hepatitis D', 'Viral hepatitis in mother complicating childbirth', 'Viral hepatitis in mother complicating pregnancy', 'Viral hepatitis without hepatic coma']"
