,Synonyms
0,"['Fetal blood loss', 'Fetal blood loss from vasa previa']"
1,"['Fetal blood loss', 'Fetal blood loss from ruptured cord', 'Umbilical bleeding', 'Umbilical hemorrhage']"
2,"['Fetal blood loss', 'Fetal blood loss from placenta']"
3,"['Fetal blood loss', 'Fetal hemorrhage into co-twin']"
4,[]
5,"['Fetal blood loss', ""Fetal blood loss from cut end of co-twin's cord""]"
6,[]
7,"['Exsanguination', 'Fetal blood loss', 'Fetal exsanguination']"
8,"['Massive umbilical hemorrhage of newborn', 'Umbilical bleeding', 'Umbilical hemorrhage']"
9,"['Bruising of cord', 'Contusion of abdominal wall', 'Contusion, anterior abdominal wall', 'Newborn slipped umbilical ligature', 'Slipped umbilical ligature with hemorrhage', 'Umbilical bleeding', 'Umbilical cord trauma', 'Umbilical hemorrhage', 'Umbilical hemorrhage after birth']"
10,"['Bleeding from umbilical cord', 'Hematoma of abdominal wall', 'Hematoma of cord', 'Umbilical bleeding', 'Umbilical cord trauma', 'Umbilical hemorrhage', 'Umbilical hemorrhage after birth', 'Vascular lesion of cord']"
11,"['Fetal or neonatal intracerebral non-traumatic hemorrhage', 'Fetal or neonatal non-traumatic intraventricular hemorrhage', 'Intraventricular  hemorrhage, grade 1, of fetus and newborn', 'Non-traumatic intracerebral ventricular hemorrhage', 'Perinatal intraventricular hemorrhage', 'Perinatal subependymal hemorrhage']"
12,"['Fetal or neonatal intracerebral non-traumatic hemorrhage', 'Fetal or neonatal non-traumatic intraventricular hemorrhage', 'Intraventricular  hemorrhage, grade 2, of fetus and newborn', 'Non-traumatic intracerebral ventricular hemorrhage', 'Perinatal intraventricular hemorrhage', 'Perinatal subependymal hemorrhage', 'Perinatal subependymal hemorrhage with intraventricular extension']"
13,"['Fetal or neonatal intracerebral non-traumatic hemorrhage', 'Fetal or neonatal non-traumatic intraventricular hemorrhage', 'Intraventricular  hemorrhage, grade 3, of fetus and newborn', 'Non-traumatic intracerebral ventricular hemorrhage']"
14,"['Cerebellar hemorrhage', 'Fetal or neonatal intracerebral non-traumatic hemorrhage', 'Fetal or neonatal intraventricular non-traumatic hemorrhage grade 4', 'Fetal or neonatal non-traumatic intraventricular hemorrhage', 'Non-traumatic intracerebral ventricular hemorrhage', 'Perinatal intraventricular hemorrhage', 'Perinatal subependymal hemorrhage', 'Perinatal subependymal hemorrhage with intraventricular and intracerebral extension']"
15,"['Fetal cerebral hemorrhage', 'Fetal or neonatal intracerebral non-traumatic hemorrhage', 'Fetal or neonatal intracerebral non-traumatic hemorrhage', 'Fetal or neonatal non-traumatic intraventricular hemorrhage', 'Intraventricular hemorrhage of fetus', 'Intraventricular hemorrhage of prematurity', 'Neonatal cerebral hemorrhage', 'Neonatal non-traumatic intraventricular hemorrhage', 'Non-traumatic intracerebral ventricular hemorrhage', 'Non-traumatic intracerebral ventricular hemorrhage', 'Perinatal intraventricular hemorrhage', 'Spontaneous intracerebral hemorrhage in neonate', 'Ventricular hemorrhage']"
16,"['Asymptomatic cerebrovascular disease', 'Brain stem hemorrhage', 'Cerebral hematoma in fetus or newborn', 'Cerebral hemorrhage', 'Cerebral hemorrhage due to intrapartum anoxia or hypoxia', 'Cortical hemorrhage', 'Deep hemispheric cerebral hemorrhage', 'Fetal cerebral hemorrhage', 'Fetal or neonatal intracerebral non-traumatic hemorrhage', 'Hematoma of brain', 'Hematoma of brain', 'Intracerebral hemorrhage in fetus or newborn', 'Intraparenchymal hematoma of brain', 'Neonatal cerebral hemorrhage', 'Nontraumatic intraparenchymal cerebral hemorrhage', 'Perinatal cardiovascular disorders', 'Perinatal rupture of superficial cerebral vein', 'Rupture of vein', 'Silent micro-hemorrhage of brain', 'Spontaneous cerebral hemorrhage', 'Spontaneous hemorrhage of brain stem', 'Spontaneous hemorrhage of cerebral hemisphere', 'Spontaneous hemorrhage of cortical intracerebral hemisphere', 'Spontaneous hemorrhage of deep cerebral hemisphere', 'Spontaneous intracerebral hemorrhage in neonate']"
17,"['Convexal subarachnoid hemorrhage', 'Decreased flexion', 'Fetal or neonatal non-traumatic hemorrhage of subarachnoid space of brain', 'Hemorrhage into subarachnoid space of neuraxis', 'Hemorrhage into subarachnoid space of spine', 'Hemorrhage into subpial space of neuraxis', 'Neonatal nontraumatic subarachnoid hemorrhage', 'Non-traumatic hemorrhage of subarachnoid space from right middle cerebral artery', 'Nontraumatic subarachnoid hemorrhage with brain compression', 'Nuchal rigidity', 'Nuchal rigidity due to subarachnoid hemorrhage', 'Perinatal subarachnoid hemorrhage', 'Spontaneous hemorrhage of subarachnoid space from basilar artery', 'Spontaneous hemorrhage of subarachnoid space from intracranial artery', 'Spontaneous hemorrhage of subarachnoid space from left middle cerebral artery', 'Spontaneous hemorrhage of subarachnoid space from left posterior communicating artery', 'Spontaneous hemorrhage of subarachnoid space from right posterior communicating artery', 'Spontaneous subarachnoid hemorrhage', 'Subarachnoid hemorrhage', 'Subpial intracranial hemorrhage']"
18,"['Cerebellar  and posterior fossa hemorrhage of fetus and newborn', 'Cerebellar hematoma', 'Cerebellar hemorrhage', 'Cerebellar hemorrhage', 'Hematoma of brain', 'Intraparenchymal hematoma of brain', 'Nontraumatic intraparenchymal cerebral hemorrhage', 'Nontraumatic intraparenchymal cerebral hemorrhage', 'Spontaneous cerebellar hemorrhage', 'Spontaneous cerebellar hemorrhage']"
19,"['Acute nontraumatic subdural hemorrhage', 'Epidural hemorrhage', 'Extradural hemorrhage in fetus or newborn', 'Fetal or neonatal non-traumatic hemorrhage of subdural space of brain', 'Hemorrhage into subdural space of neuraxis', 'Non-traumatic hematoma of subdural space of neuraxis', 'Non-traumatic intracranial subdural hematoma', 'Nontraumatic subdural hematoma with brain compression', 'Non-traumatic subdural hemorrhage', 'Non-traumatic subdural hemorrhage', 'Subdural hematoma', 'Subdural hemorrhage', 'Subdural hemorrhage due to intrapartum anoxia AND/OR hypoxia', 'Subdural hemorrhage in fetus OR newborn']"
20,"['Hemorrhage of intracranial meningeal space', 'Intracranial hematoma', 'Intracranial hemorrhage', 'Intracranial nontraumatic hemorrhage of fetus and newborn', 'Nontraumatic ruptured cerebral aneurysm', 'Perinatal intracranial hemorrhage', 'Seizures complicating intracranial hemorrhage', 'Seizures complicating intracranial hemorrhage in the newborn', 'Situation-related seizures', 'Spontaneous intracranial hemorrhage']"
21,[]
22,"['Alpha-2-antiplasmin deficiency', 'Body skin hyperlaxity due to vitamin K dependent coagulation factor deficiency', 'Classic onset hemorrhagic disease of newborn due to vitamin K deficiency', 'Congenital alpha-2-antiplasmin deficiency', 'Decreased fibrinolysis', 'Deficiency of coagulation factor due to vitamin K deficiency', 'Deficiency of vitamin K1', 'Deficiency of vitamin K2', 'Disorder of vitamin K', 'Disorder of vitamin K1', 'Disorder of vitamin K2', 'Early onset diffuse bleeding diathesis secondary to vitamin K deficient hemorrhagic disease of fetus and newborn', 'Fibrinolytic bleeding syndrome', 'Fibrinolytic system finding', 'Hemorrhagic disease of the newborn due to factor II deficiency', 'Hemorrhagic disease of the newborn due to vitamin K deficiency', 'Hereditary combined coagulation factor deficiency', 'Hereditary combined deficiency of vitamin K-dependent clotting factors', 'Inadequate dietary intake of vitamin K', 'Late onset diffuse bleeding diathesis secondary to vitamin K deficient hemorrhagic disease of fetus and newborn', 'Leptospiral hemorrhage', 'Leptospirosis icterohemorrhagica', 'Neonatal coagulation disorder', 'Neonatal coagulation disorder', 'Vitamin K deficiency', 'Vitamin K deficiency coagulation disorder']"
23,"['Blood in vomit - symptom', 'Blood in vomit on examination', 'Coffee ground vomiting', 'Hematemesis', 'Hematemesis', 'Hematemesis', 'Hematemesis - cause unknown', 'Neonatal gastrointestinal hemorrhage', 'Neonatal hematemesis', 'Perinatal gastrointestinal hemorrhage', 'Perinatal hematemesis', 'Vomit contains blood', 'Vomit contains fresh blood', 'Vomit contains old blood', 'Vomit occult blood negative', 'Vomit occult blood positive', 'Vomiting blood - fresh']"
24,"['Blood in feces symptom', 'C/O - melena', 'Digestive symptom', 'Fecal occult blood: trace', 'Hematochezia', 'Melena', 'Melena', 'Melena', 'Melena - O/E of feces', 'Melena due to gastrointestinal hemorrhage', 'Neonatal melena', 'Occult blood in stools', 'Perinatal melena', 'Stool flecked with blood']"
25,"['Acute hemorrhagic ulcer of rectum', 'Bleeding from anus', 'Hemorrhage of rectum and anus', 'Neonatal gastrointestinal hemorrhage', 'Neonatal rectal hemorrhage', 'Painful rectal bleeding', 'Painless rectal bleeding', 'Perinatal gastrointestinal hemorrhage', 'Perinatal rectal hemorrhage', 'Rectal hemorrhage', 'Rectal pain']"
26,"['Acute gastrointestinal hemorrhage', 'Acute lower gastrointestinal hemorrhage', 'Acute upper gastrointestinal hemorrhage', 'Duodenal hematoma', 'Duodenal hemorrhage', 'Gastric hemorrhage', 'Gastric hemorrhage due to eosinophilic gastritis', 'Gastrointestinal hemorrhage', 'Hematoma of ileum', 'Hemorrhage of cecum', 'Hemorrhage of colon', 'Hemorrhage of jejunum', 'Hemorrhagic duodenopathy', 'Hemorrhagic gastropathy', 'Hemorrhagic mucosa of duodenum', 'Hemorrhagic mucosa of stomach', 'Ileal hemorrhage', 'Intestinal hemorrhage', 'Intramural hemorrhage of duodenum', 'Intramural hemorrhage of stomach', 'Lower gastrointestinal hemorrhage', 'Massive gastrointestinal bleed', 'Neonatal gastrointestinal hemorrhage', 'Obscure gastrointestinal hemorrhage', 'Perinatal gastrointestinal hemorrhage', 'Small intestinal hematoma', 'Small intestinal hemorrhage', 'Subepithelial hemorrhage of digestive tract', 'Upper gastrointestinal bleeding', 'Upper gastrointestinal hemorrhage associated with hypercoagulability state']"
27,"['Adrenal gland hematoma', 'Adrenal hemorrhage', 'Adrenal hemorrhage', 'Adrenal hemorrhage', 'Adrenocortical hemorrhage', 'Hemorrhage of adrenal gland due to birth trauma', 'Injury of adrenal gland', 'Injury to abdominal organ due to birth trauma', 'Neonatal adrenal hemorrhage', 'Neonatal disorder of endocrine system', 'Perinatal adrenal hemorrhage', 'Retroperitoneal hematoma']"
28,"['Acute purpuric eruption of skin', 'Clothing purpura', 'Contact purpura', 'Contusion of back', 'Contusion of trunk', 'Easy bruising', 'Ecchymoses in fetus OR newborn', 'Ecchymosis', 'Eruption of female perineum', 'Finding related to bruising', 'Hematoma of skin', 'Hemorrhage of periwound skin', 'Hemorrhage of skin in neonate', 'Idiopathic capillaritis', 'Itching purpura', 'Neonatal facial petechiae', 'O/E - ecchymoses present', 'O/E - mouth - purpuric spots', 'O/E - petechiae on skin', 'O/E - petechiae present', 'On examination - ecchymosis', 'Perifollicular petechiae of skin', 'Perinatal cutaneous ecchymoses', 'Perinatal cutaneous hemorrhage', 'Perinatal cutaneous petechiae', 'Perinatal purpura', 'Perinatal superficial hematoma', 'Petechiae', 'Petechiae', 'Petechiae in fetus OR newborn', 'Petechiae of skin', 'Petechiae of skin', 'Petechiae of skin', 'Purpura', 'Purpura due to increased intravascular pressure', 'Purpura of female perineum', 'Purpura of periwound skin', 'Purpura of skin and or skin-associated mucous membrane co-occurrent and due to coagulation disorder', 'Purpura of skin caused by mechanical force', 'Purpura simplex', 'Purpuric disorder', 'Purpuric rash', 'Purpuric rash', 'Purpuric rash', 'Secondary non-thrombocytopenic purpura', 'Spontaneous bruising', 'Spontaneous ecchymosis', 'Stasis purpura', 'Superficial hematoma in fetus OR newborn', 'Vascular hemostatic disease']"
29,"['Abnormal uterine bleeding', 'Abnormal vaginal bleeding', 'Altered blood in vagina', 'Blood in vagina', 'Finding of contents of vagina', 'Fresh bleeding from vagina', 'Moderate vaginal bleeding', 'Neonatal vaginal hemorrhage', 'O/E - speculum bleeding through os', 'O/E - vagina', 'On examination - vaginal speculum examination', 'Passing clots vaginally', 'Perinatal transient vaginal bleeding', 'Vaginal bleeding problem', 'Vaginal introitus bleeding', 'Vaginal vault bleeding']"
30,"['Anterior epistaxis', 'Bilateral subconjunctival hemorrhage', 'Bladder hemorrhage', 'Bleeding from nose', 'Bleeding from nose', 'Bleeding from nose', 'Blood in nasal cavity', 'Clotted hemothorax', 'Conjunctival hemorrhage of left eye', 'Conjunctival hemorrhage of right eye', 'Contents of anterior nasal cavity - finding', 'Disorder of hematopoietic system in newborn', 'Ecchymosis of buccal mucosa', 'Ecchymosis of floor of mouth', 'Ecchymosis of gingivae', 'Ecchymosis of intraoral surface of lip', 'Ecchymosis of oral alveolar mucosa', 'Ecchymosis of oral cavity', 'Ecchymosis of oropharynx', 'Ecchymosis of palate', 'Ecchymosis of tongue', 'Evidence of recent epistaxis', 'Exsanguination', 'Hemopericardium', 'Hemopneumothorax', 'Hemorrhage of abdominal cavity structure', 'Hemorrhage of blood vessel', 'Hemorrhage of kidney', 'Hemorrhagic nasal discharge', 'Hemothorax', 'Injection site hemorrhage', 'Intra-abdominal hematoma', 'Muscle ecchymosis', 'Nasal discharge', 'Neonatal epistaxis', 'Neonatal hemorrhage of bladder', 'Neonatal hemorrhage of kidney', 'Neonatal hemorrhage of liver', 'Neonatal hemorrhage of spleen', 'Neonatal hemorrhage of uterus', 'Neonatal renal disorder', 'Nontraumatic hemothorax', 'On examination - epistaxis', 'Perinatal cardiovascular disorders', 'Perinatal epistaxis', 'Perioperative hematoma', 'Posterior epistaxis', 'Respiratory tract hemorrhage of the newborn', 'Splenic hemorrhage', 'Subconjunctival ecchymosis', 'Subconjunctival hemorrhage', 'Subconjunctival hemorrhage of left eye', 'Subconjunctival hemorrhage of right eye', 'Superficial ecchymosis']"
31,"['Accidental hemorrhage during medical care', 'Anastomotic bleeding', 'Bleeding', 'Bleeding of unknown origin', 'Bleeding requiring transfusion', 'Bleeds profusely', 'Fetal OR neonatal hemorrhage', 'Hemorrhage of newborn', 'Intraoperative hemorrhage', 'Perinatal hemorrhage', 'Spontaneous hemorrhage', 'Tendency to bleed - finding', 'Traumatic hemorrhage', 'Wound hemorrhage']"
32,"['Hemolytic disease of fetus OR newborn due to RhD isoimmunization', 'Rhesus isoimmunization due to anti-c', 'Rhesus isoimmunization due to anti-Cw', 'Rhesus isoimmunization due to anti-D', 'Rhesus isoimmunization due to anti-E']"
33,"['Hemolytic disease of fetus OR newborn due to ABO immunization', 'Hemolytic disease of newborn co-occurrent and due to ABO immunization', 'Neonatal anemia']"
34,"['Atypical isoimmunization of newborn', 'Autoimmune hemolytic anemia mixed type', 'Chronic hemolytic anemia', 'Cold agglutinin disease due to Mycoplasma pneumonia', 'Cold autoimmune hemolytic anemia', 'Duffy isoimmunization of the newborn', 'Hemolytic disease of fetus OR newborn due to isoimmunization', 'Hemolytic disease of the newborn due to non-ABO, non-Rh isoimmunization', 'Hemolytic jaundice', 'Infection due to Mycoplasma pneumoniae', 'Isoimmunization from non-ABO, non-Rh blood-group incompatibility affecting pregnancy', 'Isoimmunization from non-ABO, non-Rh blood-group incompatibility affecting pregnancy', 'Isoimmunization from non-ABO, non-Rh blood-group incompatibility affecting pregnancy', 'Isoimmunization from non-ABO, non-Rh blood-group incompatibility affecting pregnancy', 'Kell isoimmunization of the newborn', 'Kidd isoimmunization of the newborn', 'Late anemia due to isoimmunization', 'Neonatal anemia', 'Neonatal autoimmune hemolytic anemia', 'Neonatal jaundice with glucose-6-phosphate dehydrogenase deficiency', 'Perinatal jaundice from hereditary hemolytic anemia', 'Unconjugated hyperbilirubinemia', 'Warm autoimmune hemolytic anemia']"
35,"['Erythroblastosis', 'Isoimmunization', 'Late anemia of newborn', 'Late anemia of newborn due to isoimmunization', 'Neonatal anemia']"
36,"['Fetal anemia', 'Fetal fluid retention', 'Hydrops fetalis', 'Hydrops fetalis due to isoimmunization']"
37,[]
38,[]
39,"['Kernicterus due to isoimmunization', 'Neonatal anemia']"
40,"['Kernicterus not due to isoimmunization', 'Kernicterus of newborn']"
