,Synonyms
0,"['Abnormality of truncal valve cusp', 'Accessory tissue on truncal valve cusp', 'Common arterial trunk ', 'Common arterial trunk and common origin of pulmonary arteries', 'Common arterial trunk and separate origin of pulmonary arteries', 'Common arterial trunk and widely separate origin of pulmonary arteries', 'Common arterial trunk with aortic dominance', 'Common arterial trunk with crossed over pulmonary arteries', 'Common arterial trunk with isolated pulmonary artery', 'Common arterial trunk with obstruction of aortic arch', 'Common arterial trunk with pulmonary arteries arising from trunk and unobstructed aortic arch', 'Common arterial trunk with pulmonary dominance and interrupted aortic arch', 'Common arterial trunk with pulmonary origin from truncal valve sinus', 'Interrupted aortic arch', 'Obstruction of aortic arch', 'Obstruction of aortic arch', 'Solitary arterial trunk', 'Solitary pulmonary trunk with aortic atresia', ""Truncus arteriosus, Edwards' type IV""]"
1,"['Double outlet right ventricle', 'Double outlet right ventricle with doubly committed ventricular septal defect', 'Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis', 'Double outlet right ventricle with intact ventricular septum', 'Double outlet right ventricle with noncommitted ventricular septal defect', 'Double outlet right ventricle with subaortic or doubly committed ventricular septal defect without pulmonary stenosis - ventricular septal defect type', 'Double outlet right ventricle with subaortic ventricular septal defect', 'Double outlet right ventricle with subpulmonary ventricular septal defect']"
2,"['Congenital malposition of pulmonary artery', 'Double outlet left ventricle']"
3,"['Abnormal ventriculoarterial connection', 'Complete transposition of great vessels', 'Congenital anomaly of aortic arch AND/OR descending aorta', 'Congenital anomaly of aortic arch AND/OR descending aorta', 'Congenital anomaly of aortic arch AND/OR descending aorta', 'Congenital anomaly of descending thoracic aorta', 'Congenital malposition of pulmonary artery', 'Congenital malposition of pulmonary artery', 'D - transposition of the great vessels', 'Dextrotransposition of aorta', 'Dextrotransposition of aorta', 'Dextrotransposition of aorta', 'Dextrotransposition of the great arteries', 'Discordant ventriculoarterial connection', 'Double outlet ventriculoarterial connections', 'Incomplete great vessel transposition', 'Right aortic arch', 'Right aortic arch', 'Right aortic arch and left descending aorta', 'Right aortic arch and right descending aorta', 'Right descending aorta', 'Single ventricular outlet above both ventricles', 'Single ventricular outlet above left ventricle', 'Single ventricular outlet above ventricle of indeterminate morphology', 'Transposition of aorta']"
4,"['Abnormality of left atrioventricular valve chordae tendinae', 'Abnormality of left atrioventricular valve in double inlet ventricle', 'Abnormality of left atrioventricular valve papillary muscle', 'Abnormality of left atrioventricular valve papillary muscle', 'Abnormality of right atrioventricular valve chordae tendinae', 'Abnormality of right atrioventricular valve in double inlet ventricle', 'Abnormality of right atrioventricular valve papillary muscle', 'Abnormality of right atrioventricular valve papillary muscle', 'Absent left atrioventricular valve leaflets', 'Absent left atrioventricular valve papillary muscle', 'Absent right atrioventricular valve leaflets', 'Accessory tissue on left atrioventricular valve leaflet', 'Arcade abnormality of left atrioventricular valve chordae', 'Common atrioventricular orifice in double inlet ventricle', 'Common ventricle', 'Congenital abnormality of left atrioventricular valve chordae tendinae in double inlet ventricle', 'Congenital abnormality of left atrioventricular valve in double inlet ventricle', 'Congenital abnormality of right atrioventricular valve chordae tendinae in double inlet ventricle', 'Congenital abnormality of right atrioventricular valve in double inlet ventricle', 'Congenital abnormality of right atrioventricular valve leaflet in double inlet ventricle', 'Congenital abnormality of right atrioventricular valve papillary muscle in double inlet ventricle', 'Double inlet left ventricle', 'Double inlet right ventricle', 'Double inlet to ventricle of indeterminate morphology', 'Double inlet ventricle', 'Double inlet ventricle', 'Double orifice of left atrioventricular valve', 'Double orifice of right atrioventricular valve', 'Double orifice of right atrioventricular valve in double inlet ventricle', ""Ebstein's anomaly of left atrioventricular valve"", ""Ebstein's anomaly of left atrioventricular valve in functionally univentricular heart"", 'Functional single ventricle', 'Functionally univentricular heart', 'Fused left atrioventricular valve papillary muscles', 'Hypoplasia of left atrioventricular valve annulus in double inlet ventricle', 'Hypoplasia of right atrioventricular valve annulus in double inlet ventricle', 'Hypoplastic left atrioventricular valve papillary muscle', 'Imperforate left atrioventricular valve', 'Left atrioventricular valve atresia', 'Left atrioventricular valve chordae to outlet septum', 'Left atrioventricular valve chordae too long', 'Left atrioventricular valve chordae too short', 'Left atrioventricular valve dysplasia', 'Left atrioventricular valve hypoplasia', 'Left atrioventricular valve hypoplasia', 'Left atrioventricular valve leaflet abnormality', 'Left atrioventricular valve leaflet abnormality', 'Left atrioventricular valve leaflet dysplasia', 'Left atrioventricular valve prolapse', 'Left atrioventricular valve stenosis', 'Left atrioventricular valve stenosis', 'Left atrioventricular valve stenosis in double inlet ventricle', 'Left atrioventricular valve stenosis in double inlet ventricle', 'Overriding left atrioventricular valve', 'Overriding right atrioventricular valve', 'Parachute malformation of left atrioventricular valve', 'Parachute malformation of right atrioventricular valve', 'Right atrioventricular valve dysplasia', 'Right atrioventricular valve hypoplasia', 'Right atrioventricular valve hypoplasia', 'Right atrioventricular valve leaflets absent in double inlet ventricle ', 'Right atrioventricular valve stenosis', 'Single left ventricle', 'Single right ventricle', 'Straddling left atrioventricular valve', 'Straddling right atrioventricular valve', 'Straddling tricuspid valve', 'True cleft of left atrioventricular valve leaflet', 'Two atrioventricular valves in double inlet ventricle']"
5,"['Abnormal atrioventricular connection', 'Abnormal atrioventricular connection - biventricular', 'Abnormal atrioventricular connection - univentricular', 'Ambiguous atrioventricular connection', 'Congenital abnormality of tricuspid leaflet', 'Corrected transposition of great vessels', 'Discordant atrioventricular connection', 'Discordant ventriculoarterial connection', 'Discordant ventriculoarterial connection', 'Double outlet ventriculoarterial connections', 'Doubly committed ventricular septal defect in double outlet ventriculoarterial connection', ""Ebstein's anomaly"", ""Ebstein's anomaly of left sided tricuspid valve with discordant atrioventricular connections"", 'L - transposition of the great vessels']"
6,"['Abnormality of left atrial appendage', 'Abnormality of right atrial appendage', 'Abnormality of right atrial appendage', 'Isomerism of atrial appendages', 'Isomerism of left atrial appendage', 'Isomerism of right atrial appendage', 'Mirror imaged atria', 'Right atrial appendage - left - juxtaposition']"
7,"['Abnormal atrial arrangement', 'Abnormal connection of hepatic vein to atrium', 'Abnormal connection of hepatic vein to atrium', 'Abnormal connection of hepatic vein to atrium', 'Abnormal relationship of aortic orifice to pulmonary orifice', 'Abnormal relationship of right ventricle to left ventricle', 'Abnormality of left atrial appendage', 'Abnormality of left atrial appendage', 'Abnormality of left atrial appendage', 'Abnormality of right atrial appendage', 'Abnormality of right atrial appendage', 'Abnormally small cardiac chamber', 'Absent atrioventricular connection with straddling valve', 'Absent left sided atrioventricular connection', 'Absent right sided atrioventricular connection', 'Aortic left ventricular tunnel', 'Aortic left ventricular tunnel', 'Aortic left ventricular tunnel', 'Aortic tunnel', 'Aortic tunnel', 'Aortic tunnel', 'Aortico-left ventricular tunnel of simple type', 'Aortico-left ventricular tunnel with aneurysm of intracardiac septal wall and aneurysm of extracardiac aortic wall', 'Aortico-left ventricular tunnel with extracardiac aneurysm of aortic wall', 'Aortico-left ventricular tunnel with extracardiac aneurysm of aortic wall', 'Aortico-left ventricular tunnel with intracardiac aneurysm of septal portion', 'Atrioventricular septal defect - ventricular component under inferior bridging leaflet', 'Atrioventricular septal defect - ventricular component under superior bridging leaflet', 'Atrioventricular septal defect - ventricular component under superior bridging leaflet', 'Atrioventricular septal defect - ventricular component under superior bridging leaflet', 'Atrioventricular septal defect with ventricular component under free floating superior bridging leaflet and chords to papillary muscle at right ventricular free wall', 'Atrioventricular septal defect with ventricular component under inferior bridging leaflet with chords to crest ventricular septum', 'Atrioventricular septal defect with ventricular component under superior bridging leaflet with chords at crest ventricular septum', 'Atrioventricular septal defect with ventricular component under superior bridging leaflet without chordal attachment to ventricular septal crest', 'Atrioventricular septal defect with ventricular imbalance consisting of dominant left ventricle and hypoplastic right ventricle', 'Bilateral atria', 'Bilateral isomeric atria', 'Bipartite right ventricle', 'Cardiac ventricular dilatation', 'Common atrioventricular valve in functionally univentricular heart', 'Concordant ventriculoarterial connection with parallel great arteries', 'Concordant ventriculoarterial connections', 'Congenital abnormality of cardiac ventricle', 'Congenital abnormality of hepatic vein', 'Congenital abnormality of hepatic vein', 'Congenital abnormality of hepatic vein', 'Congenital abnormality of mitral subvalvular apparatus', 'Congenital abnormality of posterior cardiac vein of left ventricle', 'Congenital abnormality of tricuspid leaflet', 'Congenital aneurysm of aorta', 'Congenital aneurysm of aorta', 'Congenital aneurysm of heart', 'Congenital aneurysm of heart', 'Congenital aneurysm of subaortic left ventricle', 'Congenital dilatation of aorta', 'Congenital dilatation of aorta', 'Congenital dilatation of atrium', 'Congenital dilatation of cardiac ventricle', 'Congenital hypoplasia of cardiac ventricle', 'Congenital left ventricular aneurysm', 'Congenital left ventricular submitral valve aneurysm', 'Congenital right ventricular aneurysm', 'Congenital right ventricular diverticulum', 'Cor biloculare', 'Cor triloculare', 'Diffuse hypoplasia of left ventricle', 'Divided left atrium with all pulmonary veins to proximal chamber without communication to left atrium', 'Divided left atrium with all pulmonary veins to proximal chamber without communication to left atrium with extracardiac pulmonary venous chamber communication', 'Divided left atrium with restrictive outlet of proximal chamber to left atrium', 'Double outlet from ventricle of indeterminate morphology', 'Dynamic right ventricular outflow tract obstruction', ""Ebstein's anomaly"", ""Ebstein's anomaly of tricuspid valve with atrialization of right ventricular chamber"", 'Ectasia of left atrial appendage', 'Ectasia of right atrial appendage', 'Failure of growth of fetal left cardiac ventricle', 'Failure of growth of fetal right cardiac ventricle', 'Functionally univentricular heart', 'Giant right atrium', 'Hepatic vein to left atrium and right atrium', 'Hepatic vein to left sided atrium', 'Hepatic vein to right sided atrium', 'Hypoplasia of left ventricular inflow tract', 'Hypoplasia of left ventricular outflow tract', 'Hypoplasia of trabecular portion of right ventricle', 'Indeterminate atrial arrangement', 'Indeterminate ventricular outflow tract obstruction', 'Isolated right ventricular hypoplasia', 'Left atrial appendage - right - juxtaposition', 'Left atrial appendage absent', 'Left pulmonary artery with absent proximal arterial connection', 'Left sided atrium connecting to both ventricles', 'Left sided atrium connecting to left ventricle', 'Left sided atrium connecting to right ventricle', 'Left sided atrium connecting to ventricle of indeterminate morphology', 'Left ventricular aneurysm', 'Left ventricular hypoplasia', 'Left ventricular outflow tract abnormality', 'Left ventricular outflow tract atresia', 'Left ventricular outflow tract obstruction', 'Left ventricular outflow tract obstruction due to aneurysm of membranous septum', 'Left ventricular outflow tract obstruction due to anterolateral muscle band', 'Left ventricular outflow tract obstruction due to atrioventricular valve', 'Left ventricular outflow tract obstruction due to prolapse of Eustachian valve', 'Left ventricular outflow tract obstruction due to prolapsed arterial valve', 'Left ventricular outflow tract obstruction due to subpulmonary fibromuscular shelf', 'Obstruction of right ventricular outflow tract due to aortico-left ventricular tunnel', 'Parallel course of aorta and pulmonary artery', 'Progression of fetal right ventricular outflow tract obstruction', 'Pulmonary artery with absent proximal arterial connection', 'Right atrial appendage absent', 'Right sided atrium connecting to both ventricles', 'Right sided atrium connecting to right ventricle', 'Right sided atrium connecting to ventricle of indeterminate morphology', 'Right ventricle anterior to left ventricle', 'Right ventricle inferior to left ventricle', 'Right ventricle posterior to left ventricle', 'Right ventricle superior to left ventricle', 'Right ventricle to left of left ventricle', 'Right ventricular aneurysm', 'Right ventricular diverticulum', 'Right ventricular outflow obstruction - localized', 'Right ventricular outflow obstruction - tubular', 'Right ventricular outflow tract abnormality', 'Right ventricular outflow tract absent', 'Right ventricular outflow tract atresia', 'Right ventricular outflow tract obstruction', 'Right ventricular outflow tract obstruction due to abnormal cardiac muscle bands', 'Right ventricular outflow tract obstruction due to aneurysm of membranous septum', 'Right ventricular outflow tract obstruction due to atrioventricular valve', 'Right ventricular outflow tract obstruction due to common atrioventricular valve', 'Right ventricular outflow tract obstruction due to fibromuscular shelf', 'Right ventricular outflow tract obstruction due to malaligned outlet septum', 'Right ventricular outflow tract obstruction due to prolapse of Eustachian valve', 'Right ventricular outflow tract obstruction due to prolapsed arterial valve', 'Right ventricular outflow tract obstruction due to septal hypertrophy', 'Right ventricular outflow tract obstruction due to septoparietal trabeculation', 'Single inlet ventricle with absent atrioventricular connection', 'Single outlet ventriculoarterial connection', 'Single ventricular outlet above right ventricle', 'Solitary ventricle of indeterminate morphology', 'Subaortic stenosis due to restrictive ventricular septal defect in functionally univentricular heart', 'Superior to inferior ventricular relationship', 'Supramitral left atrial ring', 'Thoracodidymus', 'Thoracodidymus', 'Thoracopagus', 'Thoracopagus', 'Thoracopagus with conjoined atria', 'Thoracopagus with conjoined atria and ventricles', 'Tripartite right ventricle', 'Two chambered right ventricle', 'Uniatrial biventricular connection with absent left sided atrioventricular connection with straddling valve', 'Uniatrial biventricular connection with absent right sided atrioventricular connection with straddling valve', 'Unipartite right ventricle', 'Univentricular atrioventricular connection with absent left sided atrioventricular connection', 'Univentricular atrioventricular connection with absent right sided atrioventricular connection', 'Ventricular imbalance', 'Ventricular imbalance with dominant right ventricle and hypoplastic left ventricle']"
8,"['Congenital abnormality of atria and atrial septum', 'Congenital abnormality of cardiac connection', 'Congenital abnormality of left atrium', 'Congenital abnormality of right atrium', 'Congenital abnormality of ventricles and ventricular septum', 'Congenital anomaly of cardiac chamber', 'Left atrial abnormality']"
9,"['Absent left sided atrioventricular connection', 'Absent pulmonary valve syndrome', 'Absent pulmonary valve syndrome with ventricular septal defect of non Fallot type', 'Acquired subaortic stenosis associated with functionally univentricular heart', 'Acquired subaortic stenosis due to restrictive ventricular septal defect associated with functionally univentricular heart', 'Atrioventricular septal defect with additional muscular ventricular septal defect', 'Common atrioventricular-type ventricular septal defect', 'Confluent muscular ventricular septal defect', 'Congenital abnormality of ventricles and ventricular septum', 'Congenital absence of pulmonary valve', 'Congenital anomaly of atrioventricular septum', 'Congenital prolapse of aortic valve', 'Congenital subaortic stenosis', 'Congenital subaortic stenosis due to restrictive ventricular septal defect associated with functionally univentricular heart', 'Congenital ventricular septal defect', 'Cor triloculare', 'Double outlet right ventricle', 'Double outlet right ventricle', 'Double outlet right ventricle', 'Double outlet right ventricle', 'Double outlet right ventricle', 'Double outlet right ventricle with doubly committed ventricular septal defect', 'Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis', 'Double outlet right ventricle with noncommitted ventricular septal defect', 'Double outlet right ventricle with subaortic or doubly committed ventricular septal defect without pulmonary stenosis - ventricular septal defect type', 'Double outlet right ventricle with subaortic ventricular septal defect', 'Double outlet right ventricle with subpulmonary ventricular septal defect', 'Double outlet ventriculoarterial connections', 'Doubly committed subarterial ventricular septal defect', 'Doubly committed subarterial ventricular septal defect with membranous septum extension', 'Doubly committed subarterial ventricular septal defect with muscular posterior inferior rim', 'Doubly committed ventricular septal defect in double outlet ventriculoarterial connection', 'Endocardial cushion defect', 'Functionally univentricular heart', 'Giant ventricular septal defect', 'Hemodynamically insignificant ventricular septal defect', 'Hypoplasia of infundibular septum', 'Infective endocarditis at site of patch of ventricular septal defect', 'Infective endocarditis at site of ventricular septal defect', 'Laubry Pezzi syndrome', 'Left ventricular-right atrial communication', 'Membranous ventricular septum defect', 'Multiple muscular ventricular septum defect', 'Multiple ventricular septal defects', 'Muscular ventricular septal defect in apical trabecular septum', 'Muscular ventricular septal defect in central trabecular septum', 'Muscular ventricular septal defect in inlet septum', 'Muscular ventricular septal defect in marginal septum', 'Muscular ventricular septal defect in outlet septum', 'Muscular ventricular septal defect in trabecular septum', 'Muscular ventricular septum defect', 'Non-restrictive ventricular septal defect', 'Perimembranous ventricular septal defect', 'Perimembranous ventricular septal defect with extension to all right ventricular components', 'Perimembranous ventricular septal defect with extension to right ventricular inlet', 'Perimembranous ventricular septal defect with extension to right ventricular outlet', 'Perimembranous ventricular septal defect with extension to right ventricular trabecular component', 'Pulmonary atresia and ventricular septal defect with aorta from left ventricle', 'Pulmonary atresia and ventricular septal defect with aorta from right ventricle', 'Pulmonary atresia with ventricular septal defect', 'Residual ventricular septal defect', ""Roger's disease"", 'Single muscular ventricular septum defect', 'Spontaneous closure of ventricular septal defect', 'Spontaneous closure of ventricular septal defect due to fibromuscular reaction', 'Spontaneous closure of ventricular septal defect due to tissue of membranous septum', 'Spontaneous reduction in size of ventricular septal defect', 'Spontaneous reduction in size of ventricular septal defect due to accessory tissue of atrioventricular valve', 'Spontaneous reduction in size of ventricular septal defect due to fibromuscular reaction', 'Spontaneous reduction in size of ventricular septal defect due to prolapse of cusp of aortic valve', 'Spontaneous reduction in size of ventricular septal defect due to tissue of membranous septum', 'Subaortic stenosis due to restrictive ventricular septal defect in functionally univentricular heart', 'Subarterial ventricular septal defect', 'Supracristal ventricular septal defect', 'Ventricular septal abnormality', 'Ventricular septal defect', 'Ventricular septal defect between left ventricle and right atrium', 'Ventricular septal defect of inlet of right aspect of ventricular septum', 'Ventricular septal defect with absent outlet septum and overriding truncal valve', 'Ventricular septal defect with absent outlet septum and overriding truncal valve with extension of membranous septum', 'Ventricular septal defect with absent outlet septum and overriding truncal valve with inferior muscular rim', 'Ventricular septal defect with anterior malaligned outlet septum with overriding aortic valve', 'Ventricular septal defect with anterior malaligned outlet septum with overriding pulmonary valve', 'Ventricular septal defect with malaligned outlet septum', 'Ventricular septal defect with malaligned outlet septum to left', 'Ventricular septal defect with malaligned outlet septum to right', 'Ventricular septal defect with posterior malaligned outlet septum with overriding aortic valve', 'Ventricular septal defect with posterior malaligned outlet septum with overriding pulmonary valve']"
