,Synonyms
0,"['Calcium oxalate urolithiasis', 'Calcium renal calculus', 'Calculus in calyceal diverticulum', 'Calculus in renal pelvis', 'Calyceal renal calculus', 'Genitourinary tract problem', 'Genitourinary tract problem', 'Kidney stone', 'Matrix stone of kidney', 'O/E - urinary tract', 'O/E: cystine renal calculus', 'O/E: oxalate renal calculus', 'O/E: phosphate -staghorn-stone', 'O/E: renal calculus', 'O/E: renal calculus', 'O/E: uric acid renal calculus', 'Oxalate stone O/E', 'Staghorn calculus', 'Uric acid renal calculus', 'Uric acid urolithiasis', 'Urolith', 'Urolith', 'X-linked recessive nephrolithiasis with renal failure']"
1,"['Complete obstruction of the urinary tract', 'O/E - ureteric calculus', 'Occlusion of ureter', 'Occlusion of ureter due to calculus', 'Steinstrasse', 'Ureteral sludge', 'Ureteric stone', 'Ureteric stone of lower third of ureter']"
2,"['Calculus in pelviureteric junction', 'Calculus in renal pelvis', 'Calculus of kidney and ureter', 'Ureteric stone']"
3,"['Calcium oxalate urolithiasis', 'Calculous pyelonephritis', 'Calculus of upper urinary tract', 'Genitourinary tract problem', 'Indinavir urolithiasis', 'Long-term disorder of dialysis', 'Magnesium ammonium phosphate urolithiasis', 'Matrix stone formation of dialysis', 'Radiolucent calculus of urinary tract', 'Uric acid urolithiasis', 'Urinary calculus in schistosomiasis', 'Urolith', 'Urolithiasis']"
4,"['Calculus in diverticulum of bladder', 'O/E - bladder calculus', 'O/E - urinary tract', 'O/E - vesical oxalate calculus', 'O/E-vesical phosphate calculus', 'O/E-vesical uric acid calculus', 'Oxalate bladder stone', 'Phosphate bladder stone', 'Small calculus particles in urinary bladder', 'Uric acid bladder stone', 'Urinary bladder stone']"
5,"['Calculus in urethra', 'O/E - urethral calculus']"
6,"['Ureteric stone', 'Vesicoureteric junction calculus']"
7,['Calculus of lower urinary tract']
8,[]
9,[]
10,[]
11,"['C/O - renal pain', 'C/O - ureteric colic', 'C/O - ureteric pain', 'Finding of sensation of kidney', 'Finding of sensation of kidney', 'Finding of sensation of kidney', 'Kidney tender', 'O/E - renal angle tenderness', 'Renal angle pain', 'Renal angle tenderness', 'Renal colic', 'Renal pain', 'Ureteric colic', 'Ureteric pain', 'Urinary tract pain', 'Urinary tract pain']"
