,Synonyms
0,['Amblyopia of right eye']
1,['Amblyopia of left eye']
2,"['Amblyopia of left eye', 'Amblyopia of right eye', 'Bilateral amblyopia']"
3,"['Amblyopia', 'Functional amblyopia', ""Strachan's syndrome""]"
4,[]
5,[]
6,[]
7,"['Occlusion amblyopia', 'Stimulus deprivation amblyopia']"
8,"['Refractive amblyopia', 'Refractive amblyopia of right eye']"
9,"['Refractive amblyopia', 'Refractive amblyopia of left eye']"
10,"['Refractive amblyopia', 'Refractive amblyopia of bilateral eyes', 'Refractive amblyopia of left eye', 'Refractive amblyopia of right eye']"
11,"['Anisometropic amblyopia', 'Isometropic amblyopia', 'Refractive amblyopia']"
12,"['Strabismic amblyopia', 'Strabismic amblyopia of right eye']"
13,"['Strabismic amblyopia', 'Strabismic amblyopia of left eye']"
14,[]
15,['Strabismic amblyopia']
16,[]
17,[]
18,[]
19,[]
20,"['Eye strain', 'Subjective visual disturbance', 'Temporary visual disturbance']"
21,['Day blindness']
22,[]
23,[]
24,[]
25,"['Transient blindness', 'Transient visual loss']"
26,[]
27,[]
28,[]
29,['Sudden visual loss']
30,[]
31,[]
32,[]
33,"['Accommodative asthenopia', 'Cutaneous syndrome with ichthyosis', 'Eye strain', 'Eye strain', 'Eye strain', 'Eyes sensitive to light', 'Eyes tire easily', 'General reaction to light - finding', 'Ichthyosis follicularis with alopecia and photophobia ', 'Muscular asthenopia', 'Nervous asthenopia', 'Pain in eye', 'Photophobia', 'Visual discomfort']"
34,"['Hysterical macropsia', 'Hysterical micropsia', 'Macropsia', 'Macropsia due to organic disease', 'Metamorphopsia', 'Micropsia', 'Micropsia due to organic disease', 'Perception hysteria', 'Perception hysteria', 'Subjective visual disturbance of image size', 'Visual distortion of perception of shape']"
35,"['Psychophysical visual disturbance', 'Riddoch phenomenon']"
