,category,condition
0,M20.001,Unspecified deformity of right finger(s)
1,M20.002,Unspecified deformity of left finger(s)
2,M20.009,Unspecified deformity of unspecified finger(s)
3,M20.011,Mallet finger of right finger(s)
4,M20.012,Mallet finger of left finger(s)
5,M20.019,Mallet finger of unspecified finger(s)
6,M20.021,Boutonniere deformity of right finger(s)
7,M20.022,Boutonniere deformity of left finger(s)
8,M20.029,Boutonniere deformity of unspecified finger(s)
9,M20.031,Swanneck deformity of right finger(s)
10,M20.032,Swanneck deformity of left finger(s)
11,M20.039,Swanneck deformity of unspecified finger(s)
12,M20.091,Other deformity of right finger(s)
13,M20.092,Other deformity of left finger(s)
14,M20.099,"Other deformity of finger(s), unspecified finger(s)"
15,M20.10,"Hallux valgus (acquired), unspecified foot"
16,M20.11,"Hallux valgus (acquired), right foot"
17,M20.12,"Hallux valgus (acquired), left foot"
18,M20.20,"Hallux rigidus, unspecified foot"
19,M20.21,"Hallux rigidus, right foot"
20,M20.22,"Hallux rigidus, left foot"
21,M20.30,"Hallux varus (acquired), unspecified foot"
22,M20.31,"Hallux varus (acquired), right foot"
23,M20.32,"Hallux varus (acquired), left foot"
24,M20.40,"Other hammer toe(s) (acquired), unspecified foot"
25,M20.41,"Other hammer toe(s) (acquired), right foot"
26,M20.42,"Other hammer toe(s) (acquired), left foot"
27,M20.5X1,"Other deformities of toe(s) (acquired), right foot"
28,M20.5X2,"Other deformities of toe(s) (acquired), left foot"
29,M20.5X9,"Other deformities of toe(s) (acquired), unspecified foot"
30,M20.60,"Acquired deformities of toe(s), unsp, unspecified foot"
31,M20.61,"Acquired deformities of toe(s), unspecified, right foot"
32,M20.62,"Acquired deformities of toe(s), unspecified, left foot"
33,M21.00,"Valgus deformity, not elsewhere classified, unspecified site"
34,M21.021,"Valgus deformity, not elsewhere classified, right elbow"
35,M21.022,"Valgus deformity, not elsewhere classified, left elbow"
36,M21.029,"Valgus deformity, not elsewhere classified, unsp elbow"
37,M21.051,"Valgus deformity, not elsewhere classified, right hip"
38,M21.052,"Valgus deformity, not elsewhere classified, left hip"
39,M21.059,"Valgus deformity, not elsewhere classified, unspecified hip"
40,M21.061,"Valgus deformity, not elsewhere classified, right knee"
41,M21.062,"Valgus deformity, not elsewhere classified, left knee"
42,M21.069,"Valgus deformity, not elsewhere classified, unspecified knee"
43,M21.071,"Valgus deformity, not elsewhere classified, right ankle"
44,M21.072,"Valgus deformity, not elsewhere classified, left ankle"
45,M21.079,"Valgus deformity, not elsewhere classified, unsp ankle"
46,M21.10,"Varus deformity, not elsewhere classified, unspecified site"
47,M21.121,"Varus deformity, not elsewhere classified, right elbow"
48,M21.122,"Varus deformity, not elsewhere classified, left elbow"
49,M21.129,"Varus deformity, not elsewhere classified, unspecified elbow"
50,M21.151,"Varus deformity, not elsewhere classified, right hip"
51,M21.152,"Varus deformity, not elsewhere classified, left hip"
52,M21.159,"Varus deformity, not elsewhere classified, unspecified"
53,M21.161,"Varus deformity, not elsewhere classified, right knee"
54,M21.162,"Varus deformity, not elsewhere classified, left knee"
55,M21.169,"Varus deformity, not elsewhere classified, unspecified knee"
56,M21.171,"Varus deformity, not elsewhere classified, right ankle"
57,M21.172,"Varus deformity, not elsewhere classified, left ankle"
58,M21.179,"Varus deformity, not elsewhere classified, unspecified ankle"
59,M21.20,"Flexion deformity, unspecified site"
60,M21.211,"Flexion deformity, right shoulder"
61,M21.212,"Flexion deformity, left shoulder"
62,M21.219,"Flexion deformity, unspecified shoulder"
63,M21.221,"Flexion deformity, right elbow"
64,M21.222,"Flexion deformity, left elbow"
65,M21.229,"Flexion deformity, unspecified elbow"
66,M21.231,"Flexion deformity, right wrist"
67,M21.232,"Flexion deformity, left wrist"
68,M21.239,"Flexion deformity, unspecified wrist"
69,M21.241,"Flexion deformity, right finger joints"
70,M21.242,"Flexion deformity, left finger joints"
71,M21.249,"Flexion deformity, unspecified finger joints"
72,M21.251,"Flexion deformity, right hip"
73,M21.252,"Flexion deformity, left hip"
74,M21.259,"Flexion deformity, unspecified hip"
75,M21.261,"Flexion deformity, right knee"
76,M21.262,"Flexion deformity, left knee"
77,M21.269,"Flexion deformity, unspecified knee"
78,M21.271,"Flexion deformity, right ankle and toes"
79,M21.272,"Flexion deformity, left ankle and toes"
80,M21.279,"Flexion deformity, unspecified ankle and toes"
81,M21.331,"Wrist drop, right wrist"
82,M21.332,"Wrist drop, left wrist"
83,M21.339,"Wrist drop, unspecified wrist"
84,M21.371,"Foot drop, right foot"
85,M21.372,"Foot drop, left foot"
86,M21.379,"Foot drop, unspecified foot"
87,M21.40,"Flat foot [pes planus] (acquired), unspecified foot"
88,M21.41,"Flat foot [pes planus] (acquired), right foot"
89,M21.42,"Flat foot [pes planus] (acquired), left foot"
90,M21.511,"Acquired clawhand, right hand"
91,M21.512,"Acquired clawhand, left hand"
92,M21.519,"Acquired clawhand, unspecified hand"
93,M21.521,"Acquired clubhand, right hand"
94,M21.522,"Acquired clubhand, left hand"
95,M21.529,"Acquired clubhand, unspecified hand"
96,M21.531,"Acquired clawfoot, right foot"
97,M21.532,"Acquired clawfoot, left foot"
98,M21.539,"Acquired clawfoot, unspecified foot"
99,M21.541,"Acquired clubfoot, right foot"
100,M21.542,"Acquired clubfoot, left foot"
101,M21.549,"Acquired clubfoot, unspecified foot"
102,M21.611,Bunion of right foot
103,M21.612,Bunion of left foot
104,M21.619,Bunion of unspecified foot
105,M21.621,Bunionette of right foot
106,M21.622,Bunionette of left foot
107,M21.629,Bunionette of unspecified foot
108,M21.6X1,Other acquired deformities of right foot
109,M21.6X2,Other acquired deformities of left foot
110,M21.6X9,Other acquired deformities of unspecified foot
111,M21.70,"Unequal limb length (acquired), unspecified site"
112,M21.721,"Unequal limb length (acquired), right humerus"
113,M21.722,"Unequal limb length (acquired), left humerus"
114,M21.729,"Unequal limb length (acquired), unspecified humerus"
115,M21.731,"Unequal limb length (acquired), right ulna"
116,M21.732,"Unequal limb length (acquired), left ulna"
117,M21.733,"Unequal limb length (acquired), right radius"
118,M21.734,"Unequal limb length (acquired), left radius"
119,M21.739,"Unequal limb length (acquired), unspecified ulna and radius"
120,M21.751,"Unequal limb length (acquired), right femur"
121,M21.752,"Unequal limb length (acquired), left femur"
122,M21.759,"Unequal limb length (acquired), unspecified femur"
123,M21.761,"Unequal limb length (acquired), right tibia"
124,M21.762,"Unequal limb length (acquired), left tibia"
125,M21.763,"Unequal limb length (acquired), right fibula"
126,M21.764,"Unequal limb length (acquired), left fibula"
127,M21.769,"Unequal limb length (acquired), unspecified tibia and fibula"
128,M21.80,Other specified acquired deformities of unspecified limb
129,M21.821,Other specified acquired deformities of right upper arm
130,M21.822,Other specified acquired deformities of left upper arm
131,M21.829,Oth acquired deformities of unspecified upper arm
132,M21.831,Other specified acquired deformities of right forearm
133,M21.832,Other specified acquired deformities of left forearm
134,M21.839,Other specified acquired deformities of unspecified forearm
135,M21.851,Other specified acquired deformities of right thigh
136,M21.852,Other specified acquired deformities of left thigh
137,M21.859,Other specified acquired deformities of unspecified thigh
138,M21.861,Other specified acquired deformities of right lower leg
139,M21.862,Other specified acquired deformities of left lower leg
140,M21.869,Oth acquired deformities of unspecified lower leg
141,M21.90,Unspecified acquired deformity of unspecified limb
142,M21.921,Unspecified acquired deformity of right upper arm
143,M21.922,Unspecified acquired deformity of left upper arm
144,M21.929,Unspecified acquired deformity of unspecified upper arm
145,M21.931,Unspecified acquired deformity of right forearm
146,M21.932,Unspecified acquired deformity of left forearm
147,M21.939,Unspecified acquired deformity of unspecified forearm
148,M21.941,"Unspecified acquired deformity of hand, right hand"
149,M21.942,"Unspecified acquired deformity of hand, left hand"
150,M21.949,"Unspecified acquired deformity of hand, unspecified hand"
151,M21.951,Unspecified acquired deformity of right thigh
152,M21.952,Unspecified acquired deformity of left thigh
153,M21.959,Unspecified acquired deformity of unspecified thigh
154,M21.961,Unspecified acquired deformity of right lower leg
155,M21.962,Unspecified acquired deformity of left lower leg
156,M21.969,Unspecified acquired deformity of unspecified lower leg
157,M22.00,"Recurrent dislocation of patella, unspecified knee"
158,M22.01,"Recurrent dislocation of patella, right knee"
159,M22.02,"Recurrent dislocation of patella, left knee"
160,M22.10,"Recurrent subluxation of patella, unspecified knee"
161,M22.11,"Recurrent subluxation of patella, right knee"
162,M22.12,"Recurrent subluxation of patella, left knee"
163,M22.2X1,"Patellofemoral disorders, right knee"
164,M22.2X2,"Patellofemoral disorders, left knee"
165,M22.2X9,"Patellofemoral disorders, unspecified knee"
166,M22.3X1,"Other derangements of patella, right knee"
167,M22.3X2,"Other derangements of patella, left knee"
168,M22.3X9,"Other derangements of patella, unspecified knee"
169,M22.40,"Chondromalacia patellae, unspecified knee"
170,M22.41,"Chondromalacia patellae, right knee"
171,M22.42,"Chondromalacia patellae, left knee"
172,M22.8X1,"Other disorders of patella, right knee"
173,M22.8X2,"Other disorders of patella, left knee"
174,M22.8X9,"Other disorders of patella, unspecified knee"
175,M22.90,"Unspecified disorder of patella, unspecified knee"
176,M22.91,"Unspecified disorder of patella, right knee"
177,M22.92,"Unspecified disorder of patella, left knee"
178,M23.000,"Cystic meniscus, unspecified lateral meniscus, right knee"
179,M23.001,"Cystic meniscus, unspecified lateral meniscus, left knee"
180,M23.002,"Cystic meniscus, unsp lateral meniscus, unspecified knee"
181,M23.003,"Cystic meniscus, unspecified medial meniscus, right knee"
