,Synonyms
4,['Mild intellectual disability']
5,[]
6,['Moderate intellectual disability']
7,[]
8,"['Severe intellectual disability', 'Severe intellectual disability', 'Severe intellectual disability and progressive spastic paraplegia', 'Severe intellectual disability, poor language, strabismus, grimacing face, long fingers syndrome', 'Severe intellectual disability, progressive postnatal microcephaly, midline stereotypic hand movements syndrome', 'Severe intellectual disability, short stature, behavioral abnormalities, facial dysmorphism syndrome', 'Severe motor and intellectual disabilities, sensorineural deafness, dystonia syndrome']"
9,[]
10,['Profound intellectual disability']
11,[]
12,"['Atkin Flaitz syndrome', 'Congenital atrophy of optic nerve', 'Familial psoriasis', 'HIVEP2-related intellectual disability', 'Intellectual disability Birk-Barel type', 'Intellectual disability Buenos Aires type', 'Plagiocephaly', 'Rare non-syndromic intellectual disability', 'Severe X-linked intellectual disability Gustavson type', 'Spastic tetraparesis', 'Syndromic X-linked intellectual disability due to JARID1C mutation', 'Syndromic X-linked intellectual disability type 11', 'Syndromic X-linked intellectual disability type 7', 'Tetraparesis', 'X-linked intellectual disability Abidi type', 'X-linked intellectual disability Armfield type', 'X-linked intellectual disability Brooks type', 'X-linked intellectual disability Cabezas type', 'X-linked intellectual disability Hedera type', 'X-linked intellectual disability Miles Carpenter type', 'X-linked intellectual disability Nascimento type', 'X-linked intellectual disability Pai type', 'X-linked intellectual disability Schimke type', 'X-linked intellectual disability Seemanova type', 'X-linked intellectual disability Shrimpton type', 'X-linked intellectual disability Siderius type', 'X-linked intellectual disability Stevenson type', 'X-linked intellectual disability Stocco Dos Santos type', 'X-linked intellectual disability Stoll type', 'X-linked intellectual disability Turner type', 'X-linked intellectual disability Van Esch type', 'X-linked intellectual disability Wilson type', 'X-linked intellectual disability with corpus callosum agenesis and spastic quadriparesis syndrome', 'X-linked intellectual disability with plagiocephaly syndrome', 'X-linked intellectual disability with seizure and psoriasis syndrome']"
13,[]
