,category,condition
0,X00.0XXA,"Exposure to flames in uncontrolled fire in bldg, init"
1,X00.0XXD,"Exposure to flames in uncontrolled fire in bldg, subs"
2,X00.0XXS,"Exposure to flames in uncontrolled fire in bldg, sequela"
3,X00.1XXA,"Exposure to smoke in uncontrolled fire in bldg, init"
4,X00.1XXD,"Exposure to smoke in uncontrolled fire in bldg, subs"
5,X00.1XXS,"Exposure to smoke in uncontrolled fire in bldg, sequela"
6,X00.2XXA,"Injury due to collapse of burn bldg in uncntrld fire, init"
7,X00.2XXD,"Injury due to collapse of burn bldg in uncntrld fire, subs"
8,X00.2XXS,"Injury due to collapse of burn bldg in uncntrld fire, sqla"
9,X00.3XXA,"Fall from burning bldg in uncontrolled fire, init"
10,X00.3XXD,"Fall from burning bldg in uncontrolled fire, subs"
11,X00.3XXS,"Fall from burning bldg in uncontrolled fire, sequela"
12,X00.4XXA,"Hit by object from burning bldg in uncontrolled fire, init"
13,X00.4XXD,"Hit by object from burning bldg in uncontrolled fire, subs"
14,X00.4XXS,"Hit by object from burning bldg in uncntrld fire, sequela"
15,X00.5XXA,"Jump from burning bldg in uncontrolled fire, init"
16,X00.5XXD,"Jump from burning bldg in uncontrolled fire, subs"
17,X00.5XXS,"Jump from burning bldg in uncontrolled fire, sequela"
18,X00.8XXA,"Oth exposure to uncontrolled fire in bldg, init"
19,X00.8XXD,"Oth exposure to uncontrolled fire in bldg, subs"
20,X00.8XXS,"Oth exposure to uncontrolled fire in bldg, sequela"
21,X01.0XXA,"Exposure to flames in uncontrolled fire, not in bldg, init"
22,X01.0XXD,"Exposure to flames in uncontrolled fire, not in bldg, subs"
23,X01.0XXS,"Exposure to flames in uncntrld fire, not in bldg, sequela"
24,X01.1XXA,"Exposure to smoke in uncontrolled fire, not in bldg, init"
25,X01.1XXD,"Exposure to smoke in uncontrolled fire, not in bldg, subs"
26,X01.1XXS,"Exposure to smoke in uncontrolled fire, not in bldg, sequela"
27,X01.3XXA,"Fall due to uncontrolled fire, not in bldg, init"
28,X01.3XXD,"Fall due to uncontrolled fire, not in bldg, subs"
29,X01.3XXS,"Fall due to uncontrolled fire, not in bldg, sequela"
30,X01.4XXA,"Hit by object due to uncontrolled fire, not in bldg, init"
31,X01.4XXD,"Hit by object due to uncontrolled fire, not in bldg, subs"
32,X01.4XXS,"Hit by object due to uncontrolled fire, not in bldg, sequela"
33,X01.8XXA,"Oth exposure to uncontrolled fire, not in bldg, init"
34,X01.8XXD,"Oth exposure to uncontrolled fire, not in bldg, subs"
35,X01.8XXS,"Oth exposure to uncontrolled fire, not in bldg, sequela"
36,X02.0XXA,"Exposure to flames in controlled fire in bldg, init"
37,X02.0XXD,"Exposure to flames in controlled fire in bldg, subs"
38,X02.0XXS,"Exposure to flames in controlled fire in bldg, sequela"
39,X02.1XXA,"Exposure to smoke in controlled fire in bldg, init"
40,X02.1XXD,"Exposure to smoke in controlled fire in bldg, subs"
41,X02.1XXS,"Exposure to smoke in controlled fire in bldg, sequela"
42,X02.2XXA,"Injury due to collapse of burning bldg in ctrl fire, init"
43,X02.2XXD,"Injury due to collapse of burning bldg in ctrl fire, subs"
44,X02.2XXS,"Injury due to collapse of burning bldg in ctrl fire, sequela"
45,X02.3XXA,"Fall from burning bldg in controlled fire, init"
46,X02.3XXD,"Fall from burning bldg in controlled fire, subs"
47,X02.3XXS,"Fall from burning bldg in controlled fire, sequela"
48,X02.4XXA,"Hit by object from burning bldg in controlled fire, init"
49,X02.4XXD,"Hit by object from burning bldg in controlled fire, subs"
50,X02.4XXS,"Hit by object from burning bldg in controlled fire, sequela"
51,X02.5XXA,"Jump from burning bldg in controlled fire, init"
52,X02.5XXD,"Jump from burning bldg in controlled fire, subs"
53,X02.5XXS,"Jump from burning bldg in controlled fire, sequela"
54,X02.8XXA,"Oth exposure to controlled fire in bldg, init"
55,X02.8XXD,"Oth exposure to controlled fire in bldg, subs"
56,X02.8XXS,"Oth exposure to controlled fire in bldg, sequela"
57,X03.0XXA,"Exposure to flames in controlled fire, not in bldg, init"
58,X03.0XXD,"Exposure to flames in controlled fire, not in bldg, subs"
59,X03.0XXS,"Exposure to flames in controlled fire, not in bldg, sequela"
60,X03.1XXA,"Exposure to smoke in controlled fire, not in bldg, init"
61,X03.1XXD,"Exposure to smoke in controlled fire, not in bldg, subs"
62,X03.1XXS,"Exposure to smoke in controlled fire, not in bldg, sequela"
63,X03.3XXA,"Fall due to controlled fire, not in bldg, init"
64,X03.3XXD,"Fall due to controlled fire, not in bldg, subs"
65,X03.3XXS,"Fall due to controlled fire, not in bldg, sequela"
66,X03.4XXA,"Hit by object due to controlled fire, not in bldg, init"
67,X03.4XXD,"Hit by object due to controlled fire, not in bldg, subs"
68,X03.4XXS,"Hit by object due to controlled fire, not in bldg, sequela"
69,X03.8XXA,"Oth exposure to controlled fire, not in bldg, init"
70,X03.8XXD,"Oth exposure to controlled fire, not in bldg, subs"
71,X03.8XXS,"Oth exposure to controlled fire, not in bldg, sequela"
72,X04.XXXA,"Exposure to ignition of highly flammable material, init"
73,X04.XXXD,"Exposure to ignition of highly flammable material, subs"
74,X04.XXXS,"Exposure to ignition of highly flammable material, sequela"
75,X05.XXXA,"Exposure to ignition or melting of nightwear, init encntr"
76,X05.XXXD,"Exposure to ignition or melting of nightwear, subs encntr"
77,X05.XXXS,"Exposure to ignition or melting of nightwear, sequela"
78,X06.0XXA,"Exposure to ignition of plastic jewelry, initial encounter"
79,X06.0XXD,"Exposure to ignition of plastic jewelry, subs encntr"
80,X06.0XXS,"Exposure to ignition of plastic jewelry, sequela"
81,X06.1XXA,"Exposure to melting of plastic jewelry, initial encounter"
82,X06.1XXD,"Exposure to melting of plastic jewelry, subsequent encounter"
83,X06.1XXS,"Exposure to melting of plastic jewelry, sequela"
84,X06.2XXA,"Exposure to ignition of oth clothing and apparel, init"
85,X06.2XXD,"Exposure to ignition of oth clothing and apparel, subs"
86,X06.2XXS,"Exposure to ignition of other clothing and apparel, sequela"
87,X06.3XXA,"Exposure to melting of oth clothing and apparel, init encntr"
88,X06.3XXD,"Exposure to melting of oth clothing and apparel, subs encntr"
89,X06.3XXS,"Exposure to melting of other clothing and apparel, sequela"
90,X08.00XA,"Exposure to bed fire due to unsp burning material, init"
91,X08.00XD,"Exposure to bed fire due to unsp burning material, subs"
92,X08.00XS,"Exposure to bed fire due to unsp burning material, sequela"
93,X08.01XA,"Exposure to bed fire due to burning cigarette, init encntr"
94,X08.01XD,"Exposure to bed fire due to burning cigarette, subs encntr"
95,X08.01XS,"Exposure to bed fire due to burning cigarette, sequela"
96,X08.09XA,"Exposure to bed fire due to oth burning material, init"
97,X08.09XD,"Exposure to bed fire due to oth burning material, subs"
98,X08.09XS,"Exposure to bed fire due to other burning material, sequela"
99,X08.10XA,"Exposure to sofa fire due to unsp burning material, init"
100,X08.10XD,"Exposure to sofa fire due to unsp burning material, subs"
101,X08.10XS,"Exposure to sofa fire due to unsp burning material, sequela"
102,X08.11XA,"Exposure to sofa fire due to burning cigarette, init encntr"
103,X08.11XD,"Exposure to sofa fire due to burning cigarette, subs encntr"
104,X08.11XS,"Exposure to sofa fire due to burning cigarette, sequela"
105,X08.19XA,"Exposure to sofa fire due to oth burning material, init"
106,X08.19XD,"Exposure to sofa fire due to oth burning material, subs"
107,X08.19XS,"Exposure to sofa fire due to other burning material, sequela"
108,X08.20XA,"Expsr to oth furniture fire due to unsp burn material, init"
109,X08.20XD,"Expsr to oth furniture fire due to unsp burn material, subs"
110,X08.20XS,"Expsr to oth furniture fire due to unsp burn material, sqla"
111,X08.21XA,"Expsr to oth furniture fire due to burning cigarette, init"
112,X08.21XD,"Expsr to oth furniture fire due to burning cigarette, subs"
113,X08.21XS,"Expsr to oth furniture fire due to burn cigarette, sequela"
114,X08.29XA,"Expsr to oth furniture fire due to oth burn material, init"
115,X08.29XD,"Expsr to oth furniture fire due to oth burn material, subs"
116,X08.29XS,"Expsr to oth furniture fire due to oth burn material, sqla"
117,X08.8XXA,"Exposure to oth smoke, fire and flames, init encntr"
118,X08.8XXD,"Exposure to oth smoke, fire and flames, subs encntr"
119,X08.8XXS,"Exposure to other specified smoke, fire and flames, sequela"
