,Synonyms
0,"['Acute abdomen', 'Acute abdominal pain', 'Recurrent abdominal pain', 'Recurrent acute abdominal pain']"
1,"['Abdominal pain through to back', 'Digestive gland sign or symptom', 'Hypochondrial pain', 'O/E - painful splenomegaly', 'On examination - lumbar pain abdominal', 'Pain of lymphoreticular structure', 'Pain radiating to upper abdomen', 'Pancreatic pain', 'Pancreatic symptom', 'Subcostal pain', 'Ulcer-type pain', 'Upper abdominal pain']"
2,"['Abdominal pain through to back', 'Finding of sensation of liver', 'Hypochondrial pain', 'Liver pain', 'On examination - abdominal pain - right hypochondrium', 'On examination - abdominal pain - right lumbar', 'On examination - lumbar pain abdominal', 'Right hypochondrial pain', 'Right subcostal pain', 'Right upper quadrant pain', 'Subcostal pain']"
3,"['Abdominal pain through to back', 'Hypochondrial pain', 'Left hypochondrial pain', 'Left subcostal pain', 'Left upper quadrant pain', 'O/E - epigastric pain', 'On examination - abdominal pain - left hypochondrium', 'On examination - abdominal pain - left lumbar', 'On examination - lumbar pain abdominal', 'Site of abdominal pain', 'Subcostal pain']"
4,"['Abdominal discomfort', 'Burning epigastric pain', 'Burning pain', 'Epigastric discomfort', 'Epigastric pain', 'Hunger pain', 'O/E - epigastric pain', 'On examination - abdominal pain - epigastrium', 'On examination - abdominal pain on palpation', 'On examination - epigastric pain on palpation', 'Site of abdominal pain']"
5,"['Acute abdominal pain', 'Acute pain in female pelvis', 'Acute pelvic pain', 'Adnexal tenderness', 'After pains', 'C/O - ureteric pain', 'C/O pelvic pain', 'C/O perineal pain', 'Chronic female pelvic pain syndrome', 'Chronic pelvic pain of female', 'Chronic pelvic pain without obvious pathology', 'Chronic prostatitis', 'Chronic prostatitis - chronic pelvic pain syndrome', 'Chronic vaginal pain', 'Cyclic pelvic pain', 'Discomfort of vulva', 'Epididymal pain', 'Finding of sensation of cervix', 'Finding of sensation of epididymis', 'Finding of sensation of prostate', 'Genitourinary tenderness', 'Girdle pain', 'Iliac fossa pain', 'Inguinal pain', 'Labor pain', 'Non-cyclic pelvic pain', 'Obstetric pain', 'Obstetric pain', 'Pain in female pelvis', 'Pain in female pelvis', 'Pain in female pelvis', 'Pain in female perineum', 'Pain in male pelvis', 'Pain in male perineum', 'Pain in pelvis', 'Pain in round ligament in pregnancy', 'Pain in symphysis pubis in pregnancy', 'Pain of cervix', 'Pain on movement of cervix', 'Pelvic and perineal pain', 'Pelvic congestion syndrome', 'Pelvic girdle pain', 'Perianal pain', 'Perineal neuralgia', 'Perineal pain', 'Post-vasectomy epididymal pain', 'Post-vasectomy pain', 'Prostatic pain', 'Sacral back pain', 'Tenderness of female genitalia', 'Ureteric pain', 'Urinary tract pain', 'Vaginal pain', 'Vulva sore', 'Vulval pain']"
6,"['Colicky hypogastric pain', 'Lower abdominal pain', 'O/E - epigastric pain', 'O/E - iliac pain on palpation', 'On examination - abdominal pain - hypogastrium', 'On examination - abdominal pain on palpation', 'On examination - iliac pain - abdominal', 'Pain radiating to lower abdomen', 'Site of abdominal pain', 'Suprapubic pain']"
7,"['Bilateral pain of inguinal region', 'C/O right iliac fossa pain', 'Inguinal pain', 'Inguinal pain', 'Left inguinal pain', 'On examination - abdominal pain - right iliac', 'On examination - iliac pain - abdominal', 'Right iliac fossa pain', 'Right inguinal pain', 'Right inguinal pain', 'Right lower quadrant pain']"
8,"['Bilateral pain of inguinal region', 'C/O left iliac fossa pain', 'Continuous abdominal pain of left lower quadrant', 'Inguinal pain', 'Left iliac fossa pain', 'Left inguinal pain', 'Left lower quadrant pain', 'O/E - epigastric pain', 'On examination - abdominal pain - left iliac', 'On examination - iliac pain - abdominal', 'Right inguinal pain', 'Site of abdominal pain']"
9,"['Central abdominal pain', 'Cramping pain', 'Midabdominal crampy pain', 'On examination - abdominal pain - umbilical', 'Pain radiating to middle abdomen', 'Periumbilical pain', 'Suprapubic pain', 'Umbilical pain']"
10,"['Finding of sensation of liver', 'Liver tender', 'O/E - liver tender', 'Right upper quadrant pain', 'Tenderness of digestive structure', 'Tenderness of right hypochondrium', 'Tenderness of right upper quadrant of abdomen']"
11,"['Left upper quadrant pain', 'Tenderness of left hypochondrium', 'Tenderness of left upper quadrant of abdomen']"
12,"['Right iliac fossa pain', 'Right lower quadrant pain', 'Right lower quadrant pain', 'Tenderness of right iliac fossa', 'Tenderness of right lower quadrant of abdomen']"
13,"['Abdominal tenderness of left lower quadrant', 'Left iliac fossa pain', 'Left lower quadrant pain', 'Left lower quadrant pain', 'O/E left iliac fossa tender', 'Tenderness of left iliac fossa']"
14,"['Periumbilical pain', 'Tenderness of central region', 'Tenderness of periumbilical region']"
15,"['Epigastric pain', 'Tenderness of epigastrium']"
16,['Generalized abdominal tenderness']
17,"['Abdominal tenderness', 'Finding of sensation of gallbladder', 'Gallbladder pain', 'Gallbladder tender', 'Tenderness of digestive structure', 'Tenderness of hypogastrium', 'Tenderness of truncal structure']"
18,"['O/E - rebound tenderness', 'On examination - rebound - right hypochondrium', 'Rebound tenderness of right hypochondrium']"
19,"['O/E - rebound tenderness', 'On examination - rebound-left hypochondrium', 'Rebound tenderness of left hypochondrium']"
20,"['O/E - rebound tenderness', 'O/E - rebound tenderness', 'On examination - rebound - right iliac', 'On examination - rebound - right lumbar', 'Rebound tenderness of right iliac fossa', 'Rebound tenderness of right lumbar', 'Right iliac fossa pain', 'Right lower quadrant pain', 'Tenderness of right iliac fossa', 'Tenderness of right lower quadrant of abdomen', 'Tenderness of right lumbar']"
21,"['Abdominal tenderness of left lower quadrant', 'Left iliac fossa pain', 'Left lower quadrant pain', 'O/E - rebound tenderness', 'O/E - rebound tenderness', 'On examination - rebound - left iliac', 'On examination - rebound - left lumbar', 'Rebound tenderness of left iliac fossa', 'Rebound tenderness of left lumbar', 'Tenderness of left lumbar']"
22,"['Epigastric pain', 'O/E - rebound - epigastrium', 'O/E - rebound - umbilical', 'O/E - rebound tenderness', 'Rebound tenderness of central region', 'Rebound tenderness of epigastrium', 'Rebound tenderness of hypogastrium']"
23,"['Epigastric pain', 'O/E - rebound - epigastrium', 'O/E - rebound tenderness', 'Rebound tenderness of epigastrium']"
24,[]
25,"['Finding of sensation of kidney', 'O/E - rebound - hypogastrium', 'O/E - rebound tenderness', 'Rebound tenderness', 'Rebound tenderness of hypogastrium', 'Renal angle tenderness']"
26,"['Abdominal colic in child less than or equal to 12 months', 'Colicky pain', 'Endemic colic', 'Evening colic', 'Infantile colic']"
27,"['Abdominal colic', 'Abdominal colic in adult or child greater than 12 months', 'Adult colic', 'Functional abdominal pain syndrome', 'Generalized abdominal pain', 'Generalized colicky abdominal pain', 'Visceral abdominal pain', 'Visceral pain']"
28,"['Abdominal discomfort', 'Abdominal pain', 'Abdominal pain - cause unknown', 'Abdominal pain in early pregnancy', 'Abdominal pain in pregnancy', 'Abdominal pain through to back', 'Abdominal pain worse on motion', 'Abdominal wall pain', 'Acute abdominal pain', 'Acute exacerbation of chronic abdominal pain', 'Acute pain', 'Appendicular pain', 'Chronic abdominal pain', 'Chronic nonspecific abdominal pain', 'Flank pain', 'Intractable abdominal pain', 'Left flank pain', 'Left sided abdominal pain', 'Localized abdominal pain', 'Localized pain', 'Non-colicky abdominal pain', 'Nonspecific abdominal pain', 'O/E - abdominal pain', 'On examination - abdominal pain on palpation', 'Pain on abdominal wall movement', 'Postoperative abdominal pain', 'Recurrent abdominal pain', 'Right flank pain', 'Right sided abdominal pain', 'Site of abdominal pain', 'Stomach ache', 'Stomach cramps']"
29,"['Functional nausea', 'Nausea', 'Nausea present', 'Postoperative nausea']"
