,Synonyms
0,"['Benign Rolandic epilepsy', 'Simple partial seizure with focal motor signs with march', 'Simple partial seizure with motor dysfunction', 'Status epilepticus in benign Rolandic epilepsy']"
1,"['Benign atypical partial epilepsy in childhood', 'Benign childhood epilepsy with centrotemporal spikes, non-refractory', 'Benign familial mesial temporal lobe epilepsy', 'Benign focal epilepsy of childhood', 'Benign frontal epilepsy of childhood', 'Benign occipital epilepsy of childhood - early onset variant', 'Benign occipital epilepsy of childhood - late onset variant', 'Benign occipital epilepsy of childhood - late onset, non-refractory', 'Benign occipital lobe epilepsy', 'Benign occipital lobe epilepsy', 'Benign psychomotor epilepsy of childhood', 'Benign Rolandic epilepsy', 'Childhood epilepsy with occipital paroxysms', 'Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression', 'Lateral temporal epilepsy', 'Localization-related cryptogenic epilepsy', 'Localization-related epilepsy', 'Localization-related idiopathic epilepsy', 'Localization-relatedidiopathic epilepsy and epileptic syndromes with seizures of localized onset', 'Occipital lobe epilepsy', 'Occipital lobe epilepsy', 'Parietal lobe epilepsy', 'Primary inherited reading epilepsy', 'Recurrent benign focal seizures of childhood', 'Rolandic epilepsy, speech dyspraxia syndrome', 'Temporal lobe epilepsy', 'Temporal lobe epilepsy with mesial temporal sclerosis', 'Temporal lobe epilepsy, non-refractory']"
2,[]
3,"['Benign childhood epilepsy with centrotemporal spikes, refractory', 'Benign focal epilepsy of childhood', 'Benign occipital epilepsy of childhood - late onset variant', 'Benign occipital epilepsy of childhood - late onset, refractory', 'Benign occipital lobe epilepsy', 'Benign Rolandic epilepsy', 'Childhood epilepsy with occipital paroxysms', 'Intractable idiopathic partial epilepsy', 'Occipital lobe epilepsy', 'Refractory localization-related epilepsy']"
4,"['Chronic progressive epilepsia partialis continua', 'Chronic progressive epilepsia partialis continua of childhood', 'Epilepsia partialis continua', 'Epilepsia partialis continua, non-refractory', 'Non-convulsive simple partial status epilepticus', 'Nonconvulsive status epilepticus', 'Simple partial status epilepticus', 'Simple partial status epilepticus, non-refractory']"
5,"['Affective seizure', 'Amygdalo-hippocampal epilepsy', 'Anterior frontopolar epilepsy', 'Autosomal dominant nocturnal frontal lobe epilepsy', 'Autosomal dominant nocturnal frontal lobe epilepsy, non-refractory', 'Benign focal seizure of adolescence', 'Benign infantile focal epilepsy with midline spikes and waves during sleep', 'Benign occipital lobe epilepsy', 'Cingulate epilepsy', 'Cognitive seizure', 'Complex partial seizure evolving to generalized seizure', 'Cortical dysplasia', 'Cortical dysplasia with focal epilepsy syndrome', 'Dorsolateral epilepsy', 'Dysmnesic seizure', 'Epilepsy of infancy with migrating focal seizures', 'Experiential sensory symptoms', 'Extratemporal epilepsy', 'Familial focal epilepsy with variable foci', 'Focal epilepsy, intellectual disability, cerebro-cerebellar malformation syndrome', 'Focal motor seizure', 'Focal seizure with experiential sensory symptoms', 'Frontal lobe epilepsy', 'Gustatory seizure', 'Jacksonian, focal or motor epilepsy', 'Localization-related symptomatic epilepsy', 'Localization-related symptomatic epilepsy with specific precipitant', 'Mesial temporal lobe epilepsy with hippocampal sclerosis', 'Mesiobasal limbic epilepsy', 'Migrating partial seizures in infancy', 'Migrating partial seizures in infancy, non-refractory', 'Motor cortex epilepsy', 'Motor epilepsy', 'Movement partial seizure', 'Non-progressive Kozhevnikow syndrome', 'O/E - fit/convulsion', 'O/E - focal  fit', 'Occipital lobe epilepsy', 'Opercular epilepsy', 'Orbitofrontal epilepsy', 'Parietal lobe epilepsy', 'Partial epilepsy with autonomic symptoms', 'Partial frontal lobe epilepsy', 'Partial occipital lobe epilepsy', 'Partial parietal lobe epilepsy', 'Partial seizure', 'Partial seizure evolving to secondary generalized seizure', 'Partial seizure evolving to secondary generalized seizure', 'Partial seizure with illusions and hallucinations', 'Partial seizure with multiple symptoms', 'Phonatory seizure', 'Postural seizure', 'Seizure causing illusions', 'Sensory symptoms', 'Simple partial onset of seizure with automatisms', 'Simple partial onset seizure followed by impaired consciousness', 'Simple partial seizure', 'Simple partial seizure evolving to complex partial seizure evolving to generalized seizure', 'Simple partial seizure evolving to secondary generalized seizure', 'Simple partial seizure evolving to secondary generalized seizure', 'Simple partial seizure followed by impaired consciousness', 'Simple partial seizure with autonomic dysfunction', 'Simple partial seizure with disturbance of higher cerebral function', 'Simple partial seizure with focal motor signs with march', 'Simple partial seizure with focal motor signs without march', 'Simple partial seizure with motor dysfunction', 'Simple partial seizure with motor dysfunction, non-refractory', 'Simple partial seizure with somatosensory or special sensory dysfunction', 'Simple partial seizure with special sensory symptoms', 'Simple partial seizure, consciousness not impaired', 'Somatosensory epilepsy', 'Somatosensory seizure', 'Supplementary motor epilepsy', 'Versive seizure']"
6,"['Epilepsia partialis continua', 'Refractory epilepsia partialis continua', 'Simple partial status epilepticus', 'Status epilepticus due to refractory epilepsy', 'Status epilepticus due to refractory simple partial epilepsy']"
7,"['Autosomal dominant nocturnal frontal lobe epilepsy', 'Autosomal dominant nocturnal frontal lobe epilepsy, refractory', 'Dysphasic seizure', 'Focal encephalitis', 'Intractable simple partial epilepsy', 'Migrating partial seizures in infancy', 'Migrating partial seizures in infancy, refractory', 'Occipital lobe epilepsy', 'Parietal lobe epilepsy', 'Rasmussen syndrome', 'Rasmussen syndrome, refractory', 'Refractory frontal lobe epilepsy', 'Refractory localization-related epilepsy', 'Refractory occipital lobe epilepsy', 'Refractory parietal lobe epilepsy', 'Simple partial seizure with disturbance of higher cerebral function', 'Simple partial seizure with motor dysfunction', 'Simple partial seizure with motor dysfunction, refractory']"
8,"['Complex partial status epilepticus', 'Complex partial status epilepticus, non-refractory', 'Nonconvulsive status epilepticus', 'Status epilepticus due to complex partial epileptic seizure']"
9,"['Benign partial epilepsy of infancy with complex partial seizures', 'Complex part seizure with impairment of consciousness only', 'Complex partial epileptic seizure', 'Complex partial seizure + impairment consciousness at onset', 'Complex partial seizure evolving to generalized seizure', 'Complex partial seizure of frontal lobe', 'Complex partial seizure of occipital lobe', 'Complex partial seizure of parietal lobe', 'Complex partial seizure of temporal lobe', 'Complex partial seizure with impairment of consciousness', 'Epileptic automatism', 'Hemiplegia-hemiconvulsion-epilepsy syndrome', 'O/E - fit/convulsion', 'O/E - psychomotor fit', 'Occipital lobe epilepsy', 'Parietal lobe epilepsy', 'Partial epilepsy with impairment of consciousness', 'Partial frontal lobe epilepsy', 'Partial occipital lobe epilepsy', 'Partial parietal lobe epilepsy', 'Partial seizure evolving to secondary generalized seizure', 'Partial seizure with impaired consciousness', 'Psychomotor epilepsy', 'Recurrent complex partial epilepsy', 'Seizure with structured hallucinations', 'Simple partial seizure evolving to complex partial seizure evolving to generalized seizure', 'Simple partial seizure evolving to secondary generalized seizure', 'Simple partial seizure with disturbance of higher cerebral function']"
