,category,condition
4,J60,Coalworker's pneumoconiosis
5,Pneumoconiosis due to asbestos and other mineral fibers (J61),J61  Pneumoconiosis due to asbestos and other mineral fibers
6,J61,Pneumoconiosis due to asbestos and other mineral fibers
7,J62.0,Pneumoconiosis due to talc dust
8,J62.8,Pneumoconiosis due to other dust containing silica
9,J63.0,Aluminosis (of lung)
10,J63.1,Bauxite fibrosis (of lung)
11,J63.2,Berylliosis
12,J63.3,Graphite fibrosis (of lung)
13,J63.4,Siderosis
14,J63.5,Stannosis
15,J63.6,Pneumoconiosis due to other specified inorganic dusts
16,Unspecified pneumoconiosis (J64),J64  Unspecified pneumoconiosis
17,J64,Unspecified pneumoconiosis
18,Pneumoconiosis associated with tuberculosis (J65),J65  Pneumoconiosis associated with tuberculosis
19,J65,Pneumoconiosis associated with tuberculosis
20,J66.0,Byssinosis
21,J66.1,Flaxdressers' disease
22,J66.2,Cannabinosis
23,J66.8,Airway disease due to other specific organic dusts
24,J67.0,Farmer's lung
25,J67.1,Bagassosis
26,J67.2,Bird fancier's lung
27,J67.3,Suberosis
28,J67.4,Maltworker's lung
29,J67.5,Mushroomworker's lung
30,J67.6,Maplebarkstripper's lung
31,J67.7,Air conditioner and humidifier lung
32,J67.8,Hypersensitivity pneumonitis due to other organic dusts
33,J67.9,Hypersensitivity pneumonitis due to unspecified organic dust
34,J68.0,"Bronchitis & pneumonitis d/t chemicals, gas, fumes & vapors"
35,J68.1,"Pulmonary edema due to chemicals, gases, fumes and vapors"
36,J68.2,"Upper resp inflam d/t chemicals, gas, fumes and vapors, NEC"
37,J68.3,"Oth ac & subac resp cond d/t chemicals, gas, fumes & vapors"
38,J68.4,"Chronic resp cond due to chemicals, gases, fumes and vapors"
39,J68.8,"Oth resp cond due to chemicals, gases, fumes and vapors"
40,J68.9,"Unsp resp cond due to chemicals, gases, fumes and vapors"
41,J69.0,Pneumonitis due to inhalation of food and vomit
42,J69.1,Pneumonitis due to inhalation of oils and essences
43,J69.8,Pneumonitis due to inhalation of other solids and liquids
44,J70.0,Acute pulmonary manifestations due to radiation
45,J70.1,Chronic and other pulmonary manifestations due to radiation
46,J70.2,Acute druginduced interstitial lung disorders
47,J70.3,Chronic druginduced interstitial lung disorders
48,J70.4,"Druginduced interstitial lung disorders, unspecified"
49,J70.5,Respiratory conditions due to smoke inhalation
50,J70.8,Respiratory conditions due to oth external agents
51,J70.9,Respiratory conditions due to unspecified external agent
