,Synonyms
0,"['Absence of sensation', 'Absent acmesthesia', 'Absent firm touch sensation', 'Absent light touch sensation', 'Absent pin prick discrimination', 'Absent touch discrimination', 'Anesthesia morbidity', 'Anesthesia of mucous membrane', 'Anesthesia of skin', 'Application site anesthesia', 'Finding of firm touch', 'Finding of sensation of pinna', 'Glove anesthesia', 'Hemianalgesia', 'Hemianesthesia', 'Injection site anesthesia', 'No sensitivity to pain', 'Numbness', 'Numbness of face', 'Numbness of finger', 'Numbness of foot', 'Numbness of hand', 'Numbness of limbs', 'Numbness of lower limb', 'Numbness of pinna', 'Numbness of saddle area', 'Numbness of skin', 'Numbness of toe', 'Numbness of upper limb', 'O/E - analgesia present', 'O/E - anesthesia in legs', 'O/E - anesthesia of extremities', 'O/E - anesthesia present', 'O/E - pain sense', 'On examination - absence of sensation', 'On examination - analgesia', 'Perioral numbness', 'Regional anesthesia morbidity', 'Stocking anesthesia', 'Tactile anesthesia', 'Thermal anesthesia']"
1,"['Cold sensation reduced', 'Decreased skin sensitivity', 'Finding of firm touch', 'Heat sensation reduced', 'High pain threshold', 'Hot-cold discrimination reduced', 'Hypesthesia', 'Hypoalgesia', 'Impaired firm touch sensation', 'Impaired light touch sensation', 'Impaired pin prick discrimination', 'Impaired touch discrimination', 'Increased pain threshold', 'O/E - hypesthesia present', 'O/E - pain sensation reduced', 'O/E - pain sense', 'On examination - temperature discrimination reduced', 'Reduced sensation of skin', 'Tactile hypesthesia', 'Thermal hypesthesia', 'Thermal hypesthesia']"
2,"['C/O paresthesia', 'Circumoral paresthesia', 'Facial paresthesia', 'Formication', 'Formication of skin', 'Has prickling sensation', 'Injection site paresthesia', 'Neurological symptom', 'Numbness and tingling sensation of skin', 'O/E - paresthesia in hands', 'O/E - paresthesia present', 'Oral paresthesia', 'Paresthesia', 'Paresthesia of finger', 'Paresthesia of foot', 'Paresthesia of hand', 'Paresthesia of left lower limb', 'Paresthesia of left upper limb', 'Paresthesia of lower extremity', 'Paresthesia of mucous membrane', 'Paresthesia of right lower limb', 'Paresthesia of right upper limb', 'Paresthesia of upper limb', 'Pins and needles', 'Psychogenic formication', 'Psychogenic sensory disturbance of skin', 'Stinging of skin', 'Tactile hallucinations', 'Tingling of skin', 'Transient paresthesia']"
3,"['Abdominal hyperesthesia', 'Acute sensitivity to pain', 'Allodynia', 'Cutaneous allodynia', 'Cutaneous hyperalgesia', 'Decreased pain threshold', 'Dysesthesia', 'Dysesthesia', 'Excessive sensitivity to pain', 'Hyperalgesia', 'Hyperesthesia', 'Hyperesthesia dolorosa', 'Hyperesthesia of special senses', 'Hypergargalesthesia', 'O/E - hyperalgesia present', 'O/E - hyperesthesia present', 'O/E - hypesthesia present', 'On examination - allodynia']"
4,"['10g monofilament sensation absent', '10g monofilament sensation L foot abnormal', '10g monofilament sensation R foot abnormal', 'Abnormal sensation', 'Absence of 2-point discrimination', 'Absence of vibratory sense', ""Berger's paresthesia"", 'Burning sensation', 'Burning sensation of ear', 'Burning sensation of mucous membrane', 'Burning sensation of nose', 'Burning sensation of skin', 'Burning sensation of vagina', 'Burning sensation of vulva', 'C/O cold extremities', 'C/O cold feet', 'C/O cold hands', 'Cheiro-oral syndrome', 'Cold extremity', 'Cold extremity', 'Cold extremity', 'Cold extremity', 'Cold feet', 'Cold foot', 'Cold hands', 'Cold sensation absent', 'Cold skin', 'Cryalgesia', 'Cryesthesia', 'Decreased skin temperature', 'Distant referral of tactile sensation', 'Dysesthesia', 'Dysesthesia of face', 'Dysesthesia of scalp', 'Feels hot', 'Finding of sensation of wound', 'Finding of sensation of wound', 'Finding of temperature of skin', 'Graphesthesia absent', 'Graphesthesia finding', 'Graphesthesia finding', 'Graphesthesia impaired', 'Heat sensation absent', 'Hemihypalgesia', 'Hot-cold discrimination absent', 'Hot-cold discrimination reduced', ""Hutchinson's mask"", 'Hypoalgesia', 'Impaired vibration sensation', 'Impaired vibration sensation of foot', 'Impaired vibration sense of left foot', 'Impaired vibration sense of right foot', 'Injection site burning', 'Intolerant of ambient temperature', 'Intolerant of heat', 'Irritating sensation along suture line', 'Loss of body image', 'Loss of protective sensation of foot with deformity', 'Loss of protective sensation of skin', 'Loss of protective sensation of skin of foot', 'Normal pin prick discrimination', 'O/E - deep sensation', 'O/E - deep sensation absent', 'O/E - hypesthesia present', 'O/E - hypesthesia present', 'O/E - hypesthesia present', 'O/E - loss of touch sensation', 'O/E - pain and sensation', 'O/E - tactile discrimination', 'O/E - tactile discrimination abnormal', 'O/E - tactile sensation', 'O/E - tactile sensation', 'O/E - vibration sense absent', 'O/E - vibration sense left foot reduced', 'O/E - Vibration sense of left foot abnormal', 'O/E - vibration sense of left foot absent', 'O/E - Vibration sense of right foot abnormal', 'O/E - Vibration sense of right foot absent', 'O/E - vibration sense reduced', 'O/E - vibration sense right foot reduced', 'On examination - absence of sensation', 'On examination - absence of sensation', 'On examination - temperature discrimination absent', 'Organic disorder of body schema', 'Painful and cold lower limb', 'Pin prick sensation of foot-abnormal', 'Pin prick sensation of foot-normal', 'Pin prick sensation of left foot abnormal', 'Pin prick sensation of left foot normal', 'Pin prick sensation of right foot abnormal', 'Referred itching', 'Right-left disorientation', 'Sensation of sutures pulling', 'Sensitive to touch', 'Skin tenderness', 'Skin-ache syndrome', 'Sore skin', 'Synesthesia', 'Tactile discrimination left foot abnormal', 'Tactile discrimination right foot abnormal', 'Temperature sensation reversal', 'Thermal anesthesia', 'Thermal anesthesia', 'Thermal hypesthesia', 'Trunk feels cold', 'Vibration sense absent']"
5,"['Altered sensation of skin', 'Finding of sensation by site', 'Loss of protective sensation of skin', 'Loss of protective sensation of skin', 'Loss of protective sensation of skin of foot', 'Loss of protective sensation of skin of foot', 'Peripheral arterial occlusive disease', 'Peripheral arterial occlusive disease', 'Peripheral vascular disease of foot with loss of protective sensation', 'Peripheral vascular disease of foot with loss of protective sensation and deformity', 'Sensory disorder', 'Sensory disorder as a late effect of cerebrovascular disease', 'Sensory disturbance in limb', 'Sensory symptoms', 'Skin sensation disturbance']"
6,[]
7,"['Acute blistering eruption of skin', 'Acute desquamating eruption of skin', 'Acute discoid eruption of skin', 'Acute eruption of skin', 'Acute erythematous eruption of skin', 'Acute exudative skin eruption', 'Acute maculopapular eruption of skin', 'Acute papular eruption of skin', 'Application site rash', 'Blanching rash', 'Blisters beneath skin', 'Broken skin', 'Butterfly rash', 'C/O: a rash', 'Centrifugal rash', 'Centripetal rash', 'Disorder of skin co-occurrent with human immunodeficiency virus infection', 'Eruption', 'Eruption of female perineum', 'Eruption of skin co-occurrent with human immunodeficiency virus infection', 'Eruption of vulva', 'Exanthem caused by Chlamydophila psittaci', 'Generalized rash', 'Irritation symptom', 'Localized eruption of skin', 'Macular eruption', 'Maculopapular eruption', 'Micropapular weal', 'Morbilliform eruption', 'Multimorphic rash', 'Non-blanching rash', 'O/E - discoid rash', 'O/E - dribble rash', 'O/E - itchy rash', 'O/E - macules', 'O/E - macules present', 'O/E - rash present', 'O/E - scalp rash', 'O/E - weals present', 'Ornithosis', 'Papular eruption', 'Papular eruption of blacks', 'Phototherapy skin rash', 'Premycotic eruption', 'Rash of genitalia', 'Rash of groin', 'Rash of periwound skin', 'Rash of systemic lupus erythematosus', 'Rubelliform eruption', 'Skin disorder associated with AIDS', 'Skin rash associated with AIDS', 'Skin symptom', 'Southern tick-associated rash illness', 'Symptom of skin and integumentary tissue', 'Synchronous rash', 'Weal', 'Weal']"
8,"['Cyst of face', 'Facial swelling', 'Head and neck swelling', 'Hypothalamic mass', 'Intracranial mass', 'Localized orbital swelling', 'Localized swelling of head', 'Lump on face', 'Mass in head or neck', 'Mass in pinna', 'Mass lesion of brain', 'Mass of ear structure', 'Mass of head', 'Mass of nasal sinus', 'Mass of nose', 'Mass of oral cavity', 'Mass of parietal bone of skull', 'Mass of petrous part of temporal bone', 'Mass of postauricular region', 'Mass of posterior lobe of pituitary', 'Mass of preauricular region', 'Mass of scalp', 'Mass of skin of head', 'Mass of tongue', 'Moistness of nasal mucosa - finding', 'Mucous membrane swelling', 'Nasal dermoid', 'Nasal mucosa boggy', 'Nasal mucosa moist', 'Nodule of nasal cavity', 'Nodule of skin of head', 'Nodule of skin of nose', 'Nodule of subcutaneous tissue of head', 'Nodule of suprahyoid region', 'O/E - lip swelling', 'O/E - nasal mucosa', 'O/E - nasal mucosa wet/boggy', 'O/E - salivary glands', 'O/E - submandibular swelling', 'Pituitary mass', 'Subcutaneous mass of head', 'Swelling / lump finding', 'Swelling around eyes', 'Swelling of eyelid', 'Swelling of head', 'Swelling of lower jaw region', 'Swelling of structure of bilateral eyes', 'Swelling of structure of eye', 'Swelling of structure of left eye', 'Swelling of structure of right eye', 'Swelling or edema', 'Swelling over mastoid', 'Swollen nasal mucosa', 'Swollen nose', 'Tongue swelling']"
9,"['Bilateral mass of parotid glands', 'Bilateral tonsillar swelling', 'Cervical spine - swollen', 'Cyst of neck', 'Head and neck swelling', 'Left parotid gland mass', 'Localized swelling, mass and lump, neck', 'Mass in head or neck', 'Mass of nasopharynx', 'Mass of neck', 'Mass of parotid gland', 'Mass of right parotid gland', 'Mass of right submandibular region', 'Mass of skin of neck', 'Mass of submandibular region', 'Mass of submental region', 'Neck swelling', 'Nodule of skin of neck', 'Nodule of subcutaneous tissue of neck', 'Pharyngeal swelling', 'Subcutaneous mass of neck', 'Subglottic swelling', 'Supraglottic swelling', 'Swelling / lump finding', 'Swelling of left tonsil', 'Swelling of right tonsil', 'Swelling of soft tissue of cervical spine', 'Swelling of tonsil', 'Swollen nasopharynx', 'Vocal cords swelling']"
