,category,condition
0,T33.011A,"Superficial frostbite of right ear, initial encounter"
1,T33.011D,"Superficial frostbite of right ear, subsequent encounter"
2,T33.011S,"Superficial frostbite of right ear, sequela"
3,T33.012A,"Superficial frostbite of left ear, initial encounter"
4,T33.012D,"Superficial frostbite of left ear, subsequent encounter"
5,T33.012S,"Superficial frostbite of left ear, sequela"
6,T33.019A,"Superficial frostbite of unspecified ear, initial encounter"
7,T33.019D,"Superficial frostbite of unspecified ear, subs encntr"
8,T33.019S,"Superficial frostbite of unspecified ear, sequela"
9,T33.02XA,"Superficial frostbite of nose, initial encounter"
10,T33.02XD,"Superficial frostbite of nose, subsequent encounter"
11,T33.02XS,"Superficial frostbite of nose, sequela"
12,T33.09XA,"Superficial frostbite of other part of head, init encntr"
13,T33.09XD,"Superficial frostbite of other part of head, subs encntr"
14,T33.09XS,"Superficial frostbite of other part of head, sequela"
15,T33.1XXA,"Superficial frostbite of neck, initial encounter"
16,T33.1XXD,"Superficial frostbite of neck, subsequent encounter"
17,T33.1XXS,"Superficial frostbite of neck, sequela"
18,T33.2XXA,"Superficial frostbite of thorax, initial encounter"
19,T33.2XXD,"Superficial frostbite of thorax, subsequent encounter"
20,T33.2XXS,"Superficial frostbite of thorax, sequela"
21,T33.3XXA,"Superfic frostbite of abd wall, lower back and pelvis, init"
22,T33.3XXD,"Superfic frostbite of abd wall, lower back and pelvis, subs"
23,T33.3XXS,"Superfic frostbite of abd wall, low back and pelvis, sequela"
24,T33.40XA,"Superficial frostbite of unspecified arm, initial encounter"
25,T33.40XD,"Superficial frostbite of unspecified arm, subs encntr"
26,T33.40XS,"Superficial frostbite of unspecified arm, sequela"
27,T33.41XA,"Superficial frostbite of right arm, initial encounter"
28,T33.41XD,"Superficial frostbite of right arm, subsequent encounter"
29,T33.41XS,"Superficial frostbite of right arm, sequela"
30,T33.42XA,"Superficial frostbite of left arm, initial encounter"
31,T33.42XD,"Superficial frostbite of left arm, subsequent encounter"
32,T33.42XS,"Superficial frostbite of left arm, sequela"
33,T33.511A,"Superficial frostbite of right wrist, initial encounter"
34,T33.511D,"Superficial frostbite of right wrist, subsequent encounter"
35,T33.511S,"Superficial frostbite of right wrist, sequela"
36,T33.512A,"Superficial frostbite of left wrist, initial encounter"
37,T33.512D,"Superficial frostbite of left wrist, subsequent encounter"
38,T33.512S,"Superficial frostbite of left wrist, sequela"
39,T33.519A,"Superficial frostbite of unspecified wrist, init encntr"
40,T33.519D,"Superficial frostbite of unspecified wrist, subs encntr"
41,T33.519S,"Superficial frostbite of unspecified wrist, sequela"
42,T33.521A,"Superficial frostbite of right hand, initial encounter"
43,T33.521D,"Superficial frostbite of right hand, subsequent encounter"
44,T33.521S,"Superficial frostbite of right hand, sequela"
45,T33.522A,"Superficial frostbite of left hand, initial encounter"
46,T33.522D,"Superficial frostbite of left hand, subsequent encounter"
47,T33.522S,"Superficial frostbite of left hand, sequela"
48,T33.529A,"Superficial frostbite of unspecified hand, initial encounter"
49,T33.529D,"Superficial frostbite of unspecified hand, subs encntr"
50,T33.529S,"Superficial frostbite of unspecified hand, sequela"
51,T33.531A,"Superficial frostbite of right finger(s), initial encounter"
52,T33.531D,"Superficial frostbite of right finger(s), subs encntr"
53,T33.531S,"Superficial frostbite of right finger(s), sequela"
54,T33.532A,"Superficial frostbite of left finger(s), initial encounter"
55,T33.532D,"Superficial frostbite of left finger(s), subs encntr"
56,T33.532S,"Superficial frostbite of left finger(s), sequela"
57,T33.539A,"Superficial frostbite of unspecified finger(s), init encntr"
58,T33.539D,"Superficial frostbite of unspecified finger(s), subs encntr"
59,T33.539S,"Superficial frostbite of unspecified finger(s), sequela"
