,Synonyms
0,[]
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,['Frostbite of face']
13,['Frostbite of face']
14,['Frostbite of face']
15,"['Superficial frostbite', 'Superficial frostbite of neck']"
16,"['Superficial frostbite', 'Superficial frostbite of neck']"
17,"['Superficial frostbite', 'Superficial frostbite of neck']"
18,"['Superficial frostbite', 'Superficial frostbite of thorax']"
19,"['Superficial frostbite', 'Superficial frostbite of thorax']"
20,"['Superficial frostbite', 'Superficial frostbite of thorax']"
21,"['Superficial frostbite', 'Superficial frostbite of abdominal wall, lower back and pelvis']"
22,"['Superficial frostbite', 'Superficial frostbite of abdominal wall, lower back and pelvis']"
23,"['Superficial frostbite', 'Superficial frostbite of abdominal wall, lower back and pelvis']"
24,"['Superficial frostbite', 'Superficial frostbite of upper arm', 'Superficial frostbite of upper limb']"
25,"['Superficial frostbite', 'Superficial frostbite of upper arm', 'Superficial frostbite of upper limb']"
26,"['Superficial frostbite', 'Superficial frostbite of upper arm', 'Superficial frostbite of upper limb']"
27,[]
28,[]
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,[]
36,[]
37,[]
38,[]
39,[]
40,[]
41,[]
42,"['Frostbite of hand', 'Frostbite of right hand']"
43,"['Frostbite of hand', 'Frostbite of right hand']"
44,"['Frostbite of hand', 'Frostbite of right hand']"
45,"['Frostbite of hand', 'Frostbite of left hand']"
46,"['Frostbite of hand', 'Frostbite of left hand']"
47,"['Frostbite of hand', 'Frostbite of left hand']"
48,['Frostbite of hand']
49,['Frostbite of hand']
50,['Frostbite of hand']
51,"['Frostbite of finger of right hand', 'Frostbite of hand', 'Frostbite of right hand']"
52,"['Frostbite of finger of right hand', 'Frostbite of hand', 'Frostbite of right hand']"
53,"['Frostbite of finger of right hand', 'Frostbite of hand', 'Frostbite of right hand']"
54,"['Frostbite of finger of left hand', 'Frostbite of hand', 'Frostbite of left hand']"
55,"['Frostbite of finger of left hand', 'Frostbite of hand', 'Frostbite of left hand']"
56,"['Frostbite of finger of left hand', 'Frostbite of hand', 'Frostbite of left hand']"
57,[]
58,[]
59,[]
60,"['Superficial frostbite', 'Superficial frostbite of hip and thigh']"
61,"['Superficial frostbite', 'Superficial frostbite of hip and thigh']"
62,"['Superficial frostbite', 'Superficial frostbite of hip and thigh']"
63,[]
64,[]
65,[]
66,[]
67,[]
68,[]
69,"['Superficial frostbite', 'Superficial frostbite of knee and lower leg', 'Superficial injury of knee']"
70,"['Superficial frostbite', 'Superficial frostbite of knee and lower leg', 'Superficial injury of knee']"
71,"['Superficial frostbite', 'Superficial frostbite of knee and lower leg', 'Superficial injury of knee']"
72,[]
73,[]
74,[]
75,[]
76,[]
77,[]
78,[]
79,[]
80,[]
81,[]
82,[]
83,[]
84,[]
85,[]
86,[]
