,Synonyms
0,"['Carotid artery rupture', 'Carotid artery rupture', 'Ruptured internal carotid bifurcation aneurysm', 'Ruptured internal carotid-anterior communicating artery zone aneurysm', 'Subarachnoid hemorrhage from carotid artery aneurysm', 'Subarachnoid hemorrhage from carotid siphon and bifurcation']"
1,[]
2,[]
3,"['Ruptured aneurysm of middle cerebral artery', 'Subarachnoid hemorrhage from middle cerebral artery aneurysm']"
4,['Non-traumatic hemorrhage of subarachnoid space from right middle cerebral artery']
5,['Spontaneous hemorrhage of subarachnoid space from left middle cerebral artery']
6,"['Ruptured aneurysm of anterior communicating artery', 'Subarachnoid hemorrhage from anterior communicating artery aneurysm']"
7,"['Carotid artery rupture', 'Ruptured aneurysm of posterior communicating artery', 'Ruptured internal carotid-posterior communicating artery zone aneurysm', 'Subarachnoid hemorrhage from posterior communicating artery aneurysm']"
8,"['Ruptured aneurysm of posterior communicating artery', 'Ruptured aneurysm of right posterior communicating artery', 'Spontaneous hemorrhage of subarachnoid space from intracranial artery', 'Spontaneous hemorrhage of subarachnoid space from right posterior communicating artery', 'Spontaneous rupture of right posterior communicating artery']"
9,"['Ruptured aneurysm of left posterior communicating artery', 'Ruptured aneurysm of posterior communicating artery', 'Spontaneous hemorrhage of subarachnoid space from intracranial artery', 'Spontaneous hemorrhage of subarachnoid space from left posterior communicating artery', 'Spontaneous rupture of left posterior communicating artery']"
10,"['Aneurysm of basilar artery', 'Ruptured aneurysm of basilar artery', 'Spontaneous hemorrhage of subarachnoid space from basilar artery', 'Spontaneous hemorrhage of subarachnoid space from intracranial artery', 'Subarachnoid hemorrhage from basilar artery aneurysm']"
11,"['Subarachnoid hemorrhage from vertebral artery', 'Subarachnoid hemorrhage from vertebral artery aneurysm', 'Vertebral artery rupture']"
12,[]
13,[]
14,"['Ruptured aneurysm of anterior cerebral artery', 'Ruptured aneurysm of posterior cerebral artery', 'Ruptured aneurysm of posterior inferior cerebellar artery', 'Subarachnoid hemorrhage from anterior cerebral artery aneurysm', 'Subarachnoid hemorrhage from posterior cerebral artery aneurysm', 'Subarachnoid hemorrhage from posterior inferior cerebellar artery aneurysm']"
15,"['Berry aneurysm', 'Hemorrhage due to ruptured congenital cerebral aneurysm', 'Ruptured aneurysm of intracranial artery', 'Ruptured berry aneurysm', 'Ruptured cerebral aneurysm', 'Spontaneous hemorrhage of subarachnoid space from intracranial artery', 'Subarachnoid hemorrhage due to ruptured aneurysm', 'Subarachnoid hemorrhage from multiple aneurysms']"
16,"['Arteriovenous fistula hemorrhage', 'Congenital arteriovenous fistula hemorrhage', 'Meningeal hemorrhage', 'Perimesencephalic subarachnoid hemorrhage', 'Ruptured acquired aneurysm of cerebral artery', 'Subarachnoid hemorrhage due to ruptured arteriovenous malformation']"
17,"['Angiogram-negative subarachnoid hemorrhage', 'Convexal subarachnoid hemorrhage', 'Decreased flexion', 'Hemorrhage into subarachnoid space of neuraxis', 'Hemorrhage into subarachnoid space of spine', 'Hemorrhage into subpial space of neuraxis', 'Non-aneurysmal perimesencephalic subarachnoid hemorrhage', 'Non-aneurysmal subarachnoid intracranial hemorrhage', 'Nontraumatic subarachnoid hemorrhage with brain compression', 'Nuchal rigidity', 'Nuchal rigidity due to subarachnoid hemorrhage', 'Perimesencephalic subarachnoid hemorrhage', 'Spontaneous subarachnoid hemorrhage', 'Subarachnoid hemorrhage', 'Subpial intracranial hemorrhage']"
18,"['Basal ganglia hemorrhage', 'Deep hemispheric cerebral hemorrhage', 'External capsule hemorrhage', 'Hemorrhage in caudate nucleus', 'Hemorrhage in globus pallidus', 'Hemorrhage in putamen', 'Internal capsule hemorrhage', 'Nontraumatic intraparenchymal cerebral hemorrhage', 'Spontaneous hemorrhage of cerebral hemisphere', 'Spontaneous hemorrhage of deep cerebral hemisphere', 'Subcortical hemorrhage']"
19,"['Cortical hemorrhage', 'Nontraumatic intraparenchymal cerebral hemorrhage', 'Spontaneous hemorrhage of cerebral hemisphere', 'Spontaneous hemorrhage of cortical intracerebral hemisphere']"
20,"['Cerebral hemisphere hemorrhage', 'Lobar cerebral hemorrhage', 'Nontraumatic intraparenchymal cerebral hemorrhage', 'Spontaneous hemorrhage of cerebral hemisphere']"
21,"['Brain stem hemorrhage', 'Hemorrhage of medulla oblongata', 'Intrapontine hemorrhage', 'Nontraumatic intraparenchymal cerebral hemorrhage', 'Pars basalis hemorrhage', 'Spontaneous hemorrhage of brain stem']"
22,"['Cerebellar hematoma', 'Cerebellar hemorrhage', 'Hematoma of brain', 'Intraparenchymal hematoma of brain', 'Nontraumatic intraparenchymal cerebral hemorrhage', 'Spontaneous cerebellar hemorrhage']"
23,"['Intracerebral hemorrhage, intraventricular', 'Non-traumatic intracerebral ventricular hemorrhage', 'Ventricular hemorrhage']"
24,"['Cerebellar hemorrhage', 'Hematoma of brain', 'Intracerebellar and posterior fossa hemorrhage', 'Intracerebral hemorrhage, multiple localized', 'Intraparenchymal hematoma of brain']"
25,"['Anterior cerebral circulation hemorrhagic infarction', 'Cerebromeningeal hemorrhage', 'Hemorrhagic cerebral infarction', 'Hemorrhagic cerebral infarction', 'Intraparenchymal hemorrhage of brain', 'Lacunar hemorrhage', 'Massive supratentorial cerebral hemorrhage', 'Posterior cerebral circulation hemorrhagic infarction', 'Thalamic hemorrhage']"
26,"['Asymptomatic cerebrovascular disease', 'Cerebral hemorrhage', 'Hemorrhagic cerebral infarction', 'Nontraumatic intraparenchymal cerebral hemorrhage', 'Silent micro-hemorrhage of brain', 'Spontaneous cerebral hemorrhage', 'Spontaneous cerebral hemorrhage with compression of brain']"
27,"['Hemorrhage into subdural space of neuraxis', 'Non-traumatic hematoma of subdural space of neuraxis', 'Non-traumatic intracranial subdural hematoma', 'Nontraumatic subdural hematoma with brain compression', 'Non-traumatic subdural hemorrhage', 'Subdural hematoma', 'Subdural hemorrhage']"
28,"['Acute nontraumatic subdural hemorrhage', 'Non-traumatic subdural hemorrhage']"
29,"['Non-traumatic subdural hemorrhage', 'Subacute non-traumatic intracranial subdural hemorrhage']"
30,"['Chronic intracranial subdural hematoma', 'Chronic non-traumatic intracranial subdural hemorrhage', 'Dementia due to chronic subdural hematoma', 'Non-traumatic subdural hemorrhage', 'Subdural hematoma']"
31,"['Epidural hemorrhage', 'Extradural intracranial hematoma', 'Hemorrhage into epidural space of spine', 'Nontraumatic extradural hemorrhage', 'Non-traumatic extradural intracranial hematoma']"
32,"['Cerebrovascular accident with intracranial hemorrhage', 'Hematoma of brain', 'Hemorrhage of intracranial meningeal space', 'Intracranial hematoma', 'Intracranial hemorrhage', 'Nontraumatic ruptured cerebral aneurysm', 'Seizures complicating intracranial hemorrhage', 'Situation-related seizures', 'Spontaneous intracranial hemorrhage']"
33,[]
34,['Cerebrovascular accident due to thrombus of right vertebral artery']
35,['Left vertebral artery thrombosis with stroke']
36,[]
37,[]
