,Synonyms
0,"['Adenocarcinoma of head and neck', 'Carcinoma of cheek', 'Carcinoma of face', 'Carcinoma of nose', 'Malignant melanoma of head and neck', 'Malignant tumor of ear, nose and throat', 'Malignant tumor of face', 'Malignant tumor of head and neck', 'Malignant tumor of neck', 'Neoplasm of supraclavicular region', 'Odontogenic ghost cell carcinoma', 'Primary malignant neoplasm of cheek', 'Primary malignant neoplasm of ear, nose AND/OR throat', 'Primary malignant neoplasm of face', 'Primary malignant neoplasm of head', 'Primary malignant neoplasm of neck', 'Primary malignant neoplasm of nose', 'Primary malignant neoplasm of supraclavicular region', 'Sarcoma of head and neck', 'Squamous cell carcinoma of nose']"
1,"['Malignant melanoma of axilla', 'Malignant melanoma of chest wall', 'Malignant neoplasm of chest wall', 'Malignant neoplasm of thoracic cavity structure', 'Malignant neoplasm of thorax', 'Malignant tumor of axilla', 'Neuroblastoma', 'Primary adenocarcinoma of chest wall', 'Primary malignant neoplasm of axilla', 'Primary malignant neoplasm of chest wall', 'Primary malignant neoplasm of intrathoracic organs', 'Primary rhabdomyosarcoma of intrathoracic organ', 'Primary squamous cell carcinoma of intrathoracic organ', 'Primary synovial sarcoma of intrathoracic organ', 'Primary undifferentiated large cell malignancy of chest wall', 'Thoracic neuroblastoma']"
2,"['Malignant melanoma of umbilicus', 'Malignant neoplasm of abdomen', 'Malignant neoplasm of intraabdominal organ', 'Muir-Torré syndrome', 'Primary malignant neoplasm of abdomen', 'Primary malignant neoplasm of intra-abdominal organs', 'Sebaceous adenoma of skin', 'Torré-Muir syndrome co-occurrent with benign sebaceous neoplasm', 'Tumor of skin with sebaceous differentiation']"
3,"['Adenocarcinoma of pelvis', 'Malignant melanoma of buttock', 'Malignant melanoma of groin', 'Malignant melanoma of perineum', 'Malignant tumor of pelvis', 'Neoplasm of prostate primary tumor staging category T4: Tumor is fixed or invades adjacent structure other than seminal vesicle', 'Neoplasm of rectovaginal septum', 'Neoplasm of rectovesical septum', 'Neoplasm of sacrococcygeal region', 'Neuroblastoma', 'Pelvic neuroblastoma', 'Primary adenocarcinoma of pelvis', 'Primary malignant neoplasm of inguinal region', 'Primary malignant neoplasm of pelvis', 'Primary malignant neoplasm of presacral region', 'Primary malignant neoplasm of rectovaginal septum', 'Primary malignant neoplasm of rectovesical septum', 'Primary malignant neoplasm of sacrococcygeal region', 'Primary malignant neoplasm of soft tissues of pelvis', 'Primary malignant neoplasm of soft tissues of pelvis', 'Primary malignant neoplasm of vagina']"
4,"['Malignant melanoma of hand', 'Malignant melanoma of shoulder', 'Malignant melanoma of thumb', 'Malignant tumor of upper limb', 'Primary malignant neoplasm of forearm', 'Primary malignant neoplasm of hand', 'Primary malignant neoplasm of shoulder', 'Primary malignant neoplasm of upper arm', 'Primary malignant neoplasm of upper limb']"
5,[]
6,[]
7,"['Malignant melanoma of knee', 'Malignant melanoma of lower leg', 'Malignant melanoma of popliteal fossa area', 'Malignant melanoma of thigh', 'Malignant tumor of lower limb', 'Primary malignant neoplasm of foot', 'Primary malignant neoplasm of lower leg', 'Primary malignant neoplasm of lower limb', 'Primary malignant neoplasm of thigh']"
8,[]
9,[]
10,"['Abdominothoracic neuroblastoma', 'Malignant tumor of ill-defined site', 'Neoplasm of flank', 'Neuroblastoma', 'Overlapping malignant neoplasm of ill-defined site', 'Overlapping malignant neoplasm of multiple endocrine glands', 'pN1: Metastasis in a single ipsilateral lymph node, 3 cm or less in greatest dimension ', 'pN2a category', 'pN2a: Metastasis in a single ipsilateral lymph node, more than 3 cm but not more than 6 cm in greatest dimension ', 'pN2b category', 'pN2b: Metastasis in multiple ipsilateral lymph nodes, none more than 6 cm in greatest dimension ', 'pN2c category', 'pN2c: Metastasis in bilateral or contralateral lymph nodes, none more than 6 cm in greatest dimension ', 'pN3: Metastasis in a lymph node, more than 6 cm in greatest dimension ', 'Primary malignant neoplasm of back', 'Primary malignant neoplasm of flank', 'Primary malignant neoplasm of trunk', 'T1: Aerodigestive tract tumor < 2 cm in greatest dimension', 'T1: Aerodigestive tract tumor < 2 cm in greatest dimension without extraparenchymal extension', 'T2: Aerodigestive tract tumor > 2 cm but < 4 cm in greatest dimension', 'T2: Aerodigestive tract tumor > 2 cm but < 4 cm in greatest dimension without extraparenchymal extension', 'T2: Aerodigestive tract tumor causing bone erosion or destruction, except for the posterior antral wall, including extension into hard palate and/or middle nasal meatus', 'T2: Aerodigestive tract tumor extends into nasal cavity', 'T2: Aerodigestive tract tumor extends to soft tissue of oropharynx and/or nasal fossa', 'T2: Aerodigestive tract tumor extends to supraglottis and/or subglottis, and/or with impaired vocal cord mobility', 'T2: Aerodigestive tract tumor extends to vocal cord with normal or impaired mobility', 'T2: Aerodigestive tract tumor invades more than one subsite of hypopharynx or an adjacent site, or measures > 2 cm but < 4 cm in greatest dimension, without fixation of hemilarynx', 'T2: Aerodigestive tract tumor invades mucosa of >1 adjacent subsite of supraglottis/glottis/region outside supraglottis,  without fixation of larynx', 'T2a: Aerodigestive tract tumor without parapharyngeal extension', 'T2b: Aerodigestive tract tumor with parapharyngeal extension', 'T3: Aerodigestive tract tumor > 4 cm in greatest dimension', 'T3: Aerodigestive tract tumor extends to anterior orbit and/or maxillary sinus', 'T3: Aerodigestive tract tumor having extraparenchymal extension without seventh nerve involvement, and/or > 4 cm but < 6 cm in greatest dimension', 'T3: Aerodigestive tract tumor invades any of the following: bone of posterior wall of maxillary sinus, subcutaneous tissues, skin of cheek, floor or medial wall of orbit, infratemporal fossa, pterygoid plates, ethmoid sinuses', 'T3: Aerodigestive tract tumor measures > 4 cm in greatest dimension, or with fixation of hemilarynx', 'T3: Aerodigestive tumor invades bony structures and/or paranasal sinuses', 'T4: Aerodigestive tract tumor invades adjacent structures ', 'T4: Aerodigestive tract tumor invades adjacent structures ', 'T4: Aerodigestive tract tumor invades orbital contents beyond the floor or medial wall including apex and/or any of the following: cribriform plate, base of skull, nasopharynx, sphenoid sinus, frontal sinus', 'T4: Aerodigestive tract tumor with intracranial extension and/or involvement of cranial nerves, infratemporal fossa, hypopharynx or orbit', 'T4: Aerodigestive tract tumor with intracranial extension, orbital extension including apex, involving sphenoid and/or frontal sinus and/or skin of nose', 'T4: Aerodigestive tumor invades base of skull, seventh nerve, and/or exceeds 6 cm in greatest dimension', 'Thoracic neuroblastoma', 'Tumor of ill-defined site']"
11,"['Metastasis to head and neck lymph node', 'Metastasis to head and neck lymph node', 'N1: Unilateral metastasis in lymph node > 6 cm in greatest dimension, above supraclavicular fossa', 'N1a: Metastasis in ipsilateral cervical lymph node', 'N2: Bilateral metastasis in lymph node > 6 cm in greatest dimension, above supraclavicular fossa', 'N3b: extension to supraclavicular fossa', 'Neoplasm of breast regional lymph node staging category N3 as per American Joint Committee on Cancer 7th edition', 'Neoplasm of breast regional lymph node staging category N3c: Metastasis in ipsilateral supraclavicular lymph node', 'Neoplasm of lymph node of face', 'Neoplasm of lymph node of face', 'Neoplasm of occipital lymph nodes', 'Neoplasm of parotid lymph nodes', 'Neoplasm of preauricular lymph nodes', 'Neoplasm of retropharyngeal lymph nodes', 'Neoplasm of scalene lymph nodes', 'Neoplasm of submandibular lymph nodes', 'Neoplasm of supraclavicular lymph nodes', 'Neoplasm of supraclavicular region', 'pM1a: Distant metastasis ', 'pM1a: Metastasis in cervical nodes ', 'pN1: Unilateral metastasis in lymph node', 'pN1a category', 'pN1a: Metastasis to level VI ', 'pN2: Bilateral metastasis in lymph node', 'pN3: Metastasis in a lymph node', 'pN3: Metastasis in the contralateral mediastinal, internal mammary, or hilar lymph node', 'pN3b category', 'pN3b: Metastasis in lymph node', 'pN3c category', 'pN3c: Metastasis in ipsilateral supraclavicular lymph nodes ', 'Secondary malignant neoplasm of lymph nodes of face', 'Secondary malignant neoplasm of lymph nodes of head', 'Secondary malignant neoplasm of lymph nodes of neck', 'Secondary malignant neoplasm of lymph nodes of neck', 'Secondary malignant neoplasm of lymph nodes of neck from thyroid', 'Secondary malignant neoplasm of occipital lymph nodes', 'Secondary malignant neoplasm of parotid lymph nodes', 'Secondary malignant neoplasm of preauricular lymph nodes', 'Secondary malignant neoplasm of retropharyngeal lymph nodes', 'Secondary malignant neoplasm of scalene lymph nodes', 'Secondary malignant neoplasm of submandibular lymph nodes', 'Secondary malignant neoplasm of submaxillary gland', 'Secondary malignant neoplasm of submental lymph nodes', 'Secondary malignant neoplasm of supraclavicular lymph nodes', 'Secondary malignant neoplasm of supraclavicular region', 'Thoracic mesothelioma TNM finding', 'Thyroid TNM finding']"
