,Synonyms
0,"['Cerebral malaria', 'Falciparum malaria', 'Plasmodium falciparum malaria with cerebral complications']"
1,"['Black water fever', 'Falciparum malaria', 'Falciparum malaria', 'Malarial shock lung', 'Plasmodium falciparum malaria with complication']"
2,"['Algid malaria', 'Chagres virus disease', 'Double quotidien fever', 'Falciparum malaria', 'Intermittent fever', 'Intermittent fever', 'Intermittent fever', 'Malarial fever', 'Malarial fever', 'Malarial fever', 'Malignant tertian fever', 'Quotidien fever', 'Tertian fever']"
3,"['Plasmodium vivax malaria with rupture of spleen', 'Rupture of spleen', 'Vivax malaria']"
4,[]
5,"['Intermittent fever', 'Malarial fever', 'Tertian fever', 'Vivax malaria']"
6,"['Plasmodium malariae malaria with nephropathy', 'Quartan malaria']"
7,['Malarial pigment deposition']
8,"['Intermittent fever', 'Malarial fever', 'Malarial red blood cell inclusion', 'Plasmodium malariae gametocyte in red cell', 'Quartan fever', 'Quartan malaria']"
9,['Ovale malaria']
10,['Malaria due to simian plasmodia']
11,['Malaria caused by Plasmodium not Plasmodium falciparum']
12,[]
13,"['Airport malaria', 'Anemia due to infection', 'Asymptomatic human immunodeficiency virus infection', 'Clinical infection', 'Clinical malaria', 'Disease due to Plasmodiidae', 'Hemolytic anemia due to infection', 'Hemolytic anemia due to malaria', 'Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with malaria', 'Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with malaria', 'Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with malaria', 'Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with malaria', 'Hyperimmune malarious splenomegaly', 'Induced malaria', 'Intermittent fever', 'Malaria', 'Malaria in mother complicating childbirth', 'Malarial fever', 'Malarial hepatitis', 'Maternal malaria during pregnancy - baby delivered', 'Maternal malaria during pregnancy - baby not yet delivered', 'Maternal malaria during pregnancy, childbirth and the puerperium', 'Maternal malaria during pregnancy, childbirth and the puerperium', 'Maternal malaria during pregnancy, childbirth and the puerperium', 'Maternal malaria during pregnancy, childbirth and the puerperium', 'Maternal malaria during pregnancy, childbirth and the puerperium', 'Maternal malaria during pregnancy, childbirth and the puerperium', 'Maternal malaria in the puerperium - baby delivered during current episode of care', 'Maternal malaria in the puerperium - baby delivered during previous episode of care', 'Mixed malaria', 'Nephrotic syndrome in malaria', 'Parasitic disease in mother complicating pregnancy, childbirth AND/OR puerperium', 'Parasitic disease in mother complicating pregnancy, childbirth AND/OR puerperium', 'Parasitic disease in mother complicating pregnancy, childbirth AND/OR puerperium', 'Parasitic disease in mother complicating pregnancy, childbirth AND/OR puerperium', 'Parasitic disease in mother complicating pregnancy, childbirth AND/OR puerperium', 'Parasitic disease in mother complicating pregnancy, childbirth AND/OR puerperium', 'Protozoal disease complicating pregnancy childbirth and the puerperium', 'Protozoal disease complicating pregnancy childbirth and the puerperium', 'Protozoal disease complicating pregnancy childbirth and the puerperium', 'Protozoal disease complicating pregnancy childbirth and the puerperium', 'Protozoal disease complicating pregnancy childbirth and the puerperium', 'Protozoal disease complicating pregnancy childbirth and the puerperium', 'Therapeutically induced malaria', 'World Health Organization 2007 Human immunodeficiency virus infection clinical stage 1', 'World Health Organization 2007 Human immunodeficiency virus infection clinical stage 2', 'World Health Organization 2007 Human immunodeficiency virus infection clinical stage 3', 'World Health Organization 2007 Human immunodeficiency virus infection clinical stage 4']"
14,"['Infectious sequelae of disorders', 'Leishmaniasis', 'Post-kala-azar dermal leishmaniasis', 'Visceral leishmaniasis']"
15,"['Acute necrotizing cutaneous leishmaniasis', 'American cutaneous/mucocutaneous Leishmaniasis', 'American mucocutaneous leishmaniasis', 'Asian desert cutaneous leishmaniasis', 'Classical zoonotic cutaneous leishmaniasis', 'Cutaneous leishmaniasis', 'Diffuse cutaneous leishmaniasis', 'Diffuse cutaneous leishmaniasis due to Leishmania aethiopica', 'Diffuse cutaneous New World leishmaniasis', 'Disseminated anergic leishmaniasis', 'Dry form of cutaneous leishmaniasis', 'Indian anthroponotic cutaneous leishmaniasis', 'Indian zoonotic cutaneous leishmaniasis', 'Infection by Leishmania aethiopica', 'Infection by Leishmania braziliensis', 'Infection by Leishmania mexicana', 'Infection by Leishmania tropica minor', 'Late cutaneous leishmaniasis', 'Leishmania brasiliensis complex cutaneous leishmaniasis', 'Leishmania mexicana localized cutaneous leishmaniasis', 'Leishmania recidiva', 'Localized cutaneous leishmaniasis', 'Lupoid leishmaniasis', 'Middle Eastern zoonotic cutaneous leishmaniasis', 'Recurrent cutaneous leishmaniasis', 'Recurrent skin infection', 'Sahelian zoonotic cutaneous leishmaniasis', 'Ulcerating cutaneous leishmaniasis', 'Ulcerating cutaneous leishmaniasis of lower extremity', 'Wet form of cutaneous leishmaniasis', 'Zoonotic form of cutaneous leishmaniasis']"
16,"['American mucocutaneous leishmaniasis', 'Bush yaws', 'Disseminated mucocutaneous leishmaniasis', 'Infection by Leishmania braziliensis', 'Mucocutaneous infection caused by Leishmania']"
17,"['Hemorrhagic leishmaniasis', 'Infection by Leishmania braziliensis', 'Infection by Leishmania infantum', 'Leishmanial pneumonia', 'Leishmaniasis', 'Panamanian leishmaniasis', 'Pneumonia due to parasitic infestation']"
18,"['African trypanosomiasis', 'African trypanosomiasis', 'Infection by Trypanosoma gambiense', 'Meningitis caused by Trypanosoma brucei', 'Parasitic meningitis', 'Trypanosomiasis with meningitis']"
19,"['African trypanosomiasis', 'Infection by Trypanosoma rhodesiense']"
