,Synonyms
0,"['Cervical disc disorder with myelopathy', 'Cervical disc prolapse with myelopathy', 'Disc disorder with myelopathy', 'Displacement of cervical intervertebral disc', 'Intervertebral disc disorder of cervical region with myelopathy', 'Intervertebral disc disorder with myelopathy', 'Prolapsed cervical intervertebral disc']"
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,"['Brachial neuritis AND/OR radiculitis due to displacement of cervical intervertebral disc', 'Brachial neuritis AND/OR radiculitis due to rupture of cervical intervertebral disc', 'Cervical disc disorder with radiculopathy', 'Cervical disc prolapse with radiculopathy', 'Cervical nerve root compression', 'Compression injury of nerve', 'Compression of spinal nerve root', 'Displacement of cervical intervertebral disc', 'Neuritis AND/OR radiculitis due to displacement of intervertebral disc', 'Neuritis AND/OR radiculitis due to rupture of intervertebral disc', 'Prolapsed cervical intervertebral disc']"
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,"['Cervical discogenic pain', 'Degeneration of cervical intervertebral disc', 'Discogenic pain', 'Displacement of cervical intervertebral disc', 'Displacement of cervical intervertebral disc without myelopathy', 'Herniation of intervertebral disc without myelopathy', 'Herniation of nucleus pulposus', 'Herniation of nucleus pulposus of cervical intervertebral disc', 'Herniation of nucleus pulposus of cervical intervertebral disc without myelopathy', 'Prolapse of cervical intervertebral disc with degeneration', 'Prolapse of cervical intervertebral disc without radiculopathy', 'Prolapsed cervical intervertebral disc', 'Prolapsed cervical intervertebral disc without myelopathy']"
15,[]
16,[]
17,[]
18,[]
19,[]
20,[]
21,"['Annular tear of cervical disc', 'Bone spur of vertebra', 'Degeneration of cervical intervertebral disc', 'Degeneration of cervical intervertebral disc', 'Degeneration of cervical intervertebral disc and osteophyte of cervical vertebra', 'Displacement of cervical intervertebral disc', 'Intervertebral disc degeneration of cervical spine without prolapsed disc', 'Intervertebral disc rupture', 'Prolapse of cervical intervertebral disc with degeneration', 'Prolapsed cervical intervertebral disc', 'Tear of the annulus fibrosus of intervertebral disc']"
22,[]
23,[]
24,[]
25,[]
26,[]
27,"['Degeneration of cervical intervertebral disc', 'Degeneration of cervicothoracic intervertebral disc', 'Degeneration of thoracic intervertebral disc', 'Spondylosis of cervicothoracic spine']"
28,"['Calcification of cervical disc', 'Calcification of intervertebral cartilage AND/OR disc', 'Calcification of intervertebral cartilage AND/OR disc of cervical region', 'Intervertebral disk calcification', 'Resorption of cervical disc']"
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,['Cervical disc disorder']
36,[]
37,[]
38,[]
39,[]
40,[]
41,[]
