,Synonyms
0,"['Central pain', 'Central pain', 'Central pain syndrome', 'Central post-stroke pain', 'Pseudothalamic pain', 'Thalamic pain', 'Thalamic syndrome']"
1,"['Acute pain', 'Acute pain due to injury']"
2,"['Acute postthoracotomy pain syndrome', 'Post-thoracotomy pain syndrome']"
3,"['Acute pain', 'Acute pain following mastectomy', 'Acute postoperative pain', 'Pain following radiation therapy', 'Persistent pain following procedure', 'Post-abdominoperineal resection pain', 'Postcordotomy pain', 'Post-episiotomy pain', 'Post-herniorraphy pain', 'Post-mastectomy pain', 'Postoperative pain', 'Postprocedural finding of tenderness', 'Post-surgery back pain', 'Posttreatment pain', 'Post-vasectomy pain']"
4,"['Chronic pain due to injury', 'Chronic pain following trauma', 'Pain provoked by trauma']"
5,"['Chronic post-thoracotomy pain syndrome', 'Post-thoracotomy pain syndrome']"
6,"['Chronic pain following radiotherapy', 'Chronic pain following surgical procedure for cancer', 'Chronic postoperative pain', 'Pain following radiation therapy', 'Post-mastectomy chronic pain syndrome', 'Post-mastectomy pain']"
7,"['Chronic back pain', 'Chronic back pain greater than three months duration', 'Chronic mechanical visceral pain', 'Chronic neck pain', 'Chronic nociceptive pain', 'Chronic nonmalignant pain', 'Chronic pain in coccyx for more than three months', 'Chronic pain in male pelvis', 'Chronic primary generalized pain', 'Chronic primary visceral pain', 'Chronic thoracic back pain', 'Chronic visceral pain', 'Chronic visceral pain', 'Chronic visceral pain due to persistent inflammation', 'Chronic visceral pain due to vascular disorder', 'Difficulty coping', 'Difficulty coping with pain', 'Generalized aches and pains', 'Generalized chronic body pains', 'Health management deficit', 'Mechanical pain', 'Pain in spine', 'Pain in the coccyx', 'Pain self-management deficit, chronic', 'Primary chronic pain', 'Psychosocial dysfunction due to chronic pain']"
8,"['Chronic pain due to malignant neoplastic disease', 'Neck pain due to malignant neoplastic disease', 'Pain due to neoplastic disease', 'Pain due to neoplastic disease', 'Pain from metastases']"
9,"['Chronic idiopathic pain syndrome', 'Chronic pain syndrome']"
10,"['Carotid sinus hypersensitivity', 'Carotid sinus syncope', 'Carotidynia']"
11,"['Cervical sympathetic paralysis', 'Congenital degeneration of nervous system', 'Congenital malformation of autonomic nervous system', 'Facial neuralgia', 'Familial visceral neuropathy', 'Idiopathic peripheral autonomic neuropathy', 'Intestinal autonomic neuropathy', 'Paroxysmal extreme pain disorder', 'Sphenopalatine neuralgia', 'Visceral neuropathy and brain anomaly with facial dysmorphism and developmental delay syndrome']"
12,"['Familial dysautonomia', 'Hereditary dysautonomia with motor neuropathy']"
13,"['Acquired Horner syndrome', 'Cervical plexopathy', 'Cervical sympathetic dystrophy', 'Congenital Horner syndrome', ""Horner's syndrome pupil"", 'Left cervical sympathetic dystrophy', ""O/E - Horner's syndrome"", 'Persistent miosis', 'Right cervical sympathetic dystrophy']"
14,"['Multiple system atrophy', 'Multiple system atrophy, cerebellar variant', ""Multiple system atrophy, Parkinson's variant"", 'Multisystem degeneration of autonomic nervous system', 'Orthostatic hypotension', 'Orthostatic hypotension', ""Orthostatic hypotension co-occurrent and due to Parkinson's disease"", 'Parkinsonian syndrome associated with idiopathic orthostatic hypotension', ""Parkinson's disease"", 'Shy-Drager syndrome', 'Sympathotonic orthostatic hypotension']"
15,['Autonomic dysreflexia']
16,"['Complex regional pain syndrome', 'Complex regional pain syndrome type I', 'Sympathetically independent pain']"
17,"['Complex regional pain syndrome of upper limb', 'Complex regional pain syndrome type I', 'Complex regional pain syndrome type I of right upper limb', 'Neuralgia of right upper limb']"
18,"['Complex regional pain syndrome of upper limb', 'Complex regional pain syndrome type I', 'Complex regional pain syndrome type I of left upper limb', 'Neuralgia of left upper limb']"
19,"['Bilateral peripheral neuropathy of upper limbs', 'Complex regional pain syndrome of upper limb', 'Complex regional pain syndrome type I', 'Complex regional pain syndrome type I of bilateral upper limbs', 'Complex regional pain syndrome type I of left upper limb', 'Complex regional pain syndrome type I of right upper limb', 'Neuralgia of left upper limb', 'Neuralgia of right upper limb', 'Reflex sympathetic dystrophy of bilateral upper limbs']"
20,"['Complex regional pain syndrome of hand', 'Complex regional pain syndrome of upper limb']"
21,"['Complex regional pain syndrome of lower limb', 'Complex regional pain syndrome type I', 'Complex regional pain syndrome type I of right lower limb']"
22,"['Complex regional pain syndrome of lower limb', 'Complex regional pain syndrome type I', 'Complex regional pain syndrome type I of left lower limb']"
23,"['Complex regional pain syndrome of lower limb', 'Complex regional pain syndrome type I', 'Complex regional pain syndrome type I of bilateral lower limbs', 'Complex regional pain syndrome type I of left lower limb', 'Complex regional pain syndrome type I of right lower limb']"
24,"['Complex regional pain syndrome of foot', 'Complex regional pain syndrome of knee', 'Complex regional pain syndrome of lower limb']"
25,[]
26,"['Acute pandysautonomia', 'Autonomic nervous system disorder co-occurrent and due to neurodegenerative disorder', 'Autonomic nervous system hyperactivity', 'Autonomic neuropathy due to disorder of immune function', 'Autonomic neuropathy due to sodium channelopathy', 'Baroreflex failure syndrome', 'Cold-induced sweating syndrome', 'Disorder of autonomic nervous system caused by substance', 'Disorder of autonomic nervous system due to infectious disease', 'Excessive muscarinic activity', 'Hypothermia-sweating syndrome', 'Segmental autonomic dysfunction', 'Sympathetically maintained pain', 'Syncope due to autonomic failure']"
27,"['Anhidrosis', 'Autonomic disorder caused by toxin', 'Autonomic disorder co-occurrent and due to Chagas disease', 'Autonomic neuropathy', ""Chagas' disease with nervous system involvement"", 'Childhood obesity', 'Disorder of autonomic nervous system', 'Disorder of autonomic nervous system caused by substance', 'Disorder of autonomic nervous system due to infectious disease', 'Disorder of parasympathetic nervous system', 'Disorder of peripheral autonomic nervous system', 'Disorder of sympathetic nervous system', 'Drug-induced autonomic dysfunction', 'Hypohidrosis co-occurrent and due to disorder of sympathetic nervous system', 'Inherited autonomic nervous system disorder', 'Obesity by age of onset', 'Paraneoplastic autonomic dysfunction', 'Paraneoplastic neuropathy', 'Primary autonomic disorder with acquired anhidrosis', 'Rapid-onset childhood obesity, hypothalamic dysfunction, hypoventilation, autonomic dysregulation syndrome']"
28,"['Communicating hydrocephalus', 'Communicating hydrocephalus co-occurrent and due to congenital agenesis of arachnoid villi', 'Hydrocephalus due to cerebrospinal fluid absorption defect', 'Hydrocephalus due to cerebrospinal fluid overproduction', 'Hydrocephalus ex vacuo', 'Infantile posthemorrhagic hydrocephalus', 'Intermittently raised pressure hydrocephalus', 'Non-obstructive hydrocephalus', 'Posthemorrhagic hydrocephalus', 'Postoperative communicating hydrocephalus', 'Post-traumatic communicating hydrocephalus', 'Post-traumatic hydrocephalus', 'Progressive post hemorrhagic ventricular dilatation']"
29,"['Acquired obstructive hydrocephalus', 'Hydrocephalus associated with late onset aqueduct stenosis', 'Obstructive hydrocephalus', 'Postmeningitic hydrocephalus', 'Postmeningitic obstructive hydrocephalus', 'Post-traumatic hydrocephalus', 'Post-traumatic non-communicating hydrocephalus']"
30,"['Dementia associated with normal pressure hydrocephalus', 'Normal pressure hydrocephalus']"
31,"['Communicating hydrocephalus due to and following traumatic hemorrhage', 'Post-traumatic hydrocephalus']"
32,"['Hereditary myopathy associated with hydrocephalus', 'Postmeningitic hydrocephalus']"
33,"['Chronic brain-hydrocephalus syndrome', 'Isolated fourth ventricle hydrocephalus', 'Obstructive hydrocephalus']"
34,"['Acquired hydrocephalus', 'Acquired hydrocephalus of newborn', 'Arrested hydrocephalus', 'External hydrocephalus', 'Hereditary degenerative disease of central nervous system', 'Hydrocephalus', 'Hydrocephalus with anomaly of aqueduct of Sylvius', 'Internal hydrocephalus']"
35,[]
36,"['Drug-induced encephalopathy', 'Encephalopathy caused by heavy metal', 'Encephalopathy caused by methylmercury', 'Hyperammonemic encephalopathy', 'Hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency', 'Hypermethioninemia', 'Hypermethioninemia encephalopathy due to deficiency of adenosine kinase', 'Inflammation of spinal cord due to toxin', 'Organic mercury poisoning', 'Toxic encephalitis', 'Toxic encephalitis due to thallium', 'Toxic encephalomyelitis', 'Toxic encephalopathy', 'Toxic encephalopathy due to carbon tetrachloride', 'Toxic encephalopathy due to hydroxyquinoline', 'Toxic encephalopathy due to lead', 'Toxic encephalopathy due to mercury', 'Toxic metabolic encephalopathy']"
37,"['Acquired periventricular cyst', 'Acquired porencephaly', 'Acquired porencephaly', 'Acquired pseudoporencephaly', 'Arachnoid cyst', 'Arachnoid cyst of pituitary', 'Cerebral arachnoid cyst', 'Cerebral calcification', 'Cerebral cyst', 'Cerebroretinal microangiopathy with calcifications and cysts', 'Choroid plexus cyst', 'Choroid plexus cyst', 'Colloid brain cyst', 'Cyst of pineal gland', 'Cyst of septum pellucidum', 'Cyst of spinal meninges', 'Ependymal cyst', 'Ependymal cyst of ventricle of brain', 'Epidermoid cyst of brain', 'Extradural spinal arachnoid cyst', 'Fetal choroid plexus cyst', 'Intradural spinal arachnoid cyst', 'Leukoencephalopathy co-occurrent with bilateral anterior temporal lobe cysts', 'Meningeal cyst', 'Pituitary cyst', 'Porencephalic cyst', 'Porencephalic cyst', 'Posttraumatic porencephalic cyst of brain', 'Pseudoporencephaly', 'Spinal arachnoid cyst', 'Traumatic arachnoid cyst', 'Traumatic cyst of leptomeninges']"
38,"['Acute anoxic encephalopathy', 'Anoxia of brain', 'Anoxia of brain', 'Anoxia of brain', 'Anoxia of brain', 'Anoxia of brain', 'Anoxia of brain', 'Anoxic brain damage complication', 'Anoxic brain damage during AND/OR resulting from a procedure', 'Anoxic encephalopathy', 'Anoxic encephalopathy', 'Anoxic-ischemic encephalopathy', 'Brain damage due to hypoxia', 'Cerebral anoxia after obstetrical surgery AND/OR other procedure including delivery', 'Cerebral anoxia complication', 'Cerebral anoxia following anesthesia AND/OR sedation in labor AND/OR delivery', 'Cerebral anoxia following molar AND/OR ectopic pregnancy', 'Chronic anoxic encephalopathy', 'Complication of obstetrical surgery AND/OR procedure', 'Dementia associated with cerebral anoxia', 'Epilepsy due to perinatal anoxic-ischemic brain injury', 'Failed attempted termination of pregnancy with cerebral anoxia', 'Hypoxia of brain', 'Hypoxic-ischemic coma', 'Ischemic encephalopathy', 'Miscarriage with cerebral anoxia', 'Post-anoxic myoclonus', 'Post-asphyxial encephalopathy', 'Symptomatic myoclonus']"
39,"['Benign intracranial hypertension', 'Benign intracranial hypertension due to drug', 'Benign intracranial hypertension due to hypervitaminosis A', 'Finding of intracranial pressure', 'Neurological disorder due to excess intake of micronutrients', 'O/E - raised intracranial pressure', 'Raised intracranial pressure']"
40,"['C/O - postviral syndrome', 'Neurological symptom', 'Postviral excessive daytime sleepiness', 'Postviral fatigue syndrome']"
41,"['Cerebral calcification', 'Encephalopathy associated with AIDS', 'Encephalopathy due to and following cardiopulmonary bypass', 'Encephalopathy due to prosaposin deficiency', 'Encephalopathy due to radiation damage', 'Encephalopathy, intracerebral calcification, retinal degeneration syndrome', 'Epileptic encephalopathy with global cerebral demyelination', 'Ischemic encephalopathy', 'Myoclonic epilepsy in non-progressive encephalopathy', 'RAVINE syndrome', 'Renal tubulopathy with encephalopathy and liver failure syndrome', 'SCN8A-related epilepsy with encephalopathy', 'Static encephalopathy']"
42,"['3-Methylglutaconic aciduria', '3-Methylglutaconic aciduria type 4', '3-methylglutaconic aciduria type IV with sensorineural deafness, encephalopathy and Leigh-like syndrome', 'Acute disorder of hemodialysis', 'Childhood encephalopathy due to thiamine pyrophosphokinase deficiency', 'Deficiency of dioxygenase', 'Dialysis disequilibrium syndrome', 'Encephalopathy due to sulfite oxidase deficiency', 'Ethylmalonic encephalopathy', 'Ethylmalonic encephalopathy protein 1 deficiency', 'Glucose transporter protein type 1 deficiency syndrome', 'Hyponatremic encephalopathy', 'Metabolic encephalopathy', 'Mitochondrial encephalomyopathy', 'Mitochondrial neurogastrointestinal encephalomyopathy syndrome', 'Myxedema encephalopathy', 'Progressive external ophthalmoplegia', 'Progressive polyneuropathy with bilateral striatal necrosis', 'Secondary amyloid encephalopathy', 'Sepsis-associated encephalopathy', 'Severe X-linked mitochondrial encephalomyopathy', 'Thiamine-responsive encephalopathy', 'TMEM70 related mitochondrial encephalo-cardio-myopathy', 'Urate encephalopathy', 'Uremic encephalopathy']"
43,"['Acute encephalopathy with biphasic seizures and late reduced diffusion', 'Autoimmune encephalitis', 'Autoimmune encephalopathy with parasomnia and obstructive sleep apnea', 'Autosomal recessive leukoencephalopathy, ischemic stroke, retinitis pigmentosa syndrome', 'Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy', 'Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy', 'CLCN2-related leukoencephalopathy', 'COL4A1-related familial vascular leukoencephalopathy', 'Cyclin-dependent kinase-like 5 deficiency', 'Cystic leukoencephalopathy without megalencephaly', 'Early infantile epileptic encephalopathy with suppression bursts', 'Early infantile epileptic encephalopathy with suppression bursts', 'Early infantile epileptic encephalopathy with suppression bursts', 'Early infantile epileptic encephalopathy, non-refractory', 'Early infantile epileptic encephalopathy, refractory', 'Encephalopathy due to Influenza A virus', 'Familial encephalopathy with neuroserpin inclusion bodies', 'Hereditary diffuse leukoencephalopathy with spheroids', 'Human immunodeficiency virus leukoencephalopathy', 'Hypomyelination and congenital cataract', 'Infantile encephalopathy AND lactic acidosis', 'Lactic acidosis', 'Leukoencephalopathy', 'Leukoencephalopathy co-occurrent with bilateral anterior temporal lobe cysts', 'Leukoencephalopathy with brain stem and spinal cord involvement and high lactate syndrome', 'Leukoencephalopathy with metaphyseal chondrodysplasia syndrome', 'Leukoencephalopathy, ataxia, hypodontia, hypomyelination syndrome', 'Leukoencephalopathy, dystonia, motor neuropathy syndrome', 'Leukoencephalopathy, palmoplantar keratoderma syndrome', 'Leukoencephalopathy, thalamus and brainstem anomalies, high lactate syndrome', 'Macroencephaly', 'MECP2-related severe neonatal encephalopathy', 'Megalencephalic leukoencephalopathy with subcortical cysts', 'Multifactorial encephalopathy', 'Neonatal encephalopathy', 'Obstructive sleep apnea syndrome', 'Progressive cavitating leukoencephalopathy', 'Progressive encephalopathy with edema, hypsarrhythmia and optic atrophy syndrome', 'Punctate palmoplantar keratoderma', 'SCN2A encephalopathy', 'Second cranial nerve finding', 'Small vessel cerebrovascular disease', 'STXBP1 encephalopathy with epilepsy', 'Subcortical dementia', 'Subcortical leukoencephalopathy', 'Subcortical vascular dementia', 'Symptomatic generalized epilepsy', 'Symptomatic generalized epilepsy', 'Symptomatic generalized epilepsy', 'White matter disorder caused by infection', 'White matter disorder co-occurrent and due to cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy']"
