,Synonyms
4,"['Benign essential hypertension', 'Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication', 'Benign hypertension', 'Brachydactyly and arterial hypertension syndrome', 'Brachydactyly syndrome type E', 'Chronic hypertension in obstetric context', 'Diastolic hypertension', 'Diastolic hypertension and systolic hypertension', 'Essential hypertension', 'Essential hypertension in obstetric context', 'Good hypertension control', 'Grange syndrome', 'Hereditary dysplasia of blood vessel', 'High-renin essential hypertension', 'Hypertension in the obstetric context', 'Hypertension monitoring offer default', 'Hypertension monitoring status', 'Hypertension with albuminuria', 'Hypertensive complication', 'Hypertensive disorder', 'Hypertensive emergency', 'Hypertensive optic neuropathy', 'Hypertensive treatment changed', 'Intermittent hypertension', 'Labile diastolic hypertension', 'Labile essential hypertension', 'Labile systemic arterial hypertension', 'Low-renin essential hypertension', 'Malignant essential hypertension', 'Malignant hypertension', 'Rebound hypertension', 'Resistant hypertensive disorder', 'Supine hypertension', 'Sustained diastolic hypertension', 'Systolic essential hypertension', 'Systolic hypertension', 'Transient hypertension']"
5,"['Benign hypertensive heart disease', 'Benign hypertensive heart disease with congestive cardiac failure', 'Hypertensive heart disease with congestive heart failure', 'Hypertensive heart failure', 'Malignant hypertensive heart disease', 'Malignant hypertensive heart disease with congestive heart failure']"
6,"['Benign hypertensive heart disease', 'Benign hypertensive heart disease without congestive heart failure', 'Cardiomegaly', 'Cardiomegaly - hypertensive', 'Cardiomyopathy due to hypertension', 'Coronary sinus hypertension as complication of procedure', 'Hypertensive heart disease', 'Hypertensive heart disease complicating AND/OR reason for care during childbirth', 'Hypertensive heart disease complicating AND/OR reason for care during pregnancy', 'Hypertensive heart disease in obstetric context', 'Hypertensive heart disease without congestive heart failure', 'Hypertensive left ventricular hypertrophy', 'Left ventricular hypertrophy', 'Malignant hypertensive heart disease', 'Malignant hypertensive heart disease without congestive heart failure', 'Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium', 'Pre-existing hypertensive heart disease in mother complicating childbirth', 'Pre-existing hypertensive heart disease in mother complicating pregnancy', 'Right ventricular hypertension']"
7,"['Chronic kidney disease due to benign hypertension', 'Chronic kidney disease stage 5 due to benign hypertension', 'Chronic kidney disease stage 5 due to hypertension', 'End stage renal disease due to benign hypertension', 'End stage renal disease due to hypertension', 'End stage renal disease on dialysis due to hypertension', 'End stage renal disease on dialysis due to type 2 diabetes mellitus', 'End stage renal failure on dialysis', 'Hypertension concurrent and due to end stage renal disease on dialysis', 'Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus', 'Hypertensive end stage renal disease', 'Hypertensive renal failure', 'Malignant hypertensive chronic kidney disease', 'Malignant hypertensive chronic kidney disease stage 5', 'Malignant hypertensive end stage renal disease', 'Malignant hypertensive end stage renal disease on dialysis']"
8,"['Arteriolar nephritis', 'Arteriolar nephrosclerosis', 'Benign arteriolar nephrosclerosis', 'Benign hypertensive renal disease', 'Benign hypertensive renal disease with renal failure', 'Chronic hypertensive uremia', 'Chronic kidney disease due to benign hypertension', 'Chronic kidney disease due to hypertension', 'Chronic kidney disease stage 1', 'Chronic kidney disease stage 1 due to benign hypertension', 'Chronic kidney disease stage 1 due to hypertension', 'Chronic kidney disease stage 2', 'Chronic kidney disease stage 2 due to benign hypertension', 'Chronic kidney disease stage 2 due to hypertension', 'Chronic kidney disease stage 3 due to benign hypertension', 'Chronic kidney disease stage 3 due to hypertension', 'Chronic kidney disease stage 4', 'Chronic kidney disease stage 4 due to benign hypertension', 'Chronic kidney disease stage 4 due to hypertension', 'Hypertension secondary to renal disease complicating AND/OR reason for care during puerperium', 'Hypertension secondary to renal disease in obstetric context', 'Hypertensive heart AND renal disease in obstetric context', 'Hypertensive heart disease in obstetric context', 'Hypertensive nephrosclerosis', 'Hypertensive renal disease', 'Hypertensive renal disease complicating AND/OR reason for care during childbirth', 'Hypertensive renal disease complicating AND/OR reason for care during pregnancy', 'Hypertensive renal disease complicating AND/OR reason for care during puerperium', 'Hypertensive renal disease in obstetric context', 'Malignant arteriolar nephrosclerosis', 'Malignant hypertensive chronic kidney disease', 'Malignant hypertensive chronic kidney disease stage 1', 'Malignant hypertensive chronic kidney disease stage 2', 'Malignant hypertensive chronic kidney disease stage 3', 'Malignant hypertensive chronic kidney disease stage 4', 'Malignant hypertensive renal disease', 'Nephrosclerosis', 'Parenchymal renal hypertension', 'Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy', 'Renal hypertension', 'Renal hypertension complicating pregnancy, childbirth and the puerperium', 'Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication', 'Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered', 'Renal hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication', 'Renal sclerosis with hypertension']"
9,"['Hypertensive heart AND chronic kidney disease with congestive heart failure', 'Hypertensive heart AND renal disease complicating AND/OR reason for care during childbirth', 'Hypertensive heart AND renal disease in obstetric context', 'Hypertensive heart and renal disease with  heart failure', 'Hypertensive heart disease complicating AND/OR reason for care during childbirth', 'Hypertensive heart disease in obstetric context', 'Hypertensive renal disease complicating AND/OR reason for care during childbirth', 'Hypertensive renal disease in obstetric context']"
10,"['Benign hypertensive heart AND renal disease', 'Benign hypertensive heart disease', 'Benign hypertensive heart disease', 'Benign hypertensive heart disease and chronic renal disease', 'Benign hypertensive heart disease and chronic renal disease stage 1', 'Benign hypertensive heart disease and chronic renal disease stage 2', 'Benign hypertensive heart disease and chronic renal disease stage 3', 'Benign hypertensive heart disease and chronic renal disease stage 4', 'Benign hypertensive renal disease', 'Cardiorenal syndrome', 'Cardiovascular renal disease', 'Chronic kidney disease stage 1', 'Chronic kidney disease stage 1', 'Chronic kidney disease stage 1 due to hypertension', 'Chronic kidney disease stage 2', 'Chronic kidney disease stage 2', 'Chronic kidney disease stage 2 due to hypertension', 'Chronic kidney disease stage 3 due to hypertension', 'Chronic kidney disease stage 4', 'Chronic kidney disease stage 4', 'Chronic kidney disease stage 4', 'Chronic kidney disease stage 4 due to hypertension', 'Hypertension complicating pregnancy, childbirth and the puerperium', 'Hypertensive heart and chronic kidney disease', 'Hypertensive heart and chronic kidney disease', 'Hypertensive heart and chronic kidney disease', 'Hypertensive heart AND chronic kidney disease on dialysis', 'Hypertensive heart AND chronic kidney disease stage 1', 'Hypertensive heart AND chronic kidney disease stage 2', 'Hypertensive heart AND chronic kidney disease stage 3', 'Hypertensive heart AND chronic kidney disease stage 4', 'Hypertensive heart AND renal disease', 'Hypertensive heart AND renal disease complicating AND/OR reason for care during pregnancy', 'Hypertensive heart AND renal disease in obstetric context', 'Hypertensive heart disease in obstetric context', 'Malignant hypertensive heart AND renal disease', 'Malignant hypertensive heart disease', 'Malignant hypertensive heart disease', 'Malignant hypertensive heart disease', 'Malignant hypertensive heart disease and chronic renal disease stage 3', 'Malignant hypertensive heart disease and chronic renal disease stage 4', 'Pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth', 'Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy', 'Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium', 'Pre-existing hypertensive heart disease in mother complicating pregnancy']"
11,"['Benign hypertensive heart disease', 'Benign hypertensive heart disease and chronic renal disease', 'Benign hypertensive heart disease and chronic renal disease stage 5', 'Chronic kidney disease stage 5 due to hypertension', 'Hypertensive heart and chronic kidney disease', 'Hypertensive heart AND chronic kidney disease stage 5', 'Hypertensive heart and renal disease with renal failure']"
12,['Hypertensive heart and renal disease with both  heart failure and renal failure']
13,"['Benign hypertension', 'Benign secondary hypertension', 'Benign secondary renovascular hypertension', 'Goldblatt hypertension', 'Hypertensive emergency', 'Malignant hypertension', 'Malignant secondary hypertension', 'Malignant secondary renovascular hypertension', 'Renal arterial hypertension', 'Renovascular hypertension']"
14,"['Autosomal dominant progressive nephropathy with hypertension', 'Chronic kidney disease due to type 1 diabetes mellitus', 'Chronic kidney disease stage 2', 'Chronic kidney disease stage 2 due to type 2 diabetes mellitus', 'Chronic kidney disease stage 3 due to type 2 diabetes mellitus', 'Chronic kidney disease stage 4', 'Chronic kidney disease stage 4 due to type 2 diabetes mellitus', 'Chronic kidney disease stage 5 due to type 2 diabetes mellitus', 'End stage renal disease due to hypertension', 'End stage renal disease on dialysis due to type 1 diabetes mellitus', 'End stage renal failure on dialysis', 'Hypertension concurrent and due to end stage renal disease on dialysis', 'Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus', 'Hypertension in chronic kidney disease due to type 1 diabetes mellitus', 'Hypertension in chronic kidney disease due to type 2 diabetes mellitus', 'Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus', 'Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus', 'Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus', 'Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus', 'Hypertension secondary to renal disease complicating AND/OR reason for care during childbirth', 'Hypertension secondary to renal disease in obstetric context']"
15,['Hypertension secondary to endocrine disorder']
16,"['Benign hypertension', 'Benign secondary hypertension', 'Exertional hypertension', 'Hypertension associated with transplantation', 'Hypertension due to gain-of-function mutation in mineralocorticoid receptor', 'Hypertension induced by oral contraceptive pill', 'Hypertension secondary to drug', 'Hypertension secondary to kidney transplant', 'Hypertension secondary to renal disease in obstetric context', 'Intermittent hypertension', 'Labile hypertension due to being in a clinical environment']"
17,"['Diastolic hypertension', 'Hypertensive emergency', 'Malignant hypertension', 'Malignant secondary hypertension', 'Paroxysmal hypertension', 'Perioperative hypertension', 'Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium', 'Secondary diastolic hypertension', 'Secondary hypertension']"
18,['Hypertensive urgency']
19,['Hypertensive emergency']
20,['Hypertensive crisis']
