,Synonyms
0,[]
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,"['Allergic urticaria', 'Allergic urticaria', 'Allergic urticaria and/or angioedema', 'Allergic urticaria due to bite and/or sting', 'Allergic urticaria due to ingested food', 'Allergic urticaria due to inhaled allergen', 'Anaphylactic urticaria', 'Contact urticaria caused by food allergen', 'Harara', 'Immunologic urticaria', 'Immunologic urticaria', 'Urticaria due to food additive', 'Urticaria due to salicylate', 'Urticaria medicamentosa', 'Urticarial transfusion reaction']"
11,"['Acute idiopathic urticaria', 'Idiopathic urticaria']"
12,"['Cold reflex urticaria', 'Cold urticaria with agglutinins', 'Cold urticaria with cryoglobulins', 'Delayed cold sensitivity', 'Heat-induced dermatosis', 'Idiopathic cold urticaria', 'Idiopathic urticaria', 'Reflex urticaria', 'Urticaria due to cold', 'Urticaria due to cold and heat', 'Urticaria due to heat']"
13,"['Cholinergic dermographism', 'Delayed dermographism', 'Dermatographic urticaria', 'Symptomatic dermographism', 'Urticaria geographica']"
14,"['Dermatographic urticaria', 'Vibratory urticaria']"
15,"['Cholinergic pruritus', 'Cholinergic urticaria', 'Persisting cholinergic urticaria']"
16,"['Contact urticaria', 'Contact urticaria artefacta', 'Dermatological pathomimicry', 'Non-immunological contact urticaria', 'Occupational contact urticaria']"
17,"['Acute autoimmune urticaria', 'Acute immunologic urticaria', 'Aquagenic urticaria', 'Arthus type urticaria', 'Autoimmune urticaria', 'Autoimmune urticaria and/or angioedema', 'Bullous urticaria', 'Chronic autoimmune urticaria', 'Chronic idiopathic urticaria', 'Chronic urticaria', 'Contact urticaria', 'Delayed pressure urticaria', 'Episodic autoimmune urticaria', 'Episodic idiopathic urticaria', 'Episodic urticaria', 'Familial febrile urticaria', 'Idiopathic micropapular urticaria', 'Idiopathic urticaria', 'Idiopathic urticaria', 'Idiopathic urticaria', 'Immune complex urticaria', 'Immunologic urticaria', 'Menstrual urticaria', 'Neutrophilic urticaria', 'Physical urticaria', 'Pressure urticaria', 'Pressure-induced dermatosis', 'Traumatic urticaria', 'Urticaria due to strongyloidiasis', 'Urticaria perstans', 'Urticaria secondary to infection', 'Water-induced dermatosis']"
18,"['Acute urticaria', 'Angioedema and/or urticaria', 'Contact sensitivity response - finding', 'Injection site edema', 'Injection site urticaria', 'Urticaria', 'Urticarial skin test reaction', 'Weal', 'Weal reaction']"
19,['Non-bullous erythema multiforme']
20,"['Acute erythematous eruption of skin', 'Acute erythematous eruption of skin', 'Drug-induced Stevens-Johnson syndrome', 'Stevens-Johnson syndrome', 'Stevens-Johnson syndrome', 'Stevens-Johnson syndrome, toxic epidermal necrolysis spectrum', 'Stevens-Johnson syndrome, toxic epidermal necrolysis spectrum']"
