,Synonyms
0,"['Adult familial nephronophthisis with spastic quadriparesia syndrome', 'Medullary cystic disease, adult type', 'Spastic tetraparesis', 'Spastic tetraparesis', 'Spastic tetraplegia', 'Spastic tetraplegia, retinitis pigmentosa, intellectual disability syndrome', 'Tetraparesis', 'Tetraparesis', 'X-linked intellectual disability with corpus callosum agenesis and spastic quadriparesis syndrome']"
1,"['Bilateral cerebral palsy', 'Childhood-onset spasticity with hyperglycinemia', 'Diplegia', 'Hyperglycinemia', 'Intellectual disability, spasticity, ectrodactyly syndrome', 'Non-ketotic hyperglycinemia', 'Paralytic syndrome on both sides of the body', 'Spastic cerebral palsy', 'Spastic diplegia', 'Spastic paralysis due to birth injury', 'Spastic paralysis due to intracranial birth injury', 'Spastic paraplegia, intellectual disability, palmoplantar hyperkeratosis syndrome']"
2,[]
3,"['Athetoid cerebral palsy', 'Athetosis', 'Athetosis', 'Chorea-athetoid cerebral palsy', 'Choreic cerebral palsy', 'Congenital athetosis', 'Double athetosis', 'Dyskinetic cerebral palsy', 'Dystonic cerebral palsy', 'Dystonic/rigid cerebral palsy', 'Late secondary abnormalities of the central nervous system', 'Status marmoratus']"
4,"['Ataxic cerebral palsy', 'Cerebral ataxia', 'Cerebral ataxia', 'Cerebral paralysis with homolateral ataxia', 'Cerebral paresis with homolateral ataxia']"
5,"['Cerebral paraplegia', 'Congenital flaccid paralysis', 'Congenital paraplegia', 'Congenital quadriplegia', 'Dandy-Walker syndrome', 'Diplegic cerebral palsy', 'Hemiplegic cerebral palsy', 'Hypotonic cerebral palsy', 'Macrocephaly, short stature, paraplegia syndrome', 'Mixed cerebral palsy', 'Monoplegic cerebral palsy', 'Monoplegic cerebral palsy affecting lower limb', 'Monoplegic cerebral palsy affecting upper limb', 'Non-spastic cerebral palsy', 'Paralytic syndrome of three limbs', 'Paralytic syndrome of two limbs', 'Paraplegic cerebral palsy', 'Pentaplegic cerebral palsy', 'Spastic tetraplegia with rigidity syndrome', 'Tetraplegic cerebral palsy', 'Triplegic cerebral palsy']"
6,"['Cerebral palsy', 'Cerebral palsy, not congenital or infantile, acute', 'Neuromuscular scoliosis', 'Neuromuscular scoliosis', 'Neuromuscular scoliosis', 'Neuromuscular scoliosis due to cerebral palsy', 'Neuromuscular scoliosis of lumbar spine co-occurrent and due to cerebral palsy', 'Neuromuscular scoliosis of thoracolumbar spine co-occurrent and due to cerebral palsy']"
7,"['Flaccid hemiplegia', 'Flaccid hemiplegia of dominant side', 'Flaccid hemiplegia of nondominant side']"
8,"['Flaccid hemiplegia', 'Flaccid hemiplegia of dominant side', 'Flaccid hemiplegia of right dominant side', 'Hemiplegia of right dominant side']"
9,"['Flaccid hemiplegia', 'Flaccid hemiplegia of dominant side', 'Flaccid hemiplegia of left dominant side', 'Hemiplegia of left dominant side']"
