,Synonyms
0,['Isolated proteinuria']
1,"['Increased albumin', 'Microalbuminuria', 'Microalbuminuria', 'Microalbuminuric diabetic nephropathy', 'Microalbuminuric diabetic nephropathy', 'Persistent albuminuria', 'Persistent microalbuminuria associated with type 1 diabetes mellitus', 'Persistent microalbuminuria associated with type 2 diabetes mellitus', 'Persistent proteinuria', 'Persistent proteinuria associated with type 1 diabetes mellitus', 'Persistent proteinuria associated with type 2 diabetes mellitus', 'Proteinuric nephropathy due to diabetes mellitus', 'Proteinuric nephropathy due to diabetes mellitus', 'Proteinuric nephropathy due to diabetes mellitus', 'Proteinuric nephropathy due to diabetes mellitus', 'Renal disorder associated with type 1 diabetes mellitus', 'Type 1 diabetes mellitus with persistent microalbuminuria']"
2,"['Asymptomatic proteinuria', 'Orthostatic proteinuria']"
3,"['Bence Jones protein detected', 'Bence-Jones proteinuria']"
4,"['Adventitious proteinuria', 'Cardiac proteinuria', 'Colliquative proteinuria', 'Dietetic proteinuria', 'Digestive proteinuria', 'Emulsion proteinuria', 'Enterogenic proteinuria', 'Exercise induced moderate microalbuminuria', 'Exercise proteinuria', 'Febrile proteinuria', 'Functional proteinuria', 'Globular proteinuria', 'Gouty proteinuria', 'Hematogenous proteinuria', 'Light-chain proteinuria', 'Lordotic proteinuria', 'Methemalbuminuria', 'Microalbuminuria', 'Microproteinuria', 'Mixed proteinuria', 'Nephrogenous proteinuria', 'Nephrotic range proteinuria', 'Overflow proteinuria', 'Palpatory proteinuria', 'Postrenal proteinuria', 'Prerenal proteinuria', 'Pyogenic proteinuria', 'Pyuria']"
5,"['Albuminuria', 'Asymptomatic proteinuria', 'Essential proteinuria', 'Grade A2 albuminuria', 'Grade A3 albuminuria', 'Hypertension with albuminuria', 'Increased AD7c neuronal thread protein concentration in urine', 'Macroalbuminuric diabetic nephropathy', 'Microalbuminuria', 'Microalbuminuria', 'Microalbuminuria', 'Microalbuminuria due to type 1 diabetes mellitus', 'Microalbuminuria due to type 2 diabetes mellitus', 'Microalbuminuric diabetic nephropathy', 'Microalbuminuric diabetic nephropathy', 'Protein concentration, dipstick - finding', 'Protein concentration, dipstick - finding', 'Protein concentration, dipstick - finding', 'Protein concentration, dipstick - finding', 'Protein concentration, dipstick - finding', 'Protein electrophoresis abnormal', 'Proteinuria', 'Proteinuria due to type 1 diabetes mellitus', 'Proteinuria due to type 2 diabetes mellitus', 'Proteinuria of adolescence', 'Proteinuria of undiagnosed cause', 'Proteinuric nephropathy due to diabetes mellitus', 'Proteinuric nephropathy due to diabetes mellitus', 'Proteinuric nephropathy due to diabetes mellitus', 'Recurrent proteinuria', 'Residual proteinuria', 'True proteinuria', 'Urine microalbumin positive', 'Urine protein abnormal', 'Urine protein electrophoresis abnormal', 'Urine protein test = +', 'Urine protein test = ++', 'Urine protein test = +++', 'Urine protein test = ++++', 'Urine protein test = trace']"
6,[]
7,"['Glucose concentration, dipstick - finding', 'Glucose concentration, dipstick - finding', 'Glucose concentration, dipstick - finding', 'Glucose concentration, dipstick - finding', 'Glucose concentration, dipstick - finding', 'Glycosuria', 'Urine glucose test = +', 'Urine glucose test = ++', 'Urine glucose test = +++', 'Urine glucose test = ++++', 'Urine glucose test = trace']"
8,"['Chylous urine', 'Chyluria', 'Fat globules in urine']"
9,"['Autosomal dominant myoglobinuria', 'Genetic recurrent myoglobinuria', 'Haff syndrome', 'Idiopathic myoglobinuria', 'Lipid storage myopathy', 'Lipid storage myopathy', 'March myoglobinuria', 'Myoglobinuria', 'Myoglobinuria following ingestion of eel', 'Rhabdomyolysis', 'Rhabdomyolysis']"
