,Synonyms
0,"['Malignant melanoma of lip', 'Malignant melanoma of skin of lip', 'Malignant melanoma of skin of lower lip', 'Malignant melanoma of skin of upper lip']"
1,"['Lesion of canthus', 'Malignant melanoma of eyelid', 'Malignant melanoma of skin of canthus of eye', 'Malignant melanoma of skin of eyelid', 'Malignant melanoma of skin of lower eyelid', 'Malignant melanoma of skin of upper eyelid', 'Malignant neoplasm of canthus', 'Malignant neoplasm of lower eyelid', 'Malignant neoplasm of upper eyelid']"
2,[]
3,[]
4,[]
5,[]
6,"['Malignant melanoma of auricle ', 'Malignant melanoma of ear and/or external auditory canal', 'Malignant melanoma of external auditory meatus', 'Malignant melanoma of skin of ear', 'Malignant melanoma of skin of external auditory canal', 'Malignant neoplasm of skin of external auditory meatus', 'Neoplasm of skin of external auditory canal']"
7,[]
8,[]
9,['Malignant melanoma of skin of face']
10,['Malignant melanoma of skin of nose']
11,"['Malignant melanoma of chin', 'Malignant melanoma of eye', 'Malignant melanoma of forehead', 'Malignant melanoma of retina', 'Malignant melanoma of skin of cheek', 'Malignant melanoma of skin of chin', 'Malignant melanoma of skin of eyebrow', 'Malignant melanoma of skin of forehead', 'Malignant melanoma of skin of temporal region', 'Malignant melanoma of temple', 'Malignant neoplasm of skin of cheek, external', 'Malignant neoplasm of skin of temple', 'Malignant tumor of retina', 'Neoplasm of skin of chin', 'Neoplasm of skin of eyebrow']"
12,"['Malignant melanoma of neck', 'Malignant melanoma of scalp', 'Malignant melanoma of scalp and/or neck', 'Malignant melanoma of skin of neck', 'Malignant melanoma of skin of scalp', 'Malignant neoplasm of scalp']"
13,"['Malignant melanoma of anus', 'Malignant melanoma of perianal skin', 'Malignant melanoma of skin of anus', 'Malignant melanoma of skin of perineum', 'Primary malignant melanoma of anus']"
14,"['Malignant melanoma of breast', 'Malignant melanoma of chest wall', 'Malignant melanoma of skin of breast', 'Malignant melanoma of skin of chest']"
15,"['Malignant melanoma of back', 'Malignant melanoma of buttock', 'Malignant melanoma of chest wall', 'Malignant melanoma of groin', 'Malignant melanoma of skin of abdomen', 'Malignant melanoma of skin of back', 'Malignant melanoma of skin of buttock', 'Malignant melanoma of skin of chest', 'Malignant melanoma of skin of groin', 'Malignant melanoma of skin of trunk', 'Malignant melanoma of skin of umbilicus', 'Malignant melanoma of umbilicus', 'Malignant neoplasm of skin of abdominal wall', 'Neoplasm of skin of buttock', 'Neoplasm of skin of groin', 'Neoplasm of skin of umbilicus']"
16,"['Malignant melanoma of axilla', 'Malignant melanoma of finger', 'Malignant melanoma of forearm', 'Malignant melanoma of hand', 'Malignant melanoma of hand', 'Malignant melanoma of shoulder', 'Malignant melanoma of skin of axilla', 'Malignant melanoma of skin of elbow', 'Malignant melanoma of skin of finger', 'Malignant melanoma of skin of forearm', 'Malignant melanoma of skin of hand', 'Malignant melanoma of skin of shoulder', 'Malignant melanoma of skin of upper arm', 'Malignant melanoma of skin of upper limb', 'Malignant melanoma of skin of wrist', 'Malignant melanoma of upper arm', 'Malignant melanoma of upper limb', 'Neoplasm of skin of axilla', 'Neoplasm of skin of elbow', 'Neoplasm of skin of finger', 'Neoplasm of skin of forearm', 'Neoplasm of skin of shoulder', 'Neoplasm of skin of upper arm', 'Neoplasm of skin of wrist']"
17,[]
18,['Malignant melanoma of skin of left upper limb']
19,"['Malignant melanoma of ankle', 'Malignant melanoma of foot', 'Malignant melanoma of foot', 'Malignant melanoma of hip', 'Malignant melanoma of knee', 'Malignant melanoma of knee', 'Malignant melanoma of lower leg', 'Malignant melanoma of popliteal fossa area', 'Malignant melanoma of skin of ankle', 'Malignant melanoma of skin of foot', 'Malignant melanoma of skin of hip', 'Malignant melanoma of skin of knee', 'Malignant melanoma of skin of lower leg', 'Malignant melanoma of skin of lower limb', 'Malignant melanoma of skin of popliteal area', 'Malignant melanoma of skin of thigh', 'Malignant melanoma of skin of toe', 'Malignant melanoma of thigh', 'Malignant melanoma of toe', 'Neoplasm of skin of ankle', 'Neoplasm of skin of hip', 'Neoplasm of skin of lower leg', 'Neoplasm of skin of popliteal area', 'Neoplasm of skin of thigh', 'Neoplasm of skin of toe']"
20,['Malignant melanoma of skin of right lower limb']
21,['Malignant melanoma of skin of left lower limb']
22,['Overlapping malignant melanoma of skin']
