,Synonyms
0,"['Malignant melanoma of conjunctiva', 'Malignant melanoma of eye', 'Malignant tumor of conjunctiva', 'Primary malignant neoplasm of conjunctiva ', 'Squamous cell carcinoma of conjunctiva']"
1,[]
2,[]
3,"['Malignant melanoma of eye', 'Malignant tumor of cornea', 'Primary malignant melanoma of cornea', 'Primary malignant neoplasm of cornea ', 'Squamous cell carcinoma of cornea']"
4,[]
5,[]
6,"['Malignant tumor of retina', 'Melanoma-associated retinopathy', 'Paraneoplastic retinopathy', 'pM1a: Distant metastasis to bone marrow ', 'pM1b: Distant metastasis to sites other than bone marrow ', 'Primary malignant neoplasm of retina ', 'Primary malignant neuroepithelial neoplasm of retina', 'pT1: Tumor confined to the retina, vitreous, or subretinal space. No optic nerve or choroidal invasion ', 'pT2: Minimal invasion of the optic nerve and/or optic coats ', 'pT2a: Tumor invades optic nerve up to, but not through, the level of the lamina cribrosa ', 'pT2b: Tumor invades choroid focally ', 'pT2c category', 'pT2c: Tumor invades optic nerve up to, but not through, the level of the lamina cribrosa and invades the choroid focally ', 'pT3: Significant invasion of the optic nerve and/or optic coats ', 'pT3a: Tumor invades optic nerve through the level of the lamina cribrosa but not to the line of resection ', 'pT3b: Tumor massively invades the choroid ', 'pT3c category', 'pT3c: Tumor invades the optic nerve through the level of the lamina cribrosa but not to the line of resection and massively invades the choroid ', 'pT4: Extraocular tumor extension which includes sites as per AJCC 6th Edition definition ', 'Retinal pigment epithelial adenocarcinoma', 'Retinoblastoma']"
7,[]
8,[]
9,"['Malignant melanoma of choroid', 'Malignant melanoma of eye', 'Malignant tumor of choroid', 'Primary malignant neoplasm of choroid ']"
10,"['Malignant melanoma of choroid', 'Malignant melanoma of eye', 'Malignant melanoma of right choroid', 'Malignant tumor of choroid']"
11,"['Malignant melanoma of choroid', 'Malignant melanoma of eye', 'Malignant melanoma of left choroid', 'Malignant tumor of choroid']"
