,category,condition
0,T66.XXXA,"Radiation sickness, unspecified, initial encounter"
1,T66.XXXD,"Radiation sickness, unspecified, subsequent encounter"
2,T66.XXXS,"Radiation sickness, unspecified, sequela"
3,T67.01XA,"Heatstroke and sunstroke, initial encounter  NEW CODE"
4,T67.01XD,"Heatstroke and sunstroke, subsequent encounter  NEW CODE"
5,T67.01XS,"Heatstroke and sunstroke, sequela  NEW CODE"
6,T67.02XA,"Exertional heatstroke, initial encounter  NEW CODE"
7,T67.02XD,"Exertional heatstroke, subsequent encounter  NEW CODE"
8,T67.02XS,"Exertional heatstroke, sequela  NEW CODE"
9,T67.09XA,"Other heatstroke and sunstroke, initial encounter  NEW CODE"
10,T67.09XD,"Other heatstroke and sunstroke, subsequent encounter  NEW CODE"
11,T67.09XS,"Other heatstroke and sunstroke, sequela  NEW CODE"
12,T67.1XXA,"Heat syncope, initial encounter"
13,T67.1XXD,"Heat syncope, subsequent encounter"
14,T67.1XXS,"Heat syncope, sequela"
15,T67.2XXA,"Heat cramp, initial encounter"
16,T67.2XXD,"Heat cramp, subsequent encounter"
17,T67.2XXS,"Heat cramp, sequela"
18,T67.3XXA,"Heat exhaustion, anhydrotic, initial encounter"
19,T67.3XXD,"Heat exhaustion, anhydrotic, subsequent encounter"
20,T67.3XXS,"Heat exhaustion, anhydrotic, sequela"
21,T67.4XXA,"Heat exhaustion due to salt depletion, initial encounter"
22,T67.4XXD,"Heat exhaustion due to salt depletion, subsequent encounter"
23,T67.4XXS,"Heat exhaustion due to salt depletion, sequela"
24,T67.5XXA,"Heat exhaustion, unspecified, initial encounter"
25,T67.5XXD,"Heat exhaustion, unspecified, subsequent encounter"
26,T67.5XXS,"Heat exhaustion, unspecified, sequela"
27,T67.6XXA,"Heat fatigue, transient, initial encounter"
28,T67.6XXD,"Heat fatigue, transient, subsequent encounter"
29,T67.6XXS,"Heat fatigue, transient, sequela"
30,T67.7XXA,"Heat edema, initial encounter"
31,T67.7XXD,"Heat edema, subsequent encounter"
32,T67.7XXS,"Heat edema, sequela"
33,T67.8XXA,"Other effects of heat and light, initial encounter"
34,T67.8XXD,"Other effects of heat and light, subsequent encounter"
35,T67.8XXS,"Other effects of heat and light, sequela"
36,T67.9XXA,"Effect of heat and light, unspecified, initial encounter"
37,T67.9XXD,"Effect of heat and light, unspecified, subsequent encounter"
38,T67.9XXS,"Effect of heat and light, unspecified, sequela"
39,T68.XXXA,"Hypothermia, initial encounter"
40,T68.XXXD,"Hypothermia, subsequent encounter"
41,T68.XXXS,"Hypothermia, sequela"
42,T69.011A,"Immersion hand, right hand, initial encounter"
43,T69.011D,"Immersion hand, right hand, subsequent encounter"
44,T69.011S,"Immersion hand, right hand, sequela"
45,T69.012A,"Immersion hand, left hand, initial encounter"
46,T69.012D,"Immersion hand, left hand, subsequent encounter"
47,T69.012S,"Immersion hand, left hand, sequela"
48,T69.019A,"Immersion hand, unspecified hand, initial encounter"
49,T69.019D,"Immersion hand, unspecified hand, subsequent encounter"
50,T69.019S,"Immersion hand, unspecified hand, sequela"
51,T69.021A,"Immersion foot, right foot, initial encounter"
52,T69.021D,"Immersion foot, right foot, subsequent encounter"
53,T69.021S,"Immersion foot, right foot, sequela"
54,T69.022A,"Immersion foot, left foot, initial encounter"
55,T69.022D,"Immersion foot, left foot, subsequent encounter"
56,T69.022S,"Immersion foot, left foot, sequela"
57,T69.029A,"Immersion foot, unspecified foot, initial encounter"
58,T69.029D,"Immersion foot, unspecified foot, subsequent encounter"
59,T69.029S,"Immersion foot, unspecified foot, sequela"
60,T69.1XXA,"Chilblains, initial encounter"
61,T69.1XXD,"Chilblains, subsequent encounter"
62,T69.1XXS,"Chilblains, sequela"
63,T69.8XXA,"Other specified effects of reduced temperature, init encntr"
64,T69.8XXD,"Other specified effects of reduced temperature, subs encntr"
65,T69.8XXS,"Other specified effects of reduced temperature, sequela"
66,T69.9XXA,"Effect of reduced temperature, unspecified, init encntr"
67,T69.9XXD,"Effect of reduced temperature, unspecified, subs encntr"
68,T69.9XXS,"Effect of reduced temperature, unspecified, sequela"
69,T70.0XXA,"Otitic barotrauma, initial encounter"
70,T70.0XXD,"Otitic barotrauma, subsequent encounter"
71,T70.0XXS,"Otitic barotrauma, sequela"
72,T70.1XXA,"Sinus barotrauma, initial encounter"
73,T70.1XXD,"Sinus barotrauma, subsequent encounter"
74,T70.1XXS,"Sinus barotrauma, sequela"
75,T70.20XA,"Unspecified effects of high altitude, initial encounter"
76,T70.20XD,"Unspecified effects of high altitude, subsequent encounter"
77,T70.20XS,"Unspecified effects of high altitude, sequela"
78,T70.29XA,"Other effects of high altitude, initial encounter"
79,T70.29XD,"Other effects of high altitude, subsequent encounter"
80,T70.29XS,"Other effects of high altitude, sequela"
81,T70.3XXA,"Caisson disease [decompression sickness], initial encounter"
82,T70.3XXD,"Caisson disease, subsequent encounter"
83,T70.3XXS,"Caisson disease [decompression sickness], sequela"
84,T70.4XXA,"Effects of highpressure fluids, initial encounter"
85,T70.4XXD,"Effects of highpressure fluids, subsequent encounter"
86,T70.4XXS,"Effects of highpressure fluids, sequela"
87,T70.8XXA,"Oth effects of air pressure and water pressure, init encntr"
88,T70.8XXD,"Oth effects of air pressure and water pressure, subs encntr"
89,T70.8XXS,"Other effects of air pressure and water pressure, sequela"
90,T70.9XXA,"Effect of air pressure and water pressure, unsp, init encntr"
91,T70.9XXD,"Effect of air pressure and water pressure, unsp, subs encntr"
92,T70.9XXS,"Effect of air pressure and water pressure, unsp, sequela"
93,T71.111A,"Asphyx due to smothering under pillow, accidental, init"
94,T71.111D,"Asphyx due to smothering under pillow, accidental, subs"
95,T71.111S,"Asphyx due to smothering under pillow, accidental, sequela"
96,T71.112A,"Asphyxiation due to smothering under pillow, selfharm, init"
97,T71.112D,"Asphyxiation due to smothering under pillow, selfharm, subs"
98,T71.112S,"Asphyx due to smothering under pillow, selfharm, sequela"
99,T71.113A,"Asphyxiation due to smothering under pillow, assault, init"
100,T71.113D,"Asphyxiation due to smothering under pillow, assault, subs"
101,T71.113S,"Asphyx due to smothering under pillow, assault, sequela"
102,T71.114A,"Asphyx due to smothering under pillow, undetermined, init"
103,T71.114D,"Asphyx due to smothering under pillow, undetermined, subs"
104,T71.114S,"Asphyx due to smothering under pillow, undetermined, sequela"
105,T71.121A,"Asphyxiation due to plastic bag, accidental, init encntr"
106,T71.121D,"Asphyxiation due to plastic bag, accidental, subs encntr"
107,T71.121S,"Asphyxiation due to plastic bag, accidental, sequela"
108,T71.122A,"Asphyxiation due to plastic bag, intentional selfharm, init"
109,T71.122D,"Asphyxiation due to plastic bag, intentional selfharm, subs"
110,T71.122S,"Asphyxiation due to plastic bag, selfharm, sequela"
111,T71.123A,"Asphyxiation due to plastic bag, assault, initial encounter"
112,T71.123D,"Asphyxiation due to plastic bag, assault, subs encntr"
113,T71.123S,"Asphyxiation due to plastic bag, assault, sequela"
114,T71.124A,"Asphyxiation due to plastic bag, undetermined, init encntr"
