,Synonyms
0,"['Chronic hypotension', 'Chronic hypotension', 'Chronic hypotension - idiopathic', 'Chronic orthostatic hypotension', 'Idiopathic hypotension', 'Idiopathic intracranial hypotension', 'Intracranial hypotension', 'Orthostatic hypotension', 'Pure autonomic failure']"
1,"['Chronic hypotension', 'Chronic orthostatic hypotension', 'Hyperadrenergic postural hypotension', 'Hypoadrenergic postural hypotension', 'Hypotensive syncope', 'O/E - BP reading:postural drop', 'Orthostatic hypotension', 'Orthostatic hypotension', 'Orthostatic hypotension', 'Post-exercise state', 'Postural drop in blood pressure', 'Postural hypotension following exercise', 'Postural orthostatic tachycardia syndrome', 'Syncope due to orthostatic hypotension', 'Tremor due to orthostatic hypotension']"
2,['Drug-induced hypotension']
3,"['Dialysis fluid adverse reaction', 'Hemodialysis fluid adverse reaction', 'Hemodialysis-associated hypotension']"
4,['Hypotension following procedure']
5,"['Chronic hypotension', 'Exertional hypotension', 'Hypotension following procedure', 'Iatrogenic hypotension', 'Intracranial hypotension', 'Neonatal hypotension', 'Refractory hypotension', 'Secondary intracranial hypotension', 'Transient hypotension']"
6,"['Hypotension during surgery', 'Hypotensive episode', 'Low blood pressure']"
7,[]
8,"['Acral gangrene', 'Application site necrosis', 'Bilateral gangrene of feet', 'Bilateral gangrene of finger', 'Bilateral gangrene of toe', 'Colostomy necrosis', 'Coumarin necrosis', 'Delayed healing of surgical wound', 'Dermatosis attributable to coumarin anticoagulant', 'Dermatosis resulting from anticoagulant therapy', 'Dermatosis resulting from intravascular thrombosis', 'Ergotism', 'Flap necrosis', 'Gangrene due to arterial insufficiency', 'Gangrene due to peripheral vascular disease', 'Gangrene of buttock', 'Gangrene of colostomy', 'Gangrene of finger', 'Gangrene of finger of left hand', 'Gangrene of finger of right hand', 'Gangrene of foot', 'Gangrene of hand', 'Gangrene of left foot', 'Gangrene of newborn', 'Gangrene of perineum', 'Gangrene of right foot', 'Gangrene of thumb', 'Gangrene of toe', 'Gangrene of toe of left foot', 'Gangrene of toe of right foot', 'Gangrenous disorder', 'Gangrenous ergotism', 'Gangrenous pressure ulcer', 'Gastrointestinal anastomotic necrosis', 'Ileostomy necrosis', 'Injection site necrosis', 'Ischemic gangrene', 'Localized adverse reaction to administration of drug', 'Necrosis / ulceration of skin due to extravasation of drug', 'Necrosis due to ionizing radiation', 'Necrosis following injection of local anesthetic', 'Necrosis of myocutaneous flap', 'Necrosis of skin due to and following injection of filler', 'Necrosis of stoma', 'Necrosis of subcutaneous tissue', 'Non-healing surgical wound', 'O/E - gangrene', 'Peripheral gangrene', 'Poisoning by ergot alkaloid', 'Progressive cutaneous gangrene', 'Radionecrosis of skin', 'Skin flap necrosis', 'Skin necrosis', 'Surgical wound necrosis', 'Toxic effect of food contaminant', 'Vasoconstrictor drug poisoning', 'Wound edge finding', 'Wound edge necrosis']"
9,"['Cardiac insufficiency during AND/OR resulting from a procedure', 'Cardiac insufficiency following cardiac surgery', 'Post cardiac operation functional disturbance', 'Postcardiotomy syndrome', 'Postpericardiotomy pericarditis', 'Post-pericardiotomy syndrome', 'Postvalvulotomy syndrome']"
10,"['Cardiac insufficiency during AND/OR resulting from a procedure', 'Cardiac insufficiency following cardiac surgery']"
11,"['Cardiac insufficiency as a complication of care', 'Cardiac insufficiency due to prosthesis', 'Cardiac insufficiency during AND/OR resulting from a procedure', 'Postoperative myocardial infarction', 'Postoperative subendocardial myocardial infarction', 'Subendocardial ischemia', 'Subendocardial myocardial infarction']"
12,['Cardiac arrest following cardiac surgery']
13,"['Cardiac arrest during AND/OR resulting from a procedure', 'Cardiorespiratory arrest', 'Postoperative cardiac complication', 'Postoperative cardiopulmonary failure']"
14,['Congestive heart failure as post-operative complication of cardiac surgery']
15,"['Congestive heart failure as early postoperative complication', 'Congestive heart failure as post-operative complication of non-cardiac surgery']"
16,"['Incisional tachycardia', 'Left atrial incisional tachycardia', 'Post cardiac operation functional disturbance', 'Spontaneous closure of surgically created fenestration of interatrial septum after prior atrial fenestration operation']"
17,"['Acquired complete atrioventricular block', 'Complete atrioventricular block', 'Finding related to awareness of heart beat', 'Fluttering heart', 'His bundle tachycardia', 'Palpitations', 'Postoperative atrioventricular block', 'Postoperative complete heart block', 'Postoperative fluttering heart', 'Postoperative His bundle tachycardia', 'Postoperative myocardial infarction', 'Postoperative sinus node dysfunction', 'Postoperative transmural myocardial infarction of anterior wall', 'Postoperative transmural myocardial infarction of inferior wall', 'Recurrent interatrial communication after prior cardiovascular surgical procedure']"
18,"['Lymphedema of bilateral upper limbs', 'Lymphedema of left upper limb', 'Lymphedema of right upper limb', 'Lymphedema of upper limb', 'Lymphedema of upper limb', 'Postmastectomy lymphedema syndrome', 'Postmastectomy lymphedema syndrome of bilateral upper limbs', 'Postmastectomy lymphedema syndrome of left upper limb', 'Postmastectomy lymphedema syndrome of right upper limb', 'Postsurgical lymphedema']"
19,"['Postoperative hypertension', 'Pulmonary venous hypertension as complication of procedure']"
20,[]
21,[]
22,[]
23,[]
24,[]
25,"['Accidental laceration during a procedure', 'Accidental laceration during a procedure on an organ', 'Accidental laceration of a blood vessel during a procedure', 'Accidental puncture of a blood vessel during procedure', 'Accidental puncture of organ during a procedure']"
26,[]
27,[]
28,[]
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,[]
36,[]
37,[]
38,[]
39,"['Arrhythmia during surgery', 'Cardiac arrest during surgery']"
40,[]
41,"['Acute myocardial infarction during procedure', 'Arrhythmia during surgery', 'Myocardial ischemia', 'Myocardial ischemia during surgery']"
42,[]
43,['CVA  during surgery']
44,['Multifocal cerebral infarction due to and following procedure on cardiovascular system']
45,[]
46,"['Arrhythmia during surgery', 'Cardiac arrest during surgery', 'Cardiorespiratory arrest', 'Hypotension during surgery', 'Inadvertent catheterization of artery', 'Injury to blood vessel during surgery', 'Intraoperative cardiorespiratory arrest', 'Perioperative hypertension']"
