,category,condition
0,M86.00,"Acute hematogenous osteomyelitis, unspecified site"
1,M86.011,"Acute hematogenous osteomyelitis, right shoulder"
2,M86.012,"Acute hematogenous osteomyelitis, left shoulder"
3,M86.019,"Acute hematogenous osteomyelitis, unspecified shoulder"
4,M86.021,"Acute hematogenous osteomyelitis, right humerus"
5,M86.022,"Acute hematogenous osteomyelitis, left humerus"
6,M86.029,"Acute hematogenous osteomyelitis, unspecified humerus"
7,M86.031,"Acute hematogenous osteomyelitis, right radius and ulna"
8,M86.032,"Acute hematogenous osteomyelitis, left radius and ulna"
9,M86.039,"Acute hematogenous osteomyelitis, unsp radius and ulna"
10,M86.041,"Acute hematogenous osteomyelitis, right hand"
11,M86.042,"Acute hematogenous osteomyelitis, left hand"
12,M86.049,"Acute hematogenous osteomyelitis, unspecified hand"
13,M86.051,"Acute hematogenous osteomyelitis, right femur"
14,M86.052,"Acute hematogenous osteomyelitis, left femur"
15,M86.059,"Acute hematogenous osteomyelitis, unspecified femur"
16,M86.061,"Acute hematogenous osteomyelitis, right tibia and fibula"
17,M86.062,"Acute hematogenous osteomyelitis, left tibia and fibula"
18,M86.069,"Acute hematogenous osteomyelitis, unsp tibia and fibula"
19,M86.071,"Acute hematogenous osteomyelitis, right ankle and foot"
20,M86.072,"Acute hematogenous osteomyelitis, left ankle and foot"
21,M86.079,"Acute hematogenous osteomyelitis, unspecified ankle and foot"
22,M86.08,"Acute hematogenous osteomyelitis, other sites"
23,M86.09,"Acute hematogenous osteomyelitis, multiple sites"
24,M86.10,"Other acute osteomyelitis, unspecified site"
25,M86.111,"Other acute osteomyelitis, right shoulder"
26,M86.112,"Other acute osteomyelitis, left shoulder"
27,M86.119,"Other acute osteomyelitis, unspecified shoulder"
28,M86.121,"Other acute osteomyelitis, right humerus"
29,M86.122,"Other acute osteomyelitis, left humerus"
30,M86.129,"Other acute osteomyelitis, unspecified humerus"
31,M86.131,"Other acute osteomyelitis, right radius and ulna"
32,M86.132,"Other acute osteomyelitis, left radius and ulna"
33,M86.139,"Other acute osteomyelitis, unspecified radius and ulna"
34,M86.141,"Other acute osteomyelitis, right hand"
35,M86.142,"Other acute osteomyelitis, left hand"
36,M86.149,"Other acute osteomyelitis, unspecified hand"
37,M86.151,"Other acute osteomyelitis, right femur"
38,M86.152,"Other acute osteomyelitis, left femur"
39,M86.159,"Other acute osteomyelitis, unspecified femur"
