,Synonyms
0,"['Gingivostomatitis', 'Mucosal vesicle', 'Oral pemphigus vulgaris', 'Pemphigus vulgaris', 'Pemphigus vulgaris of gingival mucous membrane', 'Vesicular stomatitis']"
1,"['Pemphigus vegetans', 'Pemphigus vegetans of Neumann type', 'Pemphigus vulgaris']"
2,['Pemphigus foliaceus']
3,"['Brazilian pemphigus foliaceus', 'Pemphigus foliaceus']"
4,"['Lupus erythematosus overlap syndrome', 'Overlap syndrome', 'Pemphigus erythematosus', 'Pemphigus foliaceus']"
5,"['Drug-induced pemphigus', 'Drug-induced pemphigus foliaceus', 'Drug-induced pemphigus vulgaris', 'Pemphigus foliaceus', 'Pemphigus vulgaris']"
6,['Pemphigus paraneoplastica']
7,"['Eosinophilic spongiosis', 'Eosinophilic spongiosis ', 'Herpetiform pemphigus', 'Pemphigus vulgaris']"
8,"['IgA pemphigus', 'Pemphigus', 'Pemphigus of vulva']"
9,"['Acquired keratosis follicularis', 'Keratosis circumscripta']"
10,"['Acquired acantholytic dermatosis', 'Transient acantholytic dermatosis']"
11,"['Acantholytic epidermal nevus', 'Acantholytic vesicular dermatitis', 'Acquired acantholytic dermatosis', 'Benign acantholytic dermatosis of vulva', 'Hereditary acantholytic dermatosis', 'Infected eczema', 'Intraepidermal pustular dermatitis', 'Nevus corniculatus, acantholytic epidermal nevus', 'Persistent acantholytic dermatosis of Fawcett and Miller', 'Relapsing linear acantholytic dermatosis']"
12,['Familial acantholysis']
13,"['Bullous dermatosis precipitated by drug treatment', 'Bullous pemphigoid', 'Dermatitis herpetiformis', 'Drug-induced bullous pemphigoid', 'Eosinophilic spongiosis', 'Eosinophilic spongiosis ', 'Hydroa herpetiformis', 'Localized bullous pemphigoid of vulva', 'Localized pemphigoid', 'Oral mucosal involvement by dermatitis herpetiformis', 'Oral mucous membrane involvement by bullous pemphigoid', 'Pemphigoid nodularis', 'Pemphigoid vegetans', 'Prebullous pemphigoid', 'Senile dermatitis herpetiformis']"
14,"['Benign mucous membrane pemphigoid', 'Benign mucous membrane pemphigoid', 'Benign mucous membrane pemphigoid with no eye involvement', 'Benign mucous membrane pemphigoid with ocular involvement', 'Brunsting-Perry type cicatricial pemphigoid', 'Cicatrizing conjunctivitis', 'Conjunctival scar', 'Drug-induced cicatricial pemphigoid', 'Mucosal vesicle', 'Mucous membrane pemphigoid with esophageal involvement', 'Ocular cicatricial pemphigoid', 'Oral cicatricial pemphigoid', 'Oral involvement by mucous membrane pemphigoid', 'Toxic conjunctivitis due to drug', 'Vesicular stomatitis']"
15,"['Bullous eruption', 'Bullous eruption of childhood', 'Childhood bullous pemphigoid', 'Chronic localized pemphigoid', 'Conjunctivitis associated with autoimmune skin disorder', 'Conjunctivitis associated with dermatitis herpetiformis', 'Dermatitis herpetiformis', 'Herpetiform eruption', 'Hydroa herpetiformis', 'Juvenile dermatitis herpetiformis', 'Juvenile pemphigoid', 'Oral mucosal involvement by dermatitis herpetiformis', 'Pemphigoid', 'Vesicular eruption']"
16,"['Acquired epidermolysis bullosa', 'Conjunctivitis associated with autoimmune skin disorder', 'Conjunctivitis associated with epidermolysis bullosa', 'Epidermal fragility', 'Epidermolysis bullosa acquisita, Brunsting-Perry type', 'Epidermolysis bullosa acquisita, bullous pemphigoid-like', 'Epidermolysis bullosa acquisita, cicatricial pemphigoid-like', 'Epidermolysis bullosa acquisita, classical acral type', 'Epidermolysis bullosa acquisita, oral mucosal involvement']"
17,"['Acquired epidermolysis bullosa', 'Bullous dermatosis precipitated by drug treatment', 'Drug-induced epidermolysis bullosa acquisita', 'Epidermal fragility']"
18,[]
19,[]
20,"['Chronic localized pemphigoid', 'Pemphigoid']"
21,"['Conjunctivitis associated with autoimmune skin disorder', 'Conjunctivitis associated with dermatitis herpetiformis', 'Dermatitis herpetiformis', 'Herpetiform eruption', 'Hydroa herpetiformis', 'Oral mucosal involvement by dermatitis herpetiformis', 'Vesicular eruption']"
22,"['Subcorneal pustular dermatosis', 'Subcorneal pustular dermatosis with paraproteinemia']"
23,"['Adult linear immunoglobulin A disease', 'Autoimmune bullous dermatosis', 'Blister of skin with infection', 'Blister of skin without infection', 'Blistering of skin due to coma', 'Blistering of skin induced by prolonged pressure', 'Bullous dermatosis precipitated by drug treatment', 'Bullous dermatosis precipitated by drug treatment', 'Bullous dystrophy macular type', 'Chronic bullous dermatosis of childhood', 'Cicatrizing conjunctivitis due to linear IgA disease', 'Drug-induced linear IgA disease', 'Immunobullous disease', 'Linear IgA dermatosis', 'Linear IgA dermatosis', 'O/E - serous bullae', 'O/E - skin bullae', 'Oral mucosal involvement by linear IgA disease', 'Transient neonatal bullous dermatosis', 'Ulcer of mouth due to immunobullous disease']"
24,"['Bullous dermatosis', 'Bullous eruption', 'Bullous eruption of hand', 'Bullous eruption of pharynx', 'Bullous insect bite reaction', 'Bullous weal', 'Insect bite reaction', 'Intraepidermal bullous dermatosis', 'Nail dystrophy associated with bullous dermatoses', 'Neonatal bullous dermatosis due to maternal antibodies', 'Neonatal sucking blisters', 'Weal']"
25,[]
26,[]
