,Synonyms
0,"['Autosomal dominant ichthyosis vulgaris', 'Ichthyosis vulgaris']"
1,"['Autosomal dominant ichthyosis', 'Deficiency of steryl-sulfatase', 'Syndromic recessive X-linked ichthyosis', 'X-linked ichthyosis with steryl-sulfatase deficiency']"
2,"['Acral self-healing collodion baby', 'Autosomal dominant lamellar ichthyosis', 'Congenital non bullous ichthyosiform erythroderma', 'Congenital non bullous ichthyosiform erythroderma', 'Congenital non bullous ichthyosiform erythroderma', 'Erythrodermic lamellar ichthyosis', 'Lamellar ichthyosis', 'Lamellar ichthyosis ', 'Lamellar ichthyosis AND trichorrhexis invaginata syndrome', 'Non-erythrodermic lamellar ichthyosis', 'Self-healing collodion baby', 'Trichorrhexis']"
3,"['Bullous ichthyosiform erythroderma', 'Congenital ichthyosiform erythroderma', 'Congenital non bullous ichthyosiform erythroderma', 'Congenital reticular ichthyosiform erythroderma', 'Hereditary skin fragility', 'Ichthyosiform erythroderma', 'Ichthyosis bullosa of Siemens', 'Localized bullous ichthyosiform erythroderma', ""Rud's syndrome""]"
4,"['Abnormal fetus', 'Congenital ectropion of lip', 'Harlequin change', 'Harlequin fetus', 'Harlequin ichthyosis', 'Harlequin syndrome', 'Segmental hyperhidrosis']"
5,"['Annular epidermolytic ichthyosis', 'Atypical ichthyosis vulgaris with hypogonadism', 'Autosomal recessive exfoliative ichthyosis', 'Autosomal recessive ichthyosis', 'Autosomal recessive keratitis-ichthyosis-deafness syndrome', 'Bullous ichthyosiform erythroderma', 'Coloboma, congenital heart disease, ichthyosiform dermatosis, intellectual disability ear anomaly syndrome', 'Congenital keratoderma', 'Cutaneous syndrome with ichthyosis', 'Cutaneous syndrome with ichthyosis', 'Cutaneous syndrome with ichthyosis', 'Cutaneous syndrome with ichthyosis', 'Follicular ichthyosis', 'Genetic defect of hair shaft', 'Hereditary skin fragility', 'Hystrix ichthyosis with deafness', 'Ichthyosis cheek eyebrow syndrome', 'Ichthyosis follicularis with alopecia and photophobia ', 'Ichthyosis hystrix', 'Ichthyosis hystrix gravior of Rheydt', 'Ichthyosis hystrix of Curth-Macklin', 'Ichthyosis linearis circumflexa', 'Ichthyosis prematurity syndrome', 'Ichthyosis vulgaris', 'Keratinopathic ichthyosis', 'Keratitis ichthyosis and deafness syndrome', 'Keratosis linearis, ichthyosis congenita, sclerosing keratoderma syndrome', 'Maleformatio ectodermalis generalisata of Bafverstedt', 'Mutilating keratoderma', ""Netherton's syndrome"", 'Non-bullous ichthyosiform erythroderma', 'Porcupine man', 'Trichodysplasia xeroderma syndrome', 'Triglyceride storage disease with ichthyosis', 'Xeroderma in genetic syndrome']"
6,"['Autosomal dominant mutilating keratoderma', 'Bathing suit ichthyosis', 'CEDNIK syndrome', 'Congenital biliary atresia', 'Congenital cataract ichthyosis syndrome', 'Congenital deformity of foot and ankle', 'Congenital hypotrichia', 'Congenital hypotrichia', 'Congenital ichthyosis of skin', 'Congenital ichthyosis with hypotrichosis syndrome', 'Congenital keratoderma', 'Cutaneous syndrome with ichthyosis', 'Follicular hyperkeratosis', 'Genetic defect of hair shaft', 'Ichthyosis congenita with biliary atresia', 'Ichthyosis, alopecia, eclabion, ectropion, intellectual disability syndrome', 'Ichthyosis, cerebellar degeneration and hepatosplenomegaly', 'Ichthyosis, intellectual disability, dwarfism, renal impairment syndrome', 'Ichthyosis, oral and digital anomalies syndrome', 'Keratoderma hereditarium mutilans with ichthyosis syndrome', 'Keratosis pilaris', 'Keratosis pilaris with ichthyosis and deafness', 'Lamellar ichthyosis', 'Lamellar ichthyosis', 'Limb reduction-ichthyosis syndrome', 'MEDNIK syndrome', 'Multiple sclerosis, ichthyosis, factor VIII deficiency syndrome', 'Mutilating keratoderma', 'Neonatal sclerosing cholangitis, ichthyosis, hypotrichosis syndrome', 'Photosensitivity with ichthyosis, brittle hair, impaired intelligence, decreased fertility and short stature syndrome', 'Premature ovarian failure', 'Sclerosing cholangitis', 'Sclerosing dysplasia of bone, ichthyosis, premature ovarian failure syndrome', 'Severe ichthyoses', 'Trichothiodystrophy', 'X-linked intellectual disability, hypogonadism, ichthyosis, obesity, short stature syndrome', 'XTE syndrome']"
7,"['Autosomal dominant epidermolysis bullosa simplex', 'Basal epidermolysis bullosa simplex', 'Epidermolysis bullosa simplex', 'Epidermolysis bullosa simplex due to BP230 deficiency', 'Epidermolysis bullosa simplex due to exophilin 5 deficiency', 'Epidermolysis bullosa simplex due to plakophilin deficiency', 'Epidermolysis bullosa simplex herpetiformis', 'Epidermolysis bullosa simplex with circinate migratory erythema', 'Epidermolysis bullosa simplex with hypodontia', 'Epidermolysis bullosa simplex with mottled pigmentation', 'Epidermolysis bullosa simplex with muscular dystrophy', 'Epidermolysis bullosa simplex with neuromuscular disease', 'Epidermolysis bullosa simplex with pyloric atresia', 'Epidermolysis bullosa simplex, Ogna type', 'Epidermolysis simplex superficialis', 'Gastric atresia', 'Generalized epidermolysis bullosa simplex', 'Keratoderma due to Dowling-Meara type epidermolysis bullosa simplex', 'KRT14 related epidermolysis bullosa simplex', 'Lethal autosomal recessive epidermolysis bullosa simplex', 'Pyloric atresia', 'Suprabasal epidermolysis bullosa simplex']"
8,"['Generalized junctional epidermolysis bullosa', 'Junctional epidermolysis bullosa gravis of Herlitz']"
9,"['Acral dystrophic epidermolysis bullosa', 'Centripetalis recessive dystrophic epidermolysis bullosa', 'Dominant dystrophic epidermolysis bullosa', 'Dominant dystrophic epidermolysis bullosa with absence of skin', 'Dominant dystrophic epidermolysis bullosa, albopapular type', 'Dystrophic epidermolysis bullosa', 'Dystrophic epidermolysis bullosa inverse type', 'Dystrophic epidermolysis bullosa nails only', 'Generalized dystrophic epidermolysis bullosa', 'Generalized recessive dystrophic epidermolysis bullosa mitis', 'Generalized recessive non-mutilating dystrophic epidermolysis bullosa', 'Localized dystrophic epidermolysis bullosa', 'Localized recessive dystrophic epidermolysis bullosa', 'Progressive recessive dystrophic epidermolysis bullosa', 'Recessive dystrophic epidermolysis bullosa', 'Recessive dystrophic epidermolysis bullosa non-Hallopeau Siemens type', 'Severe generalized recessive dystrophic epidermolysis bullosa']"
10,"['Abnormal granulation tissue', 'Aplasia cutis congenita in association with epidermolysis bullosa ', 'Cicatricial junctional epidermolysis bullosa', 'Congenital junctional epidermolysis bullosa', 'Congenital junctional epidermolysis bullosa-pyloric atresia syndrome', 'Epidermolysis bullosa pruriginosa', 'Gastric atresia', 'Generalized dystrophic epidermolysis bullosa', 'Generalized junctional epidermolysis bullosa', 'Inverse junctional epidermolysis bullosa', 'Junctional epidermolysis bullosa', 'Junctional epidermolysis bullosa mitis', 'Junctional epidermolysis bullosa non-Herlitz type', 'Laryngo-onycho-cutaneous syndrome', 'Late-onset junctional epidermolysis bullosa', 'Late-onset localized junctional epidermolysis bullosa, intellectual disability syndrome', 'Localized junctional epidermolysis bullosa', 'Progressive junctional epidermolysis bullosa ', 'Pyloric atresia', 'Weber-Cockayne syndrome']"
