,Synonyms
0,"['Bacterial chorioretinitis', 'Congenital syphilitic choroiditis', 'Syphilitic chorioretinitis', 'Syphilitic choroiditis', 'Syphilitic retinitis']"
1,"['Arthritis caused by spirochaetale infection', 'Congenital syphilitic osteochondritis', 'Congenital syphilitic periostitis', 'Early congenital syphilis ', 'Early congenital syphilis with symptoms', 'Syphilis of bone', 'Syphilis of bone']"
2,[]
3,[]
4,"['Congenital syphilitic chronic coryza', 'Congenital syphilitic rhinitis', 'Early congenital syphilis ', 'Early congenital syphilis with symptoms', 'Nasal discharge']"
5,"['Congenital syphilitic pemphigus', 'Early congenital syphilis ', 'Early congenital syphilis with symptoms', 'Mucocutaneous early congenital syphilis', 'Oral syphilis', 'Secondary syphilis of mouth', 'Secondary syphilis of mucous membrane', 'Syphilitic mucosal ulceration', 'Syphilitic oral snail track ulcer', 'Syphilitic skin disorder']"
6,"['Congenital syphilitic mucous patches', 'Early congenital syphilis ', 'Early congenital syphilis ', 'Early congenital syphilis with symptoms', 'Mucocutaneous early congenital syphilis']"
7,"['Congenital splenomegaly', 'Congenital syphilitic splenomegaly']"
8,"['Early congenital syphilis ', 'Early congenital syphilis with symptoms']"
9,"['Early congenital syphilis ', 'Early congenital syphilis - latent', 'Early latent congenital syphilis, positive serology, negative spinal fluid']"
10,"['Early congenital syphilis ', 'Oral syphilis', 'Syphilis']"
11,"['Late congenital syphilis ', 'Late congenital syphilitic oculopathy']"
12,"['Bacterial keratitis', 'Keratitis due to syphilis', 'Syphilitic interstitial keratitis']"
13,[]
14,[]
15,"['Gummatous neurosyphilis', 'Gummatous neurosyphilis', 'Late congenital neurosyphilis', 'Neurosyphilis', 'Secondary neurosyphilis', 'Syphilitic gumma', 'Syphilitic gumma', 'Syphilitic gumma of central nervous system']"
16,"['Congenital syphilitic meningitis', 'Late congenital neurosyphilis', 'Late congenital syphilis ', 'Late congenital syphilitic meningitis', 'Meningitis caused by Spirochaetes', 'Syphilitic meningitis']"
17,"['Congenital syphilitic encephalitis', 'Late congenital neurosyphilis', 'Late congenital syphilis ', 'Syphilitic encephalitis']"
18,"['Late congenital syphilis ', 'Late congenital syphilitic polyneuropathy', 'Syphilitic polyneuropathy']"
19,[]
20,"['Chronic organic mental disorder', 'Chronic organic mental disorder', 'Dementia associated with neurosyphilis', 'Dementia paralytica juvenilis', 'General paresis - neurosyphilis', 'General paresis - neurosyphilis', 'Juvenile taboparesis', 'Late congenital neurosyphilis', 'Late quaternary neurosyphilis', 'Late quaternary neurosyphilis', 'Late quaternary neurosyphilis', 'Progressive locomotor ataxia', 'Tabetic neurosyphilis', 'Tabetic neurosyphilis', 'Tabetic neurosyphilis', 'Taboparesis', 'Taboparesis', 'Taboparesis']"
21,"['Acquired syphilis', 'Juvenile tabes dorsalis', 'Late quaternary neurosyphilis', 'Spastic spinal syphilitic paralysis']"
22,"[""Clutton's joints"", 'Late congenital syphilis ']"
23,"['Disturbance of tooth formation', 'Disturbance of tooth formation', ""Hutchinson's teeth"", ""Moon's molar teeth""]"
24,"['Disturbance of tooth formation', ""Hutchinson's teeth"", ""Hutchinson's triad"", 'Late congenital syphilis ']"
25,[]
26,[]
27,['Saber shin']
28,['Syphilitic saddle nose']
29,"['Congenital syphilis with gumma', 'Late congenital syphilis ', 'Symptomatic late congenital syphilis']"
30,"['Late congenital syphilis ', 'Late congenital syphilis, latent ', 'Late latent syphilis', 'Latent syphilis with positive serology']"
31,['Late congenital syphilis ']
32,"['Congenital syphilis', 'Gingival disease caused by Treponema pallidum', 'Gingival disease due to bacteria', 'Hypoplasia of enamel due to congenital syphilis', 'Pericellular fibrosis of congenital syphilis', 'Syphilis test finding', 'Treponema pallidum ELISA positive']"
33,"['Bacterial balanitis', 'Early symptomatic syphilis', 'Infective dermatosis of female genitalia', 'Primary genital syphilis', 'Primary symptomatic early syphilis', 'Primary syphilis', 'Syphilitic balanitis', 'Syphilitic chancre', 'Syphilitic chancre of penis', 'Syphilitic chancre of vulva']"
