,Synonyms
4,"['Acute bacterial tubulointerstitial nephritis', 'Acute fungal tubulointerstitial nephritis', 'Acute infectious tubulointerstitial nephritis', 'Acute interstitial nephritis', 'Acute nephritis due to another disorder', 'Acute on chronic interstitial nephritis', 'Acute pyelitis', 'Acute pyelitis with renal medullary necrosis', 'Acute pyelitis without renal medullary necrosis', 'Acute pyelonephritis', 'Acute pyelonephritis with medullary necrosis', 'Acute pyelonephritis without medullary necrosis', 'Acute tubulointerstitial nephritis associated with systemic infection', 'Acute viral tubulointerstitial nephritis', 'Bacterial nephritis', 'Emphysematous pyelitis', 'Emphysematous pyelonephritis', 'Focal pyelonephritis', 'Fungal infection of kidney', 'Idiopathic acute interstitial nephritis', 'Papillary necrosis', 'Pyelitis', 'Pyelonephritis associated with another disorder', 'Renal ocular syndrome']"
5,"['Chronic pyelonephritis', 'Familial non-obstructive reflux-associated chronic pyelonephritis', 'Non-obstructive reflux-associated chronic pyelonephritis', 'Pyelonephritis associated with another disorder']"
6,"['Chronic obstructive pyelonephritis', 'Obstructive pyelonephritis']"
7,"['Chronic infective interstitial nephritis', 'Chronic pyelonephritis', 'Pyelitis', 'Pyelitis glandularis', 'Xanthogranulomatous pyelonephritis']"
8,"['Acute on chronic interstitial nephritis', 'Chronic interstitial nephritis', 'Chronic pyelitis', 'Chronic pyelonephritis', 'Chronic pyelonephritis with medullary necrosis', 'Chronic pyelonephritis without medullary necrosis', 'Idiopathic chronic interstitial nephritis', 'Pyelitis']"
9,[]
10,"['Acute interstitial nephritis', 'Anti-glomerular basement membrane tubulointerstitial nephritis', 'Diffuse pyelonephritis', 'Familial interstitial nephritis', 'Granulomatous interstitial nephritis', 'Idiopathic granulomatous interstitial nephropathy', 'Idiopathic interstitial nephritis', 'Immunologic mediated TIN ', 'Interstitial nephritis', 'Mycoplasmal pyelonephritis', 'Primary tubulointerstitial nephritis', 'Pyelitis', 'Pyelonephritis', 'Renal tubulo-interstitial disorders in blood diseases and disorders involving the immune mechanism', 'Secondary tubulointerstitial nephritis', 'Subacute pyelonephritis', 'Tubulointerstitial nephritis', 'Tubulointerstitial nephritis with uveitis syndrome']"
11,"['Acquired hydronephrosis', 'Acquired hydronephrosis due to ureteropelvic junction obstruction', 'Acquired obstruction of urinary tract', 'Hydronephrosis due to congenital ureteropelvic junction obstruction']"
12,"['Hydronephrosis co-occurrent and due to ureteral stricture', 'Hydronephrosis due to ureteral obstruction', 'Hydronephrosis due to ureteral orifice obstruction', 'Stricture of ureter']"
13,"['Calculus of kidney and ureter', 'Complete obstruction of the urinary tract', 'Hydronephrosis co-occurrent and due to calculus of kidney and ureter', 'Occlusion of ureter', 'Occlusion of ureter due to calculus', 'Ureteric stone']"
