,Synonyms
0,"['Mitral facies', 'Mitral restenosis', 'Mitral valve stenosis', 'Postcapillary pulmonary hypertension', 'Pulmonary hypertension due to left heart disease', 'Pulmonary hypertension due to left-sided valvular heart disease', 'Pulmonary hypertension with occult mitral stenosis', 'Rheumatic mitral stenosis']"
1,['Rheumatic mitral regurgitation']
2,"['Mitral stenosis with insufficiency', 'Rheumatic heart valve stenosis with insufficiency', 'Rheumatic mitral regurgitation', 'Rheumatic mitral stenosis', 'Rheumatic mitral stenosis with regurgitation']"
3,"['Abnormality of mitral valve annulus', 'Calcification of mitral valve', 'Mitral sub-valve apparatus fibrosis', 'Mitral valve annular calcification', 'Mitral valve sclerosis', 'Rheumatic heart valve failure', 'Rheumatic mitral valve annular calcification', 'Rheumatic mitral valve failure', 'Rheumatic mitral valve leaflet changes', 'Valvular sclerosis']"
4,"['Chronic rheumatic heart disease', 'Chronic rheumatic mitral valve', 'Chronic rheumatic valvulitis', 'Chronic valvulitis', 'Disorder of mitral valve prosthesis', 'Endocarditis of prosthetic mitral valve', 'Inflammation associated with cardiac implant', 'Mitral valve disorder', 'Rheumatic disease of mitral valve']"
5,['Rheumatic aortic stenosis']
6,"['Aortic cusp regurgitation', 'Rheumatic aortic regurgitation']"
7,"['Aortic cusp regurgitation', 'Aortic valve stenosis with insufficiency', 'Rheumatic aortic regurgitation', 'Rheumatic aortic stenosis', 'Rheumatic aortic stenosis with regurgitation', 'Rheumatic heart valve stenosis with insufficiency']"
8,[]
9,"['Aortic valve calcification', 'Aortic valve sclerosis', 'Chronic rheumatic aortic valve disease', 'Chronic rheumatic heart disease', 'Chronic rheumatic valvulitis', 'Chronic valvulitis', 'Rheumatic aortic valve sclerosis', 'Rheumatic disease of aortic valve', 'Valvular sclerosis']"
10,"['Rheumatic disease of tricuspid valve', 'Rheumatic tricuspid valve stenosis', 'Tricuspid valve stenosis']"
11,"['Regurgitation of fetal tricuspid valve', 'Rheumatic disease of tricuspid valve', 'Rheumatic tricuspid valve regurgitation', 'Tricuspid valve regurgitation']"
12,"['Rheumatic disease of tricuspid valve', 'Rheumatic heart valve stenosis with insufficiency', 'Rheumatic tricuspid stenosis and insufficiency', 'Rheumatic tricuspid valve regurgitation', 'Rheumatic tricuspid valve stenosis', 'Tricuspid valve stenosis with insufficiency']"
13,"['Rheumatic disease of tricuspid valve', 'Rheumatic heart valve failure', 'Rheumatic tricuspid valve failure']"
14,"['Disorder of tricuspid valve prosthesis', 'Endocarditis of prosthetic tricuspid valve', 'Inflammation associated with cardiac implant', 'Rheumatic disease of tricuspid valve', 'Tricuspid valve disorder']"
15,"['Aortic cusp regurgitation', 'Aortic cusp regurgitation', 'Diseases of mitral and aortic valves', 'Mitral and aortic incompetence', 'Mitral and aortic stenosis', 'Mitral insufficiency and aortic stenosis', 'Mitral stenosis and aortic insufficiency', 'Rheumatic aortic regurgitation', 'Rheumatic aortic regurgitation', 'Rheumatic aortic stenosis', 'Rheumatic aortic stenosis', 'Rheumatic disease of mitral AND aortic valves', 'Rheumatic mitral AND aortic valve obstruction', 'Rheumatic mitral AND aortic valve regurgitation', 'Rheumatic mitral regurgitation', 'Rheumatic mitral regurgitation', 'Rheumatic mitral stenosis', 'Rheumatic mitral valve and aortic valve stenosis', 'Rheumatic mitral valve insufficiency AND aortic valve stenosis', 'Rheumatic mitral valve stenosis AND aortic valve insufficiency']"
16,['Disorders of both mitral and tricuspid valves']
17,['Disorders of both aortic and tricuspid valves']
18,"['Combined disorders of mitral, aortic and tricuspid valves', 'Disorders of both aortic and tricuspid valves', 'Disorders of both mitral and tricuspid valves']"
19,[]
20,['Multiple valve disease']
21,"['Chronic rheumatic heart disease', 'Chronic rheumatic heart disease with myocarditis', 'Rheumatic myocarditis', 'Rheumatoid myocarditis']"
22,"['Chronic endocarditis', 'Chronic rheumatic endocarditis', 'Chronic rheumatic heart disease', 'Chronic rheumatic heart disease', 'Chronic rheumatic valvulitis', 'Chronic valvulitis', 'Endocarditis associated with another disorder', 'Rheumatic disease of heart valve', 'Rheumatic endocarditis', 'Rheumatic heart valve regurgitation', 'Rheumatic heart valve stenosis', 'Rheumatic heart valve stenosis with insufficiency']"
23,"['Chronic myocarditis', 'Chronic pericarditis', 'Chronic rheumatic heart disease', 'Chronic rheumatic mediastinopericarditis', 'Chronic rheumatic myopericarditis', 'Chronic rheumatic pericarditis', 'Myopericarditis', 'Rheumatic adherent pericardium', 'Rheumatic myocarditis', 'Rheumatic pericarditis']"
24,"['Congestive rheumatic heart failure', 'Left heart failure', 'Rheumatic left ventricular failure']"
25,"['Pulmonary valve stenosis with insufficiency', 'Rheumatic disease of pulmonary valve', 'Rheumatic heart valve failure', 'Rheumatic heart valve stenosis with insufficiency', 'Rheumatic pulmonary valve failure', 'Rheumatic pulmonary valve insufficiency', 'Rheumatic pulmonary valve stenosis', 'Rheumatic pulmonary valve stenosis with insufficiency']"
26,"['Carditis due to rheumatic fever', 'Chronic inactive rheumatic heart disease', 'Chronic rheumatic heart disease', 'Recurrent rheumatic heart disease', 'Rheumatic heart disease', 'Rheumatic heart valve failure']"
