,Synonyms
4,['Kwashiorkor']
5,[]
6,"['Emaciated', 'Moderate nutritional wasting in infancy childhood and adolescence', 'Nutritional marasmus', 'Nutritional wasting', 'Nutritional wasting in adolescence', 'Nutritional wasting in childhood', 'Nutritional wasting in infancy', 'Progressive external ophthalmoplegia', 'Progressive external ophthalmoplegia, myopathy, emaciation syndrome', 'Severe nutritional wasting in infancy childhood and adolescence']"
7,[]
8,"['Kwashiorkor', 'Marasmic kwashiorkor']"
9,[]
10,"['Edema co-occurrent and due to nutritional deficiency', 'Malnutrition ', 'Nutritional edema without dyspigmentation of skin AND/OR hair', 'Nutritional marasmus', 'Nutritional marasmus', 'Nutritional wasting', 'Semi-starvation', 'Severe acute malnutrition in infancy childhood and adolescence', 'Severe malnutrition due to type 1 diabetes mellitus', 'Severe malnutrition due to type 2 diabetes mellitus', 'Severe protein-calorie malnutrition ', 'Starvation']"
11,"['Malnutrition ', 'Malnutrition ', 'Malnutrition of moderate degree ', 'Moderate acute malnutrition in infancy childhood and adolescence', 'Moderate protein energy malnutrition', 'Moderate protein-calorie malnutrition ', 'Nutritional wasting']"
12,"['Malnutrition ', 'Malnutrition ', 'Malnutrition of mild degree ', 'Mild protein-calorie malnutrition ']"
13,[]
14,"['Arrested development following protein-calorie malnutrition', 'Dystrophy due to malnutrition', 'Moderate nutritional stunting in infancy childhood and adolescence', 'Nutritional muscular degeneration', 'Nutritional stunting', 'Nutritional stunting in adolescence', 'Nutritional stunting in childhood', 'Nutritional stunting in infancy', 'Physical retardation due to protein-calorie malnutrition', 'Severe nutritional stunting in infancy childhood and adolescence']"
15,[]
16,"['Acute disease or injury-related malnutrition', 'Acute malnutrition in adolescence', 'Acute malnutrition in childhood', 'Acute malnutrition in infancy', 'Child neglect', 'Chronic disease-related malnutrition', 'Coma associated with malnutrition-related diabetes mellitus', 'Deficiency of macronutrients', 'Diabetes mellitus associated with pancreatic disease', 'Fibrocalculous pancreatic diabetes', 'Gingival disease due to malnutrition', 'Hair changes due to malnutrition', 'Hypertrichosis in malnutrition', 'Hypoalbuminemia', 'Hypoalbuminemia due to protein calorie malnutrition', 'Hypoproteinemia', 'Inadequate dietary intake of protein', 'Malnutrition ', 'Malnutrition ', 'Malnutrition due to child maltreatment', 'Malnutrition related diabetes mellitus', 'Malnutrition-dehydration cataract', 'Malnutrition-related diabetes mellitus - fibrocalculous', 'Malnutrition-related diabetes mellitus with ketoacidosis', 'Malnutrition-related diabetes mellitus with multiple complications', 'Malnutrition-related diabetes mellitus with peripheral circulatory complications', 'Malnutrition-related diabetes mellitus with renal complications', 'Malnutrition-related diabetes mellitus without complications', 'Neurological disorder associated with malnutrition-related diabetes mellitus', 'Nutritional hair color change', 'Nutritional maltreatment of child', 'Nutritional myopathy', 'Nutritionally compromised', 'O/E - undernourished', 'Ophthalmic complication of malnutrition-related diabetes mellitus', 'Pre-existing malnutrition-related diabetes mellitus', 'Protein deficiency disease', 'Protein deficiency myopathy', 'Protein-deficient diabetes mellitus', 'Skin changes due to malnutrition', 'Starvation-related malnutrition', 'Undernutrition']"
