,category,condition
0,M40.00,"Postural kyphosis, site unspecified"
1,M40.03,"Postural kyphosis, cervicothoracic region"
2,M40.04,"Postural kyphosis, thoracic region"
3,M40.05,"Postural kyphosis, thoracolumbar region"
4,M40.10,"Other secondary kyphosis, site unspecified"
5,M40.12,"Other secondary kyphosis, cervical region"
6,M40.13,"Other secondary kyphosis, cervicothoracic region"
7,M40.14,"Other secondary kyphosis, thoracic region"
8,M40.15,"Other secondary kyphosis, thoracolumbar region"
9,M40.202,"Unspecified kyphosis, cervical region"
10,M40.203,"Unspecified kyphosis, cervicothoracic region"
11,M40.204,"Unspecified kyphosis, thoracic region"
12,M40.205,"Unspecified kyphosis, thoracolumbar region"
13,M40.209,"Unspecified kyphosis, site unspecified"
14,M40.292,"Other kyphosis, cervical region"
15,M40.293,"Other kyphosis, cervicothoracic region"
16,M40.294,"Other kyphosis, thoracic region"
17,M40.295,"Other kyphosis, thoracolumbar region"
18,M40.299,"Other kyphosis, site unspecified"
19,M40.30,"Flatback syndrome, site unspecified"
20,M40.35,"Flatback syndrome, thoracolumbar region"
21,M40.36,"Flatback syndrome, lumbar region"
22,M40.37,"Flatback syndrome, lumbosacral region"
23,M40.40,"Postural lordosis, site unspecified"
24,M40.45,"Postural lordosis, thoracolumbar region"
25,M40.46,"Postural lordosis, lumbar region"
26,M40.47,"Postural lordosis, lumbosacral region"
27,M40.50,"Lordosis, unspecified, site unspecified"
28,M40.55,"Lordosis, unspecified, thoracolumbar region"
29,M40.56,"Lordosis, unspecified, lumbar region"
30,M40.57,"Lordosis, unspecified, lumbosacral region"
31,M41.00,"Infantile idiopathic scoliosis, site unspecified"
32,M41.02,"Infantile idiopathic scoliosis, cervical region"
33,M41.03,"Infantile idiopathic scoliosis, cervicothoracic region"
34,M41.04,"Infantile idiopathic scoliosis, thoracic region"
35,M41.05,"Infantile idiopathic scoliosis, thoracolumbar region"
36,M41.06,"Infantile idiopathic scoliosis, lumbar region"
37,M41.07,"Infantile idiopathic scoliosis, lumbosacral region"
38,M41.08,"Infantile idiopathic scoliosis, sacr/sacrocygl region"
39,M41.112,"Juvenile idiopathic scoliosis, cervical region"
40,M41.113,"Juvenile idiopathic scoliosis, cervicothoracic region"
41,M41.114,"Juvenile idiopathic scoliosis, thoracic region"
42,M41.115,"Juvenile idiopathic scoliosis, thoracolumbar region"
43,M41.116,"Juvenile idiopathic scoliosis, lumbar region"
44,M41.117,"Juvenile idiopathic scoliosis, lumbosacral region"
45,M41.119,"Juvenile idiopathic scoliosis, site unspecified"
46,M41.122,"Adolescent idiopathic scoliosis, cervical region"
47,M41.123,"Adolescent idiopathic scoliosis, cervicothoracic region"
48,M41.124,"Adolescent idiopathic scoliosis, thoracic region"
49,M41.125,"Adolescent idiopathic scoliosis, thoracolumbar region"
50,M41.126,"Adolescent idiopathic scoliosis, lumbar region"
51,M41.127,"Adolescent idiopathic scoliosis, lumbosacral region"
52,M41.129,"Adolescent idiopathic scoliosis, site unspecified"
53,M41.20,"Other idiopathic scoliosis, site unspecified"
54,M41.22,"Other idiopathic scoliosis, cervical region"
55,M41.23,"Other idiopathic scoliosis, cervicothoracic region"
56,M41.24,"Other idiopathic scoliosis, thoracic region"
57,M41.25,"Other idiopathic scoliosis, thoracolumbar region"
58,M41.26,"Other idiopathic scoliosis, lumbar region"
59,M41.27,"Other idiopathic scoliosis, lumbosacral region"
60,M41.30,"Thoracogenic scoliosis, site unspecified"
61,M41.34,"Thoracogenic scoliosis, thoracic region"
62,M41.35,"Thoracogenic scoliosis, thoracolumbar region"
63,M41.40,"Neuromuscular scoliosis, site unspecified"
64,M41.41,"Neuromuscular scoliosis, occipitoatlantoaxial region"
65,M41.42,"Neuromuscular scoliosis, cervical region"
66,M41.43,"Neuromuscular scoliosis, cervicothoracic region"
67,M41.44,"Neuromuscular scoliosis, thoracic region"
68,M41.45,"Neuromuscular scoliosis, thoracolumbar region"
69,M41.46,"Neuromuscular scoliosis, lumbar region"
70,M41.47,"Neuromuscular scoliosis, lumbosacral region"
71,M41.50,"Other secondary scoliosis, site unspecified"
72,M41.52,"Other secondary scoliosis, cervical region"
73,M41.53,"Other secondary scoliosis, cervicothoracic region"
74,M41.54,"Other secondary scoliosis, thoracic region"
75,M41.55,"Other secondary scoliosis, thoracolumbar region"
76,M41.56,"Other secondary scoliosis, lumbar region"
77,M41.57,"Other secondary scoliosis, lumbosacral region"
78,M41.80,"Other forms of scoliosis, site unspecified"
79,M41.82,"Other forms of scoliosis, cervical region"
80,M41.83,"Other forms of scoliosis, cervicothoracic region"
81,M41.84,"Other forms of scoliosis, thoracic region"
82,M41.85,"Other forms of scoliosis, thoracolumbar region"
83,M41.86,"Other forms of scoliosis, lumbar region"
84,M41.87,"Other forms of scoliosis, lumbosacral region"
85,M41.9,"Scoliosis, unspecified"
86,M42.00,"Juvenile osteochondrosis of spine, site unspecified"
87,M42.01,"Juvenile osteochondrosis of spine, occiptatlanax region"
88,M42.02,"Juvenile osteochondrosis of spine, cervical region"
89,M42.03,"Juvenile osteochondrosis of spine, cervicothoracic region"
90,M42.04,"Juvenile osteochondrosis of spine, thoracic region"
91,M42.05,"Juvenile osteochondrosis of spine, thoracolumbar region"
92,M42.06,"Juvenile osteochondrosis of spine, lumbar region"
93,M42.07,"Juvenile osteochondrosis of spine, lumbosacral region"
94,M42.08,"Juvenile osteochondrosis of spine, sacr/sacrocygl region"
95,M42.09,"Juvenile osteochondrosis of spine, multiple sites in spine"
96,M42.10,"Adult osteochondrosis of spine, site unspecified"
97,M42.11,"Adult osteochondrosis of spine, occiptatlanax region"
98,M42.12,"Adult osteochondrosis of spine, cervical region"
99,M42.13,"Adult osteochondrosis of spine, cervicothoracic region"
100,M42.14,"Adult osteochondrosis of spine, thoracic region"
101,M42.15,"Adult osteochondrosis of spine, thoracolumbar region"
102,M42.16,"Adult osteochondrosis of spine, lumbar region"
103,M42.17,"Adult osteochondrosis of spine, lumbosacral region"
104,M42.18,"Adult osteochondrosis of spine, sacr/sacrocygl region"
105,M42.19,"Adult osteochondrosis of spine, multiple sites in spine"
106,M42.9,"Spinal osteochondrosis, unspecified"
107,M43.00,"Spondylolysis, site unspecified"
108,M43.01,"Spondylolysis, occipitoatlantoaxial region"
109,M43.02,"Spondylolysis, cervical region"
110,M43.03,"Spondylolysis, cervicothoracic region"
111,M43.04,"Spondylolysis, thoracic region"
112,M43.05,"Spondylolysis, thoracolumbar region"
113,M43.06,"Spondylolysis, lumbar region"
114,M43.07,"Spondylolysis, lumbosacral region"
115,M43.08,"Spondylolysis, sacral and sacrococcygeal region"
116,M43.09,"Spondylolysis, multiple sites in spine"
117,M43.10,"Spondylolisthesis, site unspecified"
118,M43.11,"Spondylolisthesis, occipitoatlantoaxial region"
119,M43.12,"Spondylolisthesis, cervical region"
120,M43.13,"Spondylolisthesis, cervicothoracic region"
121,M43.14,"Spondylolisthesis, thoracic region"
122,M43.15,"Spondylolisthesis, thoracolumbar region"
123,M43.16,"Spondylolisthesis, lumbar region"
124,M43.17,"Spondylolisthesis, lumbosacral region"
125,M43.18,"Spondylolisthesis, sacral and sacrococcygeal region"
126,M43.19,"Spondylolisthesis, multiple sites in spine"
127,M43.20,"Fusion of spine, site unspecified"
128,M43.21,"Fusion of spine, occipitoatlantoaxial region"
129,M43.22,"Fusion of spine, cervical region"
130,M43.23,"Fusion of spine, cervicothoracic region"
131,M43.24,"Fusion of spine, thoracic region"
132,M43.25,"Fusion of spine, thoracolumbar region"
133,M43.26,"Fusion of spine, lumbar region"
134,M43.27,"Fusion of spine, lumbosacral region"
135,M43.28,"Fusion of spine, sacral and sacrococcygeal region"
136,M43.3,Recurrent atlantoaxial dislocation with myelopathy
137,M43.4,Other recurrent atlantoaxial dislocation
138,M43.5X2,"Other recurrent vertebral dislocation, cervical region"
139,M43.5X3,"Oth recurrent vertebral dislocation, cervicothoracic region"
140,M43.5X4,"Other recurrent vertebral dislocation, thoracic region"
141,M43.5X5,"Other recurrent vertebral dislocation, thoracolumbar region"
142,M43.5X6,"Other recurrent vertebral dislocation, lumbar region"
143,M43.5X7,"Other recurrent vertebral dislocation, lumbosacral region"
144,M43.5X8,"Oth recurrent vertebral dislocation, sacr/sacrocygl region"
145,M43.5X9,"Other recurrent vertebral dislocation, site unspecified"
146,M43.6,Torticollis
147,M43.8X1,"Oth deforming dorsopathies, occipitoatlantoaxial region"
148,M43.8X2,"Other specified deforming dorsopathies, cervical region"
149,M43.8X3,"Oth deforming dorsopathies, cervicothoracic region"
150,M43.8X4,"Other specified deforming dorsopathies, thoracic region"
