,Synonyms
4,"['Anaplastic thyroid carcinoma', 'Carcinoma of thyroid', 'Diffuse sclerosing papillary thyroid carcinoma', 'Familial papillary thyroid carcinoma with renal papillary neoplasia syndrome', 'Follicular neoplasm of thyroid', 'Follicular thyroid carcinoma', 'Hurthle cell carcinoma of thyroid', 'Local recurrence of malignant tumor of thyroid gland', 'Malignant tumor of thyroid gland', 'Medullary thyroid carcinoma', 'Metastasis from malignant tumor of thyroid', 'Metastasis to head and neck lymph node', 'Mixed follicular and papillary thyroid carcinoma', 'Neoplasm of thyroglossal duct', 'Oxyphilic adenocarcinoma', 'Papillary thyroid carcinoma', 'Papillary thyroid carcinoma with renal papillary neoplasia', 'pN1a category', 'pN1a: Metastasis to level VI ', 'pN1b category', 'pN1b: Metastasis to unilateral, bilateral, or contralateral cervical or superior mediastinal lymph nodes ', 'Primary differentiated carcinoma of thyroid gland', 'Primary malignant neoplasm of thyroglossal duct', 'Primary malignant neoplasm of thyroid gland', 'Primary poorly differentiated carcinoma of thyroid gland', 'Primary undifferentiated carcinoma of thyroid gland', 'pT1: Tumor 2 cm or less in greatest dimension limited to the thyroid ', 'pT2: Tumor more than 2 cm but not more than 4 cm in greatest dimension limited to the thyroid ', 'pT3: Tumor more than 4 cm in greatest dimension limited to the thyroid or any tumor with minimal extrathyroid extension ', 'pT4a: Intrathyroidal anaplastic carcinoma - surgically resectable ', 'pT4a: Tumor of any size extending beyond the thyroid capsule to invade subcutaneous soft tissues, larynx, trachea, esophagus, or recurrent laryngeal nerve ', 'pT4b: Extrathyroidal anaplastic carcinoma - surgically unresectable ', 'pT4b: Tumor invades prevertebral fascia or encases carotid artery or mediastinal vessels ', 'Secondary malignant neoplasm of lymph nodes of neck', 'Secondary malignant neoplasm of lymph nodes of neck from thyroid', 'T1: Tumor size < 1 cm, limited to thyroid', 'T2: Tumor > 1 cm but < 4 cm, limited to thyroid', 'T3: Thyroid tumor > 4 cm, limited to thyroid', 'T4: Thyroid tumor of any size extending beyond the thyroid capsule', 'Thyroid cancer metastatic to bone', 'Thyroid TNM finding', 'Thyroid TNM finding', 'Thyroid TNM finding', 'Thyroid TNM finding', 'Thyroid TNM finding', 'Thyroid TNM finding', 'Thyroid TNM finding', 'Thyroid TNM finding', 'Thyroid TNM finding', 'Tumor of kidney parenchyma']"
5,"['Adrenal carcinoma', 'Malignant neoplasm of adrenal cortex', 'Neoplasm of adrenal cortex', 'Primary malignant neoplasm of adrenal cortex', 'Primary malignant neoplasm of adrenal gland', 'Stage I: Tumor confined to gland, 5 cm or less ', 'Stage II: Tumor confined to gland, greater than 5 cm ', 'Stage III: Extraglandular extension of tumor without other organ involvement ', 'Stage IV: Distant metastasis or extension into other organs ']"
6,[]
7,[]
8,"['Malignant neoplasm of adrenal medulla', 'Primary malignant neoplasm of adrenal gland', 'Primary malignant neoplasm of adrenal medulla']"
9,[]
10,[]
11,"['Adrenal neuroblastoma', 'International neuroblastoma pathology classification: Favorable histology group, patient age 1.5 years up to but less than 5 years, with differentiating neuroblastoma , and low mitosis-karyorrhexis index', 'International neuroblastoma pathology classification: Favorable histology group, patient less than 1.5 years of age, with poorly differentiated neuroblastoma , and low or intermediate mitosis-karyorrhexis index', 'International neuroblastoma pathology classification: Favorable histology group, patient of any age with ganglioneuroblastoma, intermixed ', 'International neuroblastoma pathology classification: Favorable histology group, patient of any age with ganglioneuroma  maturing, or mature', 'International neuroblastoma pathology classification: Unfavorable histology group, patient 1.5 yr up to but less than 5 yr, with poorly differentiated neuroblastoma and any MKI or differentiating neuroblastoma and intermediate or high MKI', 'International neuroblastoma pathology classification: Unfavorable histology group, patient 5 years or older, with any subtype of neuroblastoma  and any mitosis-karyorrhexis index', 'International neuroblastoma pathology classification: Unfavorable histology group, patient less than 1.5 years old, with poorly differentiated or differentiating neuroblastoma  and high mitosis-karyorrhexis index', 'International neuroblastoma pathology classification: Unfavorable histology group, patient of any age, with ganglioneuroblastoma, nodular ', 'International neuroblastoma pathology classification: Unfavorable histology group, patient of any age, with undifferentiated neuroblastoma  and any mitosis-karyorrhexis index', 'International neuroblastoma staging system stage 1', 'International neuroblastoma staging system stage 2A', 'International neuroblastoma staging system stage 2B', 'International neuroblastoma staging system stage 3', 'International neuroblastoma staging system stage 4', 'International neuroblastoma staging system stage 4S', 'International neuroblastoma staging system stage finding', 'International neuroblastoma staging system stage finding', 'International neuroblastoma staging system stage finding', 'International neuroblastoma staging system stage finding', 'International neuroblastoma staging system stage finding', 'International neuroblastoma staging system stage finding', 'Malignant tumor of adrenal gland', 'Metastasis from malignant tumor of adrenal gland', 'Neuroblastoma', 'Primary hyperaldosteronism due to aldosterone-secreting malignant neoplasm of adrenal gland', 'Primary malignant neoplasm of adrenal gland']"
12,[]
13,[]
14,"['Malignant tumor of parathyroid gland', 'Neoplasm of parathyroid gland', 'Parathyroid carcinoma', 'Primary malignant epithelial neoplasm of endocrine gland', 'Primary malignant neoplasm of parathyroid gland']"
15,"['Carcinoma of brain', 'Carcinoma of hypothalamus', 'Malignant neoplasm of pituitary gland and craniopharyngeal duct', 'Malignant tumor of craniopharyngeal duct', 'Malignant tumor of pituitary and hypothalamus', 'Malignant tumor of pituitary gland', 'Malignant tumor of pituitary gland', 'Neoplasm of craniopharyngeal duct', 'Pituitary carcinoma', 'Primary malignant epithelial neoplasm of endocrine gland', 'Primary malignant neoplasm of pituitary gland']"
16,"['Malignant neoplasm of pituitary gland and craniopharyngeal duct', 'Malignant tumor of craniopharyngeal duct', 'Malignant tumor of craniopharyngeal duct', 'Malignant tumor of pituitary gland', 'Malignant tumor of pituitary gland', 'Neoplasm of craniopharyngeal duct', 'Neoplasm of craniopharyngeal duct', 'Primary malignant neoplasm of craniopharyngeal duct', 'Primary malignant neoplasm of pituitary gland']"
17,"['Carcinoma of brain', 'Carcinoma of pineal gland', 'Malignant tumor of pineal gland', 'Pineal germ cell tumor', 'Pineal parenchymal tumor of intermediate differentiation', 'Pineoblastoma', 'Primary malignant neoplasm of pineal gland']"
18,"['Malignant neoplasm of carotid body', 'Neoplasm of carotid body', 'Primary malignant neoplasm of carotid body', 'Primary malignant neoplasm of paraganglion']"
19,"['Neoplasm of aortic body', 'Neoplasm of glomus jugulare', 'Neoplasm of para-aortic body', 'Neuroblastoma', 'Paraspinal neuroblastoma', 'Primary malignant neoplasm of aortic body', 'Primary malignant neoplasm of glomus jugulare', 'Primary malignant neoplasm of para-aortic body', 'Primary malignant neoplasm of paraganglion']"
20,[]
21,"['Malignant neoplasm of endocrine gland', 'Primary malignant epithelial neoplasm of endocrine gland', 'Primary malignant neoplasm of endocrine gland', 'Primary malignant neoplasm of multiple endocrine glands']"
