,Synonyms
0,"[""Carcinoma of Bartholin's gland"", 'Carcinoma of vulva', 'Malignant neoplasm of greater vestibular  gland', 'Malignant neoplasm of labia majora', 'Neoplasm of labia majora', 'Primary malignant neoplasm of labia majora']"
1,"['Malignant neoplasm of labia minora', 'Neoplasm of labia minora', 'Primary malignant neoplasm of labia minora']"
2,"['Lesion of clitoris', 'Malignant neoplasm of clitoris', 'Neoplasm of clitoris', 'Primary malignant neoplasm of clitoris']"
3,['Overlapping malignant neoplasm of vulva']
4,"['Anogenital verrucous carcinoma of Buschke-Löwenstein', 'Basal cell carcinoma of truncal skin', 'Basal cell carcinoma of vulva', 'Cancer of vulva, disseminated', 'Carcinoma of vulva', 'FIGO stage finding for vulvar melanoma', 'FIGO stage finding for vulvar melanoma', 'FIGO stage finding for vulvar melanoma', 'FIGO stage finding for vulvar melanoma', 'FIGO stage finding for vulvar melanoma', 'FIGO VC stage I', 'FIGO VC stage IA', 'FIGO VC stage IB', 'FIGO VC stage II', 'FIGO VC stage III', 'FIGO VC stage IIIA', 'FIGO VC stage IIIB', 'FIGO VC stage IV', 'FIGO VC stage IVA', 'FIGO VC stage IVB', 'FIGO VM stage I', 'FIGO VM stage II', 'FIGO VM stage III', 'FIGO VM stage IV', 'FIGO VM stage V', 'Infective dermatosis of female genitalia', ""Invasive vulval Paget's disease"", 'Malignant melanoma of skin of perineum', 'Malignant melanoma of skin of vulva', 'Malignant melanoma of vulva', 'Malignant tumor of vulva', ""Paget's disease of vulva"", 'pM1 ', 'pN1 ', 'pN1 ', 'pN1 ', 'pN1: Unilateral regional lymph node metastasis ', 'pN2 ', 'pN2 ', 'pN2: Bilateral regional lymph node metastasis ', 'Primary adenocarcinoma of vulva', 'Primary malignant neoplasm of skin of perineum', 'Primary malignant neoplasm of skin of perineum', 'Primary malignant neoplasm of vulva', 'pT1 ', 'pT1a ', 'pT1b ', 'pT2 ', 'pT3 ', 'pT4 ', 'Recurrent primary malignant neoplasm of vulva', 'Sarcoma of vulva', 'Squamous cell carcinoma of anogenital area', 'Squamous cell carcinoma of anogenital area', 'Squamous cell carcinoma of anogenital area', 'Squamous cell carcinoma of skin of trunk', 'Squamous cell carcinoma of vulva', 'Squamous cell carcinoma of vulva due to lichen sclerosus', 'Verrucous squamous cell carcinoma', 'Vulval verrucous carcinoma of Buschke-Löwenstein', 'Vulvovaginal rhabdomyosarcoma', 'Widespread metastatic malignant neoplastic disease']"
5,[]
6,"['Carcinoma of vagina', 'Malignant germ cell neoplasm of vagina', ""Malignant neoplasm of Gartner's duct"", 'Malignant neoplasm of vaginal vault', 'Malignant tumor involving an organ by direct extension from vagina', 'Malignant tumor involving an organ by separate metastasis from vagina', 'Malignant tumor involving bladder by direct extension from vagina', 'Malignant tumor involving bladder by separate metastasis from vagina', 'Malignant tumor involving left fallopian tube by direct extension from vagina', 'Malignant tumor involving left fallopian tube by separate metastasis from vagina', 'Malignant tumor involving left ovary by direct extension from vagina', 'Malignant tumor involving left ovary by separate metastasis from vagina', 'Malignant tumor involving rectum by direct extension from vagina', 'Malignant tumor involving rectum by separate metastasis from vagina', 'Malignant tumor involving right fallopian tube by direct extension from vagina', 'Malignant tumor involving right fallopian tube by separate metastasis from vagina', 'Malignant tumor involving right ovary by direct extension from vagina', 'Malignant tumor involving right ovary by separate metastasis from vagina', 'Malignant tumor involving uterine cervix by direct extension from vagina', 'Malignant tumor involving uterine cervix by separate metastasis from vagina', 'Malignant tumor involving uterine corpus by direct extension from vagina', 'Malignant tumor involving uterine corpus by separate metastasis from vagina', 'Malignant tumor involving vulva by direct extension from vagina', 'Malignant tumor involving vulva by separate metastasis from vagina', 'Malignant tumor of vagina', 'pM1 ', 'pN1 ', 'pN1 ', 'pN1 ', 'pN1: Pelvic or inguinal lymph node metastasis ', 'Primary adenocarcinoma of vagina', 'Primary malignant melanoma of vagina', 'Primary malignant neoplasm of vagina', 'Primary squamous cell carcinoma of vagina', 'pT1 ', 'pT2 ', 'pT3 ', 'pT4 ', 'Sarcoma of vulva', 'Secondary malignant neoplasm of body of uterus', 'Secondary malignant neoplasm of cervix uteri', 'Secondary malignant neoplasm of left fallopian tube', 'Secondary malignant neoplasm of left ovary', 'Secondary malignant neoplasm of rectum', 'Secondary malignant neoplasm of right fallopian tube', 'Secondary malignant neoplasm of right ovary', 'Secondary malignant neoplasm of vulva', 'Squamous cell carcinoma of vagina', 'T1 : Tumor confined to vagina', 'T2 : Vaginal tumor invades paravaginal tissues but not to pelvic wall', 'T3 : Vaginal tumor extends to pelvic wall', 'T4 : Tumor of uterine cervix/vagina invades mucosa of bladder or rectum and/or extends beyond true pelvis', 'Vagina TNM finding', 'Vagina TNM finding', 'Vagina TNM finding', 'Vagina TNM finding', 'Vagina TNM finding', 'Vagina TNM finding', 'Vaginal intraepithelial neoplasia', 'Vaginal intraepithelial neoplasia', 'Vaginal intraepithelial neoplasia', 'Vulvovaginal rhabdomyosarcoma']"
7,"['Adenocarcinoma of cervix', 'Carcinoma of cervix', 'Carcinoma of endocervix', 'Endocervical adenocarcinoma', 'Malignant neoplasm of endocervical canal', 'Malignant neoplasm of endocervical gland', 'Malignant neoplasm of endocervix', 'Primary adenocarcinoma of cervix uteri', 'Primary adenocarcinoma of endocervix', 'Primary malignant neoplasm of endocervix']"
8,"['Carcinoma of cervix', 'Carcinoma of exocervix', 'Malignant neoplasm of exocervix', 'Neoplasm of exocervix', 'Primary malignant neoplasm of exocervix']"
9,"['Malignant neoplasm of cervical stump', 'Malignant neoplasm of endocervical canal', 'Malignant neoplasm of endocervix', 'Malignant neoplasm of exocervix', 'Malignant neoplasm of squamocolumnar junction of cervix', 'Malignant neoplasm, overlapping lesion of cervix uteri', 'Neoplasm of exocervix', 'Overlapping malignant neoplasm of uterine cervix']"
10,"['Adenocarcinoma of cervix', 'Adenoid basal carcinoma of cervix uteri', 'Adenoid cystic carcinoma of cervix uteri', 'Adenoma malignum', 'Adenosarcoma of cervix uteri', 'Adenosarcoma of uterus', 'Adenosquamous carcinoma of cervix', 'Adenosquamous cell carcinoma', 'Carcinoma of cervix', 'Carcinoma of uterine cervix, invasive', 'Carcinosarcoma of cervix uteri', 'Carcinosarcoma of uterus', 'FIGO CC stage I', 'FIGO CC stage IA1', 'FIGO CC stage IA2', 'FIGO CC stage Ib occ', 'FIGO CC stage IB1', 'FIGO CC stage IB2', 'FIGO CC stage II', 'FIGO CC stage IIA1', 'FIGO CC stage IIA2', 'FIGO CC stage IIB', 'FIGO CC stage III', 'FIGO CC stage IIIA', 'FIGO CC stage IIIB', 'FIGO CC stage IV', 'FIGO CC stage IVA', 'FIGO CC stage IVB', 'Glassy cell carcinoma of cervix uteri', 'International Federation of Gynecology and Obstetrics cervical cancer  stage Ia', 'International Federation of Gynecology and Obstetrics cervical cancer stage Ib', 'Invasive carcinoma of uterine cervix co-occurrent with human immunodeficiency virus infection', 'Leiomyosarcoma of cervix uteri', 'Leiomyosarcoma of uterus', 'Local recurrence of malignant tumor of cervix', 'Malignant germ cell neoplasm of cervix uteri', 'Malignant neoplasm of endocervical canal', 'Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection', 'Malignant tumor involving an organ by direct extension from uterine cervix', 'Malignant tumor involving an organ by separate metastasis from uterine cervix', 'Malignant tumor involving bladder by direct extension from uterine cervix', 'Malignant tumor involving bladder by separate metastasis from uterine cervix', 'Malignant tumor involving left fallopian tube by direct extension from uterine cervix', 'Malignant tumor involving left fallopian tube by separate metastasis from uterine cervix', 'Malignant tumor involving left ovary by direct extension from uterine cervix', 'Malignant tumor involving left ovary by separate metastasis from uterine cervix', 'Malignant tumor involving rectum by direct extension from uterine cervix', 'Malignant tumor involving rectum by separate metastasis from uterine cervix', 'Malignant tumor involving right fallopian tube by direct extension from uterine cervix', 'Malignant tumor involving right fallopian tube by separate metastasis from uterine cervix', 'Malignant tumor involving right ovary by direct extension from uterine cervix', 'Malignant tumor involving right ovary by separate metastasis from uterine cervix', 'Malignant tumor involving uterine corpus by direct extension from uterine cervix', 'Malignant tumor involving uterine corpus by separate metastasis from uterine cervix', 'Malignant tumor involving vagina by direct extension from uterine cervix', 'Malignant tumor involving vagina by separate metastasis from uterine cervix', 'Malignant tumor involving vulva by direct extension from uterine cervix', 'Malignant tumor involving vulva by separate metastasis from uterine cervix', 'Malignant tumor of cervix', 'Metastasis from malignant tumor of cervix', 'pM1 ', 'Primary adenocarcinoma of cervix uteri', 'Primary malignant neoplasm of uterine cervix', 'Primitive neuroectodermal tumor', 'Primitive neuroectodermal tumor of cervix uteri', 'pT1 ', 'pT1a ', 'pT1a1 ', 'pT1a1 category', 'pT1a2 ', 'pT1a2 category', 'pT1b ', 'pT1b1 ', 'pT1b1 category', 'pT1b2 ', 'pT1b2 category', 'pT2 ', 'pT2a ', 'pT2b ', 'pT3 ', 'pT3a ', 'pT3b ', 'pT4 ', 'Rhabdomyosarcoma of cervix uteri', 'Secondary malignant neoplasm of body of uterus', 'Secondary malignant neoplasm of left fallopian tube', 'Secondary malignant neoplasm of left ovary', 'Secondary malignant neoplasm of rectum', 'Secondary malignant neoplasm of right fallopian tube', 'Secondary malignant neoplasm of right ovary', 'Secondary malignant neoplasm of vagina', 'Secondary malignant neoplasm of vulva', 'Squamous cell carcinoma of cervix', 'T1 : Cervical carcinoma confined to uterus', 'T1a : Invasive carcinoma of uterine cervix diagnosed by microscopy only', 'T1a1 : Tumor of uterine cervix with stromal invasion < 3.0 mm in depth and horizontal spread < 7.0 mm', 'T1a2 : Tumor of uterine cervix with stromal invasion > 3.0 mm but < 5.0 mm in depth and horizontal spread < 7.0 mm', 'T1b : Tumor of uterine cervix with clinically visible lesion confined to the cervix or microscopic lesion greater than T1a2/IA2', 'T1b1 : Tumor of uterine cervix, clinically visible lesion < 4.0 mm in greatest dimension', 'T1b2 : Tumor of uterine cervix, clinically visible lesion > 4.0 mm in greatest dimension', 'T2 : Tumor of uterine cervix invades beyond the uterus but not to pelvic wall or to lower third of vagina', 'T2a : Tumor of uterine cervix, T2 without parametrial invasion', 'T2b : Tumor of uterine cervix, T2 with parametrial invasion', 'T3 : Tumor of uterine cervix extends to the pelvic wall and/or involves the lower third of the vagina and/or causes hydronephrosis or nonfunctioning kidney', 'T3a : Tumor of uterine cervix involves lower third of vagina, but not pelvic wall', 'T3b : Tumor of uterine cervix extends to pelvic wall and/or causes hydronephrosis or nonfunctioning kidney', 'T4 : Tumor of uterine cervix/vagina invades mucosa of bladder or rectum and/or extends beyond true pelvis']"
11,"['Malignant neoplasm of isthmus of uterine body', 'Neoplasm of isthmus of uterus', 'Primary malignant neoplasm of isthmus of uterus']"
12,"['Adenocarcinoma of endometrium', 'Adenosquamous cell carcinoma', 'Carcinosarcoma of corpus uteri', 'Carcinosarcoma of uterus', 'Endometrial carcinoma', 'Endometrial carcinosarcoma', 'Endometrial stromal sarcoma', 'Endometrial stromal tumor', 'FIGO EC stage I', 'FIGO EC stage I A', 'FIGO EC stage I B', 'FIGO EC stage II', 'FIGO EC stage III', 'FIGO EC stage IIIB', 'FIGO EC stage IIIC1', 'FIGO EC stage IIIC2', 'FIGO EC stage IV', 'FIGO EC stage IVA', 'FIGO EC stage IVB', 'High grade endometrial stromal sarcoma', 'International Federation of Gynecology and Obstetrics endometrial cancer  stage IIIA', 'Low grade endometrial stromal sarcoma', 'Malignant neoplasm of endometrium of corpus uteri', 'Malignant tumor involving an organ by direct extension from endometrium', 'Malignant tumor involving an organ by separate metastasis from endometrium', 'Malignant tumor involving bladder by direct extension from endometrium', 'Malignant tumor involving bladder by separate metastasis from endometrium', 'Malignant tumor involving left fallopian tube by direct extension from endometrium', 'Malignant tumor involving left fallopian tube by separate metastasis from endometrium', 'Malignant tumor involving left ovary by direct extension from endometrium', 'Malignant tumor involving left ovary by separate metastasis from endometrium', 'Malignant tumor involving rectum by direct extension from endometrium', 'Malignant tumor involving rectum by separate metastasis from endometrium', 'Malignant tumor involving right fallopian tube by direct extension from endometrium', 'Malignant tumor involving right fallopian tube by separate metastasis from endometrium', 'Malignant tumor involving right ovary by direct extension from endometrium', 'Malignant tumor involving right ovary by separate metastasis from endometrium', 'Malignant tumor involving vagina by direct extension from endometrium', 'Malignant tumor involving vagina by separate metastasis from endometrium', 'Malignant tumor involving vulva by direct extension from endometrium', 'Malignant tumor involving vulva by separate metastasis from endometrium', 'Primary adenosquamous carcinoma of endometrium', 'Primary endometrioid carcinoma of endometrium of body of uterus', 'Primary malignant clear cell neoplasm of endometrium', 'Primary malignant mixed Mullerian neoplasm of endometrium', 'Primary malignant neoplasm of endometrium', 'Primary mixed adenocarcinoma of endometrium', 'Primary mucinous adenocarcinoma of endometrium', 'Primary papillary serous cystadenocarcinoma of endometrium', 'Primary serous adenocarcinoma of endometrium', 'Primary small cell carcinoma of endometrium', 'Primary squamous cell carcinoma of endometrium', 'Primary undifferentiated carcinoma of endometrium', 'pT1 ', 'pT1a ', 'Sarcoma of endometrium', 'Secondary malignant neoplasm of left fallopian tube', 'Secondary malignant neoplasm of left ovary', 'Secondary malignant neoplasm of rectum', 'Secondary malignant neoplasm of right fallopian tube', 'Secondary malignant neoplasm of right ovary', 'Secondary malignant neoplasm of vagina', 'Secondary malignant neoplasm of vulva', 'Squamous cell carcinoma of corpus uteri', 'Squamous cell carcinoma of corpus uteri', 'T1 : Endometrial tumor confined to corpus uteri', 'T1a : Tumor limited to endometrium', 'T1b : Endometrial tumor invades up to or less than one half of the endometrium', 'T1c : Endometrial tumor invades to more than one half of the endometrium', 'T2 : Endometrial tumor invades cervix, but does not extend beyond uterus', 'T2a : Endometrial tumor with endocervical glandular involvement', 'T2b : Endometrial tumor with cervical stromal invasion', 'T3  and/or cancer cells in ascites or peritoneal washings', 'T3b ', 'T4 : Endometrial tumor invades bladder mucosa and/or bowel mucosa', 'Undifferentiated carcinoma of corpus uteri']"
13,"['Malignant neoplasm of myometrium of corpus uteri', 'Primary malignant neoplasm of myometrium']"
14,"['Carcinoma of fundus of uterus', 'Malignant neoplasm of corpus uteri, excluding isthmus', 'Malignant neoplasm of fundus of corpus uteri', 'Neoplasm of fundus uteri', 'Neoplasm of fundus uteri', 'Primary malignant neoplasm of fundus uteri']"
15,"['Malignant neoplasm of overlapping lesion of corpus uteri', 'Overlapping malignant neoplasm of body of uterus']"
