,Synonyms
0,"['Cholera', 'Cholera due to Vibrio cholerae O1 Classical biotype', 'Infection of intestine caused by Vibrio', 'Intestinal infection due to Vibrio cholerae O1']"
1,"['Cholera', 'Cholera due to Vibrio cholerae El Tor', 'Infection of intestine caused by Vibrio', 'Intestinal infection due to Vibrio cholerae O1']"
2,"['Cholera', 'Cholera - non-O1 group vibrio', 'Cholera - O139 group Vibrio cholerae', 'Infection of intestine caused by Vibrio', 'Infection of intestine caused by Vibrio', 'Infection of intestine caused by Vibrio', 'Intestinal infection due to Vibrio cholerae non-O139', 'Intestinal infection due to Vibrio cholerae O1', 'Non-O1 and non-O139 Vibrio cholerae infection']"
3,"['Human typhoid AND/OR paratyphoid fever', 'Typhoid and paratyphoid fevers', 'Typhoid fever']"
4,"['Meningitis due to typhoid fever', 'Salmonella meningitis']"
5,"['Cardiac disorder due to typhoid fever', 'Endocarditis - typhoid']"
6,"['Human typhoid AND/OR paratyphoid fever', 'Pneumonia in typhoid fever', 'Typhoid fever']"
7,[]
8,[]
9,"['Human typhoid AND/OR paratyphoid fever', 'Salmonella infection with skin involvement', 'Typhoid exanthem', 'Typhoid fever']"
10,"['Human typhoid AND/OR paratyphoid fever', 'Paratyphoid A fever', 'Paratyphoid fever']"
11,"['Human typhoid AND/OR paratyphoid fever', 'Paratyphoid B fever', 'Paratyphoid fever']"
12,"['Human typhoid AND/OR paratyphoid fever', 'Paratyphoid C fever', 'Paratyphoid fever']"
13,"['Human typhoid AND/OR paratyphoid fever', 'Human typhoid AND/OR paratyphoid fever', 'Paratyphoid exanthem', 'Paratyphoid fever', 'Salmonella infection with skin involvement', 'Typhoid and paratyphoid fevers']"
14,"['Infection of gastrointestinal tract by Salmonella enterica subspecies arizonae', 'Intestinal infection due to Arizona group', 'Salmonella enterica subspecies arizonae infection', 'Salmonella gastroenteritis', 'Salmonellosis ']"
15,"['Bacteremia', 'Bacteremia caused by Gram-negative bacteria', 'Bacteremia due to Salmonella', 'Infection caused by Salmonella co-occurrent with human immunodeficiency virus infection', 'Recurrent salmonella sepsis co-occurrent with human immunodeficiency virus infection', 'Recurrent salmonella septicemia', 'Sepsis due to Salmonella', 'Severe sepsis with acute organ dysfunction due to Salmonella']"
16,['Localized Salmonella infection']
17,['Salmonella meningitis']
18,"['Localized Salmonella infection', 'Salmonella pneumonia']"
19,"['Localized Salmonella infection', 'Salmonella arthritis']"
20,"['Bacterial osteomyelitis', 'Localized Salmonella infection', 'Salmonella osteomyelitis']"
21,"['Coliform urinary tract infection', 'Salmonella pyelonephritis']"
22,[]
23,"['Invasive non-typhoidal salmonellosis', 'Salmonella infection with skin involvement']"
24,"['Infection caused by Salmonella co-occurrent with human immunodeficiency virus infection', 'Salmonella food poisoning', 'Salmonella infection', 'Salmonella infection associated with AIDS']"
25,"['Infection by Shigella', 'Infection due to Group A Shigella']"
26,"['Infection by Shigella', 'Infection due to Group B Shigella']"
27,"['Infection by Shigella', 'Infection due to Group C Shigella']"
28,"['Infection by Shigella', 'Infection due to Group D Shigella']"
29,[]
