,Synonyms
0,"['Carcinoma of nasal cavity', 'Carcinoma of nasal meatus', 'Carcinoma of nasal septum', 'Malignant melanoma of nasal cavity', 'Malignant neoplasm of cartilage of nose', 'Malignant neoplasm of nasal cavities, middle ear and accessory sinuses', 'Malignant neoplasm of nasal conchae', 'Malignant tumor of inferior turbinate', 'Malignant tumor of lateral nasal wall', 'Malignant tumor of middle turbinate', 'Malignant tumor of nasal cavity', 'Malignant tumor of nasal cavity and nasopharynx', 'Malignant tumor of nasal septum', 'Malignant tumor of nasal vestibule', 'Nasal cavity and ethmoid sinus TNM finding', 'Nasal cavity and ethmoid sinus TNM finding', 'Nasal cavity and ethmoid sinus TNM finding', 'Nasal cavity and ethmoid sinus TNM finding', 'Nasal cavity and ethmoid sinus TNM finding', 'Neoplasm of cartilage of nose', 'Neoplasm of nasal vestibule', 'Olfactory neuroblastoma', 'Primary adenocarcinoma of nasal cavity', 'Primary malignant neoplasm of cartilage of nose', 'Primary malignant neoplasm of nasal cavity', 'Primary malignant neoplasm of nasal concha', 'Primary malignant neoplasm of septum of nose', 'Primary malignant neoplasm of vestibule of nose', 'Primary malignant neuroepitheliomatous neoplasm of nasal cavity', 'Primary squamous cell carcinoma of naris', 'Primary squamous cell carcinoma of nasal cavity', 'pT1: Tumor restricted to any one subsite, with or without bony invasion ', 'pT2: Tumor invading two subsites in a single region or extending to involve an adjacent region within the nasoethmoidal complex, with or without bony invasion ', 'pT3: Tumor extends to invade the medial wall or floor of the orbit, maxillary sinus, palate, or cribriform plate ', 'pT4a: Tumor invades any of the following: anterior orbital contents, skin of nose or cheek, minimal extension to anterior cranial fossa, pterygoid plates, sphenoid or frontal sinuses ', 'pT4b: Tumor invades any of the following: orbital apex, dura, brain, middle cranial fossa, cranial nerves other than maxillary division of trigeminal nerve, nasopharynx, or clivus ', 'Squamous cell carcinoma of nose', 'Tumor of inferior turbinate', 'Tumor of lateral nasal wall', 'Tumor of middle turbinate', 'Tumor of nasal cavity and nasopharynx']"
1,"['Malignant neoplasm of auditory tube, middle ear and mastoid air cells', 'Malignant neoplasm of mastoid', 'Malignant neoplasm of mastoid', 'Malignant neoplasm of nasal cavities, middle ear and accessory sinuses', 'Malignant tumor of Eustachian tube', 'Malignant tumor of mastoid air cells', 'Malignant tumor of middle ear', 'Malignant tumor of middle ear and mastoid', 'Malignant tumor of opening of auditory tube', 'Malignant tumor of tympanic antrum', 'Malignant tumor of tympanic cavity', 'Mass of petrous part of temporal bone', 'Neoplasm of mastoid air cells', 'Primary adenocarcinoma of middle ear', 'Primary malignant neoplasm of eustachian tube', 'Primary malignant neoplasm of mastoid air cells', 'Primary malignant neoplasm of middle ear', 'Primary malignant neoplasm of temporal bone', 'Primary squamous cell carcinoma of ear', 'Primary squamous cell carcinoma of middle ear', 'Tumor of Eustachian tube', 'Tumor of middle ear and mastoid', 'Tumor of middle ear and mastoid', 'Tumor of opening of auditory tube', 'Tumor of tympanic antrum', 'Tumor of tympanic cavity']"
2,"['Malignant melanoma of accessory sinus', 'Malignant melanoma of maxillary sinus', 'Malignant tumor of maxillary sinus', 'Maxillary sinus TNM finding', 'Maxillary sinus TNM finding', 'Maxillary sinus TNM finding', 'Maxillary sinus TNM finding', 'Maxillary sinus TNM finding', 'Primary adenocarcinoma of accessory sinus', 'Primary adenocarcinoma of maxillary sinus', 'Primary carcinoma of maxillary sinus', 'Primary malignant neoplasm of maxillary sinus', 'Primary squamous cell carcinoma of accessory sinus', 'Primary squamous cell carcinoma of maxillary sinus', 'pT1: Tumor limited to the maxillary sinus mucosa with no erosion or destruction of bone ', 'pT2: Tumor causing bone erosion or destruction including extension into the hard palate and/or middle nasal meatus, except extension to posterior wall of maxillary sinus and pterygoid plates ', 'pT3: Tumor invades any of the following: bone of the posterior wall of maxillary sinus, subcutaneous tissues, floor or medial wall of orbit, pterygoid fossa, ethmoid sinuses ', 'pT4a: Tumor invades anterior orbital contents, skin of cheek, pterygoid plates, infratemporal fossa, cribriform plate, sphenoid or frontal sinuses ', 'pT4b: Tumor invades any of the following: orbital apex, dura, brain, middle cranial fossa, cranial nerves other than maxillary division of trigeminal nerve, nasopharynx, or clivus ', 'T1: Tumor limited to the antral mucosa with no erosion or destruction of bone']"
3,"['Malignant melanoma of accessory sinus', 'Malignant melanoma of ethmoid sinus', 'Malignant tumor of ethmoid sinus', 'Nasal cavity and ethmoid sinus TNM finding', 'Nasal cavity and ethmoid sinus TNM finding', 'Nasal cavity and ethmoid sinus TNM finding', 'Nasal cavity and ethmoid sinus TNM finding', 'Nasal cavity and ethmoid sinus TNM finding', 'Primary adenocarcinoma of accessory sinus', 'Primary adenocarcinoma of ethmoidal sinus', 'Primary carcinoma of ethmoidal sinus', 'Primary malignant neoplasm of ethmoidal sinus', 'Primary squamous cell carcinoma of accessory sinus', 'Primary squamous cell carcinoma of ethmoidal sinus', 'pT1: Tumor restricted to any one subsite, with or without bony invasion ', 'pT2: Tumor invading two subsites in a single region or extending to involve an adjacent region within the nasoethmoidal complex, with or without bony invasion ', 'pT3: Tumor extends to invade the medial wall or floor of the orbit, maxillary sinus, palate, or cribriform plate ', 'pT4a: Tumor invades any of the following: anterior orbital contents, skin of nose or cheek, minimal extension to anterior cranial fossa, pterygoid plates, sphenoid or frontal sinuses ', 'pT4b: Tumor invades any of the following: orbital apex, dura, brain, middle cranial fossa, cranial nerves other than maxillary division of trigeminal nerve, nasopharynx, or clivus ', 'T1: Aerodigestive tract tumor confined to ethmoid with or without bone erosion']"
4,"['Malignant melanoma of accessory sinus', 'Malignant melanoma of frontal sinus', 'Malignant tumor of frontal sinus', 'Primary adenocarcinoma of accessory sinus', 'Primary adenocarcinoma of frontal sinus', 'Primary carcinoma of frontal sinus', 'Primary malignant neoplasm of frontal sinus', 'Primary squamous cell carcinoma of accessory sinus', 'Primary squamous cell carcinoma of frontal sinus']"
5,"['Malignant melanoma of accessory sinus', 'Malignant melanoma of sphenoidal sinus', 'Malignant tumor of sphenoid sinus', 'Primary adenocarcinoma of accessory sinus', 'Primary adenocarcinoma of sphenoidal sinus', 'Primary carcinoma of sphenoidal sinus', 'Primary malignant neoplasm of sphenoidal sinus', 'Primary squamous cell carcinoma of accessory sinus', 'Primary squamous cell carcinoma of sphenoidal sinus']"
6,"['Malignant neoplasm, overlapping lesion of accessory sinuses', 'Overlapping malignant neoplasm of accessory sinuses', 'Primary adenocarcinoma of accessory sinus', 'Primary adenocarcinoma of overlapping lesion of accessory sinuses', 'Primary squamous cell carcinoma of accessory sinus', 'Primary squamous cell carcinoma of overlapping lesion of accessory sinuses']"
7,"['Malignant melanoma of accessory sinus', 'Malignant neoplasm of nasal cavities, middle ear and accessory sinuses', 'Malignant tumor of nasal sinuses', 'Primary adenocarcinoma of accessory sinus', 'Primary carcinoma of accessory sinus', 'Primary malignant neoplasm of accessory sinus', 'Primary squamous cell carcinoma of accessory sinus', 'Undifferentiated carcinoma of nasal sinus']"
8,"['Carcinoma of glottis', 'Carcinoma of larynx', 'Carcinoma of vocal cord', 'Glottis TNM finding', 'Glottis TNM finding', 'Glottis TNM finding', 'Glottis TNM finding', 'Glottis TNM finding', 'Malignant tumor of anterior commissure', 'Malignant tumor of glottis', 'Malignant tumor of posterior commissure', 'Malignant tumor of vocal cord', 'Primary malignant neoplasm of glottis', 'Primary malignant neoplasm of laryngeal commissure', 'Primary malignant neoplasm of vocal cord', 'Primary squamous cell carcinoma of glottis', 'pT1: Tumor limited to the vocal cord', 'pT1a: Tumor limited to one vocal cord ', 'pT1b: Tumor involves both vocal cords ', 'pT2: Tumor extends to the supraglottis AND/OR subglottis, AND/OR with impaired vocal cord mobility ', 'pT3: Tumor limited to the larynx with vocal cord fixation, and/or invades the paraglottic space, and/or minor thyroid cartilage erosion ', 'pT4a: Tumor invades through thyroid cartilage and/or invades tissues beyond the larynx ', 'pT4b: Tumor invades prevertebral space, encases carotid artery, or invades mediastinal structures ', 'T1: Tumor limited to vocal cord with normal mobility', 'T1a: Tumor limited to one vocal cord', 'T1b: Tumor involves both vocal cords', 'Tumor of anterior commissure', 'Tumor of posterior commissure']"
9,"['Carcinoma of larynx', 'Carcinoma of supraglottis', 'Malignant tumor of aryepiglottic fold - laryngeal aspect', 'Malignant tumor of false cord', 'Malignant tumor of infrahyoid epiglottis', 'Malignant tumor of laryngeal ventricle', 'Malignant tumor of supraglottis', 'Malignant tumor of suprahyoid epiglottis', 'Neoplasm of false vocal cord', 'Neoplasm of laryngeal aspect of aryepiglottic fold', 'Neoplasm of laryngeal surface of epiglottis', 'Primary malignant neoplasm of epiglottis', 'Primary malignant neoplasm of false vocal cord', 'Primary malignant neoplasm of laryngeal aspect of aryepiglottic fold', 'Primary malignant neoplasm of laryngeal surface of epiglottis', 'Primary malignant neoplasm of supraglottis', 'Primary squamous cell carcinoma of supraglottis', 'pT1: Tumor limited to one subsite of supraglottis with normal vocal cord mobility ', 'pT2: Tumor invades mucosa of more than one adjacent subsite of supraglottis or glottis or region outside the supraglottis  without fixation of the larynx', 'pT3: Tumor limited to the larynx with vocal cord fixation and/or invades any of the following: postcrocoid area, pre-epiglottic tissues, paraglottic space, and/or minor thyroid cartilage erosion ', 'pT4a: Tumor invades through the thyroid cartilage and/or invades tissues beyond the larynx ', 'pT4b: Tumor invades prevertebral space, encases carotid artery, or invades mediastinal structures ', 'Squamous cell carcinoma of epiglottis', 'Supraglottis TNM finding', 'Supraglottis TNM finding', 'Supraglottis TNM finding', 'Supraglottis TNM finding', 'Supraglottis TNM finding', 'T1: Tumor limited to one subsite of supraglottis with normal vocal cord mobility', 'Tumor of infrahyoid epiglottis', 'Tumor of laryngeal ventricle', 'Tumor of suprahyoid epiglottis']"
