,Synonyms
0,"['Bilateral cyst of breasts', 'Cyst of left breast', 'Cyst of right breast', 'Cyst of right breast', 'Lump in bilateral breasts']"
1,"['Bilateral cyst of breasts', 'Cyst of left breast', 'Cyst of right breast', 'Lump in bilateral breasts']"
2,"['Benign retention cyst of breast', 'Blue dome cyst', 'Complex cyst of breast', 'Cyst of breast', 'Lymphatic cyst of breast', 'Recurrent cyst of breast', 'Retention cyst of gland of Montgomery', 'Simple cyst of breast', 'Solitary cyst of breast']"
3,"['Fibrocystic change of left breast', 'Fibrocystic change of right breast', 'Fibrocystic change of right breast', 'Fibrocystic changes of bilateral breasts', 'Fibrocystic disease of breast', 'Fibrocystic disease of breast']"
4,"['Fibrocystic change of left breast', 'Fibrocystic change of right breast', 'Fibrocystic changes of bilateral breasts', 'Fibrocystic disease of breast', 'Fibrocystic disease of breast']"
5,"['Chronic disease of breast', 'Chronic mastitis', 'Chronic non-puerperal mastitis', 'Fibrocystic disease of breast', 'Multiple cysts of breast', 'Nonpuerperal mastitis', 'O/E - breast lump cystic']"
6,"['Benign mammary dysplasia', 'Bilateral fibroadenosis of breasts', 'Fibroadenosis of breast']"
7,"['Benign mammary dysplasia', 'Bilateral fibroadenosis of breasts', 'Fibroadenosis of breast']"
8,"['Benign mammary dysplasia', 'Chronic disease of breast', 'Chronic fibroadenosis of breast', 'Cystic fibroadenosis of breast', 'Diffuse fibroadenosis of breast', 'Fibroadenosis of breast', 'Periodic fibroadenosis of breast', 'Sclerosing adenosis of breast', 'Segmental fibroadenosis of breast']"
9,[]
10,[]
11,"['Fibrosclerosis of breast', 'Induration of breast']"
12,[]
13,[]
14,"['Mammary duct ectasia', 'Periductal mastitis', 'Plasma cell mastitis']"
15,[]
16,[]
17,"['Apocrine metaplasia of breast', 'Asynchronous involution of breast', 'Epidermoid cyst of skin of chest', 'Mazoplasia', 'Sebaceous cyst of skin of breast']"
18,[]
19,[]
20,"['Benign mammary dysplasia', 'Hyperplasia of mammary duct']"
21,"['Actinobacillary mastitis', 'Actinobacillus infection', 'Acute adolescent mastitis', 'Acute mastitis', 'Acute non-puerperal breast abscess', 'Acute non-puerperal mastitis', 'Adolescent mastitis', 'Arcanobacterial mastitis', 'Breast infection', 'Cellulitis of breast', 'Coliform mastitis', 'Corynebacterial mastitis', 'Galactophoritis', 'Granulomatous mastitis', 'Infected gland of Montgomery', 'Infection due to Arcanobacterium pyogenes', 'Infection due to diphtheroid bacteria', 'Infective mastitis', 'Inflammation of gland of Montgomery', 'Inflammatory disorder of breast', 'Mastitis - obstetric', 'Mastitis of mumps', 'Mycoplasma mastitis', 'Nipple infection', 'Nonpuerperal abscess of areola', 'Nonpuerperal abscess of breast', 'Nonpuerperal mastitis', 'Nonpuerperal mastitis of left breast', 'Nonpuerperal mastitis of right breast', 'O/E - ulcerated breast lesion', 'Obstetric breast infections', 'Pseudomonas aeruginosa mastitis', 'Retromammary mastitis', 'Staphylococcal mastitis', 'Subacute mastitis', 'Subacute non-puerperal mastitis', 'Subareolar mastitis', 'Thelitis', 'Ulcer of nipple', 'Ulceration of breast']"
