,Synonyms
4,"['Bronchitis', 'Infectious disorder of bronchus', 'Laryngotracheobronchitis', 'Occupational bronchitis', 'Postoperative bronchitis', 'Septic bronchitis', 'Tracheobronchitis']"
5,"['Catarrhal bronchitis', 'Simple chronic bronchitis', ""Smokers' cough""]"
6,"['Catarrhal bronchitis', 'Chronic suppuration of bronchus', 'Fetid chronic bronchitis', 'Mucopurulent chronic bronchitis', 'Purulent bronchitis']"
7,"['Fetid chronic bronchitis', 'Mixed simple and mucopurulent chronic bronchitis']"
8,[]
9,"['Bronchiolitis obliterans syndrome due to and after lung transplantation', 'Bronchitis', 'Chronic bronchitis', 'Chronic tracheitis', 'Chronic tracheobronchitis', 'Eosinophilic bronchitis', 'Fetid chronic bronchitis', 'Infectious disorder of bronchus', 'Obliterative bronchiolitis', 'Protracted bronchitis caused by bacterium', 'Septic bronchitis', 'Tracheobronchitis']"
10,['Unilateral emphysema']
11,['Panacinar emphysema']
12,['Centriacinar emphysema']
13,['Scar emphysema']
14,"['Acute vesicular emphysema', 'Atrophic  emphysema', 'Bulla of lung', 'Bullous emphysema with collapse', 'Chronic bullous emphysema', 'Chronic hemolytic anemia', 'Emphysematous bleb of lung', 'Giant bullous emphysema', 'Hemolytic anemia with emphysema AND cutis laxa', 'Lung cyst', 'Obstructive emphysema', 'Paraseptal emphysema', 'Pulmonary emphysema', 'Pulmonary emphysema co-occurrent with fibrosis of lung', 'Pulmonary emphysema in alpha-1 PI deficiency', 'Ruptured emphysematous bleb of lung', 'Segmental bullous emphysema', 'Vanishing lung', 'Zonal bullous emphysema']"
15,"['Acute exacerbation of chronic obstructive airways disease', 'Acute infective exacerbation of chronic obstructive airways disease', 'Chronic obstructive lung disease co-occurrent with acute bronchitis', 'Chronic obstructive pulmonary disease with acute lower respiratory infection']"
16,"['Acute exacerbation of chronic asthmatic bronchitis', 'Acute exacerbation of chronic bronchitis', 'Acute exacerbation of chronic obstructive airways disease', 'Acute exacerbation of chronic obstructive airways disease with asthma', 'Acute exacerbation of chronic obstructive bronchitis', 'Asthmatic bronchitis', 'Chronic asthmatic bronchitis', 'Chronic obstructive asthma co-occurrent with acute exacerbation of asthma', 'Emphysematous bronchitis', 'Obstruction of bronchus', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Pulmonary hypertension due to pulmonary disease with mixed restrictive and obstructive pattern']"
17,"['Airways obstruction irreversible', 'Asthma with irreversible airway obstruction', 'Asthma-chronic obstructive pulmonary disease overlap syndrome', 'Asthmatic bronchitis', 'Chronic asthmatic bronchitis', 'Chronic bronchiolitis', 'Chronic obliterative bronchiolitis', 'Chronic obstructive lung disease', 'Chronic obstructive pulmonary disease monitoring due', 'Emphysematous bronchitis', 'End stage chronic obstructive airways disease', 'Mild chronic obstructive pulmonary disease', 'Moderate chronic obstructive pulmonary disease', 'Obliterative bronchiolitis', 'Obstruction of bronchus', 'Pulmonary hypertension due to chronic obstructive pulmonary disease', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Pulmonary hypertension due to pulmonary disease with mixed restrictive and obstructive pattern', 'Severe chronic obstructive pulmonary disease', 'Subacute obliterative bronchiolitis', 'Tension pneumatocele']"
18,"['Intermittent asthma', 'Intermittent asthma co-occurrent with allergic rhinitis', 'Intermittent asthma uncontrolled', 'Intermittent asthma well controlled', 'Mild intermittent asthma']"
19,"['Exacerbation of intermittent asthma', 'Intermittent asthma']"
20,[]
21,"['Mild persistent allergic asthma', 'Mild persistent allergic asthma controlled', 'Mild persistent asthma', 'Mild persistent asthma controlled', 'Mild persistent asthma controlled co-occurrent with allergic rhinitis', 'Mild persistent asthma co-occurrent with allergic rhinitis', 'Mild persistent asthma uncontrolled', 'Mild persistent asthma uncontrolled co-occurrent with allergic rhinitis', 'Uncomplicated asthma', 'Uncomplicated mild persistent asthma']"
22,"['Acute exacerbation of asthma co-occurrent with allergic rhinitis', 'Acute exacerbation of mild persistent asthma', 'Acute severe exacerbation of allergic asthma', 'Acute severe exacerbation of asthma co-occurrent with allergic rhinitis', 'Acute severe exacerbation of mild persistent allergic asthma', 'Acute severe exacerbation of mild persistent allergic asthma co-occurrent with allergic rhinitis', 'Acute severe exacerbation of mild persistent asthma', 'Exacerbation of allergic asthma', 'Exacerbation of mild persistent asthma', 'Mild persistent allergic asthma', 'Mild persistent allergic asthma uncontrolled', 'Mild persistent asthma', 'Mild persistent asthma', 'Mild persistent asthma', 'Mild persistent asthma co-occurrent with allergic rhinitis', 'Mild persistent asthma uncontrolled']"
23,[]
24,"['Moderate asthma', 'Moderate persistent allergic asthma', 'Moderate persistent allergic asthma controlled', 'Moderate persistent allergic asthma uncontrolled', 'Moderate persistent asthma', 'Moderate persistent asthma controlled', 'Moderate persistent asthma co-occurrent with allergic rhinitis', 'Moderate persistent asthma uncontrolled', 'Moderate persistent asthma uncontrolled co-occurrent with allergic rhinitis', 'Moderate persistent controlled asthma co-occurrent with allergic rhinitis', 'Uncomplicated asthma', 'Uncomplicated moderate persistent asthma']"
25,"['Acute exacerbation of asthma co-occurrent with allergic rhinitis', 'Acute exacerbation of moderate persistent asthma', 'Acute severe exacerbation of allergic asthma', 'Acute severe exacerbation of asthma co-occurrent with allergic rhinitis', 'Acute severe exacerbation of moderate persistent allergic asthma', 'Acute severe exacerbation of moderate persistent asthma', 'Acute severe exacerbation of moderate persistent asthma co-occurrent with allergic rhinitis', 'Exacerbation of allergic asthma', 'Exacerbation of moderate persistent asthma', 'Moderate asthma', 'Moderate asthma', 'Moderate asthma', 'Moderate persistent allergic asthma', 'Moderate persistent asthma', 'Moderate persistent asthma', 'Moderate persistent asthma', 'Moderate persistent asthma co-occurrent with allergic rhinitis', 'Moderate persistent asthma uncontrolled']"
26,[]
27,"['Severe asthma', 'Severe controlled persistent asthma', 'Severe persistent allergic asthma', 'Severe persistent allergic asthma controlled', 'Severe persistent allergic asthma uncontrolled', 'Severe persistent asthma', 'Severe persistent asthma controlled co-occurrent with allergic rhinitis', 'Severe persistent asthma co-occurrent with allergic rhinitis', 'Severe persistent asthma uncontrolled co-occurrent with allergic rhinitis', 'Severe uncontrolled persistent asthma', 'Uncomplicated asthma', 'Uncomplicated severe persistent asthma']"
28,"['Acute exacerbation of asthma co-occurrent with allergic rhinitis', 'Acute severe exacerbation of allergic asthma', 'Acute severe exacerbation of asthma co-occurrent with allergic rhinitis', 'Acute severe exacerbation of severe persistent allergic asthma', 'Acute severe exacerbation of severe persistent asthma', 'Acute severe exacerbation of severe persistent asthma co-occurrent with allergic rhinitis', 'Exacerbation of allergic asthma', 'Exacerbation of severe persistent asthma', 'Severe persistent allergic asthma', 'Severe persistent allergic asthma uncontrolled', 'Severe persistent asthma', 'Severe persistent asthma', 'Severe persistent asthma', 'Severe persistent asthma co-occurrent with allergic rhinitis']"
29,[]
