,Synonyms
0,"['Fall due to slipping on ice or snow', 'Fall on same level from slipping']"
1,"['Fall due to slipping on ice or snow', 'Fall on same level from slipping']"
2,"['Fall due to slipping on ice or snow', 'Fall on same level from slipping']"
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,"['Fall on ice', 'Fall on snow']"
10,"['Fall on ice', 'Fall on snow']"
11,"['Fall on ice', 'Fall on snow']"
12,"['Fall due to polished surface', 'Fall due to trip on loose carpet', 'Fall due to wet surface', 'Fall on same level from slipping', 'Fall on same level from slipping, tripping or stumbling', 'Fall on same level from stumbling', 'Fall on same level from tripping']"
13,"['Fall due to polished surface', 'Fall due to trip on loose carpet', 'Fall due to wet surface', 'Fall on same level from slipping', 'Fall on same level from slipping, tripping or stumbling', 'Fall on same level from stumbling', 'Fall on same level from tripping']"
14,"['Fall due to polished surface', 'Fall due to trip on loose carpet', 'Fall due to wet surface', 'Fall on same level from slipping', 'Fall on same level from slipping, tripping or stumbling', 'Fall on same level from stumbling', 'Fall on same level from tripping']"
15,[]
16,[]
17,[]
18,[]
19,[]
20,[]
21,[]
22,[]
23,[]
24,[]
25,[]
26,[]
27,[]
28,[]
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,[]
36,"['Accidentally knocked down', 'Fall - collision/push/shove', 'Fall due to accidental trip by another person', 'Fall from tackle in sport', 'Fall on same level due to accidental impact with another person', 'Fall on same level due to deliberate assault by another person', 'Fall on same level due to impact against another person', 'Fall on same level from sports contact', 'Fall on same level from tripping']"
37,"['Accidentally knocked down', 'Fall - collision/push/shove', 'Fall due to accidental trip by another person', 'Fall from tackle in sport', 'Fall on same level due to accidental impact with another person', 'Fall on same level due to deliberate assault by another person', 'Fall on same level due to impact against another person', 'Fall on same level from sports contact', 'Fall on same level from tripping']"
38,"['Accidentally knocked down', 'Fall - collision/push/shove', 'Fall due to accidental trip by another person', 'Fall from tackle in sport', 'Fall on same level due to accidental impact with another person', 'Fall on same level due to deliberate assault by another person', 'Fall on same level due to impact against another person', 'Fall on same level from sports contact', 'Fall on same level from tripping']"
39,['Fall while being carried']
40,['Fall while being carried']
41,['Fall while being carried']
42,['Fall from wheelchair']
43,['Fall from wheelchair']
44,['Fall from wheelchair']
45,[]
46,[]
47,[]
48,[]
49,[]
50,[]
51,"['Fall from bed', 'Fall from chair or bed']"
52,"['Fall from bed', 'Fall from chair or bed']"
53,"['Fall from bed', 'Fall from chair or bed']"
54,"['Fall from chair', 'Fall from chair or bed']"
55,"['Fall from chair', 'Fall from chair or bed']"
56,"['Fall from chair', 'Fall from chair or bed']"
57,"['Fall due to failure of support', 'Fall due to leaning on insecure furniture', 'Fall from ambulance stretcher', 'Fall from bench', 'Fall from furniture', 'Fall from hospital gurney', 'Fall from operating room table', 'Fall from stool', 'Fall from table', 'Fall in home']"
58,"['Fall due to failure of support', 'Fall due to leaning on insecure furniture', 'Fall from ambulance stretcher', 'Fall from bench', 'Fall from furniture', 'Fall from hospital gurney', 'Fall from operating room table', 'Fall from stool', 'Fall from table', 'Fall in home']"
59,"['Fall due to failure of support', 'Fall due to leaning on insecure furniture', 'Fall from ambulance stretcher', 'Fall from bench', 'Fall from furniture', 'Fall from hospital gurney', 'Fall from operating room table', 'Fall from stool', 'Fall from table', 'Fall in home']"
60,"['Fall from playground equipment', 'Fall from slide']"
61,"['Fall from playground equipment', 'Fall from slide']"
62,"['Fall from playground equipment', 'Fall from slide']"
63,"['Fall from playground equipment', 'Fall from swing']"
64,"['Fall from playground equipment', 'Fall from swing']"
65,"['Fall from playground equipment', 'Fall from swing']"
66,"['Fall from gymnastic bars', 'Fall from playground equipment', 'Fall involving sports equipment']"
67,"['Fall from gymnastic bars', 'Fall from playground equipment', 'Fall involving sports equipment']"
68,"['Fall from gymnastic bars', 'Fall from playground equipment', 'Fall involving sports equipment']"
69,"['Fall from carousel', 'Fall from playground equipment']"
70,"['Fall from carousel', 'Fall from playground equipment']"
71,"['Fall from carousel', 'Fall from playground equipment']"
72,"['Fall from escalator', 'Fall on escalator', 'Fall on hard surface', 'Fall on or from escalator', 'Fall on or from stairs or steps']"
73,"['Fall from escalator', 'Fall on escalator', 'Fall on hard surface', 'Fall on or from escalator', 'Fall on or from stairs or steps']"
74,"['Fall from escalator', 'Fall on escalator', 'Fall on hard surface', 'Fall on or from escalator', 'Fall on or from stairs or steps']"
75,[]
76,[]
77,[]
78,[]
79,[]
80,[]
81,[]
82,[]
83,[]
84,"['Fall down stairs', 'Fall down steps', 'Fall from stairs', 'Fall from steps', 'Fall on hard surface', 'Fall on or from stairs', 'Fall on or from stairs or steps', 'Fall on or from steps', 'Fall on stairs', 'Fall on steps']"
85,"['Fall down stairs', 'Fall down steps', 'Fall from stairs', 'Fall from steps', 'Fall on hard surface', 'Fall on or from stairs', 'Fall on or from stairs or steps', 'Fall on or from steps', 'Fall on stairs', 'Fall on steps']"
86,"['Fall down stairs', 'Fall down steps', 'Fall from stairs', 'Fall from steps', 'Fall on hard surface', 'Fall on or from stairs', 'Fall on or from stairs or steps', 'Fall on or from steps', 'Fall on stairs', 'Fall on steps']"
87,"['Fall from ladder', 'Fall on or from ladders or scaffolding']"
88,"['Fall from ladder', 'Fall on or from ladders or scaffolding']"
89,"['Fall from ladder', 'Fall on or from ladders or scaffolding']"
90,"['Fall from scaffold', 'Fall on or from ladders or scaffolding', 'Fall on or from ladders or scaffolding']"
91,"['Fall from scaffold', 'Fall on or from ladders or scaffolding', 'Fall on or from ladders or scaffolding']"
92,"['Fall from scaffold', 'Fall on or from ladders or scaffolding', 'Fall on or from ladders or scaffolding']"
93,"['Fall from balcony', 'Fall from building']"
94,"['Fall from balcony', 'Fall from building']"
95,"['Fall from balcony', 'Fall from building']"
96,"['Fall from bridge', 'Injury of unknown intent due to fall from bridge', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high man-made structure']"
97,"['Fall from bridge', 'Injury of unknown intent due to fall from bridge', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high man-made structure']"
98,"['Fall from bridge', 'Injury of unknown intent due to fall from bridge', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high man-made structure']"
99,"['Fall from building', 'Fall from building', 'Fall from roof', 'Fall through roof']"
100,"['Fall from building', 'Fall from building', 'Fall from roof', 'Fall through roof']"
101,"['Fall from building', 'Fall from building', 'Fall from roof', 'Fall through roof']"
102,[]
103,[]
104,[]
105,"['Fall from window', 'Fall through window']"
106,"['Fall from window', 'Fall through window']"
107,"['Fall from window', 'Fall through window']"
108,"['Fall from building', 'Fall from building', 'Fall from building', 'Fall from chimney', 'Fall from flagpole', 'Fall from tower', 'Fall from turret', 'Fall from viaduct', 'Fall from wall', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high man-made structure']"
109,"['Fall from building', 'Fall from building', 'Fall from building', 'Fall from chimney', 'Fall from flagpole', 'Fall from tower', 'Fall from turret', 'Fall from viaduct', 'Fall from wall', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high man-made structure']"
110,"['Fall from building', 'Fall from building', 'Fall from building', 'Fall from chimney', 'Fall from flagpole', 'Fall from tower', 'Fall from turret', 'Fall from viaduct', 'Fall from wall', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high man-made structure']"
111,"['Fall from building', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high building', 'Injury of unknown intent due to fall from high man-made structure', 'Injury undetermined whether accidentally or purposely inflicted, fall from residential premises']"
112,"['Fall from building', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high building', 'Injury of unknown intent due to fall from high man-made structure', 'Injury undetermined whether accidentally or purposely inflicted, fall from residential premises']"
113,"['Fall from building', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high building', 'Injury of unknown intent due to fall from high man-made structure', 'Injury undetermined whether accidentally or purposely inflicted, fall from residential premises']"
114,['Fall from tree']
115,['Fall from tree']
116,['Fall from tree']
117,"['Fall from cliff', 'Fall from geological formation', 'Fall from geological formation', 'Fall from mountain', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high natural feature', 'Injury of unknown intent due to fall off cliff']"
118,"['Fall from cliff', 'Fall from geological formation', 'Fall from geological formation', 'Fall from mountain', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high natural feature', 'Injury of unknown intent due to fall off cliff']"
119,"['Fall from cliff', 'Fall from geological formation', 'Fall from geological formation', 'Fall from mountain', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high natural feature', 'Injury of unknown intent due to fall off cliff']"
120,[]
121,[]
122,[]
123,"['Accident caused by diving or jumping into water', 'Accident caused by fall into swimming pool']"
124,"['Accident caused by diving or jumping into water', 'Accident caused by fall into swimming pool']"
125,"['Accident caused by diving or jumping into water', 'Accident caused by fall into swimming pool']"
126,[]
127,[]
128,[]
129,[]
130,[]
131,[]
132,[]
133,[]
134,[]
135,"['Accident caused by diving or jumping into water', 'Hit wall of swimming pool']"
136,"['Accident caused by diving or jumping into water', 'Hit wall of swimming pool']"
137,"['Accident caused by diving or jumping into water', 'Hit wall of swimming pool']"
138,[]
139,[]
140,[]
141,[]
142,[]
143,[]
144,[]
145,[]
146,[]
147,[]
148,[]
149,[]
150,[]
151,[]
152,[]
153,[]
154,[]
155,[]
156,[]
157,[]
158,[]
159,[]
160,[]
161,[]
162,[]
163,[]
164,[]
165,[]
166,[]
167,[]
168,[]
169,[]
170,[]
171,[]
172,[]
173,[]
174,[]
175,[]
176,[]
177,[]
178,[]
179,[]
180,[]
181,[]
182,[]
183,[]
184,[]
185,[]
186,[]
187,[]
188,[]
189,['Fall into water']
190,['Fall into water']
191,['Fall into water']
192,[]
193,[]
194,[]
195,[]
196,[]
197,[]
198,[]
199,[]
200,[]
201,[]
202,[]
203,[]
204,[]
205,[]
206,[]
207,[]
208,[]
209,[]
210,[]
211,[]
212,[]
213,[]
214,[]
215,[]
216,[]
217,[]
218,[]
219,[]
220,[]
221,[]
222,[]
223,[]
224,[]
225,[]
226,[]
227,[]
228,[]
229,[]
230,[]
231,[]
232,[]
233,[]
234,[]
235,[]
236,[]
237,"['Accident caused by diving or jumping into water', 'Accident caused by hitting water surface']"
238,"['Accident caused by diving or jumping into water', 'Accident caused by hitting water surface']"
239,"['Accident caused by diving or jumping into water', 'Accident caused by hitting water surface']"
240,[]
241,[]
242,[]
243,"['Accident caused by diving or jumping into water', 'Accident caused by diving or jumping into water', 'Hit against bottom when diving into shallow water', 'Hit against bottom when jumping into shallow water']"
244,"['Accident caused by diving or jumping into water', 'Accident caused by diving or jumping into water', 'Hit against bottom when diving into shallow water', 'Hit against bottom when jumping into shallow water']"
245,"['Accident caused by diving or jumping into water', 'Accident caused by diving or jumping into water', 'Hit against bottom when diving into shallow water', 'Hit against bottom when jumping into shallow water']"
246,[]
247,[]
248,[]
249,[]
250,[]
251,[]
252,[]
253,[]
254,[]
255,['Accident caused by diving or jumping into water']
256,['Accident caused by diving or jumping into water']
257,['Accident caused by diving or jumping into water']
258,['Fall into well']
259,['Fall into well']
260,['Fall into well']
261,"['Accidental fall into storm drain', 'Fall into manhole', 'Fall into sewer', 'Fall into storm drain']"
262,"['Accidental fall into storm drain', 'Fall into manhole', 'Fall into sewer', 'Fall into storm drain']"
263,"['Accidental fall into storm drain', 'Fall into manhole', 'Fall into sewer', 'Fall into storm drain']"
264,"['Fall into hole', 'Fall into natural surface opening', 'Fall into natural surface opening', 'Fall into pit', 'Fall into pot-hole or cavern', 'Fall into shaft', 'Fall into shaft of disused mine', 'Fall into swallow hole']"
265,"['Fall into hole', 'Fall into natural surface opening', 'Fall into natural surface opening', 'Fall into pit', 'Fall into pot-hole or cavern', 'Fall into shaft', 'Fall into shaft of disused mine', 'Fall into swallow hole']"
266,"['Fall into hole', 'Fall into natural surface opening', 'Fall into natural surface opening', 'Fall into pit', 'Fall into pot-hole or cavern', 'Fall into shaft', 'Fall into shaft of disused mine', 'Fall into swallow hole']"
267,[]
268,[]
269,[]
270,['Fall into dock']
271,['Fall into dock']
272,['Fall into dock']
273,['Fall from embankment']
274,['Fall from embankment']
275,['Fall from embankment']
276,[]
277,[]
278,[]
279,"['Fall down elevator shaft', 'Fall due to failure of rail', 'Fall due to failure of support', 'Fall from geological formation', 'Fall from haystack', 'Fall from high place', 'Fall from moving vehicle', 'Fall from one level to another', 'Fall from stationary vehicle', 'Fall into canal', 'Fall into natural surface opening', 'Fall into quarry', 'Fall into septic tank', 'Fall into shaft', 'Fall into shaft of operational mine', 'Fall into tank', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high natural feature', 'Injury undetermined whether accidentally or purposely inflicted, fall from natural site']"
280,"['Fall down elevator shaft', 'Fall due to failure of rail', 'Fall due to failure of support', 'Fall from geological formation', 'Fall from haystack', 'Fall from high place', 'Fall from moving vehicle', 'Fall from one level to another', 'Fall from stationary vehicle', 'Fall into canal', 'Fall into natural surface opening', 'Fall into quarry', 'Fall into septic tank', 'Fall into shaft', 'Fall into shaft of operational mine', 'Fall into tank', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high natural feature', 'Injury undetermined whether accidentally or purposely inflicted, fall from natural site']"
281,"['Fall down elevator shaft', 'Fall due to failure of rail', 'Fall due to failure of support', 'Fall from geological formation', 'Fall from haystack', 'Fall from high place', 'Fall from moving vehicle', 'Fall from one level to another', 'Fall from stationary vehicle', 'Fall into canal', 'Fall into natural surface opening', 'Fall into quarry', 'Fall into septic tank', 'Fall into shaft', 'Fall into shaft of operational mine', 'Fall into tank', 'Injury of unknown intent due to fall from height', 'Injury of unknown intent due to fall from high natural feature', 'Injury undetermined whether accidentally or purposely inflicted, fall from natural site']"
282,"['Fall from bump against object', 'Fall on same level from impact against object']"
283,"['Fall from bump against object', 'Fall on same level from impact against object']"
284,"['Fall from bump against object', 'Fall on same level from impact against object']"
285,['Fall involving sports equipment']
