,Synonyms
0,"['Cold injury syndrome of newborn', 'Newborn thermal injury', 'O/E - hypothermia', 'O/E - hypothermia - less than 32 degrees Celsius']"
1,"['Disturbance of temperature regulation of newborn', 'Hypothermia - accidental', 'Hypothermia due to exposure', 'Hypothermia not associated with low environmental temperature', 'Hypothermia of newborn', 'Induced hypothermia', 'Newborn environmental hypothermia', 'O/E - level of fever', 'O/E - temperature low']"
2,"['Decreased skin temperature', 'Disturbance of temperature regulation of newborn', 'Finding of temperature of skin', 'Hypothermia', 'Hypothermia of newborn', 'O/E - hypothermia']"
3,"['Environmentally-induced hyperthermia in newborn', 'Hyperthermia in newborn']"
4,"['Biphasic fever', 'Dehydration fever in newborn', 'Fever of the newborn', 'Fever of the newborn', 'Hyperthermia in newborn', 'Hyperthermia in newborn', 'Swinging fever', 'Transitory fever of newborn']"
5,"['Acute rise of fever', 'Biphasic fever', 'Body temperature above reference range', 'Central fever', 'Chill', 'Conditions involving the integument AND/OR temperature regulation of fetus OR newborn', 'Continuous fever', 'Disorder characterized by fever', 'Disturbance of temperature regulation of newborn', 'Falling phase of fever', 'Febrile leukopenia', 'Feeling feverish', 'Feels hot/feverish', 'Fever', 'Fever defervescence', 'Fever greater than 100.4 Fahrenheit', 'Fever of the newborn', 'Fever symptoms', 'Fever with chills', 'Fever with infection', 'Fever, diurnal variation', 'Feverish cold', 'Finding of temperature of skin', 'Gradual fall of fever', 'Gradual rise of fever', 'Hyperthermia in newborn', 'Increased skin temperature', 'Intermittent fever', 'Irregular fever', 'Low grade pyrexia', 'Myoclonus associated with fever', 'Neurogenic hyperthermia', 'O/E - character of fever', 'O/E - fever', 'O/E - fever - acute rise', 'O/E - fever - continuous', 'O/E - fever - fast fall-crisis', 'O/E - fever - general', 'O/E - fever - gradual rise', 'O/E - fever - intermittent', 'O/E - fever - irregular', 'O/E - fever - remittent', 'O/E - fever-gradual fall-lysis', 'O/E - pyrexia of unknown origin', 'O/E - staircase fever', 'O/E - temperature elevated', 'Perinatal skin and temperature regulation disorders', 'Plateau phase of fever', 'Prolonged fever', 'Pyrexia of unknown origin', 'Pyrexia of unknown origin co-occurrent with human immunodeficiency virus infection', 'Rapid fall of fever', 'Remittent fever', 'Reversed diurnal fever', 'Rising phase of fever', 'Severe fever with thrombocytopenia syndrome virus', 'Shivering or rigors', 'Slightly remittent fever', 'Staircase fever', 'Sweating fever', 'Temperature symptoms', 'Temperature symptoms', 'Viral fever', 'Viral fever']"
6,"['Fat necrosis of subcutaneous tissue', 'Necrosis of subcutaneous tissue', 'Neonatal disorder of subcutaneous fat', 'Neonatal disorder of subcutaneous fat', 'Scleredema', 'Sclerema', 'Sclerema', 'Sclerema neonatorum', 'Subcutaneous fat necrosis of newborn', 'Thickening of skin']"
7,"['Diffuse inflammatory erythema', 'Exanthematous disorder', 'Toxic erythema', 'Toxic erythema of unknown etiology', 'Toxic urticated erythema']"
8,"['Anasarca', 'Edema, generalized', 'Fetal fluid retention', 'Hydrops fetalis', 'Idiopathic hydrops fetalis', 'Non immune hydrops in newborn', 'Non-immune hydrops fetalis']"
9,"['1+ pitting edema', '2+ pitting edema', '3+ pitting edema', '4+ pitting edema', 'Body fluid retention', 'C/O: a swelling', 'Disorder characterized by edema', 'Edema', 'Edema due to fluid overload', 'Edema of newborn', 'Edema of soft tissue due to increased capillary pressure', 'Edematous skin', 'Fetal fluid retention', 'Firm pitting edema', 'Fluctuating edema level', 'Localized edema', 'Localized edema due to fluid overload', 'O/E - edema', 'O/E - soft tissue abnormality', 'O/E - soft tissue swelling', 'O/E - soft tissue swelling-gen', 'Pitting edema', 'Reduction of peripheral edema', 'Skin folds visible on edematous limb', 'Soft pitting edema', 'Superficial swelling', 'Swelling', 'Swelling - edema - symptom', 'Swelling / lump finding', 'Swelling at injection site', 'Swelling or edema']"
