,Synonyms
0,['Fetal or neonatal effect of maternal hypertensive disease']
1,"['Fetal or neonatal effect of maternal renal disease', 'Fetal or neonatal effect of maternal renal or urinary disease', 'Fetal or neonatal effect of maternal renal or urinary disease', 'Fetal or neonatal effect of maternal renal or urinary disease', 'Fetal or neonatal effect of maternal urinary disease']"
2,"['Fetal damage from disease in the mother', 'Fetal damage from maternal infectious disorder', 'Fetal damage from maternal listeriosis', 'Fetal damage from maternal rubella', 'Fetal damage from maternal toxoplasmosis', 'Fetal or neonatal effect of maternal infection', 'Fetus with viral damage via mother', 'Fetus with viral damage via mother - delivered', 'Fetus with viral damage via mother with antenatal problem', 'Neonatal chlamydial infection', 'Neonatal effect of maternal intrauterine infection', 'TORCH syndrome']"
3,"['Fetal or neonatal effect of chronic maternal circulatory disease', 'Fetal or neonatal effect of chronic maternal respiratory disease', 'Fetal or neonatal effect of maternal respiratory disease']"
4,"['Cobalamin deficiency', 'Disorder of vitamin B12', 'Fetal or neonatal effect of maternal nutritional disorder', 'Fetal or neonatal effect of maternal nutritional disorder', 'Fetal or neonatal vitamin B12 deficiency due to maternal vitamin B12 deficiency']"
5,"['Fetal or neonatal effect of maternal injury', 'Perinatal skin trauma due to obstetric injury', 'Perinatal superficial soft tissue trauma due to obstetric injury']"
6,"['Fetal or neonatal effect of amniocentesis', 'Fetal or neonatal effect of chorionic villous sampling', 'Fetal or neonatal effect of maternal surgical operation', 'Fetal or neonatal effect of previous pelvic surgery', 'Fetal or neonatal effect of previous surgery to uterus and/or pelvic organs']"
7,[]
8,['Fetal or neonatal effect of maternal periodontal disease']
9,"['Fetal or neonatal effect of abnormal maternal chemistry', 'Fetal or neonatal effect of abnormality of maternal soft tissue', 'Fetal or neonatal effect of maternal gestational edema and proteinuria without hypertension', 'Fetal or neonatal effect of maternal nutritional disorder', 'Fetal or neonatal effect of maternal nutritional disorder', 'Fetal or neonatal effect of maternal nutritional disorder', 'Fetal or neonatal effect of maternal obesity with adult body mass index 30 or greater but less than 40', 'Fetal or neonatal effect of maternal obesity with adult body mass index equal to or greater than 40', 'Fetal or neonatal effect of maternal overweight or obesity', 'Fetus with damage due to intrauterine contraceptive device', 'Fetus with damage due to intrauterine contraceptive device - delivered', 'Maternal hyperthermia induced birth defect', 'Materno-fetal metastatic malignant melanoma', 'Neonatal bullous dermatosis due to maternal antibodies', 'Neonatal effect of maternal postpartum depression', 'Neonatal hypoparathyroidism', 'Neonatal sucking blisters', 'Severe combined immunodeficiency with maternofetal engraftment', 'Transient neonatal hypoparathyroidism due to maternal hyperparathyroidism', 'Transitory neonatal hypoparathyroidism']"
10,"['Fetal damage from disease in the mother', 'Fetal or neonatal effect of maternal medical problem', 'Fetal or neonatal effect of maternal problem unrelated to pregnancy']"
11,"['Fetal or neonatal effect of incompetent cervix', 'Fetal or neonatal effect of maternal incompetent cervix']"
12,['Fetal or neonatal effect of maternal premature rupture of membrane']
13,['Fetal or neonatal effect of maternal oligohydramnios']
14,"['Congenital hepatomegaly', 'Congenital hyperplasia of muscle', 'Fetal or neonatal effect of acute hydramnios', 'Fetal or neonatal effect of chronic hydramnios', 'Fetal or neonatal effect of maternal polyhydramnios', 'Muscular hypertrophy, hepatomegaly, polyhydramnios syndrome']"
15,"['Fetal or neonatal effect of abdominal ectopic pregnancy', 'Fetal or neonatal effect of ectopic pregnancy', 'Fetal or neonatal effect of intraperitoneal ectopic pregnancy', 'Fetal or neonatal effect of tubal ectopic pregnancy']"
16,"['Fetal or neonatal effect of multiple pregnancy', 'Fetal or neonatal effect of triplet pregnancy', 'Fetal or neonatal effect of twin pregnancy']"
17,['Fetal or neonatal effect of maternal death']
18,"['Fetal or neonatal effect of breech presentation before labor', 'Fetal or neonatal effect of external version before labor', 'Fetal or neonatal effect of face presentation before labor', 'Fetal or neonatal effect of malpresentation before labor', 'Fetal or neonatal effect of oblique lie before labor', 'Fetal or neonatal effect of transverse lie', 'Fetal or neonatal effect of transverse lie before labor', 'Fetal or neonatal effect of unstable lie before labor']"
19,"['Fetal effect of maternal toxemia', 'Fetus with damage due to intrauterine contraceptive device', 'Fetus with damage due to intrauterine contraceptive device with antenatal problem']"
20,"['Delayed AND/OR secondary postpartum hemorrhage', 'Fetal or neonatal effect of maternal complication of pregnancy', 'Obstetric problem affecting fetus', 'Postpartum hemorrhage', 'Secondary postpartum hemorrhage - delivered with postnatal problem']"
