,Synonyms
0,"['Bubonic plague', 'Plague']"
1,"['Cutaneous plague', 'Plague']"
2,"['Plague', 'Pneumonic plague', 'Primary pneumonic plague', 'Secondary pneumonic plague']"
3,"['Plague', 'Plague meningitis']"
4,"['Plague', 'Septicemic plague']"
5,"['Ambulatory plague', 'Gastroenteric plague', 'Plague', 'Plague']"
6,['Plague']
7,"['Glandular tularemia', 'Infection caused by Francisella', 'Tularemia', 'Ulceroglandular tularemia']"
8,"['Bacterial corneal ulcer', 'Glandular tularemia', 'Infection caused by Francisella', 'Oculoglandular tularemia', 'Tularemia']"
9,"['Infection caused by Francisella', 'Pulmonary tularemia', 'Tularemia']"
10,[]
11,"['Infection caused by Francisella', 'Tularemia', 'Typhoidal tularemia']"
12,"['Glandular tularemia', 'Infection caused by Francisella', 'Infection caused by Francisella', 'Oropharyngeal tularemia', 'Tularemia', 'Tularemia']"
13,"['Infection caused by Francisella', 'Tularemia']"
14,"['Anthrax', 'Cutaneous anthrax']"
15,"['Anthrax', 'Anthrax pneumonia', 'Inhalational anthrax']"
16,"['Anthrax', 'Gastrointestinal anthrax']"
17,"['Anthrax', 'Sepsis due to Bacillus anthracis']"
18,"['Anthrax', 'Meningitis caused by Bacillus anthracis']"
19,"['Anthrax', 'Anthrax manifestation']"
20,"['Brucellosis', 'Infection due to Brucella melitensis']"
21,"['Brucellosis', 'Infection due to Brucella abortus', 'Miscarriage due to Brucella abortus']"
22,"['Brucellosis', 'Infection due to Brucella suis']"
23,"['Brucellosis', 'Infection due to Brucella canis']"
24,"['Brucellosis', 'Infection due to Brucella ovis']"
25,"['Brucella infection of the central nervous system', 'Brucella spondylitis', 'Brucellosis', 'Brucellosis', 'Brucellosis of skin', 'Brucellosis uveitis', 'Spondylitis']"
26,"['Acute localized suppurative glanders', 'Chronic suppurative glanders', 'Cutaneous glanders', 'Glanders', 'Pulmonary glanders', 'Septicemic glanders']"
27,"['Acute and fulminating melioidosis', 'Acute localized suppurative melioidosis', 'Melioidosis', 'Melioidosis', 'Septicemic melioidosis']"
28,"['Chronic suppurative melioidosis', 'Melioidosis', 'Melioidosis', 'Melioidosis', 'Pulmonary melioidosis', 'Subacute and chronic melioidosis']"
29,[]
30,['Melioidosis']
31,"['Infection caused by Spirillum', 'Rat bite fever', 'Spirillary fever']"
32,"['Infection caused by Streptobacillus', 'Rat bite fever', 'Streptobacillary fever']"
33,['Rat bite fever']
34,"['Cutaneous erysipeloid', 'Disseminated cutaneous erysipeloid', 'Erysipeloid', 'Erysipelothrix', 'Infection due to Erysipelothrix rhusiopathiae', 'Localized cutaneous erysipeloid']"
35,"['Erysipelothrix', 'Infection due to Erysipelothrix rhusiopathiae', 'Sepsis due to Erysipelothrix', 'Septicemia due to Erysipelothrix insidiosa']"
36,"['Endocarditis caused by Erysipelothrix rhusiopathiae', 'Infection due to Erysipelothrix rhusiopathiae', 'Infection due to Erysipelothrix rhusiopathiae', 'Infective polyarthritis caused by bacteria', 'Polyarthritis due to Erysipelothrix rhusiopathiae']"
37,"['Erysipeloid', 'Erysipelothrix', 'Infection due to Erysipelothrix rhusiopathiae']"
38,"['Leptospiral hemorrhage', 'Leptospirosis icterohemorrhagica', ""Weil's disease""]"
39,"['Aseptic leptospiral meningitis', 'Aseptic meningitis', 'Leptospiral meningitis', 'Meningitis caused by Spirochaetes']"
40,"['Canicola fever', 'Disease due to Hantavirus', 'Fort Bragg Fever', 'Infection caused by Orientia', 'Infection due to Leptospira australis', 'Infection due to Leptospira bataviae', 'Infection due to Leptospira Grippotyphosa', 'Infection due to Leptospira Pyrogenes', 'Lepthangamushi syndrome', 'Leptospirosis with cutaneous involvement', 'Nanukayami', 'Puumala virus nephropathy', 'Scrub typhus', 'Uveitis due to leptospirosis']"
41,"['Anicteric leptospirosis', 'Anicteric leptospirosis', 'Leptospira infection of the central nervous system', 'Leptospiral rash', 'Leptospirosis', 'Leptospirosis immune phase', 'Leptospirosis leptospiremic phase', 'Leptospirosis with cutaneous involvement', 'Miscarriage due to Leptospira']"
42,"['Bacterial osteomyelitis', 'Cat-bite fever', 'Cutaneous pasteurellosis', 'Hemorrhagic septicemia barbone', 'Hemorrhagic septicemia barbone', 'Hemorrhagic septicemia due to Pasteurella multocida', 'Infection by Pasteurella multocida', 'Infection by Pasteurella multocida', 'Infection by Pasteurella multocida', 'Infection due to Rodentibacter pneumotropicus', 'Localized septic infection by cat AND/OR dog bite due to Pasteurella multocida', 'Mesenteric adenitis due to Pasteurella multocida', 'Mesenteric lymphadenitis', 'Pasteurella abscess', 'Pasteurella infection', 'Pasteurella mesenteric adenitis', 'Pasteurella multocida osteomyelitis', 'Pasteurella septic infection ', 'Septicemic pasteurellosis', 'Septicemic pasteurellosis', 'Septicemic pasteurellosis', 'Soft tissue pasteurellosis']"
43,['Cat scratch disease']
44,"['Erythema nodosum due to bacterial infection', 'Erythema nodosum due to Yersinia enterocolitica', 'Extraintestinal yersiniosis', 'Izumi fever', ""Masshoff's syndrome"", 'Mesenteric lymphadenitis', 'Pseudotuberculosis', 'Pseudotuberculosis']"
45,"['Actinobacillary mastitis', 'Actinobacillosis due to Actinobacillus equuli', 'Actinobacillosis due to Actinobacillus lignieresi', 'Actinobacillosis due to Actinobacillus salpingitis', 'Actinobacillosis due to Actinobacillus seminis', 'Actinobacillosis due to Actinobacillus suis', 'Actinobacillus infection', 'Actinobacillus infection', 'Actinobacillus infection', 'Pulmonary actinobacillosis']"
46,[]
