,Synonyms
0,"['Abrasion and/or friction burn of eyelids and/or periocular area', 'Burn of eye region with burn of face', 'Burn of eye region with epidermal burn of face', 'Burn of eye region with epidermal burn of face', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with full thickness burn of face', 'Burn of eye region with full thickness burn of head and/or neck', 'Burn of eye region with full thickness burn of head and/or neck', 'Burn of eye region with partial thickness burn of face', 'Burn of eye region with partial thickness burn of head and/or neck', 'Burn of eye region with partial thickness burn of head and/or neck', 'Burn of periorbital region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn to eyelid - blister', 'Epidermal burn of eyelid', 'Epidermal burn of periorbital region', 'Eyelid burn', 'Full thickness burn of eyelid', 'Full thickness burn of periorbital region', 'Partial thickness burn of periorbital region', 'Thermal burn of eyelid']"
1,"['Abrasion and/or friction burn of eyelids and/or periocular area', 'Burn of eye region with burn of face', 'Burn of eye region with epidermal burn of face', 'Burn of eye region with epidermal burn of face', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with full thickness burn of face', 'Burn of eye region with full thickness burn of head and/or neck', 'Burn of eye region with full thickness burn of head and/or neck', 'Burn of eye region with partial thickness burn of face', 'Burn of eye region with partial thickness burn of head and/or neck', 'Burn of eye region with partial thickness burn of head and/or neck', 'Burn of periorbital region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn to eyelid - blister', 'Epidermal burn of eyelid', 'Epidermal burn of periorbital region', 'Eyelid burn', 'Full thickness burn of eyelid', 'Full thickness burn of periorbital region', 'Partial thickness burn of periorbital region', 'Thermal burn of eyelid']"
2,"['Abrasion and/or friction burn of eyelids and/or periocular area', 'Burn of eye region with burn of face', 'Burn of eye region with epidermal burn of face', 'Burn of eye region with epidermal burn of face', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with full thickness burn of face', 'Burn of eye region with full thickness burn of head and/or neck', 'Burn of eye region with full thickness burn of head and/or neck', 'Burn of eye region with partial thickness burn of face', 'Burn of eye region with partial thickness burn of head and/or neck', 'Burn of eye region with partial thickness burn of head and/or neck', 'Burn of periorbital region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn of skin of eye region', 'Burn to eyelid - blister', 'Epidermal burn of eyelid', 'Epidermal burn of periorbital region', 'Eyelid burn', 'Full thickness burn of eyelid', 'Full thickness burn of periorbital region', 'Partial thickness burn of periorbital region', 'Thermal burn of eyelid']"
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,"['Burn of conjuctival sac', 'Burn of conjunctiva', 'Burn of cornea and conjunctival sac', 'Burn to cornea - blister', 'Burn to cornea - full thickness', 'Corneal burn', 'Corneal wound burn', 'Thermal and radiation injury to the cornea', 'Thermal injury to conjunctiva']"
10,"['Burn of conjuctival sac', 'Burn of conjunctiva', 'Burn of cornea and conjunctival sac', 'Burn to cornea - blister', 'Burn to cornea - full thickness', 'Corneal burn', 'Corneal wound burn', 'Thermal and radiation injury to the cornea', 'Thermal injury to conjunctiva']"
11,"['Burn of conjuctival sac', 'Burn of conjunctiva', 'Burn of cornea and conjunctival sac', 'Burn to cornea - blister', 'Burn to cornea - full thickness', 'Corneal burn', 'Corneal wound burn', 'Thermal and radiation injury to the cornea', 'Thermal injury to conjunctiva']"
12,[]
13,[]
14,[]
15,[]
16,[]
17,[]
18,['Rupture of eyeball due to and after burn injury']
19,['Rupture of eyeball due to and after burn injury']
20,['Rupture of eyeball due to and after burn injury']
21,[]
22,[]
23,[]
24,[]
25,[]
26,[]
27,"['Burn of anterior eyeball segment', 'Burn of sclera', 'Cryotherapy burn to retina', 'Eyelid burn', 'Injury of lacrimal passage', 'Injury of sclera', 'Lacrimal punctum burn', 'Laser coagulation burn to retina', 'Photocoagulation burn to retina', 'Retinal light toxicity', 'Scleral wound burn']"
28,"['Burn of anterior eyeball segment', 'Burn of sclera', 'Cryotherapy burn to retina', 'Eyelid burn', 'Injury of lacrimal passage', 'Injury of sclera', 'Lacrimal punctum burn', 'Laser coagulation burn to retina', 'Photocoagulation burn to retina', 'Retinal light toxicity', 'Scleral wound burn']"
29,"['Burn of anterior eyeball segment', 'Burn of sclera', 'Cryotherapy burn to retina', 'Eyelid burn', 'Injury of lacrimal passage', 'Injury of sclera', 'Lacrimal punctum burn', 'Laser coagulation burn to retina', 'Photocoagulation burn to retina', 'Retinal light toxicity', 'Scleral wound burn']"
30,[]
31,[]
32,[]
33,[]
34,[]
35,[]
36,"['Burn confined to eye and adnexa', 'Burn of eye proper', 'Burn of eye region', 'Burn of eye region with epidermal burn of face', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with full thickness burn of face', 'Burn of eye region with full thickness burn of head and/or neck', 'Burn of eye region with partial thickness burn of face', 'Burn of eye region with partial thickness burn of head and/or neck', 'Burn of ocular adnexa', 'Burn of skin of eye region', 'Deep third degree burn of eye region', 'Flash burn of eye', 'Photokeratitis']"
37,"['Burn confined to eye and adnexa', 'Burn of eye proper', 'Burn of eye region', 'Burn of eye region with epidermal burn of face', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with full thickness burn of face', 'Burn of eye region with full thickness burn of head and/or neck', 'Burn of eye region with partial thickness burn of face', 'Burn of eye region with partial thickness burn of head and/or neck', 'Burn of ocular adnexa', 'Burn of skin of eye region', 'Deep third degree burn of eye region', 'Flash burn of eye', 'Photokeratitis']"
38,"['Burn confined to eye and adnexa', 'Burn of eye proper', 'Burn of eye region', 'Burn of eye region with epidermal burn of face', 'Burn of eye region with epidermal burn of head and/or neck', 'Burn of eye region with full thickness burn of face', 'Burn of eye region with full thickness burn of head and/or neck', 'Burn of eye region with partial thickness burn of face', 'Burn of eye region with partial thickness burn of head and/or neck', 'Burn of ocular adnexa', 'Burn of skin of eye region', 'Deep third degree burn of eye region', 'Flash burn of eye', 'Photokeratitis']"
39,[]
40,[]
41,[]
42,[]
43,[]
44,[]
45,"['Chemical burn of eyelid', 'Chemical burn of eyelid', 'Chemical burn of eyelid region', 'Eyelid burn', 'Eyelid burn']"
