,Synonyms
0,['Intracranial space-occupying lesion']
1,"['Echoencephalogram abnormal', 'Imaging of brain abnormal', 'Imaging of central nervous system abnormal', 'Ultrasonography of brain abnormal']"
2,"['Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy', 'Encephalopathy due to nutritional deficiency', 'Encephalopathy due to nutritional deficiency', 'White matter disease', 'White matter disorder caused by infection', 'White matter disorder caused by toxin', 'White matter disorder co-occurrent and due to cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy', 'White matter disorder due to ischemia', 'White matter disorder due to nutritional deficiency', 'White matter disorder due to vascular abnormality', 'White matter disorder due to vitamin B12 deficiency']"
3,"['Imaging of brain abnormal', 'Imaging of central nervous system abnormal', 'Ultrasonography of brain abnormal']"
4,"['Coin lesion', 'Coin lesion of lung', 'Finding of number of lesions', 'Pulmonary nodule following infection by Coccidioides', 'Single lesion', 'Solitary nodule of lung']"
5,"['Abnormal findings on diagnostic imaging of lung', 'Bilateral lung opacities on chest X-ray', 'Bronchography abnormal', 'Bronchoscopy abnormal', 'Endoscopy abnormal', 'Hilar mass', 'Imaging of lung abnormal', 'Imaging of lung consistent with tuberculosis', 'Increased lung tracer uptake', 'Increased markings', 'Increased vascular markings of lung', 'Lesion of lung', 'Lung field abnormal', 'Lung mass', 'Mass of right lower lobe of lung', 'Mottling', 'Mottling of lung', 'Multilobar lung infiltrate', 'Radiologic increased density of lung', 'Radiologic infiltrate', 'Radiologic infiltrate of lung', 'Radiologic opacity', 'Shadow', 'Shadow of lung', 'Single lobe lung infiltrate']"
6,"['Diffuse microcalcifications of breast', 'Mammographic calcification of breast', 'Mammographic microcalcification of breast', 'Microcalcifications in tumor present', 'Microcalcifications of the breast', 'Microcalcifications present in ductal carcinoma in situ']"
7,"['Breast arterial calcification', 'Calcified skin of breast', 'Decrease in number of calcifications since previous mammogram', 'Difference in number of calcifications', 'Increase in number of calcifications since previous mammogram', 'Mammographic calcification of breast', 'Mammographic calcification of left breast', 'Mammographic calcification of right breast', 'Mammographic temporal difference finding', 'Vascular calcification, radiographic finding']"
8,"['Breast composition', 'Breast composition', 'Change since last mammogram', 'Extremely dense breast composition', 'Heterogeneously dense breast composition', 'Implant revised since previous mammogram', 'Inconclusive mammography finding', 'Mammographic breast density', 'Mammography assessment  - Benign finding', 'Mammography assessment  - Highly suggestive of malignancy', 'Mammography assessment  - Need additional imaging evaluation', 'Mammography assessment  - Probably benign finding, short interval follow-up', 'Mammography assessment  - Suspicious abnormality, biopsy should be considered', 'No significant change since previous mammogram', 'Removal of implant since previous mammogram', 'Tubular density']"
9,"['Abnormal finding on screening procedure', 'Abnormal findings on diagnostic imaging of breast', 'Almost entirely fat breast composition', 'Architectural distortion of breast', 'Asymmetric breast tissue', 'Breast composition', 'Breast composition', 'Breast neoplasm screening abnormal', 'Breast neoplasm screening status', 'Breast screening abnormal - told patient', 'Decrease in size since previous mammogram', 'Difference in location', 'Difference in margin', 'Difference in opacity', 'Difference in shape', 'Difference in size', 'Difference in spatial proximity', 'Difference in symmetry', 'Equal density  lesion', 'Fat containing  lesion', 'Finding less well defined since previous mammogram', 'Finding more defined since previous mammogram', 'Finding partially removed since previous mammogram', 'Focal asymmetric breast tissue', 'High density lesion', 'Increase in size since previous mammogram', 'Lesion density modifiers', 'Lesion density modifiers', 'Lesion density modifiers', 'Lesion density modifiers', 'Low density  lesion', 'Magnetic resonance imaging of breast abnormal', 'Mammographic breast mass', 'Mammographic mass of bilateral breasts', 'Mammographic mass of left breast', 'Mammographic mass of right breast', 'Mammographic skin thickening of breast', 'Mammographic temporal difference finding', 'Mammographic temporal difference finding', 'Mammographic temporal difference finding', 'Mammographic temporal difference finding', 'Mammographic temporal difference finding', 'Mammographic temporal difference finding', 'Mammographic temporal difference finding', 'Mammography abnormal', 'Mammography assessment  - high suspicion of malignancy', 'Mammography assessment  - known biopsy, proven malignancy', 'Mammography assessment  - low suspicion of malignancy', 'Mammography assessment  - moderate suspicion of malignancy', 'Mammography assessment  - Suspicious abnormality, biopsy should be considered', 'Mammography assessment  - Suspicious abnormality, biopsy should be considered', 'Mammography assessment  - Suspicious abnormality, biopsy should be considered', 'MRI of thorax abnormal', 'MRI scan abnormal', 'New finding since previous mammogram', 'Scattered fibroglandular densities', 'Skin retraction of breast', 'Trabecular thickening of breast', 'Ultrasonography of breast abnormal']"
