,Synonyms
0,"['Acute exacerbation of chronic paranoid schizophrenia', 'Acute exacerbation of chronic schizophrenia', 'Acute exacerbation of subchronic paranoid schizophrenia', 'Chronic paranoid schizophrenia', 'Paranoid schizophrenia', 'Paranoid schizophrenia in remission', 'Schizophrenia in remission', 'Subchronic paranoid schizophrenia', 'Subchronic schizophrenia with acute exacerbations']"
1,"['Acute exacerbation of chronic disorganized schizophrenia', 'Chronic disorganized schizophrenia', 'Chronic disorganized schizophrenia with acute exacerbations', 'Disorganized schizophrenia', 'Disorganized schizophrenia in remission', 'Schizophrenia in remission', 'Subchronic disorganized schizophrenia', 'Subchronic disorganized schizophrenia with acute exacerbations', 'Subchronic schizophrenia with acute exacerbations']"
2,"['Acute exacerbation of chronic catatonic schizophrenia', 'Acute exacerbation of chronic schizophrenia', 'Acute exacerbation of subchronic catatonic schizophrenia', 'Catatonic schizophrenia', 'Catatonic schizophrenia in remission', 'Chronic catatonic schizophrenia', 'Lethal catatonia', 'Schizophrenia in remission', 'Subchronic catatonic schizophrenia', 'Subchronic schizophrenia with acute exacerbations']"
3,"['Chronic undifferentiated schizophrenia', 'Chronic undifferentiated schizophrenia with acute exacerbations', 'Schizophrenia in remission', 'Subchronic schizophrenia with acute exacerbations', 'Subchronic undifferentiated schizophrenia', 'Subchronic undifferentiated schizophrenia with acute exacerbations', 'Undifferentiated schizophrenia', 'Undifferentiated schizophrenia in remission']"
4,"['Chronic residual schizophrenia', 'Chronic residual schizophrenia with acute exacerbations', 'Residual schizophrenia', 'Residual schizophrenia in remission', 'Schizophrenia in remission', 'Subchronic residual schizophrenia', 'Subchronic residual schizophrenia with acute exacerbations', 'Subchronic schizophrenia with acute exacerbations']"
5,"['Acute schizophrenia-like psychotic disorder', 'Schizophreniform disorder', 'Schizophreniform disorder with good prognostic features', 'Schizophreniform disorder without good prognostic features']"
6,"['Acute exacerbation of chronic schizophrenia', 'Cenesthopathic schizophrenia', 'Chronic schizophrenia', 'Schizophrenia in remission', 'Simple schizophrenia', 'Subchronic schizophrenia with acute exacerbations']"
7,"['Late onset schizophrenia', 'Schizophrenia', 'Schizophrenic disorders', 'Subchronic schizophrenia']"
8,[]
9,"['Acute exacerbation of chronic latent schizophrenia', 'Acute exacerbation of subchronic latent schizophrenia', 'Borderline schizophrenia', 'Chronic latent schizophrenia', 'Latent schizophrenia', 'Latent schizophrenia in remission', 'Schizophrenic prodrome', 'Schizotypal personality disorder', 'Subchronic latent schizophrenia', 'Subchronic schizophrenia with acute exacerbations']"
10,[]
