,category,condition
0,S60.00XA,"Contusion of unsp finger without damage to nail, init encntr"
1,S60.00XD,"Contusion of unsp finger without damage to nail, subs encntr"
2,S60.00XS,"Contusion of unsp finger without damage to nail, sequela"
3,S60.011A,"Contusion of right thumb without damage to nail, init encntr"
4,S60.011D,"Contusion of right thumb without damage to nail, subs encntr"
5,S60.011S,"Contusion of right thumb without damage to nail, sequela"
6,S60.012A,"Contusion of left thumb without damage to nail, init encntr"
7,S60.012D,"Contusion of left thumb without damage to nail, subs encntr"
8,S60.012S,"Contusion of left thumb without damage to nail, sequela"
9,S60.019A,"Contusion of unsp thumb without damage to nail, init encntr"
10,S60.019D,"Contusion of unsp thumb without damage to nail, subs encntr"
11,S60.019S,"Contusion of unsp thumb without damage to nail, sequela"
12,S60.021A,"Contusion of right index finger w/o damage to nail, init"
13,S60.021D,"Contusion of right index finger w/o damage to nail, subs"
14,S60.021S,"Contusion of right index finger w/o damage to nail, sequela"
15,S60.022A,"Contusion of left index finger w/o damage to nail, init"
16,S60.022D,"Contusion of left index finger w/o damage to nail, subs"
17,S60.022S,"Contusion of left index finger w/o damage to nail, sequela"
18,S60.029A,"Contusion of unsp index finger w/o damage to nail, init"
19,S60.029D,"Contusion of unsp index finger w/o damage to nail, subs"
20,S60.029S,"Contusion of unsp index finger w/o damage to nail, sequela"
21,S60.031A,"Contusion of right middle finger w/o damage to nail, init"
22,S60.031D,"Contusion of right middle finger w/o damage to nail, subs"
23,S60.031S,"Contusion of right middle finger w/o damage to nail, sequela"
24,S60.032A,"Contusion of left middle finger w/o damage to nail, init"
25,S60.032D,"Contusion of left middle finger w/o damage to nail, subs"
26,S60.032S,"Contusion of left middle finger w/o damage to nail, sequela"
27,S60.039A,"Contusion of unsp middle finger w/o damage to nail, init"
28,S60.039D,"Contusion of unsp middle finger w/o damage to nail, subs"
29,S60.039S,"Contusion of unsp middle finger w/o damage to nail, sequela"
30,S60.041A,"Contusion of right ring finger w/o damage to nail, init"
31,S60.041D,"Contusion of right ring finger w/o damage to nail, subs"
32,S60.041S,"Contusion of right ring finger w/o damage to nail, sequela"
33,S60.042A,"Contusion of left ring finger w/o damage to nail, init"
34,S60.042D,"Contusion of left ring finger w/o damage to nail, subs"
35,S60.042S,"Contusion of left ring finger w/o damage to nail, sequela"
36,S60.049A,"Contusion of unsp ring finger w/o damage to nail, init"
37,S60.049D,"Contusion of unsp ring finger w/o damage to nail, subs"
38,S60.049S,"Contusion of unsp ring finger w/o damage to nail, sequela"
39,S60.051A,"Contusion of right little finger w/o damage to nail, init"
40,S60.051D,"Contusion of right little finger w/o damage to nail, subs"
41,S60.051S,"Contusion of right little finger w/o damage to nail, sequela"
42,S60.052A,"Contusion of left little finger w/o damage to nail, init"
43,S60.052D,"Contusion of left little finger w/o damage to nail, subs"
44,S60.052S,"Contusion of left little finger w/o damage to nail, sequela"
45,S60.059A,"Contusion of unsp little finger w/o damage to nail, init"
46,S60.059D,"Contusion of unsp little finger w/o damage to nail, subs"
47,S60.059S,"Contusion of unsp little finger w/o damage to nail, sequela"
