,category,condition
0,S20.00XA,"Contusion of breast, unspecified breast, initial encounter"
1,S20.00XD,"Contusion of breast, unspecified breast, subs encntr"
2,S20.00XS,"Contusion of breast, unspecified breast, sequela"
3,S20.01XA,"Contusion of right breast, initial encounter"
4,S20.01XD,"Contusion of right breast, subsequent encounter"
5,S20.01XS,"Contusion of right breast, sequela"
6,S20.02XA,"Contusion of left breast, initial encounter"
7,S20.02XD,"Contusion of left breast, subsequent encounter"
8,S20.02XS,"Contusion of left breast, sequela"
9,S20.101A,"Unsp superficial injuries of breast, right breast, init"
10,S20.101D,"Unsp superficial injuries of breast, right breast, subs"
11,S20.101S,"Unsp superficial injuries of breast, right breast, sequela"
12,S20.102A,"Unsp superficial injuries of breast, left breast, init"
13,S20.102D,"Unsp superficial injuries of breast, left breast, subs"
14,S20.102S,"Unsp superficial injuries of breast, left breast, sequela"
15,S20.109A,"Unsp superficial injuries of breast, unsp breast, init"
16,S20.109D,"Unsp superficial injuries of breast, unsp breast, subs"
17,S20.109S,"Unsp superficial injuries of breast, unsp breast, sequela"
18,S20.111A,"Abrasion of breast, right breast, initial encounter"
19,S20.111D,"Abrasion of breast, right breast, subsequent encounter"
20,S20.111S,"Abrasion of breast, right breast, sequela"
21,S20.112A,"Abrasion of breast, left breast, initial encounter"
22,S20.112D,"Abrasion of breast, left breast, subsequent encounter"
23,S20.112S,"Abrasion of breast, left breast, sequela"
24,S20.119A,"Abrasion of breast, unspecified breast, initial encounter"
25,S20.119D,"Abrasion of breast, unspecified breast, subsequent encounter"
26,S20.119S,"Abrasion of breast, unspecified breast, sequela"
27,S20.121A,"Blister (nonthermal) of breast, right breast, init encntr"
28,S20.121D,"Blister (nonthermal) of breast, right breast, subs encntr"
29,S20.121S,"Blister (nonthermal) of breast, right breast, sequela"
30,S20.122A,"Blister (nonthermal) of breast, left breast, init encntr"
31,S20.122D,"Blister (nonthermal) of breast, left breast, subs encntr"
32,S20.122S,"Blister (nonthermal) of breast, left breast, sequela"
33,S20.129A,"Blister (nonthermal) of breast, unsp breast, init encntr"
34,S20.129D,"Blister (nonthermal) of breast, unsp breast, subs encntr"
35,S20.129S,"Blister (nonthermal) of breast, unspecified breast, sequela"
36,S20.141A,"External constriction of part of breast, right breast, init"
37,S20.141D,"External constriction of part of breast, right breast, subs"
38,S20.141S,"External constrict of part of breast, right breast, sequela"
39,S20.142A,"External constriction of part of breast, left breast, init"
40,S20.142D,"External constriction of part of breast, left breast, subs"
41,S20.142S,"External constrict of part of breast, left breast, sequela"
42,S20.149A,"External constriction of part of breast, unsp breast, init"
43,S20.149D,"External constriction of part of breast, unsp breast, subs"
44,S20.149S,"External constrict of part of breast, unsp breast, sequela"
45,S20.151A,"Superficial foreign body of breast, right breast, init"
46,S20.151D,"Superficial foreign body of breast, right breast, subs"
47,S20.151S,"Superficial foreign body of breast, right breast, sequela"
48,S20.152A,"Superficial foreign body of breast, left breast, init encntr"
49,S20.152D,"Superficial foreign body of breast, left breast, subs encntr"
50,S20.152S,"Superficial foreign body of breast, left breast, sequela"
51,S20.159A,"Superficial foreign body of breast, unsp breast, init encntr"
52,S20.159D,"Superficial foreign body of breast, unsp breast, subs encntr"
53,S20.159S,"Superficial foreign body of breast, unsp breast, sequela"
54,S20.161A,"Insect bite (nonvenomous) of breast, right breast, init"
55,S20.161D,"Insect bite (nonvenomous) of breast, right breast, subs"
56,S20.161S,"Insect bite (nonvenomous) of breast, right breast, sequela"
57,S20.162A,"Insect bite (nonvenomous) of breast, left breast, init"
58,S20.162D,"Insect bite (nonvenomous) of breast, left breast, subs"
59,S20.162S,"Insect bite (nonvenomous) of breast, left breast, sequela"
60,S20.169A,"Insect bite (nonvenomous) of breast, unsp breast, init"
61,S20.169D,"Insect bite (nonvenomous) of breast, unsp breast, subs"
62,S20.169S,"Insect bite (nonvenomous) of breast, unsp breast, sequela"
63,S20.171A,"Other superficial bite of breast, right breast, init encntr"
64,S20.171D,"Other superficial bite of breast, right breast, subs encntr"
65,S20.171S,"Other superficial bite of breast, right breast, sequela"
66,S20.172A,"Other superficial bite of breast, left breast, init encntr"
67,S20.172D,"Other superficial bite of breast, left breast, subs encntr"
68,S20.172S,"Other superficial bite of breast, left breast, sequela"
69,S20.179A,"Other superficial bite of breast, unsp breast, init encntr"
70,S20.179D,"Other superficial bite of breast, unsp breast, subs encntr"
71,S20.179S,"Other superficial bite of breast, unsp breast, sequela"
72,S20.20XA,"Contusion of thorax, unspecified, initial encounter"
73,S20.20XD,"Contusion of thorax, unspecified, subsequent encounter"
74,S20.20XS,"Contusion of thorax, unspecified, sequela"
75,S20.211A,"Contusion of right front wall of thorax, initial encounter"
76,S20.211D,"Contusion of right front wall of thorax, subs encntr"
77,S20.211S,"Contusion of right front wall of thorax, sequela"
78,S20.212A,"Contusion of left front wall of thorax, initial encounter"
