,Synonyms
4,"['Excess panniculus of abdomen', 'Excess subcutaneous fat', 'Excess subcutaneous fat', 'Excess subcutaneous fat', 'Excess subcutaneous fat', 'Excess subcutaneous fat', 'Excess subcutaneous fat of back', 'Excess subcutaneous fat of breast', 'Excess subcutaneous fat of lower limb', 'Excess subcutaneous fat of upper limb', 'Fat hypertrophy', 'Fat hypertrophy', 'Fat hypertrophy due to injected drug', 'Fat pad syndrome', 'Increase in body fat', 'Increase in body fat', 'Increase in body fat', 'Increase in body fat', 'Increase in body fat', 'Insulin lipohypertrophy', 'Localized adiposity', 'Localized adverse reaction to administration of drug', 'Steatopygia']"
5,"['Morbid obesity', 'Severe obesity']"
6,[]
7,['Drug-induced obesity']
8,"['Alveolar hypoventilation', 'Extreme obesity with alveolar hypoventilation', 'Morbid obesity']"
9,"['Body mass index 25-29 - overweight', 'Finding of body mass index', 'Increased body mass index', 'O/E - overweight', 'O/E - weight', 'O/E - weight 10-20% over ideal', 'O/E - weight greater than 20% over ideal', 'Overweight', 'Overweight in adulthood with body mass index of 25 or more but less than 30', 'Overweight in childhood']"
10,"['Adult-onset obesity', 'Android obesity', 'Aniridia, ptosis, intellectual disability, familial obesity syndrome', 'Buffalo obesity', 'Central obesity', 'Central obesity', 'Childhood obesity', 'Congenital hypoplasia of penis', 'Constitutional obesity', 'Endogenous obesity', 'Familial obesity', 'Gynecoid obesity', 'Hydrocephalus with obesity and hypogonadism syndrome', 'Hyperinsulinar obesity', 'Hyperplastic obesity', 'Hyperplastic-hypertrophic obesity', 'Hypertrophic obesity', 'Hypogonadal obesity', 'Hypothalamic disorder of appetite', 'Hypothalamic obesity', 'MEHMO syndrome', 'MORM syndrome', 'Obesity by adipocyte growth pattern', 'Obesity by adipocyte growth pattern', 'Obesity by adipocyte growth pattern', 'Obesity by age of onset', 'Obesity by age of onset', 'Obesity caused by energy imbalance', 'Obesity due to melanocortin 4 receptor deficiency', 'Obesity due to prohormone convertase I deficiency', 'Obesity of endocrine origin', 'Obesity, colitis, hypothyroidism, cardiac hypertrophy, developmental delay syndrome', 'Peripheral obesity', 'Pulmonary hypertension associated with chronic underventilation', 'Pulmonary hypertension due to lung disease and/or hypoxia', 'Pulmonary hypertension with extreme obesity', 'Rapid-onset childhood obesity, hypothalamic dysfunction, hypoventilation, autonomic dysregulation syndrome']"
11,"['Attends obesity monitoring', 'Attends slimming clinic', 'Body mass index 30+ - obesity', 'Central obesity', 'Childhood obesity', 'Choroideremia', 'Choroideremia with deafness and obesity syndrome', 'Cognitive impairment, coarse facies, heart defects, obesity, pulmonary involvement, short stature, skeletal dysplasia syndrome', 'Colobomatous microphthalmia', 'Colobomatous microphthalmia, obesity, hypogenitalism, intellectual disability syndrome', 'Deafness, encephaloneuropathy, obesity, valvulopathy syndrome', 'Difficulty maintaining weight loss', 'Excess subcutaneous fat', 'Finding of body mass index', 'Generalized obesity', 'Has seen dietitian - obesity', 'Impaired glucose tolerance in obese', 'Increase in body fat', 'Increased body mass index', 'Intellectual disability, obesity, brain malformation, facial dysmorphism syndrome', 'Intellectual disability, obesity, prognathism, eye and skin anomalies syndrome', 'Intellectual disability, seizures, macrocephaly, obesity syndrome', 'Lifelong obesity', 'Lower body obesity', 'Lymphedema associated with obesity', 'Mixed conductive AND sensorineural hearing loss', 'MOMO syndrome', 'O/E - obese', 'O/E - overweight', 'O/E - weight', 'Obese', 'Obese build', 'Obese class I', 'Obese class II', 'Obesity', 'Obesity associated disorder', 'Obesity by adipocyte growth pattern', 'Obesity by age of onset', 'Obesity by age of onset', 'Obesity by contributing factors', 'Obesity by fat distribution pattern', 'Obesity in mother complicating childbirth', 'Obesity monitoring check done', 'Obesity monitoring default', 'Obesity monitoring deleted', 'Reason for obesity therapy - occupational', 'Seen by dietitian', 'Sees or has seen dietician', 'Simple obesity', 'Treatment of obesity changed', 'Treatment of obesity started', 'Type 2 diabetes mellitus in obese', 'Understands reducing diet', 'X-linked intellectual disability, hypogonadism, ichthyosis, obesity, short stature syndrome']"
12,"['Benign intracranial hypertension', 'Benign intracranial hypertension due to hypervitaminosis A', 'Excessive dietary intake of vitamin A', 'Hypervitaminosis', 'Hypervitaminosis A', 'Neurological disorder due to excess intake of micronutrients']"
13,"['Hereditary hypercarotenemia and vitamin A deficiency', 'Hypercarotinemia', 'Hypervitaminosis']"
14,"['Excessive vitamin B6 intake', 'Hypervitaminosis', 'Hypervitaminosis B6', 'Hypervitaminosis, B complex', 'Neurological disorder due to excess intake of micronutrients', 'Peripheral neuropathy due to hypervitaminosis B6']"
15,"['Excessive dietary intake of vitamin D', 'Hypercalcemia due to hypervitaminosis D', 'Hypervitaminosis', 'Hypervitaminosis D', 'Secondary hypercalcemia']"
